sample	Chromosome	Start Position	End Position	Normal TCN	Normal BCN	Tumour TCN	Tumour BCN
PD7248a	7	43259	2433729	2	1	2	0
PD7248a	7	2436186	27431146	2	1	1	0
PD7248a	7	27436407	40576472	2	1	3	1
PD7248a	7	40586073	40891260	2	1	2	0
PD7248a	7	40891684	47106037	2	1	3	1
PD7248a	7	47106815	55945560	2	1	5	2
PD7248a	7	55962907	84268586	2	1	4	2
PD7248a	7	84279023	84404812	2	1	6	3
PD7248a	7	84405422	90516033	2	1	4	2
PD7248a	7	90523079	90600097	2	1	7	2
PD7248a	7	90601518	90725098	2	1	8	4
PD7248a	7	90727631	92521890	2	1	7	2
PD7248a	7	92529900	157778261	2	1	4	2
PD7248a	7	157784649	159119220	2	1	3	1
PD7248a	8	161222	10764045	2	1	4	2
PD7248a	8	10767748	55552310	2	1	3	1
PD7248a	8	55556069	57278717	2	1	4	2
PD7248a	8	57286025	70242806	2	1	3	1
PD7248a	8	70250407	77245410	2	1	4	2
PD7248a	8	77253374	79621709	2	1	3	1
PD7248a	8	79622363	79973576	2	1	5	1
PD7248a	8	79979370	100221173	2	1	3	1
PD7248a	8	100252754	101784287	2	1	7	1
PD7248a	8	101789262	102504511	2	1	10	1
PD7248a	8	102504541	116836588	2	1	8	1
PD7248a	8	116842110	135280880	2	1	5	1
PD7248a	8	135282399	135284828	2	1	8	2
PD7248a	8	135292944	140712201	2	1	5	1
PD7248a	8	140712511	142197681	2	1	6	2
PD7248a	8	142198596	146293414	2	1	5	1
PD7248a	9	46587	14660700	2	1	4	0
PD7248a	9	14660873	31860795	2	1	3	0
PD7248a	9	31860840	91009278	2	1	2	0
PD7248a	9	91011793	105641664	2	1	3	0
PD7248a	9	105643020	118119122	2	1	2	0
PD7248a	9	118119365	139367457	2	1	3	0
PD7248a	9	139372452	141071475	2	1	2	0
PD7248a	10	104427	21921075	2	1	2	0
PD7248a	10	21928049	27023776	2	1	4	0
PD7248a	10	27031214	111364209	2	1	2	0
PD7248a	10	111376281	111394788	2	1	4	0
PD7248a	10	111403316	135232654	2	1	2	0
PD7248a	10	135242873	135375694	2	1	0	0
PD7248a	10	135387240	135434551	2	1	2	0
PD7248a	11	206767	1909006	2	1	3	0
PD7248a	11	1917872	2050299	2	1	2	0
PD7248a	11	2053932	2054501	2	1	1	0
PD7248a	11	2063598	2156213	2	1	2	0
PD7248a	11	2156536	2157521	2	1	1	0
PD7248a	11	2171922	5816285	2	1	2	0
PD7248a	11	5818321	6567857	2	1	4	0
PD7248a	11	6577577	12413142	2	1	2	0
PD7248a	11	12414247	12436827	2	1	4	0
PD7248a	11	12437526	34677878	2	1	2	0
PD7248a	11	34682767	34901878	2	1	4	0
PD7248a	11	34902521	51192870	2	1	2	0
PD7248a	11	51195051	69637137	2	1	4	2
PD7248a	11	69637665	70738635	2	1	3	1
PD7248a	11	70742841	70783855	2	1	2	0
PD7248a	11	70786898	76712615	2	1	4	2
PD7248a	11	76728268	94354642	2	1	3	1
PD7248a	11	94354958	94372891	2	1	4	1
PD7248a	11	94380104	95976740	2	1	5	1
PD7248a	11	95977311	112524555	2	1	3	1
PD7248a	11	112526916	112542418	2	1	4	1
PD7248a	11	112557289	114512822	2	1	3	1
PD7248a	11	114525471	119673722	2	1	4	1
PD7248a	11	119678986	120314178	2	1	6	1
PD7248a	11	120321201	121301819	2	1	4	1
PD7248a	11	121302140	126630431	2	1	2	1
PD7248a	11	126630621	127156732	2	1	3	1
PD7248a	11	127165257	134944770	2	1	2	1
PD7248a	12	161382	1553450	2	1	8	3
PD7248a	12	1566658	1813774	2	1	10	5
PD7248a	12	1828149	3582562	2	1	7	2
PD7248a	12	3582651	3820258	2	1	6	3
PD7248a	12	3822840	4300809	2	1	9	4
PD7248a	12	4304800	10008230	2	1	7	3
PD7248a	12	10009633	10403255	2	1	6	2
PD7248a	12	10403621	11929153	2	1	7	2
PD7248a	12	11930889	11939528	2	1	7	1
PD7248a	12	11943287	12034786	2	1	10	2
PD7248a	12	12035282	12058411	2	1	13	4
PD7248a	12	12059452	12210188	2	1	10	2
PD7248a	12	12210389	13075397	2	1	7	2
PD7248a	12	13083137	13511096	2	1	11	5
PD7248a	12	13515670	13628681	2	1	13	5
PD7248a	12	13631960	19008090	2	1	9	4
PD7248a	12	19010221	20858285	2	1	8	4
PD7248a	12	20863573	26211672	2	1	7	3
PD7248a	12	26222732	27102857	2	1	6	2
PD7248a	12	27109655	27406009	2	1	6	1
PD7248a	12	27408913	30329034	2	1	6	2
PD7248a	12	30335215	30719878	2	1	8	2
PD7248a	12	30722222	31048578	2	1	10	2
PD7248a	12	31048912	31513560	2	1	8	2
PD7248a	12	31513718	34835837	2	1	6	2
PD7248a	12	37857751	64435596	2	1	2	0
PD7248a	12	64446955	65391905	2	1	4	0
PD7248a	12	65393186	68435316	2	1	2	0
PD7248a	12	68442491	70057874	2	1	4	0
PD7248a	12	70060377	83166956	2	1	2	0
PD7248a	12	83168113	83203742	2	1	0	0
PD7248a	12	83215381	99148442	2	1	2	0
PD7248a	12	99148667	99262677	2	1	0	0
PD7248a	12	99270833	133777645	2	1	2	0
PD7248a	13	19045720	46717337	2	1	2	1
PD7248a	13	46719156	79556583	2	1	1	0
PD7248a	13	79558885	86259407	2	1	3	1
PD7248a	13	86261588	92345275	2	1	1	0
PD7248a	13	92351047	95711855	2	1	3	1
PD7248a	13	95712311	96499573	2	1	4	1
PD7248a	13	96503811	108502280	2	1	3	1
PD7248a	13	108503356	115106996	2	1	1	0
PD7248a	14	20211644	20673985	2	1	2	0
PD7248a	14	20675194	21077346	2	1	3	1
PD7248a	14	21077835	34744031	2	1	4	2
PD7248a	14	34749048	36399323	2	1	3	1
PD7248a	14	36399725	53159074	2	1	4	1
PD7248a	14	53174184	55328635	2	1	5	2
PD7248a	14	55336751	64466684	2	1	4	2
PD7248a	14	64473899	69793624	2	1	2	0
PD7248a	14	69797307	69842660	2	1	3	0
PD7248a	14	69850128	74264512	2	1	2	0
PD7248a	14	74282090	83276083	2	1	4	0
PD7248a	14	83276696	83849642	2	1	5	0
PD7248a	14	83853093	94788341	2	1	4	0
PD7248a	14	94789495	98299969	2	1	1	0
PD7248a	14	98302343	107285437	2	1	2	0
PD7248a	15	20071673	31655208	2	1	4	2
PD7248a	15	31670675	102400037	2	1	2	0
PD7248a	16	91010	772842	2	1	4	1
PD7248a	16	785279	79351872	2	1	3	1
PD7248a	16	79352274	79738834	2	1	4	2
PD7248a	16	79738917	90163275	2	1	3	1
PD7248a	17	6689	61954471	2	1	2	0
PD7248a	17	61977248	67159490	2	1	4	0
PD7248a	17	67169410	67805454	2	1	6	0
PD7248a	17	67814930	81048659	2	1	4	0
PD7248a	18	100949	11493199	2	1	4	2
PD7248a	18	11494199	11519690	2	1	3	1
PD7248a	18	11519814	20480387	2	1	4	2
PD7248a	18	20484599	27785716	2	1	6	2
PD7248a	18	27787263	44425173	2	1	5	2
PD7248a	18	44427017	47411843	2	1	4	2
PD7248a	18	47412170	55345899	2	1	2	0
PD7248a	18	55350413	61364092	2	1	4	2
PD7248a	18	61372047	78015057	2	1	2	0
PD7248a	19	260912	1077701	2	1	2	0
PD7248a	19	1099701	1107035	2	1	1	0
PD7248a	19	1107160	1127720	2	1	2	0
PD7248a	19	1135485	1283188	2	1	1	0
PD7248a	19	1302965	3730041	2	1	2	0
PD7248a	19	3731783	3902722	2	1	1	0
PD7248a	19	3903004	10577843	2	1	3	1
PD7248a	19	10589422	13153035	2	1	2	1
PD7248a	19	13155709	33616256	2	1	3	1
PD7248a	19	33620504	33878198	2	1	4	2
PD7248a	19	33880000	59095126	2	1	3	1
PD7248a	20	61795	22148401	2	1	3	1
PD7248a	20	22161029	32503060	2	1	4	2
PD7248a	20	32506595	32594714	2	1	2	0
PD7248a	20	32606735	46291482	2	1	4	2
PD7248a	20	46292149	46375944	2	1	1	0
PD7248a	20	46392225	59616590	2	1	4	2
PD7248a	20	59616638	62199258	2	1	4	1
PD7248a	20	62209881	62912463	2	1	5	2
PD7248a	21	10913441	18533816	2	1	5	2
PD7248a	21	18541418	25107581	2	1	3	1
PD7248a	21	25108477	25403676	2	1	4	1
PD7248a	21	25412481	29061478	2	1	6	1
PD7248a	21	29066725	36082207	2	1	5	1
PD7248a	21	36086102	36175450	2	1	3	1
PD7248a	21	36176077	36219317	2	1	2	0
PD7248a	21	36219566	48029460	2	1	3	1
PD7248a	21	48029698	48084820	2	1	4	1
PD7248a	22	16055171	29422227	2	1	4	1
PD7248a	22	29429369	31245745	2	1	5	1
PD7248a	22	31259658	32671073	2	1	6	1
PD7248a	22	32676796	35472593	2	1	4	1
PD7248a	22	35473178	45630708	2	1	5	1
PD7248a	22	45650825	51219006	2	1	3	1
PD7248a	23	169805	58438010	2	1	2	0
PD7248a	23	61948489	67507750	2	1	1	0
PD7248a	23	67513223	69097155	2	1	2	0
PD7248a	23	69102019	71745219	2	1	1	0
PD7248a	23	71756778	155233846	2	1	2	0
PD7248a	24	2649553	59033810	0	0	0	0
PD8622a	1	61735	5570864	2	1	5	2
PD8622a	1	5571050	32187915	2	1	2	0
PD8622a	1	32191173	84207208	2	1	4	2
PD8622a	1	84208598	84220313	2	1	8	4
PD8622a	1	84220437	111629571	2	1	4	2
PD8622a	1	111633388	111686054	2	1	2	1
PD8622a	1	111686054	157011595	2	1	4	2
PD8622a	1	157012575	157025945	2	1	1	0
PD8622a	1	157029557	185412382	2	1	4	2
PD8622a	1	185413074	185416712	2	1	8	4
PD8622a	1	185420724	237621810	2	1	4	2
PD8622a	1	237624969	237635564	2	1	7	4
PD8622a	1	237636097	249224388	2	1	4	2
PD8622a	2	12784	15900480	2	1	3	1
PD8622a	2	15902679	15991813	2	1	4	2
PD8622a	2	15992477	101296047	2	1	3	1
PD8622a	2	101296098	101320282	2	1	2	1
PD8622a	2	101321822	143998944	2	1	3	1
PD8622a	2	143999479	144006320	2	1	1	0
PD8622a	2	144007238	146862085	2	1	3	1
PD8622a	2	146864404	146866934	2	1	0	0
PD8622a	2	146877806	151893374	2	1	3	1
PD8622a	2	151895659	151898527	2	1	1	0
PD8622a	2	151898564	190444199	2	1	3	1
PD8622a	2	190444392	190454654	2	1	5	2
PD8622a	2	190454733	191795546	2	1	3	1
PD8622a	2	191796347	191838348	2	1	5	2
PD8622a	2	191838514	192851943	2	1	3	1
PD8622a	2	192854501	193284795	2	1	3	0
PD8622a	2	193293436	194294279	2	1	3	1
PD8622a	2	194294311	195866366	2	1	3	0
PD8622a	2	195866841	195930040	2	1	4	1
PD8622a	2	195930711	196191385	2	1	3	0
PD8622a	2	196205774	199159067	2	1	3	1
PD8622a	2	199160257	199174633	2	1	1	0
PD8622a	2	199174885	226031280	2	1	3	1
PD8622a	2	226032222	226041105	2	1	1	1
PD8622a	2	226042172	243089456	2	1	3	1
PD8622a	3	60345	21751996	2	1	4	2
PD8622a	3	21752155	21899332	2	1	5	2
PD8622a	3	21899355	24674606	2	1	4	2
PD8622a	3	24684637	24809786	2	1	1	0
PD8622a	3	24812844	25957948	2	1	2	0
PD8622a	3	25958314	26005282	2	1	1	0
PD8622a	3	26005396	31037946	2	1	2	0
PD8622a	3	31038751	31057785	2	1	1	0
PD8622a	3	31058249	31787362	2	1	2	0
PD8622a	3	31787449	31790208	2	1	0	0
PD8622a	3	31793857	37977417	2	1	2	0
PD8622a	3	37982108	37986928	2	1	0	0
PD8622a	3	37987106	45732515	2	1	2	0
PD8622a	3	45733430	45740898	2	1	1	0
PD8622a	3	45749722	53014814	2	1	2	0
PD8622a	3	53019195	53041519	2	1	0	0
PD8622a	3	53041854	78905076	2	1	2	0
PD8622a	3	78905345	129762859	2	1	4	2
PD8622a	3	129763698	129806236	2	1	0	0
PD8622a	3	129806924	134623700	2	1	4	2
PD8622a	3	134624187	134671157	2	1	5	3
PD8622a	3	134671407	162508268	2	1	4	2
PD8622a	3	162512657	162625995	2	1	0	0
PD8622a	3	162626572	197896118	2	1	4	2
PD8622a	4	12281	7373051	2	1	3	1
PD8622a	4	7373352	7386023	2	1	6	2
PD8622a	4	7391948	9910663	2	1	3	1
PD8622a	4	9911872	10409770	2	1	3	0
PD8622a	4	10410191	28236664	2	1	3	1
PD8622a	4	28236740	28237783	2	1	1	0
PD8622a	4	28237998	28238131	2	1	10	4
PD8622a	4	28239663	34786500	2	1	3	1
PD8622a	4	34786955	34824725	2	1	0	0
PD8622a	4	34829872	78126474	2	1	3	1
PD8622a	4	78132200	78190056	2	1	5	2
PD8622a	4	78190279	133037313	2	1	3	1
PD8622a	4	133037346	133847535	2	1	3	0
PD8622a	4	133847559	146986780	2	1	3	1
PD8622a	4	146987032	146987294	2	1	9	3
PD8622a	4	146987480	154951150	2	1	3	1
PD8622a	4	154951396	154957240	2	1	7	3
PD8622a	4	154957317	188284813	2	1	3	1
PD8622a	4	188294980	188296954	2	1	1	0
PD8622a	4	188297817	191027923	2	1	3	1
PD8622a	5	15532	38006555	2	1	4	2
PD8622a	5	38008042	38010118	2	1	1	1
PD8622a	5	38010364	141027419	2	1	4	2
PD8622a	5	141027888	141212565	2	1	5	3
PD8622a	5	141212652	167844987	2	1	4	2
PD8622a	5	167845338	167846515	2	1	10	5
PD8622a	5	167846714	180790320	2	1	4	2
PD8622a	6	149661	31247067	2	1	3	1
PD8622a	6	31247121	31428169	2	1	1	0
PD8622a	6	31428967	68747349	2	1	3	1
PD8622a	6	68749320	68764969	2	1	4	0
PD8622a	6	68765185	68836425	2	1	3	1
PD8622a	6	68836838	69131367	2	1	3	0
PD8622a	6	69134767	69181975	2	1	2	0
PD8622a	6	69182257	71005383	2	1	3	0
PD8622a	6	71005513	71075146	2	1	2	0
PD8622a	6	71075888	71373224	2	1	3	0
PD8622a	6	71373252	78962581	2	1	3	1
PD8622a	6	78962626	79039234	2	1	0	0
PD8622a	6	79041633	79665770	2	1	3	1
PD8622a	6	79668536	87913476	2	1	2	0
PD8622a	6	87916559	124678171	2	1	3	1
PD8622a	6	124688755	124698088	2	1	1	0
PD8622a	6	124698568	135171489	2	1	3	1
PD8622a	6	135171662	135184712	2	1	3	0
PD8622a	6	135188561	135613187	2	1	3	1
PD8622a	6	135614663	136185497	2	1	3	0
PD8622a	6	136186368	136499662	2	1	3	1
PD8622a	6	136501617	136944994	2	1	3	0
PD8622a	6	136946640	160006347	2	1	3	1
PD8622a	6	160006975	160030063	2	1	1	0
PD8622a	6	160031215	171051005	2	1	3	1
PD8622a	7	43259	34698251	2	1	4	2
PD8622a	7	34698865	34704860	2	1	7	3
PD8622a	7	34705001	47418624	2	1	4	2
PD8622a	7	47419299	47758976	2	1	5	2
PD8622a	7	47759340	50687568	2	1	4	2
PD8622a	7	50688040	50700836	2	1	7	3
PD8622a	7	50704994	57376120	2	1	4	2
PD8622a	7	57377065	58019983	2	1	5	2
PD8622a	7	61063974	76371038	2	1	4	2
PD8622a	7	76374344	76513930	2	1	2	1
PD8622a	7	76514391	87162341	2	1	4	2
PD8622a	7	87163016	87169037	2	1	2	1
PD8622a	7	87172776	103883264	2	1	4	2
PD8622a	7	103884332	103890782	2	1	1	1
PD8622a	7	103892539	144826955	2	1	4	2
PD8622a	7	144827033	144830624	2	1	1	1
PD8622a	7	144831545	147280000	2	1	4	2
PD8622a	7	147280197	147281629	2	1	1	0
PD8622a	7	147281796	159127004	2	1	4	2
PD8622a	8	31254	10953736	2	1	2	0
PD8622a	8	10955953	11266084	2	1	1	0
PD8622a	8	11266131	20102609	2	1	2	0
PD8622a	8	20105996	20109880	2	1	5	1
PD8622a	8	20114519	43824048	2	1	2	0
PD8622a	8	46847534	47179314	2	1	3	0
PD8622a	8	47183281	48833967	2	1	2	0
PD8622a	8	48836797	50260119	2	1	4	2
PD8622a	8	50260289	51083317	2	1	4	1
PD8622a	8	51086331	105305924	2	1	4	2
PD8622a	8	105306553	105396433	2	1	5	3
PD8622a	8	105396520	142227854	2	1	4	2
PD8622a	8	142230192	142393030	2	1	5	3
PD8622a	8	142400100	146298155	2	1	4	2
PD8622a	9	37747	29408780	2	1	4	2
PD8622a	9	29408927	29431917	2	1	4	1
PD8622a	9	29432263	116898246	2	1	4	2
PD8622a	9	116898466	117131416	2	1	5	2
PD8622a	9	117132246	120503019	2	1	4	2
PD8622a	9	120503274	120517980	2	1	7	3
PD8622a	9	120518397	141091394	2	1	4	2
PD8622a	10	72759	3083649	2	1	4	2
PD8622a	10	3083768	3184617	2	1	6	3
PD8622a	10	3185208	47094305	2	1	4	2
PD8622a	10	47094644	47704605	2	1	8	3
PD8622a	10	47704621	71392279	2	1	4	2
PD8622a	10	71392692	71432524	2	1	6	3
PD8622a	10	71434451	80817790	2	1	4	2
PD8622a	10	80818165	81086352	2	1	5	3
PD8622a	10	81086724	84918329	2	1	4	2
PD8622a	10	84918842	84947614	2	1	7	3
PD8622a	10	84947722	90152257	2	1	4	2
PD8622a	10	90156447	90810705	2	1	3	2
PD8622a	10	90811129	117791200	2	1	4	2
PD8622a	10	117794307	117996150	2	1	5	2
PD8622a	10	117996802	135506704	2	1	4	2
PD8622a	11	198572	45964090	2	1	3	1
PD8622a	11	45968661	46140771	2	1	2	0
PD8622a	11	46144975	46160569	2	1	3	2
PD8622a	11	46166345	46245418	2	1	2	0
PD8622a	11	46248552	48602676	2	1	3	1
PD8622a	11	48606318	51564427	2	1	3	0
PD8622a	11	54701645	93574984	2	1	3	1
PD8622a	11	93575168	93582904	2	1	5	2
PD8622a	11	93585420	96658692	2	1	3	1
PD8622a	11	96664995	96673593	2	1	1	0
PD8622a	11	96674413	107195218	2	1	3	1
PD8622a	11	107195581	107197319	2	1	1	0
PD8622a	11	107197869	107678920	2	1	3	1
PD8622a	11	107679828	107781379	2	1	5	2
PD8622a	11	107784507	112476925	2	1	3	1
PD8622a	11	112476941	112499831	2	1	1	0
PD8622a	11	112501707	134944770	2	1	3	1
PD8622a	12	150442	24184247	2	1	4	2
PD8622a	12	24184531	24188246	2	1	8	4
PD8622a	12	24190006	34428945	2	1	4	2
PD8622a	12	34434976	34854498	2	1	5	3
PD8622a	12	37857751	52920414	2	1	4	2
PD8622a	12	52921215	52925256	2	1	12	5
PD8622a	12	52925611	53058514	2	1	4	2
PD8622a	12	53058619	53061993	2	1	9	4
PD8622a	12	53062259	68205353	2	1	4	2
PD8622a	12	68205380	68304169	2	1	3	1
PD8622a	12	68305729	83675143	2	1	4	2
PD8622a	12	83675695	83856754	2	1	4	1
PD8622a	12	83857301	85758830	2	1	4	0
PD8622a	12	85761169	86643162	2	1	4	2
PD8622a	12	86643227	87281535	2	1	4	0
PD8622a	12	87281584	133778189	2	1	4	2
PD8622a	13	19026949	36278529	2	1	2	0
PD8622a	13	36278753	36283582	2	1	6	1
PD8622a	13	36283952	115108397	2	1	2	0
PD8622a	14	19002124	20423372	2	1	6	3
PD8622a	14	20424926	22390227	2	1	4	2
PD8622a	14	22390619	23232872	2	1	3	2
PD8622a	14	23237524	24048496	2	1	4	2
PD8622a	14	24052120	24529890	2	1	3	1
PD8622a	14	24530295	24601266	2	1	7	3
PD8622a	14	24601318	32156996	2	1	4	2
PD8622a	14	32157022	32168018	2	1	2	1
PD8622a	14	32168599	54341548	2	1	4	2
PD8622a	14	54345797	107285437	2	1	2	0
PD8622a	15	20016328	42215562	2	1	3	1
PD8622a	15	42216001	45005933	2	1	3	0
PD8622a	15	45006618	45381401	2	1	3	1
PD8622a	15	45383446	45931153	2	1	3	0
PD8622a	15	45932871	46265915	2	1	3	1
PD8622a	15	46268141	46274433	2	1	1	0
PD8622a	15	46275019	102469040	2	1	3	1
PD8622a	16	60777	35283226	2	1	6	2
PD8622a	16	46463782	60311740	2	1	2	0
PD8622a	16	60316039	63275204	2	1	6	2
PD8622a	16	63275487	88885000	2	1	2	0
PD8622a	16	88885080	88920549	2	1	5	1
PD8622a	16	88921022	90287535	2	1	2	0
PD8622a	17	526	16654301	2	1	2	0
PD8622a	17	16657331	16763555	2	1	6	1
PD8622a	17	16764830	16774149	2	1	3	0
PD8622a	17	16775482	16845167	2	1	4	2
PD8622a	17	16845467	16851138	2	1	2	0
PD8622a	17	16851342	18091019	2	1	5	3
PD8622a	17	18094432	19615774	2	1	4	2
PD8622a	17	19617985	21381829	2	1	6	2
PD8622a	17	21385257	22235650	2	1	4	2
PD8622a	17	25270411	27494935	2	1	5	2
PD8622a	17	27499140	33112746	2	1	4	2
PD8622a	17	33112848	33975703	2	1	5	2
PD8622a	17	33976121	38811068	2	1	6	2
PD8622a	17	38815332	44117083	2	1	2	0
PD8622a	17	44117198	44311886	2	1	1	0
PD8622a	17	44311975	44808963	2	1	2	1
PD8622a	17	44809001	46237990	2	1	4	2
PD8622a	17	46240263	46463787	2	1	3	2
PD8622a	17	46464739	47141424	2	1	5	2
PD8622a	17	47141772	48735774	2	1	6	2
PD8622a	17	48736403	51155048	2	1	4	2
PD8622a	17	51155299	52360570	2	1	5	2
PD8622a	17	52361877	53909039	2	1	6	2
PD8622a	17	53909089	55437990	2	1	5	2
PD8622a	17	55438556	56228003	2	1	4	2
PD8622a	17	56228228	56857261	2	1	3	1
PD8622a	17	56857877	57465904	2	1	4	2
PD8622a	17	57466504	57466944	2	1	8	3
PD8622a	17	57467073	72641440	2	1	4	2
PD8622a	17	72645612	72664815	2	1	2	1
PD8622a	17	72665486	81049726	2	1	4	2
PD8622a	18	48133	841271	2	1	1	0
PD8622a	18	841321	844449	2	1	4	1
PD8622a	18	845605	15402408	2	1	1	0
PD8622a	18	18529353	72057565	2	1	5	1
PD8622a	18	72058050	72235452	2	1	6	1
PD8622a	18	72235805	78015057	2	1	5	1
PD8622a	19	90910	6803250	2	1	4	2
PD8622a	19	6803270	7084307	2	1	3	2
PD8622a	19	7084747	19617134	2	1	4	2
PD8622a	19	19620857	19670806	2	1	9	4
PD8622a	19	19671121	29918545	2	1	4	2
PD8622a	19	29919225	29929061	2	1	7	3
PD8622a	19	29932099	59097854	2	1	4	2
PD8622a	20	61305	57637357	2	1	4	2
PD8622a	20	57638815	57658768	2	1	3	1
PD8622a	20	57658768	62891820	2	1	4	2
PD8622a	20	62892756	62956153	2	1	3	1
PD8622a	21	10736871	48096957	2	1	3	1
PD8622a	22	16052528	20109562	2	1	4	2
PD8622a	22	20111385	20966396	2	1	5	2
PD8622a	22	20966547	22777883	2	1	4	2
PD8622a	22	22777920	23645414	2	1	5	2
PD8622a	22	23645554	30504652	2	1	4	2
PD8622a	22	30506763	33167668	2	1	2	0
PD8622a	22	33167851	33168882	2	1	8	2
PD8622a	22	33170856	51234455	2	1	2	0
PD8622a	23	119805	22733751	2	1	4	2
PD8622a	23	22733925	22750431	2	1	2	1
PD8622a	23	22751065	55045518	2	1	4	2
PD8622a	23	55047392	55684884	2	1	4	0
PD8622a	23	55686840	94396863	2	1	4	2
PD8622a	23	94397018	94398311	2	1	9	5
PD8622a	23	94410269	125530669	2	1	4	2
PD8622a	23	125534276	125659992	2	1	4	0
PD8622a	23	125666085	126370395	2	1	5	1
PD8622a	23	126371087	127666097	2	1	4	0
PD8622a	23	127671655	127817279	2	1	5	2
PD8622a	23	127819672	128020838	2	1	4	0
PD8622a	23	128022917	128398214	2	1	4	2
PD8622a	23	128398387	128432927	2	1	3	0
PD8622a	23	128434935	128436492	2	1	1	1
PD8622a	23	128436650	128440449	2	1	2	0
PD8622a	23	128440787	128451112	2	1	3	2
PD8622a	23	128451433	128491451	2	1	2	0
PD8622a	23	128493159	143341702	2	1	4	2
PD8622a	23	143344033	143358920	2	1	2	1
PD8622a	23	143359466	143878057	2	1	4	2
PD8622a	23	143878736	143879541	2	1	1	1
PD8622a	23	143879720	155182354	2	1	4	2
PD8622a	24	2649553	59033810	0	0	0	0
PD4969a	1	61735	58414433	2	1	2	1
PD4969a	1	58414770	58430099	2	1	4	2
PD4969a	1	58430196	70961688	2	1	2	1
PD4969a	1	70961813	71206086	2	1	1	0
PD4969a	1	71209882	96714511	2	1	2	1
PD4969a	1	96715798	96719458	2	1	5	2
PD4969a	1	96723370	121482979	2	1	2	1
PD4969a	1	143982530	144876745	2	1	3	1
PD4969a	1	144876896	173370403	2	1	2	1
PD4969a	1	173371778	175419477	2	1	2	0
PD4969a	1	175420263	175662780	2	1	2	1
PD4969a	1	175666677	175819682	2	1	2	0
PD4969a	1	175822071	177963644	2	1	2	1
PD4969a	1	177964578	177968197	2	1	0	0
PD4969a	1	177968616	249224388	2	1	2	1
PD4969a	2	12784	16949057	2	1	2	1
PD4969a	2	16949116	16949922	2	1	6	2
PD4969a	2	16950112	34454564	2	1	2	1
PD4969a	2	34455003	34455103	2	1	8	4
PD4969a	2	34458232	53561454	2	1	2	1
PD4969a	2	53561575	54583417	2	1	1	0
PD4969a	2	54583542	101326877	2	1	2	1
PD4969a	2	101329121	101337982	2	1	0	0
PD4969a	2	101338023	114038349	2	1	2	1
PD4969a	2	114040741	114060553	2	1	4	2
PD4969a	2	114061198	118545893	2	1	2	1
PD4969a	2	118545940	118568911	2	1	1	0
PD4969a	2	118569196	152825767	2	1	2	1
PD4969a	2	152831968	152930124	2	1	1	1
PD4969a	2	152931410	152938435	2	1	0	0
PD4969a	2	152939547	170607676	2	1	2	1
PD4969a	2	170607841	170609286	2	1	0	0
PD4969a	2	170611965	243089456	2	1	2	1
PD4969a	3	60345	9123134	2	1	2	1
PD4969a	3	9125744	9208043	2	1	1	1
PD4969a	3	9208152	17320600	2	1	2	1
PD4969a	3	17320788	17323831	2	1	1	0
PD4969a	3	17323931	85478809	2	1	2	1
PD4969a	3	85480724	85616427	2	1	0	0
PD4969a	3	85617450	85621160	2	1	2	1
PD4969a	3	85622663	85628848	2	1	1	0
PD4969a	3	85629183	133479626	2	1	2	1
PD4969a	3	133480192	133511351	2	1	1	0
PD4969a	3	133512059	197896118	2	1	2	1
PD4969a	4	12281	5754115	2	1	2	1
PD4969a	4	5754259	5760542	2	1	4	2
PD4969a	4	5760544	34786500	2	1	2	1
PD4969a	4	34786955	34824725	2	1	0	0
PD4969a	4	34829872	101678907	2	1	2	1
PD4969a	4	101680500	101688000	2	1	4	2
PD4969a	4	101698883	106482715	2	1	2	1
PD4969a	4	106482757	106488834	2	1	0	0
PD4969a	4	106490648	115173700	2	1	2	1
PD4969a	4	115175323	115184229	2	1	0	0
PD4969a	4	115184252	154745796	2	1	2	1
PD4969a	4	154745923	154755186	2	1	0	0
PD4969a	4	154758667	191027923	2	1	2	1
PD4969a	5	15532	95882017	2	1	2	1
PD4969a	5	95882121	95896626	2	1	0	0
PD4969a	5	95897835	155913563	2	1	2	1
PD4969a	5	155914053	155941396	2	1	1	0
PD4969a	5	155941762	174606899	2	1	2	1
PD4969a	5	174607867	174614015	2	1	0	0
PD4969a	5	174614408	180790320	2	1	2	1
PD4969a	6	149661	439985	2	1	3	1
PD4969a	6	441883	19894592	2	1	2	1
PD4969a	6	19894725	19902704	2	1	4	2
PD4969a	6	19905552	30475415	2	1	2	1
PD4969a	6	30475717	30482993	2	1	0	0
PD4969a	6	30512163	41195420	2	1	2	1
PD4969a	6	41195440	41198267	2	1	0	0
PD4969a	6	41198422	77316005	2	1	2	1
PD4969a	6	77316269	77327285	2	1	3	1
PD4969a	6	77328692	99807127	2	1	2	1
PD4969a	6	99808532	99880558	2	1	1	0
PD4969a	6	99880572	106334113	2	1	2	1
PD4969a	6	106336363	106347947	2	1	0	0
PD4969a	6	106348578	139807600	2	1	2	1
PD4969a	6	139807622	139809258	2	1	0	0
PD4969a	6	139811404	150412833	2	1	2	1
PD4969a	6	150416177	150419305	2	1	5	2
PD4969a	6	150419808	171051005	2	1	2	1
PD4969a	7	43259	20415826	2	1	2	1
PD4969a	7	20416244	20421219	2	1	6	3
PD4969a	7	20421490	50542482	2	1	2	1
PD4969a	7	50542879	50546261	2	1	0	0
