ENSRNOG00000065359	ENSRNOT00000116931	7	-1	340974	342280	lncRNA
ENSRNOG00000065359	ENSRNOT00000119885	7	-1	341022	342280	lncRNA
ENSRNOG00000067773	ENSRNOT00000098636	7	-1	348423	352322	protein_coding
ENSRNOG00000067773	ENSRNOT00000051488	7	-1	348423	352322	protein_coding
ENSRNOG00000004527	ENSRNOT00000072526	7	1	42586719	42730550	Lin7a	protein_coding
ENSRNOG00000053002	ENSRNOT00000079533	7	-1	42657566	42657674	LOC120094046	snRNA
ENSRNOG00000004768	ENSRNOT00000006453	7	-1	42802946	42806177	Myf5	protein_coding
ENSRNOG00000004878	ENSRNOT00000105234	7	-1	42812792	42814852	Myf6	protein_coding
ENSRNOG00000004878	ENSRNOT00000006523	7	-1	42813008	42814852	Myf6	protein_coding
ENSRNOG00000056915	ENSRNOT00000081885	7	-1	42837109	43016917	Ptprq	protein_coding
ENSRNOG00000030316	ENSRNOT00000043774	7	-1	43067644	43223592	Otogl	protein_coding
ENSRNOG00000004925	ENSRNOT00000006773	7	1	43482803	43591634	Ppp1r12a	protein_coding
ENSRNOG00000004925	ENSRNOT00000112147	7	1	43482804	43593425	Ppp1r12a	protein_coding
ENSRNOG00000004925	ENSRNOT00000050037	7	1	43483007	43591632	Ppp1r12a	protein_coding
ENSRNOG00000004925	ENSRNOT00000108069	7	1	43483020	43593417	Ppp1r12a	protein_coding
ENSRNOG00000004925	ENSRNOT00000080285	7	1	43483020	43593417	Ppp1r12a	protein_coding
ENSRNOG00000004925	ENSRNOT00000115471	7	1	43483020	43593417	Ppp1r12a	protein_coding
ENSRNOG00000004925	ENSRNOT00000041473	7	1	43483020	43593417	Ppp1r12a	protein_coding
ENSRNOG00000005917	ENSRNOT00000113713	7	1	43645084	43725028	Pawr	protein_coding
ENSRNOG00000005917	ENSRNOT00000008222	7	1	43645775	43725028	Pawr	protein_coding
ENSRNOG00000005917	ENSRNOT00000096379	7	1	43645841	43725028	Pawr	protein_coding
ENSRNOG00000067324	ENSRNOT00000093937	7	1	43711727	43711871	LOC120093977	snoRNA
ENSRNOG00000006426	ENSRNOT00000048880	7	-1	43815785	44357803	Syt1	protein_coding
ENSRNOG00000006426	ENSRNOT00000088950	7	-1	43815785	44357803	Syt1	protein_coding
ENSRNOG00000070196	ENSRNOT00000107516	7	-1	44005646	44016670	Brcc3dc	protein_coding
ENSRNOG00000052157	ENSRNOT00000114741	7	-1	45054296	45208664	Nav3	protein_coding
ENSRNOG00000052157	ENSRNOT00000119636	7	-1	45054296	45392259	Nav3	protein_coding
ENSRNOG00000052157	ENSRNOT00000119133	7	-1	45054296	45392259	Nav3	protein_coding
ENSRNOG00000052157	ENSRNOT00000082100	7	-1	45054296	45392259	Nav3	protein_coding
ENSRNOG00000052157	ENSRNOT00000097268	7	-1	45054296	45840698	Nav3	protein_coding
ENSRNOG00000052157	ENSRNOT00000113032	7	-1	45054296	45840698	Nav3	protein_coding
ENSRNOG00000052157	ENSRNOT00000108591	7	-1	45054296	45840698	Nav3	protein_coding
ENSRNOG00000026252	ENSRNOT00000094983	7	1	46151293	46158768	E2f7	protein_coding
ENSRNOG00000026252	ENSRNOT00000104778	7	1	46151293	46192729	E2f7	protein_coding
ENSRNOG00000026252	ENSRNOT00000031986	7	1	46151293	46192734	E2f7	protein_coding
ENSRNOG00000066930	ENSRNOT00000101576	7	1	46203767	46214764	lncRNA
ENSRNOG00000063668	ENSRNOT00000112401	7	-1	46219573	46289794	lncRNA
ENSRNOG00000063668	ENSRNOT00000118588	7	-1	46219573	46289794	lncRNA
ENSRNOG00000063668	ENSRNOT00000119679	7	-1	46220660	46289794	lncRNA
ENSRNOG00000065585	ENSRNOT00000104447	7	1	46234949	46235277	pseudogene
ENSRNOG00000063668	ENSRNOT00000109930	7	-1	46253852	46289794	lncRNA
ENSRNOG00000060183	ENSRNOT00000077780	7	-1	46334981	46335086	LOC120093928	snRNA
ENSRNOG00000003772	ENSRNOT00000067011	7	1	46348686	46366894	Csrp2	protein_coding
ENSRNOG00000003772	ENSRNOT00000080598	7	1	46349095	46367744	Csrp2	protein_coding
ENSRNOG00000003772	ENSRNOT00000097951	7	1	46354868	46367745	Csrp2	protein_coding
ENSRNOG00000003803	ENSRNOT00000005078	7	-1	46369988	46433764	Zdhhc17	protein_coding
ENSRNOG00000056776	ENSRNOT00000077641	7	-1	46558787	46558886	LOC120093925	snRNA
ENSRNOG00000026962	ENSRNOT00000091910	7	1	46596983	46749888	Osbpl8	protein_coding
ENSRNOG00000026962	ENSRNOT00000097311	7	1	46648508	46749888	Osbpl8	protein_coding
ENSRNOG00000026962	ENSRNOT00000112719	7	1	46672009	46749888	Osbpl8	protein_coding
ENSRNOG00000026962	ENSRNOT00000101432	7	1	46684097	46749888	Osbpl8	protein_coding
ENSRNOG00000026962	ENSRNOT00000100604	7	1	46689051	46749888	Osbpl8	protein_coding
ENSRNOG00000062798	ENSRNOT00000110144	7	1	46723073	46724355	protein_coding
ENSRNOG00000026913	ENSRNOT00000039096	7	1	46750993	46754141	Bbs10	protein_coding
ENSRNOG00000003890	ENSRNOT00000114091	7	1	46933356	46954898	Nap1l1	protein_coding
ENSRNOG00000003890	ENSRNOT00000109944	7	1	46933360	46956591	Nap1l1	protein_coding
ENSRNOG00000003890	ENSRNOT00000106121	7	1	46933371	46956593	Nap1l1	protein_coding
ENSRNOG00000003890	ENSRNOT00000005286	7	1	46933375	46956591	Nap1l1	protein_coding
ENSRNOG00000056217	ENSRNOT00000083385	7	1	46940664	46940806	LOC120093965	snoRNA
ENSRNOG00000003890	ENSRNOT00000109635	7	1	46945660	46956593	Nap1l1	protein_coding
ENSRNOG00000003890	ENSRNOT00000115155	7	1	46946094	46955166	Nap1l1	protein_coding
ENSRNOG00000004019	ENSRNOT00000005361	7	1	46967409	46969861	Phlda1	protein_coding
ENSRNOG00000004035	ENSRNOT00000063917	7	1	47475557	47486985	Krr1	protein_coding
ENSRNOG00000004035	ENSRNOT00000105812	7	1	47475557	47486985	Krr1	protein_coding
ENSRNOG00000026644	ENSRNOT00000094244	7	-1	47487345	47498413	Glipr1	protein_coding
ENSRNOG00000026644	ENSRNOT00000005399	7	-1	47487346	47498429	Glipr1	protein_coding
ENSRNOG00000065717	ENSRNOT00000104010	7	-1	47499286	47512996	LOC120093588	lncRNA
ENSRNOG00000065717	ENSRNOT00000095007	7	-1	47499286	47512996	LOC120093588	lncRNA
ENSRNOG00000049053	ENSRNOT00000073180	7	-1	47515623	47546014	Glipr1l2	protein_coding
ENSRNOG00000026634	ENSRNOT00000039475	7	-1	47550631	47577617	Glipr1l1	protein_coding
ENSRNOG00000026600	ENSRNOT00000039141	7	1	47581137	47639229	Caps2	protein_coding
ENSRNOG00000026600	ENSRNOT00000087341	7	1	47581142	47639229	Caps2	protein_coding
ENSRNOG00000026600	ENSRNOT00000104446	7	1	47581415	47639229	Caps2	protein_coding
ENSRNOG00000026600	ENSRNOT00000105289	7	1	47581415	47639229	Caps2	protein_coding
ENSRNOG00000004077	ENSRNOT00000099049	7	1	47700288	47880696	Kcnc2	protein_coding
ENSRNOG00000004077	ENSRNOT00000105247	7	1	47700288	47883968	Kcnc2	protein_coding
ENSRNOG00000004077	ENSRNOT00000005690	7	1	47701378	47883968	Kcnc2	protein_coding
ENSRNOG00000004077	ENSRNOT00000005773	7	1	47701421	47881436	Kcnc2	protein_coding
ENSRNOG00000063976	ENSRNOT00000094645	7	1	48177668	48177762	LOC120093919	snRNA
ENSRNOG00000066464	ENSRNOT00000120032	7	1	48309248	48311515	lncRNA
ENSRNOG00000066464	ENSRNOT00000102195	7	1	48309248	48313417	lncRNA
ENSRNOG00000059744	ENSRNOT00000088732	7	-1	48321755	48328878	Atxn7l3b	protein_coding
ENSRNOG00000058435	ENSRNOT00000090016	7	1	48328462	48328620	LOC120093996	snRNA
ENSRNOG00000067922	ENSRNOT00000112701	7	-1	48722079	48722132	LOC120093950	snoRNA
ENSRNOG00000005278	ENSRNOT00000007461	7	-1	49945766	50367371	Trhde	protein_coding
ENSRNOG00000005278	ENSRNOT00000109488	7	-1	49948355	50367371	Trhde	protein_coding
ENSRNOG00000065559	ENSRNOT00000109141	7	-1	50544464	50544953	pseudogene
ENSRNOG00000003880	ENSRNOT00000005157	7	-1	50685694	50789424	Tph2	protein_coding
ENSRNOG00000003889	ENSRNOT00000116298	7	-1	50804012	50847736	Tbc1d15	protein_coding
ENSRNOG00000003889	ENSRNOT00000067907	7	-1	50804012	50860175	Tbc1d15	protein_coding
ENSRNOG00000064036	ENSRNOT00000112487	7	-1	50901086	50902607	lncRNA
ENSRNOG00000003923	ENSRNOT00000005258	7	-1	50904057	50928839	Rab21	protein_coding
ENSRNOG00000067787	ENSRNOT00000113278	7	-1	50954690	50957863	lncRNA
ENSRNOG00000003985	ENSRNOT00000005310	7	-1	50958888	50986809	Tmem19	protein_coding
ENSRNOG00000003985	ENSRNOT00000090560	7	-1	50958889	50985326	Tmem19	protein_coding
ENSRNOG00000066749	ENSRNOT00000101847	7	-1	50995793	51008061	Thap2	protein_coding
ENSRNOG00000053060	ENSRNOT00000081891	7	1	51007984	51059863	Zfc3h1	protein_coding
ENSRNOG00000053060	ENSRNOT00000109116	7	1	51007984	51064661	Zfc3h1	protein_coding
ENSRNOG00000060257	ENSRNOT00000085753	7	-1	51019108	51019230	LOC120093959	snoRNA
ENSRNOG00000064225	ENSRNOT00000113490	7	1	51078906	51079199	LOC120093850	protein_coding
ENSRNOG00000004221	ENSRNOT00000005814	7	-1	51088239	51222446	Lgr5	protein_coding
ENSRNOG00000004221	ENSRNOT00000115154	7	-1	51088239	51222446	Lgr5	protein_coding
ENSRNOG00000004221	ENSRNOT00000104830	7	-1	51088239	51222446	Lgr5	protein_coding
ENSRNOG00000057981	ENSRNOT00000081227	7	1	51203872	51216114	AABR07057170.1	pseudogene
ENSRNOG00000067222	ENSRNOT00000105944	7	-1	51341272	51432713	lncRNA
ENSRNOG00000067222	ENSRNOT00000101167	7	-1	51353883	51404317	lncRNA
ENSRNOG00000067222	ENSRNOT00000112097	7	-1	51359686	51404317	lncRNA
ENSRNOG00000067222	ENSRNOT00000102412	7	-1	51401240	51404317	lncRNA
ENSRNOG00000004411	ENSRNOT00000100493	7	1	51445074	51473855	Tspan8	protein_coding
ENSRNOG00000004411	ENSRNOT00000005909	7	1	51445074	51479356	Tspan8	protein_coding
ENSRNOG00000065009	ENSRNOT00000103537	7	1	51474280	51474337	LOC120093938	snRNA
ENSRNOG00000065752	ENSRNOT00000098145	7	-1	51490048	51493306	LOC102551386	lncRNA
ENSRNOG00000065752	ENSRNOT00000101097	7	-1	51490048	51493693	LOC102551386	lncRNA
ENSRNOG00000065752	ENSRNOT00000106890	7	-1	51490048	51496331	LOC102551386	lncRNA
ENSRNOG00000004483	ENSRNOT00000006401	7	1	51662595	51929602	Ptprr	protein_coding
ENSRNOG00000022632	ENSRNOT00000032374	7	-1	51763259	51764401	Taf7l-ps1	protein_coding
ENSRNOG00000004483	ENSRNOT00000085073	7	1	51800156	51929603	Ptprr	protein_coding
ENSRNOG00000055293	ENSRNOT00000085231	7	1	51930015	52026635	Ptprb	protein_coding
ENSRNOG00000055293	ENSRNOT00000094476	7	1	51930015	52034748	Ptprb	protein_coding
ENSRNOG00000055293	ENSRNOT00000085334	7	1	51953375	52027288	Ptprb	protein_coding
ENSRNOG00000055293	ENSRNOT00000119174	7	1	51953375	52034748	Ptprb	protein_coding
ENSRNOG00000054458	ENSRNOT00000085579	7	-1	52066136	52119278	Kcnmb4	protein_coding
ENSRNOG00000064728	ENSRNOT00000116338	7	1	52119551	52120658	lncRNA
ENSRNOG00000004909	ENSRNOT00000104908	7	-1	52130441	52221617	Cnot2	protein_coding
ENSRNOG00000004909	ENSRNOT00000114739	7	-1	52130443	52221617	Cnot2	protein_coding
ENSRNOG00000004909	ENSRNOT00000100132	7	-1	52130594	52221611	Cnot2	protein_coding
ENSRNOG00000004909	ENSRNOT00000118688	7	-1	52130594	52223575	Cnot2	protein_coding
ENSRNOG00000004909	ENSRNOT00000085836	7	-1	52131074	52221608	Cnot2	protein_coding
ENSRNOG00000004909	ENSRNOT00000066396	7	-1	52134908	52191729	Cnot2	protein_coding
ENSRNOG00000004909	ENSRNOT00000091427	7	-1	52136860	52221617	Cnot2	protein_coding
ENSRNOG00000069255	ENSRNOT00000109385	7	-1	52241219	52242524	protein_coding
ENSRNOG00000021833	ENSRNOT00000068774	7	-1	52403650	52519907	Myrfl	protein_coding
ENSRNOG00000005362	ENSRNOT00000007258	7	-1	52532401	52561043	Rab3ip	protein_coding
ENSRNOG00000005362	ENSRNOT00000118552	7	-1	52532401	52561043	Rab3ip	protein_coding
ENSRNOG00000005362	ENSRNOT00000109052	7	-1	52532401	52561043	Rab3ip	protein_coding
ENSRNOG00000005362	ENSRNOT00000081599	7	-1	52533012	52561043	Rab3ip	protein_coding
ENSRNOG00000005362	ENSRNOT00000118928	7	-1	52534087	52561043	Rab3ip	protein_coding
ENSRNOG00000066781	ENSRNOT00000114088	7	1	52574529	52588801	lncRNA
ENSRNOG00000066781	ENSRNOT00000116208	7	1	52574547	52613821	lncRNA
ENSRNOG00000066781	ENSRNOT00000110915	7	1	52574649	52584351	lncRNA
ENSRNOG00000005491	ENSRNOT00000007309	7	1	52615776	52656766	Best3	protein_coding
ENSRNOG00000005546	ENSRNOT00000007332	7	1	52669875	52671676	Rtcb-ps1	protein_coding
ENSRNOG00000005555	ENSRNOT00000007338	7	1	52686972	52688369	Lrrc10	protein_coding
ENSRNOG00000021317	ENSRNOT00000037946	7	-1	52692725	52705517	Cct2	protein_coding
ENSRNOG00000021317	ENSRNOT00000113939	7	-1	52692725	52706944	Cct2	protein_coding
ENSRNOG00000021317	ENSRNOT00000096174	7	-1	52694571	52704832	Cct2	protein_coding
ENSRNOG00000005642	ENSRNOT00000007472	7	-1	52711257	52792743	Frs2	protein_coding
ENSRNOG00000005642	ENSRNOT00000108286	7	-1	52712845	52792695	Frs2	protein_coding
ENSRNOG00000068271	ENSRNOT00000113060	7	1	52793500	52804638	lncRNA
ENSRNOG00000068271	ENSRNOT00000106344	7	1	52798264	52804638	lncRNA
ENSRNOG00000070482	ENSRNOT00000104967	7	-1	52840742	52841489	pseudogene
ENSRNOG00000005689	ENSRNOT00000007580	7	-1	52858305	52865635	Yeats4	protein_coding
ENSRNOG00000005689	ENSRNOT00000103266	7	-1	52858305	52865635	Yeats4	protein_coding
ENSRNOG00000005790	ENSRNOT00000007610	7	-1	52875842	52880716	RGD1306474	protein_coding
ENSRNOG00000034139	ENSRNOT00000086821	7	1	52886883	52894249	Lyc2	protein_coding
ENSRNOG00000034139	ENSRNOT00000064594	7	1	52886883	52894446	Lyc2	protein_coding
ENSRNOG00000005825	ENSRNOT00000007747	7	-1	52906811	52912106	Lyz2	protein_coding
ENSRNOG00000005825	ENSRNOT00000097754	7	-1	52907008	52912106	Lyz2	protein_coding
ENSRNOG00000066363	ENSRNOT00000112651	7	-1	52930133	52930274	LOC120093975	snoRNA
ENSRNOG00000005927	ENSRNOT00000008193	7	-1	52956589	52988100	Cpsf6	protein_coding
ENSRNOG00000005927	ENSRNOT00000108117	7	-1	52960136	52988122	Cpsf6	protein_coding
ENSRNOG00000065265	ENSRNOT00000094000	7	-1	52998984	53001825	lncRNA
ENSRNOG00000064830	ENSRNOT00000119327	7	-1	53121268	53121371	LOC120093899	snRNA
ENSRNOG00000066159	ENSRNOT00000115341	7	1	53225696	53286220	Cpm	protein_coding
ENSRNOG00000006304	ENSRNOT00000096862	7	-1	53290664	53309889	Mdm2	protein_coding
ENSRNOG00000006304	ENSRNOT00000086116	7	-1	53290664	53314909	Mdm2	protein_coding
ENSRNOG00000006304	ENSRNOT00000102407	7	-1	53290666	53314909	Mdm2	protein_coding
ENSRNOG00000006304	ENSRNOT00000066767	7	-1	53290666	53314915	Mdm2	protein_coding
ENSRNOG00000027622	ENSRNOT00000029493	7	-1	53337095	53350165	Slc35e3	protein_coding
ENSRNOG00000027622	ENSRNOT00000093947	7	-1	53338790	53350165	Slc35e3	protein_coding
ENSRNOG00000006541	ENSRNOT00000009203	7	-1	53353743	53397090	Nup107	protein_coding
ENSRNOG00000006541	ENSRNOT00000106167	7	-1	53353842	53398370	Nup107	protein_coding
ENSRNOG00000007048	ENSRNOT00000113270	7	-1	53423130	53456295	Rap1b	protein_coding
ENSRNOG00000007048	ENSRNOT00000009511	7	-1	53427389	53456370	Rap1b	protein_coding
ENSRNOG00000062386	ENSRNOT00000112298	7	1	53440932	53442207	protein_coding
ENSRNOG00000066167	ENSRNOT00000104400	7	1	53457014	53461146	lncRNA
ENSRNOG00000025487	ENSRNOT00000038294	7	-1	53553378	53553986	AABR07057217.1	protein_coding
ENSRNOG00000007286	ENSRNOT00000087955	7	1	53729610	53766034	Mdm1	protein_coding
ENSRNOG00000007286	ENSRNOT00000118906	7	1	53739265	53766034	Mdm1	protein_coding
ENSRNOG00000007286	ENSRNOT00000114732	7	1	53739532	53745080	Mdm1	protein_coding
ENSRNOG00000007286	ENSRNOT00000108196	7	1	53739532	53765210	Mdm1	protein_coding
ENSRNOG00000007286	ENSRNOT00000048765	7	1	53739532	53766032	Mdm1	protein_coding
ENSRNOG00000007286	ENSRNOT00000091885	7	1	53739532	53766032	Mdm1	protein_coding
ENSRNOG00000007365	ENSRNOT00000009776	7	1	53801206	53806186	Il22	protein_coding
ENSRNOG00000007468	ENSRNOT00000009919	7	1	53903337	53907375	Ifng	protein_coding
ENSRNOG00000007821	ENSRNOT00000010283	7	-1	54349610	54365153	Dyrk2	protein_coding
ENSRNOG00000007821	ENSRNOT00000104850	7	-1	54353456	54380106	Dyrk2	protein_coding
ENSRNOG00000007834	ENSRNOT00000111987	7	-1	54680900	54698264	Cand1	protein_coding
ENSRNOG00000007834	ENSRNOT00000010720	7	-1	54680900	54718993	Cand1	protein_coding
ENSRNOG00000055749	ENSRNOT00000088933	7	1	54731227	54731539	Metazoa_SRP	misc_RNA
ENSRNOG00000026875	ENSRNOT00000034088	7	-1	54875144	54875314	LOC100362798	protein_coding
ENSRNOG00000004013	ENSRNOT00000116059	7	1	54934250	55582808	Grip1	protein_coding
ENSRNOG00000004013	ENSRNOT00000005539	7	1	54934250	55592096	Grip1	protein_coding
ENSRNOG00000004013	ENSRNOT00000103170	7	1	54935257	55582808	Grip1	protein_coding
ENSRNOG00000004013	ENSRNOT00000095939	7	1	55194360	55582808	Grip1	protein_coding
ENSRNOG00000004013	ENSRNOT00000107252	7	1	55312227	55582808	Grip1	protein_coding
ENSRNOG00000004013	ENSRNOT00000088861	7	1	55312410	55582808	Grip1	protein_coding
ENSRNOG00000004013	ENSRNOT00000104327	7	1	55397045	55582808	Grip1	protein_coding
ENSRNOG00000004013	ENSRNOT00000064448	7	1	55397072	55581859	Grip1	protein_coding
ENSRNOG00000004013	ENSRNOT00000005545	7	1	55493231	55592273	Grip1	protein_coding
ENSRNOG00000004189	ENSRNOT00000038147	7	-1	55588798	55615585	Helb	protein_coding
ENSRNOG00000004226	ENSRNOT00000005686	7	-1	55653962	55713121	Irak3	protein_coding
ENSRNOG00000004312	ENSRNOT00000005694	7	1	55718699	55742773	Tmbim4	protein_coding
ENSRNOG00000004312	ENSRNOT00000115970	7	1	55725219	55742773	Tmbim4	protein_coding
ENSRNOG00000004316	ENSRNOT00000005794	7	1	55735400	55740339	Llph-ps1	protein_coding
ENSRNOG00000042460	ENSRNOT00000065137	7	-1	55880112	55994784	Hmga2	protein_coding
ENSRNOG00000042460	ENSRNOT00000103543	7	-1	55980980	55994784	Hmga2	protein_coding
ENSRNOG00000042460	ENSRNOT00000120053	7	-1	55991273	55994784	Hmga2	protein_coding
ENSRNOG00000060815	ENSRNOT00000080036	7	1	56119254	56119374	LOC120093989	snoRNA
ENSRNOG00000068682	ENSRNOT00000094495	7	-1	56261707	56262036	protein_coding
ENSRNOG00000042668	ENSRNOT00000116858	7	-1	56303308	56425329	Msrb3	protein_coding
ENSRNOG00000042668	ENSRNOT00000064251	7	-1	56303315	56425496	Msrb3	protein_coding
ENSRNOG00000042668	ENSRNOT00000113440	7	-1	56303315	56425496	Msrb3	protein_coding
ENSRNOG00000024027	ENSRNOT00000103155	7	-1	56305448	56502474	Lemd3	protein_coding
ENSRNOG00000024027	ENSRNOT00000039532	7	-1	56449676	56499014	Lemd3	protein_coding
ENSRNOG00000024027	ENSRNOT00000105233	7	-1	56449676	56502474	Lemd3	protein_coding
ENSRNOG00000004476	ENSRNOT00000006426	7	1	56548053	56618360	Wif1	protein_coding
ENSRNOG00000004476	ENSRNOT00000094641	7	1	56548117	56618335	Wif1	protein_coding
ENSRNOG00000030441	ENSRNOT00000046453	7	1	56772646	56773155	RGD1561871	protein_coding
ENSRNOG00000023951	ENSRNOT00000024679	7	-1	56782165	56828688	Tbc1d30	protein_coding
ENSRNOG00000023951	ENSRNOT00000109956	7	-1	56782165	56870515	Tbc1d30	protein_coding
ENSRNOG00000046159	ENSRNOT00000064349	7	1	56889232	56923151	Gns	protein_coding
ENSRNOG00000046159	ENSRNOT00000006566	7	1	56894902	56923151	Gns	protein_coding
ENSRNOG00000005388	ENSRNOT00000007295	7	-1	56935973	57000553	Rassf3	protein_coding
ENSRNOG00000005528	ENSRNOT00000009260	7	-1	57077830	57110892	Tbk1	protein_coding
ENSRNOG00000005528	ENSRNOT00000111412	7	-1	57081296	57110892	Tbk1	protein_coding
ENSRNOG00000007088	ENSRNOT00000102971	7	-1	57111536	57147173	Xpot	protein_coding
ENSRNOG00000007088	ENSRNOT00000105244	7	-1	57111536	57152099	Xpot	protein_coding
ENSRNOG00000007088	ENSRNOT00000009645	7	-1	57112943	57151847	Xpot	protein_coding
ENSRNOG00000023824	ENSRNOT00000067395	7	1	57170992	57220925	C7h12orf56	protein_coding
ENSRNOG00000028782	ENSRNOT00000043581	7	1	57284192	57297486	Kics2	protein_coding
ENSRNOG00000004603	ENSRNOT00000006180	7	-1	57329532	57596196	Srgap1	protein_coding
ENSRNOG00000004603	ENSRNOT00000107733	7	-1	57329532	57596196	Srgap1	protein_coding
ENSRNOG00000004603	ENSRNOT00000103838	7	-1	57329532	57596196	Srgap1	protein_coding
ENSRNOG00000069061	ENSRNOT00000105600	7	1	57607064	57608443	LOC120093867	protein_coding
ENSRNOG00000065562	ENSRNOT00000098022	7	1	57630815	57632194	protein_coding
ENSRNOG00000070987	ENSRNOT00000101905	7	1	57672998	57674377	LOC120093868	protein_coding
ENSRNOG00000064573	ENSRNOT00000109273	7	1	57697434	57703829	LOC120093869	protein_coding
ENSRNOG00000064138	ENSRNOT00000112843	7	1	57742435	57743814	LOC120093621	protein_coding
ENSRNOG00000004421	ENSRNOT00000006051	7	-1	57770842	57782657	Rxylt1	protein_coding
ENSRNOG00000004400	ENSRNOT00000087045	7	1	58114284	58118400	Avpr1a	protein_coding
ENSRNOG00000004400	ENSRNOT00000005829	7	1	58114284	58122215	Avpr1a	protein_coding
ENSRNOG00000004314	ENSRNOT00000005798	7	1	58338661	58599547	Ppm1h	protein_coding
ENSRNOG00000056727	ENSRNOT00000088206	7	1	58338860	58338957	AABR07057353.2	miRNA
ENSRNOG00000063265	ENSRNOT00000104451	7	1	58408220	58409744	protein_coding
ENSRNOG00000004314	ENSRNOT00000066381	7	1	58536036	58599546	Ppm1h	protein_coding
ENSRNOG00000004314	ENSRNOT00000108058	7	1	58560578	58599547	Ppm1h	protein_coding
ENSRNOG00000035642	ENSRNOT00000053765	7	-1	58642480	58642571	Mirlet7i	miRNA
ENSRNOG00000004185	ENSRNOT00000045130	7	-1	58651075	58727744	Mon2	protein_coding
ENSRNOG00000004185	ENSRNOT00000005654	7	-1	58651075	58727744	Mon2	protein_coding
ENSRNOG00000068896	ENSRNOT00000111372	7	-1	58714468	58715548	protein_coding
ENSRNOG00000062542	ENSRNOT00000117821	7	1	58714906	58715507	pseudogene
ENSRNOG00000004185	ENSRNOT00000102926	7	-1	58718040	58728064	Mon2	protein_coding
ENSRNOG00000023202	ENSRNOT00000031191	7	-1	58756872	58848700	Usp15	protein_coding
ENSRNOG00000023202	ENSRNOT00000079410	7	-1	58757067	58848721	Usp15	protein_coding
ENSRNOG00000058376	ENSRNOT00000087531	7	1	58780445	58780570	Snora19	snoRNA
ENSRNOG00000064006	ENSRNOT00000087354	7	1	58780503	58780571	Snora19	miRNA
ENSRNOG00000064852	ENSRNOT00000106467	7	1	58942610	59417299	Tafa2	protein_coding
ENSRNOG00000064852	ENSRNOT00000103382	7	1	58942610	59417299	Tafa2	protein_coding
ENSRNOG00000067182	ENSRNOT00000117474	7	1	59527851	59530710	LOC120093624	lncRNA
ENSRNOG00000067182	ENSRNOT00000105922	7	1	59527851	59530710	LOC120093624	lncRNA
ENSRNOG00000068409	ENSRNOT00000084545	7	1	59678849	59678980	LOC120093987	snoRNA
ENSRNOG00000029354	ENSRNOT00000051980	7	-1	59953958	59969337	LOC500845	protein_coding
ENSRNOG00000068660	ENSRNOT00000100982	7	-1	61043675	61044761	lncRNA
ENSRNOG00000071046	ENSRNOT00000096378	7	-1	61049021	61051109	lncRNA
ENSRNOG00000007839	ENSRNOT00000058036	7	-1	61051167	61154994	Slc16a7	protein_coding
ENSRNOG00000064117	ENSRNOT00000105592	7	1	61156774	61189970	lncRNA
ENSRNOG00000064117	ENSRNOT00000099762	7	1	61156777	61176302	lncRNA
ENSRNOG00000031425	ENSRNOT00000049063	7	-1	61676492	61710711	protein_coding
ENSRNOG00000007654	ENSRNOT00000032786	7	1	61816342	61866481	Lrig3	protein_coding
ENSRNOG00000032335	ENSRNOT00000040010	7	-1	62525014	62531945	RGD1564306	protein_coding
ENSRNOG00000057424	ENSRNOT00000080955	7	-1	62682424	62682554	LOC120093981	snoRNA
ENSRNOG00000064910	ENSRNOT00000110913	7	1	62708952	62710862	LOC102557532	lncRNA
ENSRNOG00000045629	ENSRNOT00000074743	7	-1	62714785	62729862	Atp23	protein_coding
ENSRNOG00000066622	ENSRNOT00000104936	7	-1	62784299	62787126	lncRNA
ENSRNOG00000065198	ENSRNOT00000108513	7	-1	62800401	62804991	LOC108351472	lncRNA
ENSRNOG00000068220	ENSRNOT00000075371	7	1	62805658	62822579	Ctdsp2	protein_coding
