ENSRNOG00000065633	ENSRNOT00000118146	20	-1	21710	43347	protein_coding
ENSRNOG00000000304	ENSRNOT00000076522	20	1	45023973	45035631	Cd164	protein_coding
ENSRNOG00000000304	ENSRNOT00000101562	20	1	45023983	45035625	Cd164	protein_coding
ENSRNOG00000000304	ENSRNOT00000000334	20	1	45024029	45035634	Cd164	protein_coding
ENSRNOG00000037668	ENSRNOT00000106507	20	-1	45032752	45236193	Ccdc162	protein_coding
ENSRNOG00000037668	ENSRNOT00000000340	20	-1	45044934	45094685	Ccdc162	protein_coding
ENSRNOG00000037668	ENSRNOT00000111691	20	-1	45044934	45236082	Ccdc162	protein_coding
ENSRNOG00000037668	ENSRNOT00000108915	20	-1	45044934	45236144	Ccdc162	protein_coding
ENSRNOG00000037668	ENSRNOT00000102215	20	-1	45044934	45236193	Ccdc162	protein_coding
ENSRNOG00000000303	ENSRNOT00000000331	20	-1	45238044	45294257	Cep57l1	protein_coding
ENSRNOG00000000303	ENSRNOT00000104623	20	-1	45238044	45294257	Cep57l1	protein_coding
ENSRNOG00000000303	ENSRNOT00000093787	20	-1	45238049	45294387	Cep57l1	protein_coding
ENSRNOG00000000303	ENSRNOT00000094398	20	-1	45238093	45262074	Cep57l1	protein_coding
ENSRNOG00000000303	ENSRNOT00000111438	20	-1	45238877	45294540	Cep57l1	protein_coding
ENSRNOG00000000302	ENSRNOT00000089611	20	1	45294871	45387694	Sesn1	protein_coding
ENSRNOG00000000302	ENSRNOT00000065890	20	1	45295214	45387697	Sesn1	protein_coding
ENSRNOG00000049990	ENSRNOT00000071045	20	1	45340367	45352220	LOC499469	protein_coding
ENSRNOG00000000302	ENSRNOT00000116987	20	1	45366374	45387694	Sesn1	protein_coding
ENSRNOG00000026217	ENSRNOT00000031047	20	-1	45394127	45504819	Armc2	protein_coding
ENSRNOG00000026217	ENSRNOT00000106346	20	-1	45483704	45494670	Armc2	protein_coding
ENSRNOG00000069059	ENSRNOT00000112026	20	1	45669849	45672577	lncRNA
ENSRNOG00000000299	ENSRNOT00000000327	20	-1	45672995	45764561	Foxo3	protein_coding
ENSRNOG00000043033	ENSRNOT00000076620	20	-1	45798349	45967906	Afg1l	protein_coding
ENSRNOG00000046705	ENSRNOT00000075924	20	1	45992720	46025379	Snx3	protein_coding
ENSRNOG00000046705	ENSRNOT00000074532	20	1	45992965	46025361	Snx3	protein_coding
ENSRNOG00000046705	ENSRNOT00000103931	20	1	45993047	46025361	Snx3	protein_coding
ENSRNOG00000064944	ENSRNOT00000111508	20	1	46027936	46035560	lncRNA
ENSRNOG00000064944	ENSRNOT00000098515	20	1	46028796	46035560	lncRNA
ENSRNOG00000064944	ENSRNOT00000101192	20	1	46030164	46032631	lncRNA
ENSRNOG00000065439	ENSRNOT00000116800	20	1	46043679	46046546	lncRNA
ENSRNOG00000050550	ENSRNOT00000106191	20	-1	46050414	46056507	Nr2e1	protein_coding
ENSRNOG00000050550	ENSRNOT00000075151	20	-1	46050414	46067323	Nr2e1	protein_coding
ENSRNOG00000050550	ENSRNOT00000101029	20	-1	46050414	46073949	Nr2e1	protein_coding
ENSRNOG00000067150	ENSRNOT00000115914	20	1	46091344	46097836	lncRNA
ENSRNOG00000067482	ENSRNOT00000118564	20	-1	46136008	46153044	lncRNA
ENSRNOG00000067482	ENSRNOT00000094316	20	-1	46140378	46153044	lncRNA
ENSRNOG00000037647	ENSRNOT00000057116	20	1	46153075	46186062	Ostm1	protein_coding
ENSRNOG00000037647	ENSRNOT00000114998	20	1	46153148	46187023	Ostm1	protein_coding
ENSRNOG00000062845	ENSRNOT00000111959	20	1	46221092	46224357	protein_coding
ENSRNOG00000063872	ENSRNOT00000095816	20	-1	46235226	46235844	pseudogene
ENSRNOG00000000314	ENSRNOT00000036365	20	1	46245101	46314055	Sec63	protein_coding
ENSRNOG00000000314	ENSRNOT00000087718	20	1	46245235	46311528	Sec63	protein_coding
ENSRNOG00000000314	ENSRNOT00000110304	20	1	46245331	46314055	Sec63	protein_coding
ENSRNOG00000054444	ENSRNOT00000084406	20	-1	46304592	46305062	RNaseP_nuc	ribozyme
ENSRNOG00000026110	ENSRNOT00000110750	20	1	46347413	46440103	Scml4	protein_coding
ENSRNOG00000026110	ENSRNOT00000087230	20	1	46347511	46413893	Scml4	protein_coding
ENSRNOG00000026110	ENSRNOT00000096442	20	1	46347511	46440103	Scml4	protein_coding
ENSRNOG00000026110	ENSRNOT00000064905	20	1	46347511	46440103	Scml4	protein_coding
ENSRNOG00000069773	ENSRNOT00000096190	20	-1	46482765	46498258	protein_coding
ENSRNOG00000000316	ENSRNOT00000000348	20	-1	46482765	46663541	Sobp	protein_coding
ENSRNOG00000000316	ENSRNOT00000116176	20	-1	46482765	46663541	Sobp	protein_coding
ENSRNOG00000026080	ENSRNOT00000038842	20	1	46661531	46663481	LOC688390	protein_coding
ENSRNOG00000042962	ENSRNOT00000107145	20	1	46709649	46914048	Pdss2	protein_coding
ENSRNOG00000042962	ENSRNOT00000067169	20	1	46709649	46938708	Pdss2	protein_coding
ENSRNOG00000032964	ENSRNOT00000040519	20	1	46958335	46958664	Rpl37a-ps5	protein_coding
ENSRNOG00000046505	ENSRNOT00000071494	20	1	46979831	47014671	Bend3	protein_coding
ENSRNOG00000047118	ENSRNOT00000104066	20	-1	47022342	47034535	Mtres1	protein_coding
ENSRNOG00000047118	ENSRNOT00000097351	20	-1	47022345	47038805	Mtres1	protein_coding
ENSRNOG00000047118	ENSRNOT00000072716	20	-1	47022387	47038805	Mtres1	protein_coding
ENSRNOG00000069219	ENSRNOT00000107234	20	-1	47038919	47041209	lncRNA
ENSRNOG00000000320	ENSRNOT00000000351	20	-1	47048674	47048964	AABR07045462.1	protein_coding
ENSRNOG00000000321	ENSRNOT00000109979	20	1	47073512	47079654	Cd24	protein_coding
ENSRNOG00000000321	ENSRNOT00000000352	20	1	47075216	47079662	Cd24	protein_coding
ENSRNOG00000026049	ENSRNOT00000101938	20	-1	47357216	47377299	Qrsl1	protein_coding
ENSRNOG00000026049	ENSRNOT00000018892	20	-1	47357216	47382135	Qrsl1	protein_coding
ENSRNOG00000000279	ENSRNOT00000000304	20	1	47382234	47422338	Rtn4ip1	protein_coding
ENSRNOG00000025998	ENSRNOT00000036753	20	-1	47426183	47621392	Crybg1	protein_coding
ENSRNOG00000037628	ENSRNOT00000057081	20	1	47477753	47478331	AABR07045487.1	protein_coding
ENSRNOG00000067389	ENSRNOT00000108615	20	-1	47679707	47686264	LOC102554815	lncRNA
ENSRNOG00000067389	ENSRNOT00000110802	20	-1	47679707	47798211	LOC102554815	lncRNA
ENSRNOG00000067389	ENSRNOT00000110695	20	-1	47679707	47798211	LOC102554815	lncRNA
ENSRNOG00000067389	ENSRNOT00000114510	20	-1	47790585	47798211	LOC102554815	lncRNA
ENSRNOG00000067389	ENSRNOT00000104411	20	-1	47790585	47798211	LOC102554815	lncRNA
ENSRNOG00000000322	ENSRNOT00000101057	20	1	47798290	47889209	Atg5	protein_coding
ENSRNOG00000000322	ENSRNOT00000080283	20	1	47798330	47888589	Atg5	protein_coding
ENSRNOG00000000322	ENSRNOT00000057078	20	1	47815494	47889209	Atg5	protein_coding
ENSRNOG00000000323	ENSRNOT00000076541	20	-1	47959858	47981288	Prdm1	protein_coding
ENSRNOG00000000323	ENSRNOT00000048270	20	-1	47959858	47981488	Prdm1	protein_coding
ENSRNOG00000059933	ENSRNOT00000091405	20	1	48260703	48260815	LOC120099049	snRNA
ENSRNOG00000051061	ENSRNOT00000091456	20	1	48556280	48654466	Prep	protein_coding
ENSRNOG00000051061	ENSRNOT00000076640	20	1	48560599	48654466	Prep	protein_coding
ENSRNOG00000053612	ENSRNOT00000081975	20	1	48748586	48748712	LOC120099073	snoRNA
ENSRNOG00000051864	ENSRNOT00000083230	20	-1	48754042	48754167	LOC120099017	snoRNA
ENSRNOG00000047102	ENSRNOT00000073259	20	1	48772462	48800360	Popdc3	protein_coding
ENSRNOG00000047102	ENSRNOT00000077065	20	1	48796923	48800593	Popdc3	protein_coding
ENSRNOG00000043199	ENSRNOT00000066167	20	1	48822308	48857472	Bves	protein_coding
ENSRNOG00000025938	ENSRNOT00000034485	20	-1	48869485	48955077	Lin28b	protein_coding
ENSRNOG00000000327	ENSRNOT00000000365	20	1	49035648	49151103	Hace1	protein_coding
ENSRNOG00000000327	ENSRNOT00000111799	20	1	49035648	49151103	Hace1	protein_coding
ENSRNOG00000000327	ENSRNOT00000106005	20	1	49035648	49151103	Hace1	protein_coding
ENSRNOG00000063612	ENSRNOT00000114623	20	-1	49563321	49563869	protein_coding
ENSRNOG00000068671	ENSRNOT00000116847	20	-1	49617601	49617744	LOC120099077	snoRNA
ENSRNOG00000051473	ENSRNOT00000091194	20	-1	50078692	50078824	LOC120099079	snoRNA
ENSRNOG00000052891	ENSRNOT00000083867	20	-1	50230401	50230551	LOC120099064	snRNA
ENSRNOG00000049150	ENSRNOT00000073994	20	-1	52127538	52129342	AABR07045621.1	protein_coding
ENSRNOG00000000368	ENSRNOT00000037559	20	-1	52133851	52607007	Grik2	protein_coding
ENSRNOG00000000368	ENSRNOT00000076234	20	-1	52133851	52838375	Grik2	protein_coding
ENSRNOG00000000368	ENSRNOT00000118241	20	-1	52135239	52838375	Grik2	protein_coding
ENSRNOG00000000368	ENSRNOT00000112090	20	-1	52135239	52838375	Grik2	protein_coding
ENSRNOG00000000368	ENSRNOT00000076805	20	-1	52135527	52606868	Grik2	protein_coding
ENSRNOG00000000368	ENSRNOT00000097789	20	-1	52147995	52606868	Grik2	protein_coding
ENSRNOG00000063343	ENSRNOT00000107511	20	-1	52193227	52193349	LOC120099039	snoRNA
ENSRNOG00000065514	ENSRNOT00000112658	20	1	52408176	52409580	Ubxn2a	protein_coding
ENSRNOG00000037604	ENSRNOT00000057016	20	1	53510184	53790165	Ascc3	protein_coding
ENSRNOG00000037604	ENSRNOT00000107212	20	1	53510184	53790165	Ascc3	protein_coding
ENSRNOG00000037604	ENSRNOT00000109030	20	1	53673309	53790165	Ascc3	protein_coding
ENSRNOG00000037600	ENSRNOT00000057010	20	1	53828364	53907212	Sim1	protein_coding
ENSRNOG00000068137	ENSRNOT00000119740	20	1	53955546	53956896	protein_coding
ENSRNOG00000071013	ENSRNOT00000113018	20	-1	54135984	54136232	processed_pseudogene
ENSRNOG00000064309	ENSRNOT00000120027	20	1	54422107	54426572	lncRNA
