ENSMUSG00000051951	ENSMUST00000070533	1	-1	3214482	3671498	Xkr4	protein_coding
ENSMUSG00000033124	ENSMUST00000188347	1	-1	75180865	75192196	Atg9a	protein_coding
ENSMUSG00000033124	ENSMUST00000040689	1	-1	75180866	75191923	Atg9a	protein_coding
ENSMUSG00000033124	ENSMUST00000187785	1	-1	75182990	75186047	Atg9a	protein_coding
ENSMUSG00000033124	ENSMUST00000186744	1	-1	75190117	75191714	Atg9a	protein_coding
ENSMUSG00000026199	ENSMUST00000152233	1	1	75192160	75199387	Ankzf1	protein_coding
ENSMUSG00000026199	ENSMUST00000127625	1	1	75192192	75195534	Ankzf1	protein_coding
ENSMUSG00000026200	ENSMUST00000113623	1	-1	75199347	75210778	Glb1l	protein_coding
ENSMUSG00000026200	ENSMUST00000186173	1	-1	75199491	75209423	Glb1l	protein_coding
ENSMUSG00000026200	ENSMUST00000185448	1	-1	75202719	75210813	Glb1l	protein_coding
ENSMUSG00000026201	ENSMUST00000027401	1	1	75210838	75215606	Stk16	protein_coding
ENSMUSG00000026201	ENSMUST00000144355	1	1	75210848	75212235	Stk16	protein_coding
ENSMUSG00000026201	ENSMUST00000123825	1	1	75210874	75212234	Stk16	protein_coding
ENSMUSG00000026201	ENSMUST00000189698	1	1	75211054	75213228	Stk16	protein_coding
ENSMUSG00000026201	ENSMUST00000188460	1	1	75211240	75213951	Stk16	protein_coding
ENSMUSG00000026202	ENSMUST00000186213	1	-1	75214228	75219294	Tuba4a	protein_coding
ENSMUSG00000026202	ENSMUST00000079464	1	-1	75214972	75218624	Tuba4a	protein_coding
ENSMUSG00000026202	ENSMUST00000188593	1	-1	75215612	75217434	Tuba4a	protein_coding
ENSMUSG00000026202	ENSMUST00000186971	1	-1	75215956	75217414	Tuba4a	protein_coding
ENSMUSG00000026202	ENSMUST00000186758	1	-1	75216857	75219865	Tuba4a	protein_coding
ENSMUSG00000026202	ENSMUST00000190717	1	-1	75216889	75218888	Tuba4a	protein_coding
ENSMUSG00000026202	ENSMUST00000189131	1	-1	75216913	75218888	Tuba4a	protein_coding
ENSMUSG00000096094	ENSMUST00000179573	1	-1	75220095	75223654	A630095N17Rik	protein_coding
ENSMUSG00000096094	ENSMUST00000180101	1	-1	75220256	75232090	A630095N17Rik	protein_coding
ENSMUSG00000026203	ENSMUST00000188931	1	1	75236406	75245688	Dnajb2	protein_coding
ENSMUSG00000026203	ENSMUST00000055223	1	1	75236465	75244804	Dnajb2	protein_coding
ENSMUSG00000026203	ENSMUST00000082158	1	1	75236465	75244804	Dnajb2	protein_coding
ENSMUSG00000026203	ENSMUST00000188346	1	1	75236469	75245692	Dnajb2	protein_coding
ENSMUSG00000026203	ENSMUST00000188290	1	1	75236487	75245690	Dnajb2	protein_coding
ENSMUSG00000026203	ENSMUST00000187058	1	1	75236556	75245690	Dnajb2	protein_coding
ENSMUSG00000026203	ENSMUST00000185654	1	1	75236614	75239333	Dnajb2	protein_coding
ENSMUSG00000026204	ENSMUST00000027404	1	-1	75247027	75264213	Ptprn	protein_coding
ENSMUSG00000026204	ENSMUST00000186178	1	-1	75258491	75263907	Ptprn	protein_coding
ENSMUSG00000026204	ENSMUST00000189769	1	-1	75258491	75264050	Ptprn	protein_coding
ENSMUSG00000026204	ENSMUST00000185849	1	-1	75258559	75264502	Ptprn	protein_coding
ENSMUSG00000033061	ENSMUST00000039534	1	-1	75272199	75278415	Resp18	protein_coding
ENSMUSG00000026209	ENSMUST00000066668	1	-1	75307896	75317637	Dnpep	protein_coding
ENSMUSG00000026209	ENSMUST00000185797	1	-1	75307896	75317659	Dnpep	protein_coding
ENSMUSG00000026209	ENSMUST00000185419	1	-1	75307940	75316993	Dnpep	protein_coding
ENSMUSG00000026209	ENSMUST00000113605	1	-1	75308565	75316945	Dnpep	protein_coding
ENSMUSG00000026209	ENSMUST00000187836	1	-1	75308565	75317149	Dnpep	protein_coding
ENSMUSG00000026209	ENSMUST00000189551	1	-1	75314364	75316803	Dnpep	protein_coding
ENSMUSG00000026209	ENSMUST00000187000	1	-1	75314367	75317021	Dnpep	protein_coding
ENSMUSG00000026209	ENSMUST00000187075	1	-1	75315202	75317313	Dnpep	protein_coding
ENSMUSG00000026209	ENSMUST00000191254	1	-1	75315984	75317447	Dnpep	protein_coding
ENSMUSG00000026209	ENSMUST00000188652	1	-1	75316370	75317990	Dnpep	protein_coding
ENSMUSG00000026209	ENSMUST00000189282	1	-1	75316554	75317382	Dnpep	protein_coding
ENSMUSG00000026208	ENSMUST00000027409	1	1	75360329	75368579	Des	protein_coding
ENSMUSG00000026207	ENSMUST00000087122	1	1	75375297	75432320	Speg	protein_coding
ENSMUSG00000026207	ENSMUST00000148515	1	1	75382114	75388345	Speg	protein_coding
ENSMUSG00000026207	ENSMUST00000113590	1	1	75382114	75404563	Speg	protein_coding
ENSMUSG00000026207	ENSMUST00000137868	1	1	75385610	75432304	Speg	protein_coding
ENSMUSG00000026207	ENSMUST00000113589	1	1	75400085	75403990	Speg	protein_coding
ENSMUSG00000026207	ENSMUST00000113588	1	1	75400521	75404370	Speg	protein_coding
ENSMUSG00000026207	ENSMUST00000113587	1	1	75400635	75404562	Speg	protein_coding
ENSMUSG00000026207	ENSMUST00000122266	1	1	75401010	75404207	Speg	protein_coding
ENSMUSG00000033021	ENSMUST00000037796	1	1	75435930	75443174	Gmppa	protein_coding
ENSMUSG00000033021	ENSMUST00000113584	1	1	75435943	75443173	Gmppa	protein_coding
ENSMUSG00000033021	ENSMUST00000145166	1	1	75435961	75438873	Gmppa	protein_coding
ENSMUSG00000033021	ENSMUST00000143730	1	1	75435967	75440512	Gmppa	protein_coding
ENSMUSG00000033021	ENSMUST00000133418	1	1	75435968	75441515	Gmppa	protein_coding
ENSMUSG00000033021	ENSMUST00000144874	1	1	75435982	75441609	Gmppa	protein_coding
ENSMUSG00000033021	ENSMUST00000140287	1	1	75435984	75439399	Gmppa	protein_coding
ENSMUSG00000033021	ENSMUST00000131545	1	1	75436087	75441524	Gmppa	protein_coding
ENSMUSG00000033021	ENSMUST00000141124	1	1	75436113	75438328	Gmppa	protein_coding
ENSMUSG00000033007	ENSMUST00000113577	1	1	75450436	75474340	Asic4	protein_coding
ENSMUSG00000033007	ENSMUST00000037708	1	1	75450699	75474343	Asic4	protein_coding
ENSMUSG00000032997	ENSMUST00000079205	1	-1	75474569	75479271	Chpf	protein_coding
ENSMUSG00000032997	ENSMUST00000094818	1	-1	75474575	75479307	Chpf	protein_coding
ENSMUSG00000051703	ENSMUST00000113575	1	1	75479532	75485693	Tmem198	protein_coding
ENSMUSG00000051703	ENSMUST00000148980	1	1	75479576	75482612	Tmem198	protein_coding
ENSMUSG00000051703	ENSMUST00000050899	1	1	75479580	75485705	Tmem198	protein_coding
ENSMUSG00000051703	ENSMUST00000187411	1	1	75479704	75482675	Tmem198	protein_coding
ENSMUSG00000026211	ENSMUST00000113567	1	-1	75485825	75506361	Obsl1	protein_coding
ENSMUSG00000026211	ENSMUST00000155084	1	-1	75490534	75505641	Obsl1	protein_coding
ENSMUSG00000026211	ENSMUST00000132252	1	-1	75490849	75493067	Obsl1	protein_coding
ENSMUSG00000026211	ENSMUST00000113565	1	-1	75496336	75506361	Obsl1	protein_coding
ENSMUSG00000032968	ENSMUST00000037330	1	1	75507077	75510366	Inha	protein_coding
ENSMUSG00000026213	ENSMUST00000027414	1	1	75521529	75537335	Stk11ip	protein_coding
ENSMUSG00000026213	ENSMUST00000113553	1	1	75521552	75536932	Stk11ip	protein_coding
ENSMUSG00000006576	ENSMUST00000124341	1	1	75546266	75562172	Slc4a3	protein_coding
ENSMUSG00000006576	ENSMUST00000150142	1	1	75546462	75548038	Slc4a3	protein_coding
ENSMUSG00000006576	ENSMUST00000138814	1	1	75546533	75548011	Slc4a3	protein_coding
ENSMUSG00000006576	ENSMUST00000154101	1	1	75549599	75551382	Slc4a3	protein_coding
ENSMUSG00000026235	ENSMUST00000027451	1	-1	77367185	77515088	Epha4	protein_coding
ENSMUSG00000026235	ENSMUST00000188797	1	-1	77373139	77515088	Epha4	protein_coding
ENSMUSG00000026235	ENSMUST00000187346	1	-1	77373613	77377607	Epha4	protein_coding
ENSMUSG00000026235	ENSMUST00000186930	1	-1	77401223	77515083	Epha4	protein_coding
ENSMUSG00000004872	ENSMUST00000004994	1	-1	78101267	78196838	Pax3	protein_coding
ENSMUSG00000004872	ENSMUST00000087086	1	-1	78101270	78197134	Pax3	protein_coding
ENSMUSG00000032908	ENSMUST00000036172	1	1	78310345	78420289	Sgpp2	protein_coding
ENSMUSG00000026245	ENSMUST00000170217	1	-1	78417975	78488859	Farsb	protein_coding
ENSMUSG00000026245	ENSMUST00000068333	1	-1	78425068	78488897	Farsb	protein_coding
ENSMUSG00000026245	ENSMUST00000188247	1	-1	78462996	78488859	Farsb	protein_coding
ENSMUSG00000026245	ENSMUST00000190441	1	-1	78472570	78488842	Farsb	protein_coding
ENSMUSG00000090486	ENSMUST00000170511	1	-1	78497026	78512158	BC035947	protein_coding
ENSMUSG00000012187	ENSMUST00000134947	1	1	78510991	78527695	Mogat1	protein_coding
ENSMUSG00000012187	ENSMUST00000149732	1	1	78511160	78529235	Mogat1	protein_coding
ENSMUSG00000012187	ENSMUST00000113524	1	1	78511169	78538171	Mogat1	protein_coding
ENSMUSG00000012187	ENSMUST00000152111	1	1	78511812	78522837	Mogat1	protein_coding
ENSMUSG00000012187	ENSMUST00000012331	1	1	78511867	78538173	Mogat1	protein_coding
ENSMUSG00000032883	ENSMUST00000035779	1	1	78657825	78707743	Acsl3	protein_coding
ENSMUSG00000032883	ENSMUST00000134566	1	1	78657883	78706901	Acsl3	protein_coding
ENSMUSG00000032883	ENSMUST00000142704	1	1	78657883	78706967	Acsl3	protein_coding
ENSMUSG00000079470	ENSMUST00000053760	1	1	78658038	78671512	Utp14b	protein_coding
ENSMUSG00000079470	ENSMUST00000151622	1	1	78658440	78667584	Utp14b	protein_coding
ENSMUSG00000032883	ENSMUST00000135642	1	1	78670893	78688282	Acsl3	protein_coding
ENSMUSG00000047330	ENSMUST00000057262	1	1	78816758	78820028	Kcne4	protein_coding
ENSMUSG00000047330	ENSMUST00000187432	1	1	78816927	78820028	Kcne4	protein_coding
ENSMUSG00000050711	ENSMUST00000185234	1	-1	79434669	79440042	Scg2	protein_coding
ENSMUSG00000050711	ENSMUST00000049972	1	-1	79434669	79440120	Scg2	protein_coding
ENSMUSG00000054702	ENSMUST00000162342	1	-1	79606876	79671972	Ap1s3	protein_coding
ENSMUSG00000073643	ENSMUST00000113512	1	-1	79702262	79761769	Wdfy1	protein_coding
ENSMUSG00000073643	ENSMUST00000113513	1	-1	79702262	79761769	Wdfy1	protein_coding
ENSMUSG00000073643	ENSMUST00000113514	1	-1	79702262	79761769	Wdfy1	protein_coding
ENSMUSG00000073643	ENSMUST00000113515	1	-1	79702262	79761769	Wdfy1	protein_coding
ENSMUSG00000073643	ENSMUST00000113510	1	-1	79718974	79761769	Wdfy1	protein_coding
ENSMUSG00000073643	ENSMUST00000113511	1	-1	79718974	79761769	Wdfy1	protein_coding
ENSMUSG00000073643	ENSMUST00000143368	1	-1	79724697	79776143	Wdfy1	protein_coding
ENSMUSG00000073643	ENSMUST00000048820	1	-1	79726403	79761769	Wdfy1	protein_coding
ENSMUSG00000073643	ENSMUST00000125641	1	-1	79733853	79762047	Wdfy1	protein_coding
ENSMUSG00000026248	ENSMUST00000027464	1	1	79776018	79781445	Mrpl44	protein_coding
ENSMUSG00000026249	ENSMUST00000027467	1	-1	79794197	79858696	Serpine2	protein_coding
ENSMUSG00000026249	ENSMUST00000189793	1	-1	79796845	79821322	Serpine2	protein_coding
ENSMUSG00000026249	ENSMUST00000190724	1	-1	79803035	79861180	Serpine2	protein_coding
ENSMUSG00000043230	ENSMUST00000058748	1	-1	80198706	80213944	Fam124b	protein_coding
ENSMUSG00000004364	ENSMUST00000163119	1	-1	80264923	80340480	Cul3	protein_coding
ENSMUSG00000004364	ENSMUST00000164108	1	-1	80266823	80340311	Cul3	protein_coding
ENSMUSG00000004364	ENSMUST00000168372	1	-1	80266947	80277441	Cul3	protein_coding
ENSMUSG00000110100	ENSMUST00000211023	1	-1	80449597	80461448	Gm45261	protein_coding
ENSMUSG00000038608	ENSMUST00000077946	1	-1	80501073	80758448	Dock10	protein_coding
ENSMUSG00000038608	ENSMUST00000190595	1	-1	80501188	80592832	Dock10	protein_coding
ENSMUSG00000038608	ENSMUST00000187774	1	-1	80501553	80665309	Dock10	protein_coding
ENSMUSG00000038608	ENSMUST00000189486	1	-1	80501641	80530165	Dock10	protein_coding
ENSMUSG00000038608	ENSMUST00000190983	1	-1	80501713	80665275	Dock10	protein_coding
ENSMUSG00000038608	ENSMUST00000186087	1	-1	80586330	80709496	Dock10	protein_coding
ENSMUSG00000038608	ENSMUST00000191449	1	-1	80592601	80665292	Dock10	protein_coding
ENSMUSG00000054976	ENSMUST00000137862	1	1	81076950	81298934	Nyap2	protein_coding
ENSMUSG00000054976	ENSMUST00000123720	1	1	81077204	81298909	Nyap2	protein_coding
ENSMUSG00000054976	ENSMUST00000068275	1	1	81077317	81271664	Nyap2	protein_coding
ENSMUSG00000054976	ENSMUST00000113494	1	1	81077324	81300096	Nyap2	protein_coding
ENSMUSG00000054976	ENSMUST00000123285	1	1	81077583	81341764	Nyap2	protein_coding
ENSMUSG00000055980	ENSMUST00000069799	1	-1	82233101	82291416	Irs1	protein_coding
ENSMUSG00000022591	ENSMUST00000023262	1	1	82233112	82235933	Gm9747	protein_coding
ENSMUSG00000026142	ENSMUST00000027322	1	1	82316452	82445366	Rhbdd1	protein_coding
ENSMUSG00000026142	ENSMUST00000140020	1	1	82339049	82445366	Rhbdd1	protein_coding
ENSMUSG00000067158	ENSMUST00000087050	1	-1	82448423	82586849	Col4a4	protein_coding
ENSMUSG00000079465	ENSMUST00000113457	1	1	82586976	82722059	Col4a3	protein_coding
ENSMUSG00000079465	ENSMUST00000152664	1	1	82715304	82718982	Col4a3	protein_coding
ENSMUSG00000026150	ENSMUST00000078332	1	1	82724890	82752390	Mff	protein_coding
ENSMUSG00000026150	ENSMUST00000073025	1	1	82724919	82752387	Mff	protein_coding
ENSMUSG00000026150	ENSMUST00000161648	1	1	82724925	82752390	Mff	protein_coding
ENSMUSG00000026150	ENSMUST00000160786	1	1	82724940	82752350	Mff	protein_coding
ENSMUSG00000026150	ENSMUST00000162003	1	1	82724948	82752394	Mff	protein_coding
ENSMUSG00000026150	ENSMUST00000160972	1	1	82729229	82752390	Mff	protein_coding
ENSMUSG00000026150	ENSMUST00000160750	1	1	82729272	82751641	Mff	protein_coding
ENSMUSG00000026150	ENSMUST00000159279	1	1	82729326	82741884	Mff	protein_coding
ENSMUSG00000026150	ENSMUST00000160044	1	1	82729326	82750581	Mff	protein_coding
ENSMUSG00000026150	ENSMUST00000160744	1	1	82735470	82752158	Mff	protein_coding
ENSMUSG00000026149	ENSMUST00000027331	1	-1	82756649	82768461	Tm4sf20	protein_coding
ENSMUSG00000114299	ENSMUST00000223838	1	-1	82770824	82771243	Gm47791	protein_coding
ENSMUSG00000026159	ENSMUST00000189220	1	1	82839483	82901182	Agfg1	protein_coding
ENSMUSG00000026159	ENSMUST00000113444	1	1	82839497	82896381	Agfg1	protein_coding
ENSMUSG00000026159	ENSMUST00000190052	1	1	82839669	82896381	Agfg1	protein_coding
ENSMUSG00000026159	ENSMUST00000063380	1	1	82839671	82896279	Agfg1	protein_coding
ENSMUSG00000026159	ENSMUST00000187899	1	1	82839674	82895521	Agfg1	protein_coding
ENSMUSG00000026159	ENSMUST00000186302	1	1	82839674	82895675	Agfg1	protein_coding
ENSMUSG00000026159	ENSMUST00000190046	1	1	82839734	82895122	Agfg1	protein_coding
ENSMUSG00000026159	ENSMUST00000186043	1	1	82840073	82880122	Agfg1	protein_coding
ENSMUSG00000113880	ENSMUST00000220768	1	1	82913325	82914130	A030005L19Rik	protein_coding
ENSMUSG00000113973	ENSMUST00000223400	1	1	82924917	82925712	A030014E15Rik	protein_coding
ENSMUSG00000113846	ENSMUST00000222182	1	-1	82930571	82931399	Gm6217	protein_coding
ENSMUSG00000113084	ENSMUST00000222600	1	-1	82942559	82943388	A030003K21Rik	protein_coding
ENSMUSG00000113925	ENSMUST00000222426	1	-1	82955186	82956013	Gm7544	protein_coding
ENSMUSG00000114011	ENSMUST00000223536	1	1	82960286	82960924	Gm47955	protein_coding
ENSMUSG00000113097	ENSMUST00000223439	1	1	83000548	83001480	Gm47959	protein_coding
ENSMUSG00000038496	ENSMUST00000045560	1	-1	83012523	83038448	Slc19a3	protein_coding
ENSMUSG00000038496	ENSMUST00000164473	1	-1	83013800	83038431	Slc19a3	protein_coding
ENSMUSG00000100190	ENSMUST00000188323	1	-1	83041524	83042480	Krtap28-10	protein_coding
ENSMUSG00000113267	ENSMUST00000222567	1	1	83044932	83045946	Gm47969	protein_coding
ENSMUSG00000104423	ENSMUST00000193762	1	-1	83058286	83059378	A030005K14Rik	protein_coding
ENSMUSG00000101315	ENSMUST00000188005	1	1	83060930	83061921	Krtap28-13	protein_coding
ENSMUSG00000026166	ENSMUST00000027351	1	1	83116766	83119166	Ccl20	protein_coding
ENSMUSG00000026166	ENSMUST00000113437	1	1	83116774	83119167	Ccl20	protein_coding
ENSMUSG00000026166	ENSMUST00000186832	1	1	83116793	83119167	Ccl20	protein_coding
ENSMUSG00000053161	ENSMUST00000065436	1	1	83159762	83210568	Daw1	protein_coding
ENSMUSG00000053161	ENSMUST00000113436	1	1	83159762	83210574	Daw1	protein_coding
ENSMUSG00000053161	ENSMUST00000065403	1	1	83159781	83210574	Daw1	protein_coding
ENSMUSG00000026163	ENSMUST00000160953	1	-1	83254139	83408200	Sphkap	protein_coding
ENSMUSG00000026163	ENSMUST00000159078	1	-1	83255442	83279165	Sphkap	protein_coding
ENSMUSG00000045658	ENSMUST00000168574	1	-1	84036296	84284645	Pid1	protein_coding
ENSMUSG00000045658	ENSMUST00000176559	1	-1	84037231	84336173	Pid1	protein_coding
ENSMUSG00000045658	ENSMUST00000176720	1	-1	84080579	84284423	Pid1	protein_coding
ENSMUSG00000045658	ENSMUST00000175996	1	-1	84107794	84364180	Pid1	protein_coding
ENSMUSG00000045658	ENSMUST00000176822	1	-1	84115332	84341110	Pid1	protein_coding
ENSMUSG00000045658	ENSMUST00000177458	1	-1	84157129	84284611	Pid1	protein_coding
ENSMUSG00000036766	ENSMUST00000049126	1	-1	84369839	84696221	Dner	protein_coding
ENSMUSG00000036766	ENSMUST00000185606	1	-1	84580715	84640485	Dner	protein_coding
ENSMUSG00000036766	ENSMUST00000191546	1	-1	84583004	84623841	Dner	protein_coding
ENSMUSG00000026219	ENSMUST00000027421	1	-1	84721189	84839304	Trip12	protein_coding
ENSMUSG00000026219	ENSMUST00000186465	1	-1	84721189	84840516	Trip12	protein_coding
ENSMUSG00000026219	ENSMUST00000189670	1	-1	84724264	84749277	Trip12	protein_coding
ENSMUSG00000026219	ENSMUST00000186648	1	-1	84724264	84839288	Trip12	protein_coding
ENSMUSG00000026219	ENSMUST00000186894	1	-1	84754403	84839304	Trip12	protein_coding
ENSMUSG00000026219	ENSMUST00000190464	1	-1	84765987	84793551	Trip12	protein_coding
ENSMUSG00000026219	ENSMUST00000189496	1	-1	84782827	84839301	Trip12	protein_coding
ENSMUSG00000026219	ENSMUST00000190067	1	-1	84793987	84840266	Trip12	protein_coding
ENSMUSG00000026219	ENSMUST00000187818	1	-1	84794231	84838731	Trip12	protein_coding
ENSMUSG00000073633	ENSMUST00000097672	1	1	84839841	84900487	Fbxo36	protein_coding
ENSMUSG00000026220	ENSMUST00000027422	1	-1	84905898	84935134	Slc16a14	protein_coding
ENSMUSG00000026220	ENSMUST00000186980	1	-1	84929334	84934857	Slc16a14	protein_coding
ENSMUSG00000089844	ENSMUST00000161724	1	-1	85083069	85109449	A530032D15Rik	protein_coding
ENSMUSG00000089844	ENSMUST00000160792	1	-1	85088407	85109853	A530032D15Rik	protein_coding
ENSMUSG00000089844	ENSMUST00000161675	1	-1	85099477	85109846	A530032D15Rik	protein_coding
ENSMUSG00000073631	ENSMUST00000097669	1	1	85100164	85100535	Gm10553	protein_coding
ENSMUSG00000052477	ENSMUST00000161267	1	-1	85112267	85270178	C130026I21Rik	protein_coding
ENSMUSG00000052477	ENSMUST00000162421	1	-1	85112418	85262070	C130026I21Rik	protein_coding
ENSMUSG00000052477	ENSMUST00000161685	1	-1	85241286	85254548	C130026I21Rik	protein_coding
ENSMUSG00000052477	ENSMUST00000159582	1	-1	85245640	85270143	C130026I21Rik	protein_coding
ENSMUSG00000052477	ENSMUST00000093506	1	-1	85246344	85270543	C130026I21Rik	protein_coding
ENSMUSG00000052477	ENSMUST00000064341	1	-1	85246670	85270566	C130026I21Rik	protein_coding
ENSMUSG00000094127	ENSMUST00000178024	1	1	85575676	85577295	G530012D18Rik	protein_coding
ENSMUSG00000070034	ENSMUST00000093508	1	-1	85576899	85598817	Sp110	protein_coding
ENSMUSG00000070031	ENSMUST00000080204	1	1	85600703	85645037	Sp140	protein_coding
ENSMUSG00000070031	ENSMUST00000162925	1	1	85610833	85630539	Sp140	protein_coding
ENSMUSG00000070031	ENSMUST00000161497	1	1	85632478	85644942	Sp140	protein_coding
ENSMUSG00000026222	ENSMUST00000155094	1	1	85649988	85701561	Sp100	protein_coding
ENSMUSG00000026222	ENSMUST00000054279	1	1	85650014	85683118	Sp100	protein_coding
ENSMUSG00000026222	ENSMUST00000147552	1	1	85650014	85701572	Sp100	protein_coding
ENSMUSG00000026222	ENSMUST00000153574	1	1	85650014	85709198	Sp100	protein_coding
ENSMUSG00000026222	ENSMUST00000150967	1	1	85650015	85701139	Sp100	protein_coding
ENSMUSG00000026222	ENSMUST00000066427	1	1	85650050	85709998	Sp100	protein_coding
ENSMUSG00000026222	ENSMUST00000132641	1	1	85694297	85709406	Sp100	protein_coding
ENSMUSG00000026222	ENSMUST00000141709	1	1	85703442	85707995	Sp100	protein_coding
ENSMUSG00000052760	ENSMUST00000159122	1	-1	85717083	85778643	A630001G21Rik	protein_coding
ENSMUSG00000052760	ENSMUST00000064788	1	-1	85717689	85736629	A630001G21Rik	protein_coding
ENSMUSG00000036707	ENSMUST00000113360	1	1	85793441	85851576	Cab39	protein_coding
ENSMUSG00000036707	ENSMUST00000126962	1	1	85793541	85818513	Cab39	protein_coding
ENSMUSG00000036707	ENSMUST00000130754	1	1	85794468	85837318	Cab39	protein_coding
ENSMUSG00000036707	ENSMUST00000097666	1	1	85794511	85850365	Cab39	protein_coding
ENSMUSG00000026223	ENSMUST00000027425	1	1	85894281	85908675	Itm2c	protein_coding
ENSMUSG00000026223	ENSMUST00000185569	1	1	85894619	85908359	Itm2c	protein_coding
ENSMUSG00000026224	ENSMUST00000027426	1	1	85928483	85931754	4933407L21Rik	protein_coding
ENSMUSG00000026224	ENSMUST00000129392	1	1	85928727	85940624	4933407L21Rik	protein_coding
ENSMUSG00000049608	ENSMUST00000086975	1	-1	85938318	85961007	Gpr55	protein_coding
ENSMUSG00000026226	ENSMUST00000149469	1	1	86018068	86029248	Spata3	protein_coding
ENSMUSG00000026226	ENSMUST00000052854	1	1	86021942	86029958	Spata3	protein_coding
ENSMUSG00000026226	ENSMUST00000125083	1	1	86021943	86024666	Spata3	protein_coding
ENSMUSG00000026226	ENSMUST00000152501	1	1	86021946	86024668	Spata3	protein_coding
ENSMUSG00000026226	ENSMUST00000113344	1	1	86021946	86027178	Spata3	protein_coding
ENSMUSG00000026226	ENSMUST00000130504	1	1	86021946	86029958	Spata3	protein_coding
ENSMUSG00000026226	ENSMUST00000153247	1	1	86021953	86029921	Spata3	protein_coding
ENSMUSG00000026226	ENSMUST00000159876	1	1	86021960	86029262	Spata3	protein_coding
ENSMUSG00000026226	ENSMUST00000135440	1	1	86021961	86024669	Spata3	protein_coding
ENSMUSG00000026226	ENSMUST00000131151	1	1	86022105	86029264	Spata3	protein_coding
ENSMUSG00000026227	ENSMUST00000027429	1	1	86045863	86053353	2810459M11Rik	protein_coding
