ENSMUSG00000020671	ENSMUST00000021001	12	-1	3247428	3309969	Rab10	protein_coding
ENSMUSG00000021115	ENSMUST00000221485	12	1	106025807	106042866	Vrk1	protein_coding
ENSMUSG00000021115	ENSMUST00000220629	12	1	106030717	106075409	Vrk1	protein_coding
ENSMUSG00000060375	ENSMUST00000082269	12	1	107488632	107489636	3110018I06Rik	protein_coding
ENSMUSG00000048251	ENSMUST00000066060	12	-1	107910403	108003602	Bcl11b	protein_coding
ENSMUSG00000048251	ENSMUST00000109887	12	-1	107915222	108003414	Bcl11b	protein_coding
ENSMUSG00000048251	ENSMUST00000109891	12	-1	107915222	108003414	Bcl11b	protein_coding
ENSMUSG00000056770	ENSMUST00000071095	12	-1	108106431	108179314	Setd3	protein_coding
ENSMUSG00000056770	ENSMUST00000109879	12	-1	108116775	108179216	Setd3	protein_coding
ENSMUSG00000056770	ENSMUST00000125916	12	-1	108157984	108179213	Setd3	protein_coding
ENSMUSG00000021258	ENSMUST00000221167	12	1	108179579	108203357	Ccnk	protein_coding
ENSMUSG00000021258	ENSMUST00000101055	12	1	108179738	108203359	Ccnk	protein_coding
ENSMUSG00000084883	ENSMUST00000222310	12	-1	108203602	108275425	Ccdc85c	protein_coding
ENSMUSG00000084883	ENSMUST00000136175	12	-1	108206345	108275133	Ccdc85c	protein_coding
ENSMUSG00000021260	ENSMUST00000021685	12	1	108306270	108330869	Hhipl1	protein_coding
ENSMUSG00000021259	ENSMUST00000021684	12	1	108334381	108362234	Cyp46a1	protein_coding
ENSMUSG00000058070	ENSMUST00000054955	12	1	108410542	108539575	Eml1	protein_coding
ENSMUSG00000058070	ENSMUST00000109857	12	1	108410662	108538392	Eml1	protein_coding
ENSMUSG00000058070	ENSMUST00000109860	12	1	108422816	108539564	Eml1	protein_coding
ENSMUSG00000021262	ENSMUST00000077735	12	1	108554720	108688516	Evl	protein_coding
ENSMUSG00000021262	ENSMUST00000021689	12	1	108554724	108688516	Evl	protein_coding
ENSMUSG00000021262	ENSMUST00000109854	12	1	108605766	108688513	Evl	protein_coding
ENSMUSG00000021262	ENSMUST00000223109	12	1	108635710	108686575	Evl	protein_coding
ENSMUSG00000021262	ENSMUST00000172409	12	1	108635753	108688513	Evl	protein_coding
ENSMUSG00000021263	ENSMUST00000222255	12	-1	108678711	108692183	Degs2	protein_coding
ENSMUSG00000021262	ENSMUST00000223548	12	1	108686097	108688516	Evl	protein_coding
ENSMUSG00000021263	ENSMUST00000167978	12	-1	108688239	108702297	Degs2	protein_coding
ENSMUSG00000021263	ENSMUST00000021691	12	-1	108690222	108702315	Degs2	protein_coding
ENSMUSG00000021264	ENSMUST00000021692	12	1	108792973	108820148	Yy1	protein_coding
ENSMUSG00000021265	ENSMUST00000021693	12	-1	108825873	108835883	Slc25a29	protein_coding
ENSMUSG00000048856	ENSMUST00000057026	12	1	108851129	108856815	Slc25a47	protein_coding
ENSMUSG00000048856	ENSMUST00000221080	12	1	108851139	108856815	Slc25a47	protein_coding
ENSMUSG00000021266	ENSMUST00000161410	12	-1	108860030	108893198	Wars	protein_coding
ENSMUSG00000021266	ENSMUST00000109848	12	-1	108860030	108894174	Wars	protein_coding
ENSMUSG00000021266	ENSMUST00000161154	12	-1	108860034	108893197	Wars	protein_coding
ENSMUSG00000040877	ENSMUST00000221377	12	1	108893631	108898364	Wdr25	protein_coding
ENSMUSG00000040877	ENSMUST00000220667	12	1	108894272	108898201	Wdr25	protein_coding
ENSMUSG00000040877	ENSMUST00000167816	12	1	108894272	109028452	Wdr25	protein_coding
ENSMUSG00000040877	ENSMUST00000047115	12	1	108894317	109028452	Wdr25	protein_coding
ENSMUSG00000040877	ENSMUST00000221510	12	1	109020802	109028448	Wdr25	protein_coding
ENSMUSG00000040867	ENSMUST00000209829	12	-1	109032187	109059427	Begain	protein_coding
ENSMUSG00000040867	ENSMUST00000190647	12	-1	109032187	109068217	Begain	protein_coding
ENSMUSG00000040856	ENSMUST00000056110	12	1	109452849	109463336	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000109844	12	1	109453455	109460700	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000109842	12	1	109453491	109460381	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000109843	12	1	109453491	109460618	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000109846	12	1	109453535	109463336	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000173539	12	1	109453655	109463336	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000109841	12	1	109453660	109460360	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000124293	12	1	109454195	109459762	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000173812	12	1	109459843	109460475	Dlk1	protein_coding
ENSMUSG00000085925	ENSMUST00000149046	12	-1	109589193	109600330	Rtl1	protein_coding
ENSMUSG00000075707	ENSMUST00000173014	12	1	110279068	110281097	Dio3	protein_coding
ENSMUSG00000075707	ENSMUST00000097228	12	1	110279260	110280708	Dio3	protein_coding
ENSMUSG00000017843	ENSMUST00000222276	12	1	110447120	110450999	Ppp2r5c	protein_coding
ENSMUSG00000017843	ENSMUST00000220509	12	1	110447252	110551110	Ppp2r5c	protein_coding
ENSMUSG00000017843	ENSMUST00000221715	12	1	110485738	110571688	Ppp2r5c	protein_coding
ENSMUSG00000017843	ENSMUST00000109832	12	1	110485739	110583062	Ppp2r5c	protein_coding
ENSMUSG00000017843	ENSMUST00000084985	12	1	110485859	110580804	Ppp2r5c	protein_coding
ENSMUSG00000017843	ENSMUST00000221074	12	1	110485859	110580860	Ppp2r5c	protein_coding
ENSMUSG00000018707	ENSMUST00000018851	12	1	110601452	110666945	Dync1h1	protein_coding
ENSMUSG00000018707	ENSMUST00000167395	12	1	110654162	110658167	Dync1h1	protein_coding
ENSMUSG00000056508	ENSMUST00000070659	12	-1	110667688	110682619	1700001K19Rik	protein_coding
ENSMUSG00000056508	ENSMUST00000222915	12	-1	110668851	110682612	1700001K19Rik	protein_coding
ENSMUSG00000021270	ENSMUST00000094361	12	-1	110690605	110696395	Hsp90aa1	protein_coding
ENSMUSG00000021270	ENSMUST00000021698	12	-1	110691028	110696289	Hsp90aa1	protein_coding
ENSMUSG00000021270	ENSMUST00000155242	12	-1	110694629	110702728	Hsp90aa1	protein_coding
ENSMUSG00000021270	ENSMUST00000124156	12	-1	110695270	110696258	Hsp90aa1	protein_coding
ENSMUSG00000021270	ENSMUST00000149189	12	-1	110695286	110695951	Hsp90aa1	protein_coding
ENSMUSG00000037957	ENSMUST00000193053	12	1	110737944	110804238	Wdr20	protein_coding
ENSMUSG00000037957	ENSMUST00000095410	12	1	110737992	110795028	Wdr20	protein_coding
ENSMUSG00000037957	ENSMUST00000195886	12	1	110738209	110793316	Wdr20	protein_coding
ENSMUSG00000056458	ENSMUST00000084974	12	-1	110807798	110840930	Mok	protein_coding
ENSMUSG00000056458	ENSMUST00000070565	12	-1	110807798	110840939	Mok	protein_coding
ENSMUSG00000056458	ENSMUST00000177224	12	-1	110814842	110840927	Mok	protein_coding
ENSMUSG00000021271	ENSMUST00000221549	12	1	110850253	110855310	Zfp839	protein_coding
ENSMUSG00000021271	ENSMUST00000170060	12	1	110850279	110869996	Zfp839	protein_coding
ENSMUSG00000021271	ENSMUST00000222460	12	1	110850306	110868913	Zfp839	protein_coding
ENSMUSG00000021276	ENSMUST00000043716	12	-1	110872610	110889145	Cinp	protein_coding
ENSMUSG00000021276	ENSMUST00000220607	12	-1	110873162	110889097	Cinp	protein_coding
ENSMUSG00000021276	ENSMUST00000221182	12	-1	110873648	110889097	Cinp	protein_coding
ENSMUSG00000021276	ENSMUST00000221102	12	-1	110873947	110889119	Cinp	protein_coding
ENSMUSG00000021276	ENSMUST00000221414	12	-1	110875028	110877344	Cinp	protein_coding
ENSMUSG00000021276	ENSMUST00000222457	12	-1	110875034	110889116	Cinp	protein_coding
ENSMUSG00000021275	ENSMUST00000165978	12	1	110889264	110972394	Tecpr2	protein_coding
ENSMUSG00000021275	ENSMUST00000169597	12	1	110889312	110972392	Tecpr2	protein_coding
ENSMUSG00000037904	ENSMUST00000128353	12	-1	110975353	110979040	Ankrd9	protein_coding
ENSMUSG00000037904	ENSMUST00000148765	12	-1	110976426	110978255	Ankrd9	protein_coding
ENSMUSG00000037904	ENSMUST00000140788	12	-1	110976427	110978618	Ankrd9	protein_coding
ENSMUSG00000037904	ENSMUST00000142012	12	-1	110976427	110978943	Ankrd9	protein_coding
ENSMUSG00000037904	ENSMUST00000043459	12	-1	110976427	110979021	Ankrd9	protein_coding
ENSMUSG00000037904	ENSMUST00000135131	12	-1	110976429	110978995	Ankrd9	protein_coding
ENSMUSG00000037896	ENSMUST00000084968	12	1	111039351	111115901	Rcor1	protein_coding
ENSMUSG00000037896	ENSMUST00000116388	12	1	111039798	111113384	Rcor1	protein_coding
ENSMUSG00000083193	ENSMUST00000121608	12	-1	111159850	111184491	4930595D18Rik	protein_coding
ENSMUSG00000021277	ENSMUST00000117269	12	1	111166370	111267153	Traf3	protein_coding
ENSMUSG00000021277	ENSMUST00000021706	12	1	111166463	111267148	Traf3	protein_coding
ENSMUSG00000021277	ENSMUST00000139162	12	1	111166486	111239077	Traf3	protein_coding
ENSMUSG00000021277	ENSMUST00000060274	12	1	111166548	111267144	Traf3	protein_coding
ENSMUSG00000021278	ENSMUST00000021707	12	1	111271095	111276426	Amn	protein_coding
ENSMUSG00000021279	ENSMUST00000041965	12	-1	111292976	111377718	Cdc42bpb	protein_coding
ENSMUSG00000021279	ENSMUST00000220657	12	-1	111294572	111296275	Cdc42bpb	protein_coding
ENSMUSG00000021279	ENSMUST00000222724	12	-1	111299140	111314537	Cdc42bpb	protein_coding
ENSMUSG00000021279	ENSMUST00000222196	12	-1	111339821	111377619	Cdc42bpb	protein_coding
ENSMUSG00000087075	ENSMUST00000150384	12	1	111406809	111412090	Lbhd2	protein_coding
ENSMUSG00000021280	ENSMUST00000220537	12	1	111417430	111422145	Exoc3l4	protein_coding
ENSMUSG00000021280	ENSMUST00000223050	12	1	111417430	111431678	Exoc3l4	protein_coding
ENSMUSG00000021280	ENSMUST00000072646	12	1	111417445	111431182	Exoc3l4	protein_coding
ENSMUSG00000021280	ENSMUST00000223431	12	1	111417459	111422286	Exoc3l4	protein_coding
ENSMUSG00000021280	ENSMUST00000221144	12	1	111417476	111422342	Exoc3l4	protein_coding
ENSMUSG00000021280	ENSMUST00000222437	12	1	111417476	111422395	Exoc3l4	protein_coding
ENSMUSG00000021280	ENSMUST00000220852	12	1	111420589	111423525	Exoc3l4	protein_coding
ENSMUSG00000021280	ENSMUST00000222897	12	1	111421561	111431182	Exoc3l4	protein_coding
ENSMUSG00000021281	ENSMUST00000102745	12	1	111442469	111455018	Tnfaip2	protein_coding
ENSMUSG00000021281	ENSMUST00000109792	12	1	111442658	111454678	Tnfaip2	protein_coding
ENSMUSG00000021281	ENSMUST00000129467	12	1	111444324	111445511	Tnfaip2	protein_coding
ENSMUSG00000010529	ENSMUST00000010673	12	-1	111484609	111485823	Gm266	protein_coding
ENSMUSG00000021282	ENSMUST00000166123	12	1	111538016	111546752	Eif5	protein_coding
ENSMUSG00000021282	ENSMUST00000222441	12	1	111538197	111540572	Eif5	protein_coding
ENSMUSG00000021282	ENSMUST00000222375	12	1	111538216	111546588	Eif5	protein_coding
ENSMUSG00000021282	ENSMUST00000222388	12	1	111538216	111546746	Eif5	protein_coding
ENSMUSG00000021282	ENSMUST00000050993	12	1	111538782	111544923	Eif5	protein_coding
ENSMUSG00000021282	ENSMUST00000220803	12	1	111538831	111539831	Eif5	protein_coding
ENSMUSG00000021282	ENSMUST00000222234	12	1	111539071	111541743	Eif5	protein_coding
ENSMUSG00000007411	ENSMUST00000075281	12	1	111574523	111656218	Mark3	protein_coding
ENSMUSG00000007411	ENSMUST00000084953	12	1	111574527	111656221	Mark3	protein_coding
ENSMUSG00000007411	ENSMUST00000221753	12	1	111575051	111655615	Mark3	protein_coding
ENSMUSG00000007411	ENSMUST00000221459	12	1	111575051	111656160	Mark3	protein_coding
ENSMUSG00000001270	ENSMUST00000001304	12	-1	111669361	111672338	Ckb	protein_coding
ENSMUSG00000060950	ENSMUST00000221089	12	1	111678105	111680985	Trmt61a	protein_coding
ENSMUSG00000060950	ENSMUST00000084947	12	1	111678105	111683902	Trmt61a	protein_coding
ENSMUSG00000060950	ENSMUST00000168338	12	1	111678105	111683902	Trmt61a	protein_coding
ENSMUSG00000060950	ENSMUST00000222737	12	1	111678116	111678908	Trmt61a	protein_coding
ENSMUSG00000049792	ENSMUST00000054636	12	-1	111709488	111713257	Bag5	protein_coding
ENSMUSG00000049792	ENSMUST00000160576	12	-1	111709904	111712927	Bag5	protein_coding
ENSMUSG00000049792	ENSMUST00000160825	12	-1	111711209	111712953	Bag5	protein_coding
ENSMUSG00000049792	ENSMUST00000162953	12	-1	111711275	111712953	Bag5	protein_coding
ENSMUSG00000037787	ENSMUST00000040519	12	1	111713261	111734220	Apopt1	protein_coding
ENSMUSG00000037787	ENSMUST00000163220	12	1	111713280	111755053	Apopt1	protein_coding
ENSMUSG00000037787	ENSMUST00000162316	12	1	111713286	111727115	Apopt1	protein_coding
ENSMUSG00000021288	ENSMUST00000084941	12	1	111758849	111806775	Klc1	protein_coding
ENSMUSG00000021288	ENSMUST00000118471	12	1	111758956	111794897	Klc1	protein_coding
ENSMUSG00000021288	ENSMUST00000122300	12	1	111759013	111806727	Klc1	protein_coding
ENSMUSG00000021288	ENSMUST00000120544	12	1	111772319	111794895	Klc1	protein_coding
ENSMUSG00000021288	ENSMUST00000134578	12	1	111781947	111807844	Klc1	protein_coding
ENSMUSG00000021287	ENSMUST00000021715	12	-1	111803193	111813841	Xrcc3	protein_coding
ENSMUSG00000021286	ENSMUST00000021714	12	1	111814170	111828386	Zfyve21	protein_coding
ENSMUSG00000021286	ENSMUST00000223211	12	1	111814208	111827856	Zfyve21	protein_coding
ENSMUSG00000021286	ENSMUST00000222843	12	1	111814213	111832192	Zfyve21	protein_coding
ENSMUSG00000021286	ENSMUST00000221375	12	1	111814235	111828351	Zfyve21	protein_coding
ENSMUSG00000021286	ENSMUST00000220616	12	1	111816256	111825057	Zfyve21	protein_coding
ENSMUSG00000021285	ENSMUST00000054815	12	-1	111828457	111908110	Ppp1r13b	protein_coding
ENSMUSG00000021285	ENSMUST00000220486	12	-1	111828894	111844978	Ppp1r13b	protein_coding
ENSMUSG00000021290	ENSMUST00000021719	12	-1	111961375	111966977	Atp5mpl	protein_coding
ENSMUSG00000021290	ENSMUST00000222874	12	-1	111961376	111966894	Atp5mpl	protein_coding
ENSMUSG00000021290	ENSMUST00000223191	12	-1	111961516	111966957	Atp5mpl	protein_coding
ENSMUSG00000054003	ENSMUST00000079009	12	1	111971559	112068854	Tdrd9	protein_coding
ENSMUSG00000091402	ENSMUST00000189759	12	-1	111979111	111981317	Rd3l	protein_coding
ENSMUSG00000091402	ENSMUST00000190680	12	-1	111979112	111980143	Rd3l	protein_coding
ENSMUSG00000091402	ENSMUST00000190536	12	-1	111979145	111981054	Rd3l	protein_coding
ENSMUSG00000091402	ENSMUST00000170525	12	-1	111979189	111980469	Rd3l	protein_coding
ENSMUSG00000091402	ENSMUST00000185354	12	-1	111979191	111981102	Rd3l	protein_coding
ENSMUSG00000037686	ENSMUST00000079400	12	1	112106679	112127559	Aspg	protein_coding
ENSMUSG00000037686	ENSMUST00000223412	12	1	112106869	112116527	Aspg	protein_coding
ENSMUSG00000037686	ENSMUST00000222970	12	1	112121152	112127559	Aspg	protein_coding
ENSMUSG00000021294	ENSMUST00000128402	12	1	112146208	112181747	Kif26a	protein_coding
ENSMUSG00000043122	ENSMUST00000057465	12	1	112489448	112499927	A530016L24Rik	protein_coding
ENSMUSG00000043122	ENSMUST00000223266	12	1	112489474	112498390	A530016L24Rik	protein_coding
ENSMUSG00000054013	ENSMUST00000066791	12	-1	112500189	112511172	Tmem179	protein_coding
ENSMUSG00000054013	ENSMUST00000222836	12	-1	112501738	112516747	Tmem179	protein_coding
ENSMUSG00000037679	ENSMUST00000101029	12	1	112588784	112614957	Inf2	protein_coding
ENSMUSG00000037679	ENSMUST00000220786	12	1	112589266	112600075	Inf2	protein_coding
ENSMUSG00000037679	ENSMUST00000222275	12	1	112604657	112615557	Inf2	protein_coding
ENSMUSG00000011148	ENSMUST00000021726	12	1	112620045	112641339	Adssl1	protein_coding
ENSMUSG00000011148	ENSMUST00000180015	12	1	112620093	112641360	Adssl1	protein_coding
ENSMUSG00000064326	ENSMUST00000021728	12	1	112644679	112649145	Siva1	protein_coding
ENSMUSG00000064326	ENSMUST00000109755	12	1	112644967	112649037	Siva1	protein_coding
ENSMUSG00000001729	ENSMUST00000001780	12	-1	112653821	112674276	Akt1	protein_coding
ENSMUSG00000001729	ENSMUST00000128300	12	-1	112654673	112671564	Akt1	protein_coding
ENSMUSG00000001729	ENSMUST00000144550	12	-1	112658425	112674884	Akt1	protein_coding
ENSMUSG00000001729	ENSMUST00000130342	12	-1	112659160	112673944	Akt1	protein_coding
ENSMUSG00000037638	ENSMUST00000174780	12	1	112678828	112682747	Zbtb42	protein_coding
ENSMUSG00000037638	ENSMUST00000169593	12	1	112678840	112682747	Zbtb42	protein_coding
ENSMUSG00000037638	ENSMUST00000173942	12	1	112678878	112679970	Zbtb42	protein_coding
ENSMUSG00000072825	ENSMUST00000220942	12	1	112720455	112724713	Cep170b	protein_coding
ENSMUSG00000072825	ENSMUST00000101018	12	1	112722174	112746592	Cep170b	protein_coding
ENSMUSG00000072825	ENSMUST00000092279	12	1	112722194	112746587	Cep170b	protein_coding
ENSMUSG00000072825	ENSMUST00000179041	12	1	112722194	112746587	Cep170b	protein_coding
ENSMUSG00000072825	ENSMUST00000222711	12	1	112722194	112746587	Cep170b	protein_coding
ENSMUSG00000072825	ENSMUST00000220627	12	1	112724619	112745655	Cep170b	protein_coding
ENSMUSG00000052160	ENSMUST00000063888	12	1	112760655	112768990	Pld4	protein_coding
ENSMUSG00000072812	ENSMUST00000128258	12	-1	112772194	112777636	Ahnak2	protein_coding
ENSMUSG00000072812	ENSMUST00000101010	12	-1	112772434	112775254	Ahnak2	protein_coding
ENSMUSG00000072812	ENSMUST00000137195	12	-1	112777635	112781011	Ahnak2	protein_coding
ENSMUSG00000072812	ENSMUST00000124526	12	-1	112781010	112802657	Ahnak2	protein_coding
ENSMUSG00000037594	ENSMUST00000037014	12	1	112808937	112816252	Clba1	protein_coding
ENSMUSG00000037594	ENSMUST00000177808	12	1	112808975	112815718	Clba1	protein_coding
ENSMUSG00000047832	ENSMUST00000062092	12	-1	112820229	112829389	Cdca4	protein_coding
ENSMUSG00000047832	ENSMUST00000220899	12	-1	112820237	112829423	Cdca4	protein_coding
ENSMUSG00000021298	ENSMUST00000021729	12	-1	112850873	112860952	Gpr132	protein_coding
ENSMUSG00000021298	ENSMUST00000222776	12	-1	112853147	112868228	Gpr132	protein_coding
ENSMUSG00000002799	ENSMUST00000075827	12	-1	112907819	112929776	Jag2	protein_coding
ENSMUSG00000002799	ENSMUST00000223140	12	-1	112913705	112915957	Jag2	protein_coding
ENSMUSG00000002804	ENSMUST00000221397	12	-1	112934291	112942124	Nudt14	protein_coding
ENSMUSG00000002804	ENSMUST00000002881	12	-1	112934755	112942117	Nudt14	protein_coding
ENSMUSG00000002804	ENSMUST00000221497	12	-1	112934925	112942110	Nudt14	protein_coding
ENSMUSG00000011158	ENSMUST00000011302	12	-1	112960085	113000704	Brf1	protein_coding
ENSMUSG00000002803	ENSMUST00000165079	12	1	112976482	112978930	Btbd6	protein_coding
ENSMUSG00000002803	ENSMUST00000221500	12	1	112976487	112977098	Btbd6	protein_coding
ENSMUSG00000002803	ENSMUST00000221104	12	1	112976550	112978945	Btbd6	protein_coding
ENSMUSG00000002803	ENSMUST00000002880	12	1	112976563	112978930	Btbd6	protein_coding
ENSMUSG00000002803	ENSMUST00000222209	12	1	112976621	112977534	Btbd6	protein_coding
ENSMUSG00000002803	ENSMUST00000223368	12	1	112976825	112977694	Btbd6	protein_coding
ENSMUSG00000002803	ENSMUST00000223508	12	1	112976946	112977992	Btbd6	protein_coding
ENSMUSG00000021143	ENSMUST00000223502	12	1	113014508	113072138	Pacs2	protein_coding
ENSMUSG00000021143	ENSMUST00000084891	12	1	113014508	113074401	Pacs2	protein_coding
ENSMUSG00000021143	ENSMUST00000220541	12	1	113014533	113072137	Pacs2	protein_coding
ENSMUSG00000012211	ENSMUST00000012355	12	1	113074502	113088914	Tex22	protein_coding
ENSMUSG00000012211	ENSMUST00000146107	12	1	113074502	113088916	Tex22	protein_coding
ENSMUSG00000012211	ENSMUST00000109729	12	1	113074756	113088917	Tex22	protein_coding
ENSMUSG00000012211	ENSMUST00000155492	12	1	113074778	113075371	Tex22	protein_coding
ENSMUSG00000021144	ENSMUST00000109727	12	1	113098278	113137205	Mta1	protein_coding
ENSMUSG00000021144	ENSMUST00000009099	12	1	113098278	113137206	Mta1	protein_coding
ENSMUSG00000021144	ENSMUST00000109723	12	1	113098278	113137206	Mta1	protein_coding
ENSMUSG00000021144	ENSMUST00000109726	12	1	113098278	113137206	Mta1	protein_coding
ENSMUSG00000021144	ENSMUST00000069690	12	1	113098323	113137173	Mta1	protein_coding
ENSMUSG00000006356	ENSMUST00000084882	12	1	113140236	113145506	Crip2	protein_coding
ENSMUSG00000006356	ENSMUST00000200380	12	1	113140572	113145103	Crip2	protein_coding
ENSMUSG00000006356	ENSMUST00000196015	12	1	113142808	113145130	Crip2	protein_coding
ENSMUSG00000006360	ENSMUST00000199089	12	1	113148705	113153846	Crip1	protein_coding
ENSMUSG00000006360	ENSMUST00000006523	12	1	113152012	113153877	Crip1	protein_coding
ENSMUSG00000006360	ENSMUST00000200553	12	1	113152053	113153879	Crip1	protein_coding
ENSMUSG00000037466	ENSMUST00000049271	12	1	113156421	113164544	Tedc1	protein_coding
ENSMUSG00000049036	ENSMUST00000058491	12	1	113185930	113189523	Tmem121	protein_coding
ENSMUSG00000051804	ENSMUST00000063317	12	1	113489511	113492057	Adam6b	protein_coding
ENSMUSG00000043945	ENSMUST00000053086	12	1	113543908	113546465	Adam6a	protein_coding
ENSMUSG00000042063	ENSMUST00000073551	12	1	116047724	116060592	Zfp386	protein_coding
ENSMUSG00000042063	ENSMUST00000183125	12	1	116047776	116063360	Zfp386	protein_coding
ENSMUSG00000011171	ENSMUST00000011315	12	1	116077728	116146261	Vipr2	protein_coding
ENSMUSG00000011171	ENSMUST00000176433	12	1	116137347	116143741	Vipr2	protein_coding
ENSMUSG00000042050	ENSMUST00000039349	12	-1	116207051	116263022	Wdr60	protein_coding
ENSMUSG00000078984	ENSMUST00000090195	12	1	116275386	116275612	Gm11027	protein_coding
ENSMUSG00000021171	ENSMUST00000100986	12	1	116281196	116373091	Esyt2	protein_coding
ENSMUSG00000021171	ENSMUST00000220816	12	1	116281222	116391050	Esyt2	protein_coding
ENSMUSG00000042029	ENSMUST00000084828	12	1	116405402	116461611	Ncapg2	protein_coding
ENSMUSG00000042029	ENSMUST00000222469	12	1	116405415	116413127	Ncapg2	protein_coding
ENSMUSG00000042029	ENSMUST00000221114	12	1	116405421	116413114	Ncapg2	protein_coding
ENSMUSG00000042029	ENSMUST00000221970	12	1	116405434	116412495	Ncapg2	protein_coding
ENSMUSG00000056553	ENSMUST00000070733	12	1	116485833	117276793	Ptprn2	protein_coding
ENSMUSG00000041992	ENSMUST00000109691	12	1	117516479	117759737	Rapgef5	protein_coding
ENSMUSG00000041992	ENSMUST00000220781	12	1	117533888	117658370	Rapgef5	protein_coding
ENSMUSG00000041992	ENSMUST00000222105	12	1	117658034	117756729	Rapgef5	protein_coding
ENSMUSG00000041992	ENSMUST00000222185	12	1	117688836	117759737	Rapgef5	protein_coding
ENSMUSG00000021175	ENSMUST00000021592	12	1	117843515	117878706	Cdca7l	protein_coding
ENSMUSG00000021175	ENSMUST00000176735	12	1	117843884	117873757	Cdca7l	protein_coding
ENSMUSG00000021175	ENSMUST00000177339	12	1	117843888	117875627	Cdca7l	protein_coding
ENSMUSG00000018581	ENSMUST00000084806	12	-1	117877982	118199043	Dnah11	protein_coding
ENSMUSG00000025323	ENSMUST00000026367	12	-1	118234933	118301370	Sp4	protein_coding
ENSMUSG00000025323	ENSMUST00000222314	12	-1	118237954	118301368	Sp4	protein_coding
ENSMUSG00000025323	ENSMUST00000221844	12	-1	118261792	118301440	Sp4	protein_coding
ENSMUSG00000048562	ENSMUST00000063918	12	1	118846329	118852576	Sp8	protein_coding
ENSMUSG00000048562	ENSMUST00000223305	12	1	118847586	118848955	Sp8	protein_coding
ENSMUSG00000072791	ENSMUST00000035515	12	-1	118867824	118966421	Abcb5	protein_coding
ENSMUSG00000025321	ENSMUST00000026360	12	-1	119158022	119238802	Itgb8	protein_coding
ENSMUSG00000041886	ENSMUST00000222784	12	1	119314270	119466934	Macc1	protein_coding
ENSMUSG00000041886	ENSMUST00000221917	12	1	119327608	119466934	Macc1	protein_coding
ENSMUSG00000041886	ENSMUST00000222058	12	1	119390375	119466935	Macc1	protein_coding
ENSMUSG00000041886	ENSMUST00000221866	12	1	119392583	119469987	Macc1	protein_coding
ENSMUSG00000041886	ENSMUST00000048880	12	1	119443410	119466934	Macc1	protein_coding
ENSMUSG00000048004	ENSMUST00000058644	12	1	119945957	120019211	Tmem196	protein_coding
ENSMUSG00000048004	ENSMUST00000183694	12	1	119946410	120018813	Tmem196	protein_coding
ENSMUSG00000048004	ENSMUST00000184820	12	1	119946558	120018706	Tmem196	protein_coding
ENSMUSG00000048004	ENSMUST00000184069	12	1	119946570	120021246	Tmem196	protein_coding
