ENSG00000272636	ENST00000343572	17	-1	5810	31427	DOC2B	protein_coding
ENSG00000168961	ENST00000578944	17	1	25970566	25974409	LGALS9	protein_coding
ENSG00000007171	ENST00000313735	17	-1	26083792	26127525	NOS2	protein_coding
ENSG00000266202	ENST00000582441	17	-1	26125832	26220391	RP1-66C13.4	protein_coding
ENSG00000232859	ENST00000379103	17	-1	26205340	26219347	LYRM9	protein_coding
ENSG00000232859	ENST00000460380	17	-1	26205384	26220385	LYRM9	protein_coding
ENSG00000232859	ENST00000508862	17	-1	26206077	26220409	LYRM9	protein_coding
ENSG00000232859	ENST00000379102	17	-1	26206320	26220409	LYRM9	protein_coding
ENSG00000232859	ENST00000503642	17	-1	26207217	26219537	LYRM9	protein_coding
ENSG00000232859	ENST00000508816	17	-1	26209638	26210323	LYRM9	protein_coding
ENSG00000087095	ENST00000407008	17	1	26369182	26523407	NLK	protein_coding
ENSG00000087095	ENST00000582037	17	1	26369865	26375950	NLK	protein_coding
ENSG00000268206	ENST00000600595	17	1	26638667	26642323	AC061975.10	protein_coding
ENSG00000109084	ENST00000226230	17	1	26646121	26655707	TMEM97	protein_coding
ENSG00000109084	ENST00000583381	17	1	26646228	26653901	TMEM97	protein_coding
ENSG00000109084	ENST00000582113	17	1	26646232	26652861	TMEM97	protein_coding
ENSG00000109084	ENST00000582384	17	1	26646295	26654537	TMEM97	protein_coding
ENSG00000109084	ENST00000336687	17	1	26646481	26655251	TMEM97	protein_coding
ENSG00000109083	ENST00000579419	17	-1	26655352	26662465	IFT20	protein_coding
ENSG00000109083	ENST00000578009	17	-1	26655353	26659002	IFT20	protein_coding
ENSG00000109083	ENST00000357896	17	-1	26655353	26662495	IFT20	protein_coding
ENSG00000109083	ENST00000395418	17	-1	26655355	26662466	IFT20	protein_coding
ENSG00000109083	ENST00000585089	17	-1	26655355	26662475	IFT20	protein_coding
ENSG00000109083	ENST00000585313	17	-1	26655363	26662465	IFT20	protein_coding
ENSG00000109083	ENST00000578122	17	-1	26655913	26662461	IFT20	protein_coding
ENSG00000109083	ENST00000578985	17	-1	26656025	26662466	IFT20	protein_coding
ENSG00000109083	ENST00000577498	17	-1	26657503	26662470	IFT20	protein_coding
ENSG00000109079	ENST00000544907	17	1	26662628	26672281	TNFAIP1	protein_coding
ENSG00000109079	ENST00000578158	17	1	26662679	26667451	TNFAIP1	protein_coding
ENSG00000109079	ENST00000226225	17	1	26662730	26674035	TNFAIP1	protein_coding
ENSG00000109079	ENST00000582302	17	1	26663493	26667504	TNFAIP1	protein_coding
ENSG00000109079	ENST00000577535	17	1	26667432	26669538	TNFAIP1	protein_coding
ENSG00000004142	ENST00000540200	17	-1	26673659	26684473	POLDIP2	protein_coding
ENSG00000244045	ENST00000292114	17	1	26684604	26690705	TMEM199	protein_coding
ENSG00000244045	ENST00000509083	17	1	26684670	26708716	TMEM199	protein_coding
ENSG00000244045	ENST00000395404	17	1	26685066	26688477	TMEM199	protein_coding
ENSG00000109072	ENST00000431468	17	-1	26691290	26692265	VTN	protein_coding
ENSG00000109072	ENST00000438614	17	-1	26691290	26694987	VTN	protein_coding
ENSG00000109072	ENST00000536498	17	-1	26691290	26697373	VTN	protein_coding
ENSG00000273171	ENST00000555059	17	-1	26691310	26695033	CTB-96E2.2	protein_coding
ENSG00000109072	ENST00000226218	17	-1	26694297	26697843	VTN	protein_coding
ENSG00000109072	ENST00000542029	17	-1	26696703	26700110	VTN	protein_coding
ENSG00000004139	ENST00000457710	17	1	26698683	26728065	SARM1	protein_coding
ENSG00000004139	ENST00000578128	17	1	26712119	26723430	SARM1	protein_coding
ENSG00000004139	ENST00000579593	17	1	26715289	26723839	SARM1	protein_coding
ENSG00000076351	ENST00000321666	17	-1	26721661	26733228	SLC46A1	protein_coding
ENSG00000076351	ENST00000440501	17	-1	26721661	26733228	SLC46A1	protein_coding
ENSG00000076351	ENST00000582735	17	-1	26726362	26731839	SLC46A1	protein_coding
ENSG00000076351	ENST00000584995	17	-1	26731742	26733648	SLC46A1	protein_coding
ENSG00000076351	ENST00000584426	17	-1	26732066	26733617	SLC46A1	protein_coding
ENSG00000076351	ENST00000581516	17	-1	26732395	26734215	SLC46A1	protein_coding
ENSG00000007216	ENST00000444914	17	1	26800311	26824796	SLC13A2	protein_coding
ENSG00000007216	ENST00000314669	17	1	26800311	26824799	SLC13A2	protein_coding
ENSG00000007216	ENST00000545060	17	1	26800664	26824796	SLC13A2	protein_coding
ENSG00000007216	ENST00000537681	17	1	26800756	26824796	SLC13A2	protein_coding
ENSG00000109101	ENST00000577936	17	1	26833261	26851749	FOXN1	protein_coding
ENSG00000109101	ENST00000579795	17	1	26833278	26864454	FOXN1	protein_coding
ENSG00000109101	ENST00000226247	17	1	26850959	26865914	FOXN1	protein_coding
ENSG00000109103	ENST00000335765	17	-1	26873725	26879686	UNC119	protein_coding
ENSG00000109103	ENST00000484980	17	-1	26873726	26878820	UNC119	protein_coding
ENSG00000109103	ENST00000301032	17	-1	26873726	26879649	UNC119	protein_coding
ENSG00000109103	ENST00000470125	17	-1	26873729	26876417	UNC119	protein_coding
ENSG00000109103	ENST00000581945	17	-1	26874542	26879567	UNC119	protein_coding
ENSG00000109103	ENST00000444148	17	-1	26874660	26879627	UNC119	protein_coding
ENSG00000087111	ENST00000395346	17	-1	26880405	26898554	PIGS	protein_coding
ENSG00000087111	ENST00000308360	17	-1	26880405	26898890	PIGS	protein_coding
ENSG00000087111	ENST00000543734	17	-1	26880814	26898546	PIGS	protein_coding
ENSG00000109107	ENST00000395319	17	-1	26900133	26903903	ALDOC	protein_coding
ENSG00000109107	ENST00000395321	17	-1	26900133	26903966	ALDOC	protein_coding
ENSG00000109107	ENST00000226253	17	-1	26900133	26904282	ALDOC	protein_coding
ENSG00000109107	ENST00000460201	17	-1	26901714	26902932	ALDOC	protein_coding
ENSG00000109107	ENST00000584086	17	-1	26901728	26903913	ALDOC	protein_coding
ENSG00000109107	ENST00000581807	17	-1	26901732	26903912	ALDOC	protein_coding
ENSG00000109107	ENST00000435638	17	-1	26901806	26903416	ALDOC	protein_coding
ENSG00000109107	ENST00000578590	17	-1	26901982	26903442	ALDOC	protein_coding
ENSG00000076382	ENST00000321765	17	-1	26904592	26926297	SPAG5	protein_coding
ENSG00000076382	ENST00000582076	17	-1	26904598	26906424	SPAG5	protein_coding
ENSG00000258472	ENST00000531839	17	-1	26907030	26941203	RP11-192H23.4	protein_coding
ENSG00000076382	ENST00000584206	17	-1	26911444	26918771	SPAG5	protein_coding
ENSG00000076382	ENST00000536674	17	-1	26919490	26926017	SPAG5	protein_coding
ENSG00000258472	ENST00000577790	17	-1	26932064	26941199	RP11-192H23.4	protein_coding
ENSG00000258472	ENST00000534850	17	-1	26934982	26941211	RP11-192H23.4	protein_coding
ENSG00000167524	ENST00000578956	17	-1	26937016	26938518	SGK494	protein_coding
ENSG00000167524	ENST00000301037	17	-1	26937496	26941179	SGK494	protein_coding
ENSG00000167524	ENST00000530121	17	-1	26939361	26941201	SGK494	protein_coding
ENSG00000167524	ENST00000525510	17	-1	26940050	26941218	SGK494	protein_coding
ENSG00000007202	ENST00000528896	17	-1	26941458	26972149	KIAA0100	protein_coding
ENSG00000007202	ENST00000544884	17	-1	26941896	26972472	KIAA0100	protein_coding
ENSG00000007202	ENST00000389003	17	-1	26941900	26972472	KIAA0100	protein_coding
ENSG00000007202	ENST00000577261	17	-1	26958502	26960671	KIAA0100	protein_coding
ENSG00000132581	ENST00000247020	17	-1	26975374	26989193	SDF2	protein_coding
ENSG00000132581	ENST00000587788	17	-1	26975761	26982353	SDF2	protein_coding
ENSG00000109111	ENST00000314616	17	1	26989109	27029697	SUPT6H	protein_coding
ENSG00000109111	ENST00000347486	17	1	26989216	27028753	SUPT6H	protein_coding
ENSG00000109111	ENST00000577713	17	1	26997926	27001341	SUPT6H	protein_coding
ENSG00000167525	ENST00000301039	17	-1	27030215	27038872	PROCA1	protein_coding
ENSG00000167525	ENST00000439862	17	-1	27030357	27038104	PROCA1	protein_coding
ENSG00000167525	ENST00000581289	17	-1	27030643	27038765	PROCA1	protein_coding
ENSG00000167525	ENST00000415329	17	-1	27030732	27034902	PROCA1	protein_coding
ENSG00000109113	ENST00000447716	17	-1	27041299	27045286	RAB34	protein_coding
ENSG00000109113	ENST00000395243	17	-1	27041302	27044766	RAB34	protein_coding
ENSG00000109113	ENST00000453384	17	-1	27041302	27045285	RAB34	protein_coding
ENSG00000109113	ENST00000301043	17	-1	27041302	27045433	RAB34	protein_coding
ENSG00000109113	ENST00000450529	17	-1	27041303	27045183	RAB34	protein_coding
ENSG00000109113	ENST00000415040	17	-1	27041303	27045201	RAB34	protein_coding
ENSG00000109113	ENST00000395242	17	-1	27041316	27044869	RAB34	protein_coding
ENSG00000109113	ENST00000395245	17	-1	27041332	27044911	RAB34	protein_coding
ENSG00000109113	ENST00000436730	17	-1	27041643	27045179	RAB34	protein_coding
ENSG00000109113	ENST00000430132	17	-1	27041665	27045423	RAB34	protein_coding
ENSG00000109113	ENST00000583538	17	-1	27041691	27045185	RAB34	protein_coding
ENSG00000109113	ENST00000353676	17	-1	27041891	27045240	RAB34	protein_coding
ENSG00000109113	ENST00000412625	17	-1	27041891	27045447	RAB34	protein_coding
ENSG00000109113	ENST00000419712	17	-1	27042278	27045185	RAB34	protein_coding
ENSG00000109113	ENST00000580843	17	-1	27043071	27045185	RAB34	protein_coding
ENSG00000109113	ENST00000582934	17	-1	27043921	27045185	RAB34	protein_coding
ENSG00000198242	ENST00000422514	17	1	27046411	27051377	RPL23A	protein_coding
ENSG00000198242	ENST00000496182	17	1	27047097	27050954	RPL23A	protein_coding
ENSG00000198242	ENST00000394938	17	1	27047262	27050954	RPL23A	protein_coding
ENSG00000198242	ENST00000394935	17	1	27047282	27050951	RPL23A	protein_coding
ENSG00000198242	ENST00000355731	17	1	27047317	27051010	RPL23A	protein_coding
ENSG00000198242	ENST00000472628	17	1	27047587	27050954	RPL23A	protein_coding
ENSG00000198242	ENST00000578181	17	1	27047723	27050818	RPL23A	protein_coding
ENSG00000160606	ENST00000292090	17	-1	27051366	27053226	TLCD1	protein_coding
ENSG00000160606	ENST00000581236	17	-1	27051376	27051868	TLCD1	protein_coding
ENSG00000160606	ENST00000394933	17	-1	27051471	27053950	TLCD1	protein_coding
ENSG00000160606	ENST00000580518	17	-1	27051617	27054953	TLCD1	protein_coding
ENSG00000160602	ENST00000579671	17	1	27052915	27062385	NEK8	protein_coding
ENSG00000160602	ENST00000579060	17	1	27052946	27062389	NEK8	protein_coding
ENSG00000160602	ENST00000268766	17	1	27055798	27070473	NEK8	protein_coding
ENSG00000160602	ENST00000592510	17	1	27062296	27065263	NEK8	protein_coding
ENSG00000076604	ENST00000262395	17	1	27071002	27077974	TRAF4	protein_coding
ENSG00000076604	ENST00000422344	17	1	27071048	27075344	TRAF4	protein_coding
ENSG00000076604	ENST00000444415	17	1	27071058	27077055	TRAF4	protein_coding
ENSG00000076604	ENST00000262396	17	1	27071103	27076662	TRAF4	protein_coding
ENSG00000076604	ENST00000584944	17	1	27073761	27075315	TRAF4	protein_coding
ENSG00000076604	ENST00000473421	17	1	27074034	27075441	TRAF4	protein_coding
ENSG00000173065	ENST00000341217	17	-1	27082996	27169841	FAM222B	protein_coding
ENSG00000173065	ENST00000581407	17	-1	27082998	27169841	FAM222B	protein_coding
ENSG00000173065	ENST00000582266	17	-1	27084395	27169802	FAM222B	protein_coding
ENSG00000173065	ENST00000452648	17	-1	27084408	27139453	FAM222B	protein_coding
ENSG00000173065	ENST00000583307	17	-1	27086259	27169745	FAM222B	protein_coding
ENSG00000173065	ENST00000582059	17	-1	27086411	27139242	FAM222B	protein_coding
ENSG00000173065	ENST00000583953	17	-1	27086416	27182008	FAM222B	protein_coding
ENSG00000173065	ENST00000577376	17	-1	27086440	27169808	FAM222B	protein_coding
ENSG00000173065	ENST00000577682	17	-1	27086499	27169808	FAM222B	protein_coding
ENSG00000173065	ENST00000581229	17	-1	27086569	27169801	FAM222B	protein_coding
ENSG00000173065	ENST00000577513	17	-1	27086569	27182250	FAM222B	protein_coding
ENSG00000173065	ENST00000583522	17	-1	27086589	27169857	FAM222B	protein_coding
ENSG00000173065	ENST00000581381	17	-1	27086610	27169810	FAM222B	protein_coding
ENSG00000173065	ENST00000584059	17	-1	27086846	27094122	FAM222B	protein_coding
ENSG00000132591	ENST00000254928	17	1	27181956	27188085	ERAL1	protein_coding
ENSG00000132591	ENST00000580917	17	1	27182064	27186131	ERAL1	protein_coding
ENSG00000132591	ENST00000583487	17	1	27186003	27188079	ERAL1	protein_coding
ENSG00000132589	ENST00000394906	17	-1	27206353	27224670	FLOT2	protein_coding
ENSG00000132589	ENST00000394908	17	-1	27206353	27224697	FLOT2	protein_coding
ENSG00000132589	ENST00000585169	17	-1	27206359	27224670	FLOT2	protein_coding
ENSG00000132589	ENST00000465427	17	-1	27208362	27212965	FLOT2	protein_coding
ENSG00000167536	ENST00000378895	17	-1	27224799	27230089	DHRS13	protein_coding
ENSG00000167536	ENST00000394901	17	-1	27224799	27230089	DHRS13	protein_coding
ENSG00000167536	ENST00000426464	17	-1	27224802	27229983	DHRS13	protein_coding
ENSG00000109118	ENST00000332830	17	-1	27232268	27278789	PHF12	protein_coding
ENSG00000109118	ENST00000577226	17	-1	27232271	27278325	PHF12	protein_coding
ENSG00000109118	ENST00000579036	17	-1	27237244	27240112	PHF12	protein_coding
ENSG00000109118	ENST00000268756	17	-1	27239162	27278508	PHF12	protein_coding
ENSG00000109118	ENST00000578900	17	-1	27248813	27255308	PHF12	protein_coding
ENSG00000109118	ENST00000584685	17	-1	27251067	27278624	PHF12	protein_coding
ENSG00000109118	ENST00000582853	17	-1	27251096	27276875	PHF12	protein_coding
ENSG00000109118	ENST00000584236	17	-1	27251282	27277700	PHF12	protein_coding
ENSG00000109118	ENST00000583747	17	-1	27254032	27277680	PHF12	protein_coding
ENSG00000063015	ENST00000360295	17	-1	27281919	27333163	SEZ6	protein_coding
ENSG00000063015	ENST00000540632	17	-1	27281923	27308890	SEZ6	protein_coding
ENSG00000063015	ENST00000317338	17	-1	27281923	27333316	SEZ6	protein_coding
ENSG00000063015	ENST00000535262	17	-1	27282149	27283457	SEZ6	protein_coding
ENSG00000063015	ENST00000442608	17	-1	27282149	27332931	SEZ6	protein_coding
ENSG00000063015	ENST00000335960	17	-1	27283199	27333081	SEZ6	protein_coding
ENSG00000063015	ENST00000539265	17	-1	27287258	27287991	SEZ6	protein_coding
ENSG00000063015	ENST00000585644	17	-1	27308568	27333458	SEZ6	protein_coding
ENSG00000179761	ENST00000323372	17	1	27369918	27384234	PIPOX	protein_coding
ENSG00000179761	ENST00000466889	17	1	27371236	27380610	PIPOX	protein_coding
ENSG00000179761	ENST00000469082	17	1	27371269	27382085	PIPOX	protein_coding
ENSG00000196535	ENST00000354329	17	-1	27400528	27507407	MYO18A	protein_coding
ENSG00000221995	ENST00000408971	17	-1	27400537	27418537	TIAF1	protein_coding
ENSG00000196535	ENST00000533112	17	-1	27400537	27503770	MYO18A	protein_coding
ENSG00000196535	ENST00000531253	17	-1	27400537	27507382	MYO18A	protein_coding
ENSG00000196535	ENST00000527372	17	-1	27400537	27507430	MYO18A	protein_coding
ENSG00000221995	ENST00000359450	17	-1	27400539	27405875	TIAF1	protein_coding
ENSG00000196535	ENST00000528564	17	-1	27448128	27467436	MYO18A	protein_coding
ENSG00000108255	ENST00000225387	17	1	27573881	27581501	CRYBA1	protein_coding
ENSG00000108256	ENST00000225388	17	-1	27582854	27621136	NUFIP2	protein_coding
ENSG00000108256	ENST00000579665	17	-1	27591417	27621133	NUFIP2	protein_coding
ENSG00000160551	ENST00000583121	17	1	27717482	27802721	TAOK1	protein_coding
ENSG00000160551	ENST00000261716	17	1	27717618	27878922	TAOK1	protein_coding
ENSG00000160551	ENST00000536202	17	1	27717949	27871358	TAOK1	protein_coding
ENSG00000168792	ENST00000307201	17	-1	27887565	27894155	ABHD15	protein_coding
ENSG00000167543	ENST00000583940	17	1	27894198	27898720	TP53I13	protein_coding
ENSG00000167543	ENST00000580183	17	1	27895045	27899277	TP53I13	protein_coding
ENSG00000167543	ENST00000578749	17	1	27895065	27899306	TP53I13	protein_coding
ENSG00000167543	ENST00000582829	17	1	27895074	27899247	TP53I13	protein_coding
ENSG00000167543	ENST00000581411	17	1	27895609	27899191	TP53I13	protein_coding
ENSG00000167543	ENST00000301057	17	1	27895662	27900175	TP53I13	protein_coding
ENSG00000167543	ENST00000378818	17	1	27899448	27900175	TP53I13	protein_coding
ENSG00000108262	ENST00000225394	17	-1	27900487	27916645	GIT1	protein_coding
ENSG00000108262	ENST00000394869	17	-1	27900493	27916567	GIT1	protein_coding
ENSG00000108262	ENST00000581348	17	-1	27901190	27916449	GIT1	protein_coding
ENSG00000108262	ENST00000579937	17	-1	27901469	27916610	GIT1	protein_coding
ENSG00000108262	ENST00000578266	17	-1	27902004	27903149	GIT1	protein_coding
ENSG00000108262	ENST00000585148	17	-1	27903398	27908399	GIT1	protein_coding
ENSG00000108262	ENST00000583413	17	-1	27909083	27921072	GIT1	protein_coding
ENSG00000108262	ENST00000335356	17	-1	27909101	27916614	GIT1	protein_coding
ENSG00000108262	ENST00000577466	17	-1	27909778	27910890	GIT1	protein_coding
ENSG00000198720	ENST00000583728	17	1	27916787	27936140	ANKRD13B	protein_coding
ENSG00000198720	ENST00000394859	17	1	27920486	27941779	ANKRD13B	protein_coding
ENSG00000198720	ENST00000579719	17	1	27939482	27940192	ANKRD13B	protein_coding
ENSG00000167549	ENST00000388767	17	-1	27941774	27948441	CORO6	protein_coding
ENSG00000167549	ENST00000445145	17	-1	27941774	27948441	CORO6	protein_coding
ENSG00000167549	ENST00000345068	17	-1	27941780	27949917	CORO6	protein_coding
ENSG00000167549	ENST00000580212	17	-1	27941783	27948518	CORO6	protein_coding
ENSG00000167549	ENST00000456796	17	-1	27942004	27945135	CORO6	protein_coding
ENSG00000167549	ENST00000584969	17	-1	27942750	27948439	CORO6	protein_coding
ENSG00000167549	ENST00000492276	17	-1	27945845	27949914	CORO6	protein_coding
ENSG00000167549	ENST00000584602	17	-1	27945901	27949922	CORO6	protein_coding
ENSG00000141298	ENST00000269033	17	-1	27952956	28257170	SSH2	protein_coding
ENSG00000141298	ENST00000577991	17	-1	27957620	27958502	SSH2	protein_coding
ENSG00000141298	ENST00000540801	17	-1	27957767	28257111	SSH2	protein_coding
ENSG00000141298	ENST00000592397	17	-1	28004737	28166160	SSH2	protein_coding
ENSG00000141298	ENST00000582084	17	-1	28252235	28257294	SSH2	protein_coding
ENSG00000141298	ENST00000590153	17	-1	28252295	28257246	SSH2	protein_coding
ENSG00000141298	ENST00000579954	17	-1	28255300	28257080	SSH2	protein_coding
ENSG00000176927	ENST00000448319	17	1	28256218	28296096	EFCAB5	protein_coding
ENSG00000176927	ENST00000541045	17	1	28256874	28401017	EFCAB5	protein_coding
ENSG00000176927	ENST00000536908	17	1	28256921	28400771	EFCAB5	protein_coding
ENSG00000176927	ENST00000378738	17	1	28268623	28400144	EFCAB5	protein_coding
ENSG00000176927	ENST00000320856	17	1	28268623	28435469	EFCAB5	protein_coding
ENSG00000176927	ENST00000394832	17	1	28268623	28435469	EFCAB5	protein_coding
ENSG00000176927	ENST00000394835	17	1	28268623	28435470	EFCAB5	protein_coding
ENSG00000176927	ENST00000419434	17	1	28296201	28435470	EFCAB5	protein_coding
ENSG00000176927	ENST00000588978	17	1	28296224	28435324	EFCAB5	protein_coding
ENSG00000126653	ENST00000584423	17	1	28443799	28455181	NSRP1	protein_coding
ENSG00000126653	ENST00000247026	17	1	28443799	28513493	NSRP1	protein_coding
ENSG00000126653	ENST00000479218	17	1	28443845	28455254	NSRP1	protein_coding
ENSG00000126653	ENST00000585881	17	1	28444010	28506162	NSRP1	protein_coding
ENSG00000126653	ENST00000580103	17	1	28444190	28511648	NSRP1	protein_coding
ENSG00000126653	ENST00000588614	17	1	28445056	28506282	NSRP1	protein_coding
ENSG00000108576	ENST00000401766	17	-1	28521337	28563020	SLC6A4	protein_coding
ENSG00000108576	ENST00000261707	17	-1	28523395	28562954	SLC6A4	protein_coding
ENSG00000108576	ENST00000394821	17	-1	28525513	28562716	SLC6A4	protein_coding
ENSG00000108578	ENST00000261714	17	-1	28575218	28619012	BLMH	protein_coding
ENSG00000108578	ENST00000394819	17	-1	28575850	28618867	BLMH	protein_coding
