ENSG00000186092	ENST00000335137	1	1	69091	70008	OR4F5	protein_coding
ENSG00000188672	ENST00000413854	1	-1	25688741	25747363	RHCE	protein_coding
ENSG00000188672	ENST00000425135	1	-1	25688741	25747363	RHCE	protein_coding
ENSG00000188672	ENST00000455194	1	-1	25688741	25747363	RHCE	protein_coding
ENSG00000188672	ENST00000340849	1	-1	25688799	25747286	RHCE	protein_coding
ENSG00000188672	ENST00000349320	1	-1	25688803	25756683	RHCE	protein_coding
ENSG00000188672	ENST00000527747	1	-1	25688850	25729193	RHCE	protein_coding
ENSG00000188672	ENST00000346452	1	-1	25688854	25747283	RHCE	protein_coding
ENSG00000188672	ENST00000349438	1	-1	25688922	25747296	RHCE	protein_coding
ENSG00000204178	ENST00000399763	1	1	25757388	25826700	TMEM57	protein_coding
ENSG00000204178	ENST00000399766	1	1	25757388	25826700	TMEM57	protein_coding
ENSG00000204178	ENST00000374343	1	1	25757411	25826700	TMEM57	protein_coding
ENSG00000157978	ENST00000374338	1	1	25870071	25895377	LDLRAP1	protein_coding
ENSG00000117643	ENST00000374332	1	1	25943959	26112698	MAN1C1	protein_coding
ENSG00000117643	ENST00000263979	1	1	25944341	26110941	MAN1C1	protein_coding
ENSG00000117643	ENST00000374329	1	1	26036093	26110941	MAN1C1	protein_coding
ENSG00000162430	ENST00000354177	1	1	26126667	26144713	SEPN1	protein_coding
ENSG00000162430	ENST00000361547	1	1	26126667	26144713	SEPN1	protein_coding
ENSG00000162430	ENST00000374315	1	1	26126684	26144712	SEPN1	protein_coding
ENSG00000117640	ENST00000424294	1	1	26145131	26156005	MTFR1L	protein_coding
ENSG00000223474	ENST00000536896	1	-1	26145212	26147288	AL020996.1	protein_coding
ENSG00000117640	ENST00000374303	1	1	26146397	26159432	MTFR1L	protein_coding
ENSG00000117640	ENST00000533762	1	1	26146417	26153198	MTFR1L	protein_coding
ENSG00000117640	ENST00000529116	1	1	26146420	26153211	MTFR1L	protein_coding
ENSG00000117640	ENST00000474295	1	1	26146420	26159429	MTFR1L	protein_coding
ENSG00000117640	ENST00000488327	1	1	26146430	26153317	MTFR1L	protein_coding
ENSG00000117640	ENST00000472643	1	1	26146431	26156320	MTFR1L	protein_coding
ENSG00000117640	ENST00000526894	1	1	26146470	26156322	MTFR1L	protein_coding
ENSG00000117640	ENST00000524618	1	1	26146477	26158702	MTFR1L	protein_coding
ENSG00000117640	ENST00000374307	1	1	26146494	26159429	MTFR1L	protein_coding
ENSG00000117640	ENST00000525713	1	1	26146684	26153198	MTFR1L	protein_coding
ENSG00000117640	ENST00000374301	1	1	26146684	26159429	MTFR1L	protein_coding
ENSG00000117640	ENST00000526158	1	1	26146934	26156060	MTFR1L	protein_coding
ENSG00000117640	ENST00000374300	1	1	26147319	26159429	MTFR1L	protein_coding
ENSG00000117640	ENST00000466284	1	1	26148014	26159427	MTFR1L	protein_coding
ENSG00000127423	ENST00000538789	1	-1	26158414	26185903	AUNIP	protein_coding
ENSG00000127423	ENST00000374298	1	-1	26160497	26185903	AUNIP	protein_coding
ENSG00000182749	ENST00000374296	1	-1	26187701	26197744	PAQR7	protein_coding
ENSG00000117632	ENST00000426559	1	-1	26211931	26232957	STMN1	protein_coding
ENSG00000117632	ENST00000455785	1	-1	26226593	26232957	STMN1	protein_coding
ENSG00000117632	ENST00000399728	1	-1	26226609	26232644	STMN1	protein_coding
ENSG00000117632	ENST00000357865	1	-1	26227086	26233482	STMN1	protein_coding
ENSG00000117632	ENST00000374291	1	-1	26227232	26231619	STMN1	protein_coding
ENSG00000117632	ENST00000446334	1	-1	26228103	26231980	STMN1	protein_coding
ENSG00000158006	ENST00000374282	1	-1	26286258	26324648	PAFAH2	protein_coding
ENSG00000158006	ENST00000374284	1	-1	26287261	26324535	PAFAH2	protein_coding
ENSG00000158006	ENST00000439092	1	-1	26310447	26324112	PAFAH2	protein_coding
ENSG00000158006	ENST00000441420	1	-1	26310493	26324546	PAFAH2	protein_coding
ENSG00000158008	ENST00000374280	1	1	26348271	26362955	EXTL1	protein_coding
ENSG00000158014	ENST00000374278	1	-1	26363743	26372604	SLC30A2	protein_coding
ENSG00000158014	ENST00000374276	1	-1	26364513	26372624	SLC30A2	protein_coding
ENSG00000158022	ENST00000374272	1	-1	26377795	26394124	TRIM63	protein_coding
ENSG00000175087	ENST00000444713	1	1	26437664	26448615	PDIK1L	protein_coding
ENSG00000175087	ENST00000374271	1	1	26438328	26452034	PDIK1L	protein_coding
ENSG00000175087	ENST00000374269	1	1	26438340	26450524	PDIK1L	protein_coding
ENSG00000197245	ENST00000374268	1	1	26485511	26489119	FAM110D	protein_coding
ENSG00000142684	ENST00000374266	1	1	26496362	26498551	ZNF593	protein_coding
ENSG00000142684	ENST00000270812	1	1	26496433	26498551	ZNF593	protein_coding
ENSG00000142675	ENST00000361530	1	1	26503894	26516377	CNKSR1	protein_coding
ENSG00000142675	ENST00000374253	1	1	26504000	26516375	CNKSR1	protein_coding
ENSG00000142675	ENST00000531191	1	1	26506659	26516337	CNKSR1	protein_coding
ENSG00000188782	ENST00000338855	1	1	26517052	26528094	CATSPER4	protein_coding
ENSG00000188782	ENST00000456354	1	1	26517052	26529459	CATSPER4	protein_coding
ENSG00000130695	ENST00000451429	1	1	26560691	26604178	CEP85	protein_coding
ENSG00000130695	ENST00000252992	1	1	26560693	26605299	CEP85	protein_coding
ENSG00000130695	ENST00000453146	1	1	26584164	26605298	CEP85	protein_coding
ENSG00000142669	ENST00000270792	1	1	26605667	26608007	SH3BGRL3	protein_coding
ENSG00000142669	ENST00000319041	1	1	26606613	26607941	SH3BGRL3	protein_coding
ENSG00000158062	ENST00000314675	1	-1	26607819	26633127	UBXN11	protein_coding
ENSG00000158062	ENST00000374223	1	-1	26608773	26633111	UBXN11	protein_coding
ENSG00000158062	ENST00000357089	1	-1	26608775	26633123	UBXN11	protein_coding
ENSG00000158062	ENST00000374221	1	-1	26608775	26633136	UBXN11	protein_coding
ENSG00000158062	ENST00000374217	1	-1	26608775	26644756	UBXN11	protein_coding
ENSG00000158062	ENST00000374222	1	-1	26608775	26644854	UBXN11	protein_coding
ENSG00000158062	ENST00000535108	1	-1	26611485	26633126	UBXN11	protein_coding
ENSG00000158062	ENST00000436301	1	-1	26611628	26633127	UBXN11	protein_coding
ENSG00000158062	ENST00000374215	1	-1	26611951	26633100	UBXN11	protein_coding
ENSG00000158062	ENST00000452980	1	-1	26612367	26629658	UBXN11	protein_coding
ENSG00000158062	ENST00000442942	1	-1	26612434	26629507	UBXN11	protein_coding
ENSG00000158062	ENST00000450041	1	-1	26620683	26633480	UBXN11	protein_coding
ENSG00000158062	ENST00000423664	1	-1	26620696	26633127	UBXN11	protein_coding
ENSG00000158062	ENST00000421827	1	-1	26623438	26633067	UBXN11	protein_coding
ENSG00000169442	ENST00000374213	1	1	26644448	26647014	CD52	protein_coding
ENSG00000176092	ENST00000308182	1	-1	26648350	26670443	AIM1L	protein_coding
ENSG00000176092	ENST00000527815	1	-1	26648350	26670576	AIM1L	protein_coding
ENSG00000176092	ENST00000429942	1	-1	26658085	26665837	AIM1L	protein_coding
ENSG00000176092	ENST00000475866	1	-1	26671751	26680621	AIM1L	protein_coding
ENSG00000176083	ENST00000403843	1	-1	26688125	26699226	ZNF683	protein_coding
ENSG00000176083	ENST00000374204	1	-1	26688126	26699266	ZNF683	protein_coding
ENSG00000176083	ENST00000436292	1	-1	26688126	26699266	ZNF683	protein_coding
ENSG00000176083	ENST00000349618	1	-1	26688128	26699226	ZNF683	protein_coding
ENSG00000176083	ENST00000455900	1	-1	26691213	26701013	ZNF683	protein_coding
ENSG00000176083	ENST00000451801	1	-1	26691228	26697236	ZNF683	protein_coding
ENSG00000176083	ENST00000454975	1	-1	26691424	26697241	ZNF683	protein_coding
ENSG00000176083	ENST00000453132	1	-1	26691465	26699235	ZNF683	protein_coding
ENSG00000176083	ENST00000423508	1	-1	26691470	26699191	ZNF683	protein_coding
ENSG00000176083	ENST00000416125	1	-1	26691471	26700943	ZNF683	protein_coding
ENSG00000131914	ENST00000326279	1	1	26737269	26756213	LIN28A	protein_coding
ENSG00000131914	ENST00000254231	1	1	26737308	26756210	LIN28A	protein_coding
ENSG00000117682	ENST00000427245	1	1	26758807	26775056	DHDDS	protein_coding
ENSG00000117682	ENST00000525682	1	1	26758830	26795864	DHDDS	protein_coding
ENSG00000117682	ENST00000236342	1	1	26758830	26795930	DHDDS	protein_coding
ENSG00000117682	ENST00000526219	1	1	26758831	26795717	DHDDS	protein_coding
ENSG00000117682	ENST00000374185	1	1	26758833	26774667	DHDDS	protein_coding
ENSG00000117682	ENST00000360009	1	1	26758846	26797785	DHDDS	protein_coding
ENSG00000117682	ENST00000533087	1	1	26758857	26774106	DHDDS	protein_coding
ENSG00000117682	ENST00000531312	1	1	26758858	26772875	DHDDS	protein_coding
ENSG00000117682	ENST00000525165	1	1	26758859	26772850	DHDDS	protein_coding
ENSG00000117682	ENST00000525326	1	1	26758862	26769254	DHDDS	protein_coding
ENSG00000117682	ENST00000525546	1	1	26758862	26769296	DHDDS	protein_coding
ENSG00000117682	ENST00000436153	1	1	26758881	26774130	DHDDS	protein_coding
ENSG00000117682	ENST00000530781	1	1	26758894	26764775	DHDDS	protein_coding
ENSG00000117682	ENST00000430232	1	1	26759382	26786635	DHDDS	protein_coding
ENSG00000117682	ENST00000431933	1	1	26769327	26797785	DHDDS	protein_coding
ENSG00000117682	ENST00000416052	1	1	26772855	26794018	DHDDS	protein_coding
ENSG00000198830	ENST00000361427	1	1	26799010	26802463	HMGN2	protein_coding
ENSG00000117676	ENST00000374168	1	1	26856258	26901516	RPS6KA1	protein_coding
ENSG00000117676	ENST00000374166	1	1	26856269	26901505	RPS6KA1	protein_coding
ENSG00000117676	ENST00000526792	1	1	26857709	26900922	RPS6KA1	protein_coding
ENSG00000117676	ENST00000529454	1	1	26857819	26880742	RPS6KA1	protein_coding
ENSG00000117676	ENST00000374162	1	1	26857819	26900922	RPS6KA1	protein_coding
ENSG00000117676	ENST00000530003	1	1	26869603	26901505	RPS6KA1	protein_coding
ENSG00000117676	ENST00000531382	1	1	26872343	26900767	RPS6KA1	protein_coding
ENSG00000117676	ENST00000403732	1	1	26883534	26897999	RPS6KA1	protein_coding
ENSG00000117676	ENST00000438977	1	1	26898761	26901225	RPS6KA1	protein_coding
ENSG00000117713	ENST00000324856	1	1	27022524	27108595	ARID1A	protein_coding
ENSG00000117713	ENST00000457599	1	1	27022895	27107308	ARID1A	protein_coding
ENSG00000117713	ENST00000524572	1	1	27054199	27057809	ARID1A	protein_coding
ENSG00000117713	ENST00000374152	1	1	27055871	27107247	ARID1A	protein_coding
ENSG00000117713	ENST00000430799	1	1	27097720	27107678	ARID1A	protein_coding
ENSG00000117713	ENST00000540690	1	1	27099455	27107650	ARID1A	protein_coding
ENSG00000060642	ENST00000430292	1	1	27113963	27120741	PIGV	protein_coding
ENSG00000060642	ENST00000078527	1	1	27114486	27124889	PIGV	protein_coding
ENSG00000060642	ENST00000431541	1	1	27114589	27120887	PIGV	protein_coding
ENSG00000060642	ENST00000449950	1	1	27114679	27124649	PIGV	protein_coding
ENSG00000060642	ENST00000374145	1	1	27114686	27124884	PIGV	protein_coding
ENSG00000060642	ENST00000455364	1	1	27115419	27121072	PIGV	protein_coding
ENSG00000204160	ENST00000374142	1	1	27153201	27184092	ZDHHC18	protein_coding
ENSG00000204160	ENST00000374141	1	1	27158495	27180454	ZDHHC18	protein_coding
ENSG00000204160	ENST00000534643	1	1	27158511	27177665	ZDHHC18	protein_coding
ENSG00000204160	ENST00000488397	1	1	27176853	27184093	ZDHHC18	protein_coding
ENSG00000175793	ENST00000339276	1	1	27189633	27190947	SFN	protein_coding
ENSG00000142751	ENST00000374135	1	-1	27202624	27216788	GPN2	protein_coding
ENSG00000142751	ENST00000374133	1	-1	27205867	27213016	GPN2	protein_coding
ENSG00000142751	ENST00000431781	1	-1	27210724	27216751	GPN2	protein_coding
ENSG00000198746	ENST00000445019	1	-1	27216979	27219939	GPATCH3	protein_coding
ENSG00000198746	ENST00000361720	1	-1	27216980	27226957	GPATCH3	protein_coding
ENSG00000198746	ENST00000450844	1	-1	27217548	27219383	GPATCH3	protein_coding
ENSG00000090273	ENST00000435827	1	1	27226729	27269267	NUDC	protein_coding
ENSG00000131910	ENST00000254227	1	-1	27237980	27240457	NR0B2	protein_coding
ENSG00000090273	ENST00000321265	1	1	27248217	27273353	NUDC	protein_coding
ENSG00000090273	ENST00000452707	1	1	27248633	27269267	NUDC	protein_coding
ENSG00000175707	ENST00000320567	1	-1	27276053	27286897	C1orf172	protein_coding
ENSG00000253368	ENST00000522111	1	1	27320198	27327389	TRNP1	protein_coding
ENSG00000253368	ENST00000531285	1	1	27320810	27326600	TRNP1	protein_coding
ENSG00000158246	ENST00000289166	1	-1	27331511	27339327	FAM46B	protein_coding
ENSG00000090020	ENST00000263980	1	-1	27425306	27481401	SLC9A1	protein_coding
ENSG00000090020	ENST00000545949	1	-1	27426578	27480973	SLC9A1	protein_coding
ENSG00000090020	ENST00000374086	1	-1	27431942	27481089	SLC9A1	protein_coding
ENSG00000090020	ENST00000374084	1	-1	27440724	27493472	SLC9A1	protein_coding
ENSG00000142784	ENST00000319394	1	1	27561007	27635110	WDTC1	protein_coding
ENSG00000142784	ENST00000361771	1	1	27561159	27634735	WDTC1	protein_coding
ENSG00000186501	ENST00000374076	1	1	27648651	27662891	TMEM222	protein_coding
ENSG00000186501	ENST00000608611	1	1	27648739	27662891	TMEM222	protein_coding
ENSG00000186501	ENST00000466759	1	1	27648745	27659050	TMEM222	protein_coding
ENSG00000186501	ENST00000464813	1	1	27648772	27661387	TMEM222	protein_coding
ENSG00000186501	ENST00000498220	1	1	27648791	27662036	TMEM222	protein_coding
ENSG00000142765	ENST00000318074	1	1	27668513	27680421	SYTL1	protein_coding
ENSG00000142765	ENST00000473280	1	1	27669719	27673949	SYTL1	protein_coding
ENSG00000142765	ENST00000543823	1	1	27671364	27680421	SYTL1	protein_coding
ENSG00000142733	ENST00000486046	1	-1	27681675	27682962	MAP3K6	protein_coding
ENSG00000142733	ENST00000472410	1	-1	27681675	27690442	MAP3K6	protein_coding
ENSG00000142733	ENST00000374040	1	-1	27681677	27693349	MAP3K6	protein_coding
ENSG00000142733	ENST00000493901	1	-1	27681680	27693383	MAP3K6	protein_coding
ENSG00000142733	ENST00000357582	1	-1	27681882	27693357	MAP3K6	protein_coding
ENSG00000142748	ENST00000270879	1	-1	27695603	27701315	FCN3	protein_coding
ENSG00000142748	ENST00000354982	1	-1	27695603	27701315	FCN3	protein_coding
ENSG00000174950	ENST00000374027	1	-1	27705666	27709793	CD164L2	protein_coding
ENSG00000174950	ENST00000374030	1	-1	27705666	27709870	CD164L2	protein_coding
ENSG00000174950	ENST00000374025	1	-1	27708266	27709796	CD164L2	protein_coding
ENSG00000181773	ENST00000374024	1	1	27719148	27722318	GPR3	protein_coding
ENSG00000158195	ENST00000430629	1	-1	27730730	27816669	WASF2	protein_coding
ENSG00000158195	ENST00000536657	1	-1	27734691	27816562	WASF2	protein_coding
ENSG00000126705	ENST00000247087	1	-1	27860546	27930102	AHDC1	protein_coding
ENSG00000126705	ENST00000374011	1	-1	27860814	27930143	AHDC1	protein_coding
ENSG00000000938	ENST00000374005	1	-1	27938575	27961788	FGR	protein_coding
ENSG00000000938	ENST00000399173	1	-1	27938803	27952751	FGR	protein_coding
ENSG00000000938	ENST00000545953	1	-1	27938803	27961727	FGR	protein_coding
ENSG00000000938	ENST00000374004	1	-1	27938811	27950573	FGR	protein_coding
ENSG00000000938	ENST00000374003	1	-1	27939180	27953080	FGR	protein_coding
ENSG00000000938	ENST00000457296	1	-1	27942025	27952646	FGR	protein_coding
ENSG00000126709	ENST00000361157	1	-1	27992572	27998729	IFI6	protein_coding
ENSG00000126709	ENST00000339145	1	-1	27992575	27998689	IFI6	protein_coding
ENSG00000126709	ENST00000362020	1	-1	27992577	27998709	IFI6	protein_coding
ENSG00000009780	ENST00000373954	1	1	28052490	28089633	FAM76A	protein_coding
ENSG00000009780	ENST00000419687	1	1	28052507	28087984	FAM76A	protein_coding
ENSG00000009780	ENST00000530324	1	1	28052539	28086275	FAM76A	protein_coding
ENSG00000009780	ENST00000234549	1	1	28052539	28087092	FAM76A	protein_coding
ENSG00000009780	ENST00000373949	1	1	28052539	28088475	FAM76A	protein_coding
ENSG00000009780	ENST00000010299	1	1	28052568	28087092	FAM76A	protein_coding
ENSG00000009780	ENST00000446647	1	1	28071285	28086696	FAM76A	protein_coding
ENSG00000117758	ENST00000373943	1	1	28099694	28150963	STX12	protein_coding
ENSG00000117758	ENST00000440806	1	1	28099746	28138779	STX12	protein_coding
ENSG00000117751	ENST00000311772	1	1	28157289	28178187	PPP1R8	protein_coding
ENSG00000117751	ENST00000236412	1	1	28157325	28178039	PPP1R8	protein_coding
ENSG00000117751	ENST00000373931	1	1	28157333	28178183	PPP1R8	protein_coding
ENSG00000117751	ENST00000431586	1	1	28157835	28176943	PPP1R8	protein_coding
ENSG00000268552	ENST00000601459	1	-1	28177085	28177255	AL109927.1	protein_coding
ENSG00000130775	ENST00000328928	1	1	28199055	28213196	THEMIS2	protein_coding
ENSG00000130775	ENST00000373925	1	1	28199055	28213196	THEMIS2	protein_coding
ENSG00000130775	ENST00000373927	1	1	28199060	28213044	THEMIS2	protein_coding
ENSG00000130775	ENST00000427466	1	1	28199067	28206459	THEMIS2	protein_coding
ENSG00000130775	ENST00000442118	1	1	28199069	28208986	THEMIS2	protein_coding
ENSG00000130775	ENST00000373921	1	1	28199079	28213184	THEMIS2	protein_coding
ENSG00000130775	ENST00000456990	1	1	28206242	28213184	THEMIS2	protein_coding
ENSG00000117748	ENST00000373912	1	-1	28218035	28241254	RPA2	protein_coding
ENSG00000117748	ENST00000419958	1	-1	28218049	28223596	RPA2	protein_coding
ENSG00000117748	ENST00000373909	1	-1	28218435	28241257	RPA2	protein_coding
ENSG00000117748	ENST00000313433	1	-1	28218584	28241024	RPA2	protein_coding
ENSG00000117748	ENST00000444045	1	-1	28223516	28241099	RPA2	protein_coding
ENSG00000130768	ENST00000373894	1	1	28261504	28285668	SMPDL3B	protein_coding
ENSG00000130768	ENST00000411604	1	1	28261550	28282222	SMPDL3B	protein_coding
ENSG00000130768	ENST00000373888	1	1	28261550	28282991	SMPDL3B	protein_coding
ENSG00000130768	ENST00000549094	1	1	28261621	28285662	SMPDL3B	protein_coding
ENSG00000158156	ENST00000373884	1	1	28285973	28294607	XKR8	protein_coding
ENSG00000158161	ENST00000373871	1	-1	28296855	28415207	EYA3	protein_coding
ENSG00000158161	ENST00000436342	1	-1	28296858	28415115	EYA3	protein_coding
ENSG00000158161	ENST00000373864	1	-1	28299979	28384598	EYA3	protein_coding
ENSG00000158161	ENST00000540618	1	-1	28300906	28415142	EYA3	protein_coding
ENSG00000158161	ENST00000545175	1	-1	28300961	28415145	EYA3	protein_coding
ENSG00000158161	ENST00000373863	1	-1	28303784	28415075	EYA3	protein_coding
ENSG00000169403	ENST00000373857	1	-1	28473677	28503699	PTAFR	protein_coding
ENSG00000169403	ENST00000539896	1	-1	28473677	28520447	PTAFR	protein_coding
ENSG00000169403	ENST00000305392	1	-1	28476184	28520384	PTAFR	protein_coding
ENSG00000126698	ENST00000603289	1	-1	28525967	28531861	DNAJC8	protein_coding
ENSG00000215902	ENST00000321830	1	-1	28527013	28527152	AL353354.1	protein_coding
ENSG00000126698	ENST00000263697	1	-1	28527068	28559536	DNAJC8	protein_coding
ENSG00000269804	ENST00000596102	1	1	28527070	28527419	AL353354.2	protein_coding
ENSG00000130770	ENST00000497986	1	1	28562620	28564616	ATPIF1	protein_coding
ENSG00000130770	ENST00000335514	1	1	28562644	28564611	ATPIF1	protein_coding
ENSG00000130770	ENST00000468425	1	1	28562653	28573417	ATPIF1	protein_coding
ENSG00000130770	ENST00000465645	1	1	28562665	28564609	ATPIF1	protein_coding
ENSG00000130766	ENST00000253063	1	1	28586038	28609002	SESN2	protein_coding
ENSG00000130772	ENST00000373842	1	1	28655549	28662476	MED18	protein_coding
ENSG00000130772	ENST00000398997	1	1	28655566	28662475	MED18	protein_coding
ENSG00000204138	ENST00000373839	1	1	28696114	28826881	PHACTR4	protein_coding
ENSG00000204138	ENST00000373836	1	1	28764682	28826820	PHACTR4	protein_coding
ENSG00000180198	ENST00000398958	1	1	28832455	28865708	RCC1	protein_coding
ENSG00000180198	ENST00000427469	1	1	28832502	28862411	RCC1	protein_coding
ENSG00000180198	ENST00000434290	1	1	28832568	28862431	RCC1	protein_coding
ENSG00000180198	ENST00000373833	1	1	28832569	28865812	RCC1	protein_coding
ENSG00000180198	ENST00000419074	1	1	28836589	28862538	RCC1	protein_coding
ENSG00000180198	ENST00000373832	1	1	28844648	28865495	RCC1	protein_coding
ENSG00000180198	ENST00000373831	1	1	28844769	28864676	RCC1	protein_coding
ENSG00000180198	ENST00000411533	1	1	28844778	28863387	RCC1	protein_coding
ENSG00000180198	ENST00000486790	1	1	28845138	28858330	RCC1	protein_coding
ENSG00000180198	ENST00000430407	1	1	28845207	28862805	RCC1	protein_coding
ENSG00000180098	ENST00000373830	1	1	28879597	28905051	TRNAU1AP	protein_coding
