ENSG00000234769	ENST00000326592	16	-1	64043	69448	WASH4P	protein_coding
ENSG00000072864	ENST00000570727	16	1	15744104	15771801	NDE1	protein_coding
ENSG00000072864	ENST00000342673	16	1	15758584	15820210	NDE1	protein_coding
ENSG00000072864	ENST00000577101	16	1	15771782	15790623	NDE1	protein_coding
ENSG00000072864	ENST00000574109	16	1	15781284	15793787	NDE1	protein_coding
ENSG00000072864	ENST00000573694	16	1	15785020	15818079	NDE1	protein_coding
ENSG00000072864	ENST00000576502	16	1	15785057	15794348	NDE1	protein_coding
ENSG00000072864	ENST00000572967	16	1	15785099	15818079	NDE1	protein_coding
ENSG00000133392	ENST00000396324	16	-1	15797029	15950868	MYH11	protein_coding
ENSG00000133392	ENST00000452625	16	-1	15797029	15950868	MYH11	protein_coding
ENSG00000133392	ENST00000576790	16	-1	15797644	15950890	MYH11	protein_coding
ENSG00000133392	ENST00000300036	16	-1	15797848	15950890	MYH11	protein_coding
ENSG00000133393	ENST00000255759	16	-1	15959577	15982472	FOPNL	protein_coding
ENSG00000133393	ENST00000573968	16	-1	15959578	15982459	FOPNL	protein_coding
ENSG00000133393	ENST00000573396	16	-1	15961036	15982456	FOPNL	protein_coding
ENSG00000133393	ENST00000575744	16	-1	15961077	15982460	FOPNL	protein_coding
ENSG00000133393	ENST00000575073	16	-1	15961195	15982482	FOPNL	protein_coding
ENSG00000133393	ENST00000573429	16	-1	15961277	15982471	FOPNL	protein_coding
ENSG00000133393	ENST00000575938	16	-1	15967342	15982450	FOPNL	protein_coding
ENSG00000103222	ENST00000399410	16	1	16043434	16236919	ABCC1	protein_coding
ENSG00000103222	ENST00000345148	16	1	16043434	16236931	ABCC1	protein_coding
ENSG00000103222	ENST00000346370	16	1	16043434	16236931	ABCC1	protein_coding
ENSG00000103222	ENST00000349029	16	1	16043434	16236931	ABCC1	protein_coding
ENSG00000103222	ENST00000351154	16	1	16043434	16236931	ABCC1	protein_coding
ENSG00000103222	ENST00000399408	16	1	16043434	16236931	ABCC1	protein_coding
ENSG00000103222	ENST00000572882	16	1	16103713	16235382	ABCC1	protein_coding
ENSG00000091262	ENST00000205557	16	-1	16242785	16317321	ABCC6	protein_coding
ENSG00000091262	ENST00000575728	16	-1	16315044	16317324	ABCC6	protein_coding
ENSG00000103226	ENST00000399336	16	1	16326352	16388668	NOMO3	protein_coding
ENSG00000103226	ENST00000263012	16	1	16326458	16388663	NOMO3	protein_coding
ENSG00000103226	ENST00000538468	16	1	16326490	16388656	NOMO3	protein_coding
ENSG00000103226	ENST00000570346	16	1	16387540	16388160	NOMO3	protein_coding
ENSG00000183889	ENST00000381497	16	1	16425734	16444447	NPIPA7	protein_coding
ENSG00000183889	ENST00000541593	16	1	16429787	16443142	NPIPA7	protein_coding
ENSG00000183889	ENST00000331436	16	1	16429787	16444435	NPIPA7	protein_coding
ENSG00000183889	ENST00000524823	16	1	16434185	16443173	NPIPA7	protein_coding
ENSG00000183889	ENST00000527703	16	1	16438227	16444060	NPIPA7	protein_coding
ENSG00000214967	ENST00000530217	16	1	16472912	16487811	NPIPA7	protein_coding
ENSG00000214967	ENST00000422673	16	1	16481306	16486537	NPIPA7	protein_coding
ENSG00000214967	ENST00000327792	16	1	16481598	16487799	NPIPA7	protein_coding
ENSG00000214967	ENST00000344087	16	1	16484691	16487665	NPIPA7	protein_coding
ENSG00000103489	ENST00000261381	16	-1	17195626	17564738	XYLT1	protein_coding
ENSG00000214940	ENST00000525596	16	-1	18411799	18430593	NPIPA8	protein_coding
ENSG00000214940	ENST00000339303	16	-1	18411806	18441131	NPIPA8	protein_coding
ENSG00000214940	ENST00000545050	16	-1	18413115	18418092	NPIPA8	protein_coding
ENSG00000233024	ENST00000545114	16	-1	18451943	18468926	NPIPA7	protein_coding
ENSG00000233024	ENST00000427999	16	-1	18451952	18470696	NPIPA7	protein_coding
ENSG00000233024	ENST00000541810	16	-1	18451959	18466642	NPIPA7	protein_coding
ENSG00000233024	ENST00000531453	16	-1	18452093	18466642	NPIPA7	protein_coding
ENSG00000233024	ENST00000528301	16	-1	18453691	18462221	NPIPA7	protein_coding
ENSG00000185164	ENST00000330537	16	-1	18511182	18573533	NOMO2	protein_coding
ENSG00000185164	ENST00000381474	16	-1	18511187	18573428	NOMO2	protein_coding
ENSG00000185164	ENST00000543392	16	-1	18511194	18573396	NOMO2	protein_coding
ENSG00000134419	ENST00000322989	16	-1	18792617	18801656	RPS15A	protein_coding
ENSG00000134419	ENST00000563390	16	-1	18794278	18801705	RPS15A	protein_coding
ENSG00000134419	ENST00000576436	16	-1	18794290	18800459	RPS15A	protein_coding
ENSG00000134419	ENST00000565420	16	-1	18794291	18801582	RPS15A	protein_coding
ENSG00000134419	ENST00000563579	16	-1	18794303	18796147	RPS15A	protein_coding
ENSG00000134419	ENST00000569083	16	-1	18795343	18800441	RPS15A	protein_coding
ENSG00000260342	ENST00000567078	16	-1	18799385	18812841	RP11-1035H13.3	protein_coding
ENSG00000170540	ENST00000304414	16	-1	18802991	18813000	ARL6IP1	protein_coding
ENSG00000170540	ENST00000546206	16	-1	18804269	18812746	ARL6IP1	protein_coding
ENSG00000170540	ENST00000562819	16	-1	18804344	18812869	ARL6IP1	protein_coding
ENSG00000170540	ENST00000562234	16	-1	18805996	18812875	ARL6IP1	protein_coding
ENSG00000157106	ENST00000389467	16	-1	18816175	18937726	SMG1	protein_coding
ENSG00000157106	ENST00000446231	16	-1	18816175	18937776	SMG1	protein_coding
ENSG00000157106	ENST00000565324	16	-1	18819082	18908196	SMG1	protein_coding
ENSG00000157106	ENST00000563235	16	-1	18869108	18887627	SMG1	protein_coding
ENSG00000157106	ENST00000561947	16	-1	18886424	18908278	SMG1	protein_coding
ENSG00000157106	ENST00000565224	16	-1	18886930	18911366	SMG1	protein_coding
ENSG00000157106	ENST00000532700	16	-1	18895427	18937480	SMG1	protein_coding
ENSG00000157106	ENST00000569122	16	-1	18902211	18937072	SMG1	protein_coding
ENSG00000157106	ENST00000563836	16	-1	18908123	18923035	SMG1	protein_coding
ENSG00000170537	ENST00000569532	16	1	18995256	19071318	TMC7	protein_coding
ENSG00000170537	ENST00000304381	16	1	18995256	19074503	TMC7	protein_coding
ENSG00000170537	ENST00000421369	16	1	18995609	19075264	TMC7	protein_coding
ENSG00000167186	ENST00000321998	16	1	19078921	19091417	COQ7	protein_coding
ENSG00000167186	ENST00000568985	16	1	19078963	19090484	COQ7	protein_coding
ENSG00000167186	ENST00000566110	16	1	19078965	19087099	COQ7	protein_coding
ENSG00000167186	ENST00000544894	16	1	19079239	19089626	COQ7	protein_coding
ENSG00000167186	ENST00000561858	16	1	19079246	19087180	COQ7	protein_coding
ENSG00000167186	ENST00000569127	16	1	19079311	19090584	COQ7	protein_coding
ENSG00000205730	ENST00000566735	16	1	19125254	19127777	ITPRIPL2	protein_coding
ENSG00000205730	ENST00000381440	16	1	19125254	19132946	ITPRIPL2	protein_coding
ENSG00000103528	ENST00000570264	16	1	19179293	19194939	SYT17	protein_coding
ENSG00000103528	ENST00000566261	16	1	19179346	19194981	SYT17	protein_coding
ENSG00000103528	ENST00000355377	16	1	19179571	19279652	SYT17	protein_coding
ENSG00000103528	ENST00000568115	16	1	19179582	19261400	SYT17	protein_coding
ENSG00000103528	ENST00000562034	16	1	19181104	19278450	SYT17	protein_coding
ENSG00000103528	ENST00000562711	16	1	19183676	19278429	SYT17	protein_coding
ENSG00000103528	ENST00000568433	16	1	19222479	19278440	SYT17	protein_coding
ENSG00000261210	ENST00000493231	16	1	19297061	19333467	CLEC19A	protein_coding
ENSG00000261210	ENST00000465414	16	1	19297101	19315722	CLEC19A	protein_coding
ENSG00000103534	ENST00000541464	16	1	19421861	19509462	TMC5	protein_coding
ENSG00000103534	ENST00000381414	16	1	19422045	19510435	TMC5	protein_coding
ENSG00000103534	ENST00000396229	16	1	19422057	19510435	TMC5	protein_coding
ENSG00000103534	ENST00000542583	16	1	19429018	19510435	TMC5	protein_coding
ENSG00000103534	ENST00000219821	16	1	19467772	19510435	TMC5	protein_coding
ENSG00000103534	ENST00000561503	16	1	19467806	19509540	TMC5	protein_coding
ENSG00000103534	ENST00000564959	16	1	19467839	19509462	TMC5	protein_coding
ENSG00000006007	ENST00000353258	16	-1	19513015	19533467	GDE1	protein_coding
ENSG00000006007	ENST00000569899	16	-1	19515183	19528490	GDE1	protein_coding
ENSG00000006007	ENST00000569773	16	-1	19519007	19532910	GDE1	protein_coding
ENSG00000103540	ENST00000396212	16	1	19535133	19564730	CCP110	protein_coding
ENSG00000103540	ENST00000381396	16	1	19535179	19564730	CCP110	protein_coding
ENSG00000103540	ENST00000565376	16	1	19535261	19539353	CCP110	protein_coding
ENSG00000103540	ENST00000396208	16	1	19535279	19564722	CCP110	protein_coding
ENSG00000103540	ENST00000561888	16	1	19539243	19547519	CCP110	protein_coding
ENSG00000103544	ENST00000544670	16	1	19566562	19590451	C16orf62	protein_coding
ENSG00000103544	ENST00000538853	16	1	19566737	19621669	C16orf62	protein_coding
ENSG00000103544	ENST00000438132	16	1	19566737	19712446	C16orf62	protein_coding
ENSG00000103544	ENST00000542263	16	1	19566738	19712009	C16orf62	protein_coding
ENSG00000103544	ENST00000417362	16	1	19567040	19712009	C16orf62	protein_coding
ENSG00000103544	ENST00000251143	16	1	19567040	19712442	C16orf62	protein_coding
ENSG00000103544	ENST00000567245	16	1	19567048	19592930	C16orf62	protein_coding
ENSG00000103544	ENST00000513947	16	1	19567048	19629403	C16orf62	protein_coding
ENSG00000103544	ENST00000563649	16	1	19586420	19593407	C16orf62	protein_coding
ENSG00000103544	ENST00000543152	16	1	19590046	19712448	C16orf62	protein_coding
ENSG00000103544	ENST00000448695	16	1	19590307	19712006	C16orf62	protein_coding
ENSG00000103544	ENST00000538552	16	1	19619098	19637524	C16orf62	protein_coding
ENSG00000103544	ENST00000542027	16	1	19702778	19718115	C16orf62	protein_coding
ENSG00000103550	ENST00000219837	16	-1	19714902	19729556	KNOP1	protein_coding
ENSG00000103550	ENST00000568230	16	-1	19717678	19723413	KNOP1	protein_coding
ENSG00000103550	ENST00000567367	16	-1	19718487	19725899	KNOP1	protein_coding
ENSG00000103550	ENST00000564480	16	-1	19726121	19729453	KNOP1	protein_coding
ENSG00000174628	ENST00000320394	16	1	19727778	19868907	IQCK	protein_coding
ENSG00000174628	ENST00000564186	16	1	19729602	19838512	IQCK	protein_coding
ENSG00000174628	ENST00000541926	16	1	19729607	19868009	IQCK	protein_coding
ENSG00000174628	ENST00000433597	16	1	19729637	19867963	IQCK	protein_coding
ENSG00000174628	ENST00000568061	16	1	19838386	19868907	IQCK	protein_coding
ENSG00000167191	ENST00000300571	16	-1	19868616	19896239	GPRC5B	protein_coding
ENSG00000167191	ENST00000535671	16	-1	19869820	19884167	GPRC5B	protein_coding
ENSG00000167191	ENST00000569479	16	-1	19870293	19897489	GPRC5B	protein_coding
ENSG00000167191	ENST00000537135	16	-1	19871730	19896832	GPRC5B	protein_coding
ENSG00000167191	ENST00000569847	16	-1	19871730	19897049	GPRC5B	protein_coding
ENSG00000167191	ENST00000566822	16	-1	19883635	19893682	GPRC5B	protein_coding
ENSG00000167191	ENST00000562469	16	-1	19883723	19896226	GPRC5B	protein_coding
ENSG00000167191	ENST00000568214	16	-1	19883898	19897477	GPRC5B	protein_coding
ENSG00000167191	ENST00000570142	16	-1	19883909	19896186	GPRC5B	protein_coding
ENSG00000167191	ENST00000564449	16	-1	19884091	19896847	GPRC5B	protein_coding
ENSG00000180269	ENST00000570682	16	-1	20042807	20085239	GPR139	protein_coding
ENSG00000169347	ENST00000302555	16	-1	20320894	20338902	GP2	protein_coding
ENSG00000169347	ENST00000341642	16	-1	20321811	20338829	GP2	protein_coding
ENSG00000169347	ENST00000381362	16	-1	20321811	20338829	GP2	protein_coding
ENSG00000169347	ENST00000381360	16	-1	20321811	20339130	GP2	protein_coding
ENSG00000169347	ENST00000575582	16	-1	20331073	20338748	GP2	protein_coding
ENSG00000169347	ENST00000572347	16	-1	20331755	20338829	GP2	protein_coding
ENSG00000169347	ENST00000572478	16	-1	20331757	20338829	GP2	protein_coding
ENSG00000169347	ENST00000575449	16	-1	20335289	20338234	GP2	protein_coding
ENSG00000169344	ENST00000396142	16	-1	20344374	20362164	UMOD	protein_coding
ENSG00000169344	ENST00000396134	16	-1	20344374	20364032	UMOD	protein_coding
ENSG00000169344	ENST00000302509	16	-1	20344374	20364037	UMOD	protein_coding
ENSG00000169344	ENST00000424589	16	-1	20344374	20364037	UMOD	protein_coding
ENSG00000169344	ENST00000396138	16	-1	20344374	20364122	UMOD	protein_coding
ENSG00000169344	ENST00000570689	16	-1	20344391	20367623	UMOD	protein_coding
ENSG00000169344	ENST00000573567	16	-1	20360208	20364032	UMOD	protein_coding
ENSG00000169344	ENST00000571174	16	-1	20360247	20364037	UMOD	protein_coding
ENSG00000169344	ENST00000577168	16	-1	20360293	20364200	UMOD	protein_coding
ENSG00000169344	ENST00000574195	16	-1	20360302	20362493	UMOD	protein_coding
ENSG00000169344	ENST00000576688	16	-1	20360315	20364037	UMOD	protein_coding
ENSG00000169344	ENST00000570757	16	-1	20360358	20364033	UMOD	protein_coding
ENSG00000169344	ENST00000576546	16	-1	20360365	20362634	UMOD	protein_coding
ENSG00000169344	ENST00000570972	16	-1	20360532	20362760	UMOD	protein_coding
ENSG00000169340	ENST00000302451	16	-1	20370492	20416059	PDILT	protein_coding
ENSG00000169340	ENST00000575561	16	-1	20395967	20415878	PDILT	protein_coding
ENSG00000183549	ENST00000575584	16	1	20420856	20431117	ACSM5	protein_coding
ENSG00000183549	ENST00000331849	16	1	20420856	20452658	ACSM5	protein_coding
ENSG00000183747	ENST00000574251	16	1	20462783	20480867	ACSM2A	protein_coding
ENSG00000183747	ENST00000576361	16	1	20462859	20476978	ACSM2A	protein_coding
ENSG00000183747	ENST00000417235	16	1	20462894	20498168	ACSM2A	protein_coding
ENSG00000183747	ENST00000424070	16	1	20462898	20482168	ACSM2A	protein_coding
ENSG00000183747	ENST00000536134	16	1	20462898	20498989	ACSM2A	protein_coding
ENSG00000183747	ENST00000573854	16	1	20462898	20498991	ACSM2A	protein_coding
ENSG00000183747	ENST00000219054	16	1	20462906	20498113	ACSM2A	protein_coding
ENSG00000183747	ENST00000575690	16	1	20462924	20498118	ACSM2A	protein_coding
ENSG00000183747	ENST00000571894	16	1	20462933	20477015	ACSM2A	protein_coding
ENSG00000183747	ENST00000396104	16	1	20471426	20498989	ACSM2A	protein_coding
ENSG00000267824	ENST00000593357	16	1	20499024	20500981	AC137056.1	protein_coding
ENSG00000066813	ENST00000329697	16	-1	20547548	20587689	ACSM2B	protein_coding
ENSG00000066813	ENST00000565322	16	-1	20548413	20587638	ACSM2B	protein_coding
ENSG00000066813	ENST00000565232	16	-1	20548462	20587608	ACSM2B	protein_coding
ENSG00000066813	ENST00000567001	16	-1	20548467	20587626	ACSM2B	protein_coding
ENSG00000066813	ENST00000568098	16	-1	20548507	20556492	ACSM2B	protein_coding
ENSG00000066813	ENST00000569163	16	-1	20560933	20566616	ACSM2B	protein_coding
ENSG00000066813	ENST00000414188	16	-1	20565469	20587695	ACSM2B	protein_coding
ENSG00000066813	ENST00000568882	16	-1	20566765	20587749	ACSM2B	protein_coding
ENSG00000066813	ENST00000566384	16	-1	20570593	20587599	ACSM2B	protein_coding
ENSG00000066813	ENST00000569344	16	-1	20570630	20587673	ACSM2B	protein_coding
ENSG00000005187	ENST00000568235	16	1	20621565	20787242	ACSM3	protein_coding
ENSG00000166743	ENST00000219151	16	-1	20634559	20702578	ACSM1	protein_coding
ENSG00000166743	ENST00000307493	16	-1	20634559	20702578	ACSM1	protein_coding
ENSG00000166743	ENST00000524149	16	-1	20634748	20681177	ACSM1	protein_coding
ENSG00000166743	ENST00000520010	16	-1	20634808	20709066	ACSM1	protein_coding
ENSG00000005187	ENST00000561584	16	1	20685930	20781513	ACSM3	protein_coding
ENSG00000166743	ENST00000523065	16	-1	20693727	20710212	ACSM1	protein_coding
ENSG00000066654	ENST00000381337	16	-1	20744986	20753406	THUMPD1	protein_coding
ENSG00000066654	ENST00000431224	16	-1	20744991	20753406	THUMPD1	protein_coding
ENSG00000066654	ENST00000396083	16	-1	20746697	20753118	THUMPD1	protein_coding
ENSG00000005187	ENST00000564701	16	1	20760740	20781431	ACSM3	protein_coding
ENSG00000005187	ENST00000289416	16	1	20775024	20808903	ACSM3	protein_coding
ENSG00000005187	ENST00000440284	16	1	20775362	20797636	ACSM3	protein_coding
ENSG00000005187	ENST00000561795	16	1	20776005	20788739	ACSM3	protein_coding
ENSG00000005187	ENST00000450120	16	1	20781482	20808478	ACSM3	protein_coding
ENSG00000005187	ENST00000562251	16	1	20781482	20808478	ACSM3	protein_coding
ENSG00000005187	ENST00000563914	16	1	20791203	20797638	ACSM3	protein_coding
ENSG00000196678	ENST00000300005	16	-1	20791515	20817795	ERI2	protein_coding
ENSG00000005187	ENST00000569141	16	1	20796372	20808251	ACSM3	protein_coding
ENSG00000196678	ENST00000564349	16	-1	20807662	20911671	ERI2	protein_coding
ENSG00000196678	ENST00000357967	16	-1	20807666	20817795	ERI2	protein_coding
ENSG00000196678	ENST00000569729	16	-1	20807666	20817798	ERI2	protein_coding
ENSG00000196678	ENST00000389345	16	-1	20808506	20817794	ERI2	protein_coding
ENSG00000196678	ENST00000563117	16	-1	20808696	20817998	ERI2	protein_coding
ENSG00000005189	ENST00000568894	16	1	20817751	20833124	AC004381.6	protein_coding
ENSG00000005189	ENST00000568046	16	1	20817767	20826304	AC004381.6	protein_coding
ENSG00000005189	ENST00000261377	16	1	20817821	20860987	AC004381.6	protein_coding
ENSG00000005189	ENST00000348433	16	1	20817843	20860987	AC004381.6	protein_coding
ENSG00000005189	ENST00000568501	16	1	20817849	20833156	AC004381.6	protein_coding
ENSG00000005189	ENST00000566276	16	1	20817874	20838508	AC004381.6	protein_coding
ENSG00000005189	ENST00000565340	16	1	20817946	20843521	AC004381.6	protein_coding
ENSG00000005189	ENST00000568647	16	1	20817979	20833093	AC004381.6	protein_coding
ENSG00000005189	ENST00000564274	16	1	20818020	20860802	AC004381.6	protein_coding
ENSG00000005189	ENST00000563068	16	1	20818030	20826314	AC004381.6	protein_coding
ENSG00000005189	ENST00000563617	16	1	20818479	20837193	AC004381.6	protein_coding
ENSG00000005189	ENST00000561474	16	1	20839846	20856398	AC004381.6	protein_coding
ENSG00000188215	ENST00000324344	16	-1	20866247	20911706	DCUN1D3	protein_coding
ENSG00000188215	ENST00000563934	16	-1	20870318	20880302	DCUN1D3	protein_coding
ENSG00000102897	ENST00000568663	16	1	20911224	20935585	LYRM1	protein_coding
ENSG00000102897	ENST00000412082	16	1	20911557	20936326	LYRM1	protein_coding
ENSG00000102897	ENST00000439021	16	1	20911557	20936326	LYRM1	protein_coding
ENSG00000102897	ENST00000569023	16	1	20911772	20935438	LYRM1	protein_coding
ENSG00000102897	ENST00000562740	16	1	20911988	20935703	LYRM1	protein_coding
ENSG00000102897	ENST00000219168	16	1	20912075	20936326	LYRM1	protein_coding
ENSG00000102897	ENST00000567954	16	1	20912121	20935438	LYRM1	protein_coding
ENSG00000102897	ENST00000396052	16	1	20912426	20936328	LYRM1	protein_coding
ENSG00000158486	ENST00000261383	16	-1	20944433	21170762	DNAH3	protein_coding
ENSG00000158486	ENST00000415178	16	-1	20944476	21170762	DNAH3	protein_coding
ENSG00000011638	ENST00000233047	16	1	21169698	21191937	TMEM159	protein_coding
ENSG00000011638	ENST00000572258	16	1	21169982	21190930	TMEM159	protein_coding
ENSG00000011638	ENST00000261388	16	1	21170000	21191930	TMEM159	protein_coding
ENSG00000011638	ENST00000451578	16	1	21170010	21191541	TMEM159	protein_coding
ENSG00000011638	ENST00000572599	16	1	21170026	21190933	TMEM159	protein_coding
ENSG00000011638	ENST00000577162	16	1	21170031	21178203	TMEM159	protein_coding
ENSG00000103310	ENST00000219593	16	-1	21208773	21222868	ZP2	protein_coding
ENSG00000103310	ENST00000574091	16	-1	21208773	21222868	ZP2	protein_coding
ENSG00000103310	ENST00000574002	16	-1	21208773	21225831	ZP2	protein_coding
ENSG00000175311	ENST00000311620	16	1	21244986	21263750	ANKS4B	protein_coding
ENSG00000103316	ENST00000570401	16	-1	21255193	21273479	CRYM	protein_coding
ENSG00000103316	ENST00000543948	16	-1	21269839	21290281	CRYM	protein_coding
ENSG00000103316	ENST00000219599	16	-1	21269842	21314372	CRYM	protein_coding
ENSG00000103316	ENST00000396023	16	-1	21269843	21289641	CRYM	protein_coding
ENSG00000103316	ENST00000415987	16	-1	21269843	21289641	CRYM	protein_coding
ENSG00000103316	ENST00000576703	16	-1	21272605	21314404	CRYM	protein_coding
ENSG00000103316	ENST00000572914	16	-1	21281178	21289846	CRYM	protein_coding
ENSG00000103316	ENST00000571358	16	-1	21289496	21295425	CRYM	protein_coding
