ENSG00000130538	ENST00000252835	22	-1	16448824	16449805	OR11H1	protein_coding
ENSG00000188511	ENST00000405854	22	-1	50014119	50051078	C22orf34	protein_coding
ENSG00000188511	ENST00000444628	22	-1	50016805	50051190	C22orf34	protein_coding
ENSG00000100425	ENST00000216267	22	-1	50166931	50218452	BRD1	protein_coding
ENSG00000100425	ENST00000404034	22	-1	50166931	50219548	BRD1	protein_coding
ENSG00000100425	ENST00000404760	22	-1	50166931	50221160	BRD1	protein_coding
ENSG00000100425	ENST00000457780	22	-1	50166932	50217981	BRD1	protein_coding
ENSG00000100425	ENST00000542442	22	-1	50167466	50216949	BRD1	protein_coding
ENSG00000100425	ENST00000342989	22	-1	50167475	50216853	BRD1	protein_coding
ENSG00000100426	ENST00000216268	22	1	50247490	50283726	ZBED4	protein_coding
ENSG00000182858	ENST00000330817	22	-1	50293877	50312106	ALG12	protein_coding
ENSG00000182858	ENST00000486602	22	-1	50297298	50301566	ALG12	protein_coding
ENSG00000184164	ENST00000450207	22	1	50311815	50316355	CRELD2	protein_coding
ENSG00000184164	ENST00000404488	22	1	50312283	50321188	CRELD2	protein_coding
ENSG00000184164	ENST00000328268	22	1	50312344	50321176	CRELD2	protein_coding
ENSG00000184164	ENST00000403427	22	1	50312381	50321182	CRELD2	protein_coding
ENSG00000184164	ENST00000407217	22	1	50312381	50321182	CRELD2	protein_coding
ENSG00000198355	ENST00000360612	22	1	50354161	50357728	PIM3	protein_coding
ENSG00000188263	ENST00000341280	22	-1	50432942	50447121	IL17REL	protein_coding
ENSG00000188263	ENST00000389983	22	-1	50432942	50451088	IL17REL	protein_coding
ENSG00000138892	ENST00000266182	22	-1	50453552	50493055	TTLL8	protein_coding
ENSG00000138892	ENST00000440475	22	-1	50453552	50493055	TTLL8	protein_coding
ENSG00000138892	ENST00000433387	22	-1	50453556	50495364	TTLL8	protein_coding
ENSG00000100427	ENST00000395876	22	-1	50497820	50523783	MLC1	protein_coding
ENSG00000100427	ENST00000311597	22	-1	50497820	50524331	MLC1	protein_coding
ENSG00000100427	ENST00000538737	22	-1	50499484	50523820	MLC1	protein_coding
ENSG00000100427	ENST00000431262	22	-1	50499592	50523854	MLC1	protein_coding
ENSG00000100427	ENST00000535444	22	-1	50499697	50523849	MLC1	protein_coding
ENSG00000100427	ENST00000450140	22	-1	50499883	50523688	MLC1	protein_coding
ENSG00000100427	ENST00000442311	22	-1	50508968	50523813	MLC1	protein_coding
ENSG00000073146	ENST00000545383	22	1	50528308	50600047	MOV10L1	protein_coding
ENSG00000073146	ENST00000262794	22	1	50528435	50600119	MOV10L1	protein_coding
ENSG00000073146	ENST00000395858	22	1	50528494	50600119	MOV10L1	protein_coding
ENSG00000073146	ENST00000395843	22	1	50528516	50596668	MOV10L1	protein_coding
ENSG00000073146	ENST00000540615	22	1	50528685	50600115	MOV10L1	protein_coding
ENSG00000073146	ENST00000395852	22	1	50585394	50600106	MOV10L1	protein_coding
ENSG00000073146	ENST00000354853	22	1	50587818	50597686	MOV10L1	protein_coding
ENSG00000073150	ENST00000159647	22	1	50609160	50618721	PANX2	protein_coding
ENSG00000073150	ENST00000395842	22	1	50609160	50618723	PANX2	protein_coding
ENSG00000170638	ENST00000380909	22	1	50624344	50637993	TRABD	protein_coding
ENSG00000170638	ENST00000303434	22	1	50624346	50638027	TRABD	protein_coding
ENSG00000170638	ENST00000395827	22	1	50629027	50637904	TRABD	protein_coding
ENSG00000170638	ENST00000395829	22	1	50631443	50637998	TRABD	protein_coding
ENSG00000073169	ENST00000380903	22	1	50639408	50656045	SELO	protein_coding
ENSG00000128159	ENST00000248846	22	-1	50656118	50682993	TUBGCP6	protein_coding
ENSG00000128159	ENST00000425018	22	-1	50656123	50658845	TUBGCP6	protein_coding
ENSG00000128159	ENST00000439308	22	-1	50656124	50683381	TUBGCP6	protein_coding
ENSG00000128159	ENST00000434349	22	-1	50665164	50678789	TUBGCP6	protein_coding
ENSG00000100429	ENST00000216271	22	-1	50683612	50689814	HDAC10	protein_coding
ENSG00000100429	ENST00000448072	22	-1	50683871	50689669	HDAC10	protein_coding
ENSG00000100429	ENST00000349505	22	-1	50683936	50689461	HDAC10	protein_coding
ENSG00000188130	ENST00000395780	22	-1	50691332	50699737	MAPK12	protein_coding
ENSG00000188130	ENST00000215659	22	-1	50691332	50700254	MAPK12	protein_coding
ENSG00000188130	ENST00000395778	22	-1	50696118	50699972	MAPK12	protein_coding
ENSG00000185386	ENST00000330651	22	-1	50702142	50708822	MAPK11	protein_coding
ENSG00000185386	ENST00000449719	22	-1	50704578	50708793	MAPK11	protein_coding
ENSG00000196576	ENST00000359337	22	-1	50713408	50746017	PLXNB2	protein_coding
ENSG00000196576	ENST00000449103	22	-1	50713408	50746056	PLXNB2	protein_coding
ENSG00000268427	ENST00000595015	22	1	50714103	50714350	AL022328.1	protein_coding
ENSG00000196576	ENST00000411680	22	-1	50716282	50727990	PLXNB2	protein_coding
ENSG00000196576	ENST00000427829	22	-1	50720003	50721309	PLXNB2	protein_coding
ENSG00000196576	ENST00000434732	22	-1	50722596	50724272	PLXNB2	protein_coding
ENSG00000196576	ENST00000432455	22	-1	50726416	50739891	PLXNB2	protein_coding
ENSG00000196576	ENST00000425954	22	-1	50728529	50746032	PLXNB2	protein_coding
ENSG00000205593	ENST00000413817	22	-1	50747459	50765489	DENND6B	protein_coding
ENSG00000205593	ENST00000433760	22	-1	50753251	50757524	DENND6B	protein_coding
ENSG00000100239	ENST00000359139	22	1	50781733	50883514	PPP6R2	protein_coding
ENSG00000100239	ENST00000395741	22	1	50781752	50882803	PPP6R2	protein_coding
ENSG00000100239	ENST00000395744	22	1	50781760	50882803	PPP6R2	protein_coding
ENSG00000100239	ENST00000216061	22	1	50810501	50882820	PPP6R2	protein_coding
ENSG00000100239	ENST00000401672	22	1	50857871	50882819	PPP6R2	protein_coding
ENSG00000100239	ENST00000427222	22	1	50862034	50882800	PPP6R2	protein_coding
ENSG00000100241	ENST00000380817	22	-1	50883429	50913453	SBF1	protein_coding
ENSG00000100241	ENST00000348911	22	-1	50885235	50913371	SBF1	protein_coding
ENSG00000100241	ENST00000418590	22	-1	50885239	50893806	SBF1	protein_coding
ENSG00000100241	ENST00000390679	22	-1	50885571	50913454	SBF1	protein_coding
ENSG00000128165	ENST00000395738	22	1	50919985	50924869	ADM2	protein_coding
ENSG00000128165	ENST00000362068	22	1	50920012	50924866	ADM2	protein_coding
ENSG00000128165	ENST00000395737	22	1	50920153	50921369	ADM2	protein_coding
ENSG00000100253	ENST00000395733	22	1	50925213	50928465	MIOX	protein_coding
ENSG00000100253	ENST00000216075	22	1	50925253	50928483	MIOX	protein_coding
ENSG00000100253	ENST00000395732	22	1	50925305	50929077	MIOX	protein_coding
ENSG00000100253	ENST00000451761	22	1	50925814	50928405	MIOX	protein_coding
ENSG00000100258	ENST00000380796	22	-1	50941376	50946135	LMF2	protein_coding
ENSG00000100258	ENST00000474879	22	-1	50941378	50946120	LMF2	protein_coding
ENSG00000100258	ENST00000216080	22	-1	50941380	50946113	LMF2	protein_coding
ENSG00000025770	ENST00000420993	22	1	50946645	50961901	NCAPH2	protein_coding
ENSG00000025770	ENST00000395698	22	1	50946672	50958181	NCAPH2	protein_coding
ENSG00000025770	ENST00000395701	22	1	50946673	50961901	NCAPH2	protein_coding
ENSG00000025770	ENST00000523045	22	1	50946675	50960018	NCAPH2	protein_coding
ENSG00000025770	ENST00000299821	22	1	50946689	50961901	NCAPH2	protein_coding
ENSG00000025770	ENST00000522304	22	1	50960954	50961900	NCAPH2	protein_coding
ENSG00000130489	ENST00000395693	22	-1	50961997	50964035	SCO2	protein_coding
ENSG00000130489	ENST00000535425	22	-1	50961997	50964574	SCO2	protein_coding
ENSG00000130489	ENST00000543927	22	-1	50961997	50964868	SCO2	protein_coding
ENSG00000130489	ENST00000252785	22	-1	50962025	50964033	SCO2	protein_coding
ENSG00000130489	ENST00000439934	22	-1	50962431	50964574	SCO2	protein_coding
ENSG00000130489	ENST00000423348	22	-1	50962431	50964868	SCO2	protein_coding
ENSG00000025708	ENST00000395680	22	-1	50964181	50968428	TYMP	protein_coding
ENSG00000025708	ENST00000395681	22	-1	50964181	50968444	TYMP	protein_coding
ENSG00000025708	ENST00000252029	22	-1	50964181	50968485	TYMP	protein_coding
ENSG00000025708	ENST00000395678	22	-1	50964185	50968461	TYMP	protein_coding
ENSG00000025708	ENST00000425169	22	-1	50964214	50968419	TYMP	protein_coding
ENSG00000177989	ENST00000401779	22	-1	50968838	50970613	ODF3B	protein_coding
ENSG00000177989	ENST00000329363	22	-1	50968838	50971008	ODF3B	protein_coding
ENSG00000177989	ENST00000403326	22	-1	50968855	50970537	ODF3B	protein_coding
ENSG00000177989	ENST00000405135	22	-1	50968870	50970576	ODF3B	protein_coding
ENSG00000177989	ENST00000428989	22	-1	50968909	50970506	ODF3B	protein_coding
ENSG00000177989	ENST00000437588	22	-1	50970174	50971009	ODF3B	protein_coding
ENSG00000130487	ENST00000395676	22	1	50986462	50989451	KLHDC7B	protein_coding
ENSG00000217442	ENST00000406915	22	-1	50989541	51001334	SYCE3	protein_coding
ENSG00000217442	ENST00000402753	22	-1	50989626	50994861	SYCE3	protein_coding
ENSG00000205560	ENST00000405237	22	-1	51007290	51016449	CPT1B	protein_coding
ENSG00000205560	ENST00000312108	22	-1	51007291	51016846	CPT1B	protein_coding
ENSG00000205560	ENST00000360719	22	-1	51007291	51017096	CPT1B	protein_coding
ENSG00000205560	ENST00000440709	22	-1	51007291	51017096	CPT1B	protein_coding
ENSG00000205560	ENST00000457250	22	-1	51007291	51017096	CPT1B	protein_coding
ENSG00000205560	ENST00000434492	22	-1	51007424	51017899	CPT1B	protein_coding
ENSG00000205560	ENST00000395650	22	-1	51007513	51016884	CPT1B	protein_coding
ENSG00000205560	ENST00000417176	22	-1	51015369	51016675	CPT1B	protein_coding
ENSG00000100288	ENST00000406938	22	-1	51017378	51021428	CHKB	protein_coding
ENSG00000008735	ENST00000399912	22	1	51039114	51049979	MAPK8IP2	protein_coding
ENSG00000008735	ENST00000329492	22	1	51039131	51049976	MAPK8IP2	protein_coding
ENSG00000008735	ENST00000341339	22	1	51039131	51049976	MAPK8IP2	protein_coding
ENSG00000008735	ENST00000442429	22	1	51039131	51049976	MAPK8IP2	protein_coding
ENSG00000008735	ENST00000008876	22	1	51041562	51049976	MAPK8IP2	protein_coding
ENSG00000008735	ENST00000399908	22	1	51041562	51052409	MAPK8IP2	protein_coding
ENSG00000100299	ENST00000356098	22	-1	51063446	51066598	ARSA	protein_coding
ENSG00000100299	ENST00000216124	22	-1	51063446	51066600	ARSA	protein_coding
ENSG00000100299	ENST00000547307	22	-1	51063450	51066607	ARSA	protein_coding
ENSG00000100299	ENST00000547805	22	-1	51063450	51066607	ARSA	protein_coding
ENSG00000100299	ENST00000395621	22	-1	51063456	51066583	ARSA	protein_coding
ENSG00000100299	ENST00000453344	22	-1	51063457	51066601	ARSA	protein_coding
ENSG00000100299	ENST00000395619	22	-1	51063461	51066587	ARSA	protein_coding
ENSG00000251322	ENST00000414786	22	1	51112843	51171726	SHANK3	protein_coding
ENSG00000251322	ENST00000262795	22	1	51113070	51171641	SHANK3	protein_coding
ENSG00000251322	ENST00000445220	22	1	51113070	51171641	SHANK3	protein_coding
ENSG00000100312	ENST00000216139	22	1	51176624	51183762	ACR	protein_coding
ENSG00000100312	ENST00000529621	22	1	51176658	51179185	ACR	protein_coding
ENSG00000079974	ENST00000435118	22	-1	51205929	51222090	RABL2B	protein_coding
ENSG00000079974	ENST00000354869	22	-1	51205932	51222049	RABL2B	protein_coding
ENSG00000079974	ENST00000395593	22	-1	51205934	51222070	RABL2B	protein_coding
ENSG00000079974	ENST00000395598	22	-1	51205934	51222087	RABL2B	protein_coding
ENSG00000079974	ENST00000395591	22	-1	51205934	51222090	RABL2B	protein_coding
ENSG00000079974	ENST00000395595	22	-1	51205934	51222091	RABL2B	protein_coding
ENSG00000079974	ENST00000395590	22	-1	51209638	51222058	RABL2B	protein_coding
ENSG00000079974	ENST00000413505	22	-1	51220662	51221473	RABL2B	protein_coding
