ENSG00000268640	ENST00000594563	12	1	147052	147377	AC026369.1	protein_coding
ENSG00000121351	ENST00000537593	12	1	21525862	21531329	IAPP	protein_coding
ENSG00000121351	ENST00000535428	12	1	21526341	21531563	IAPP	protein_coding
ENSG00000121350	ENST00000545178	12	1	21590549	21615061	PYROXD1	protein_coding
ENSG00000121350	ENST00000240651	12	1	21590611	21623300	PYROXD1	protein_coding
ENSG00000121350	ENST00000538582	12	1	21590849	21623284	PYROXD1	protein_coding
ENSG00000004700	ENST00000444129	12	-1	21621845	21654527	RECQL	protein_coding
ENSG00000004700	ENST00000421138	12	-1	21622736	21654485	RECQL	protein_coding
ENSG00000004700	ENST00000396093	12	-1	21636376	21654603	RECQL	protein_coding
ENSG00000004700	ENST00000314748	12	-1	21636411	21654603	RECQL	protein_coding
ENSG00000004700	ENST00000542432	12	-1	21643133	21654529	RECQL	protein_coding
ENSG00000004700	ENST00000536240	12	-1	21643208	21654597	RECQL	protein_coding
ENSG00000004700	ENST00000536964	12	-1	21643237	21654589	RECQL	protein_coding
ENSG00000004700	ENST00000539672	12	-1	21643309	21654527	RECQL	protein_coding
ENSG00000111711	ENST00000542038	12	1	21654727	21669118	GOLT1B	protein_coding
ENSG00000111711	ENST00000540141	12	1	21654749	21669137	GOLT1B	protein_coding
ENSG00000111711	ENST00000229314	12	1	21654749	21671342	GOLT1B	protein_coding
ENSG00000134548	ENST00000256969	12	1	21679241	21685457	C12orf39	protein_coding
ENSG00000111713	ENST00000261195	12	-1	21689123	21757781	GYS2	protein_coding
ENSG00000111716	ENST00000396076	12	-1	21788276	21810728	LDHB	protein_coding
ENSG00000111716	ENST00000350669	12	-1	21788276	21810776	LDHB	protein_coding
ENSG00000111716	ENST00000396075	12	-1	21791302	21810296	LDHB	protein_coding
ENSG00000111716	ENST00000450584	12	-1	21796880	21810773	LDHB	protein_coding
ENSG00000111716	ENST00000539782	12	-1	21796984	21910791	LDHB	protein_coding
ENSG00000121361	ENST00000240662	12	-1	21917889	21927755	KCNJ8	protein_coding
ENSG00000121361	ENST00000537950	12	-1	21926209	21928515	KCNJ8	protein_coding
ENSG00000069431	ENST00000261200	12	-1	21950335	22089608	ABCC9	protein_coding
ENSG00000069431	ENST00000544039	12	-1	21958108	22063912	ABCC9	protein_coding
ENSG00000069431	ENST00000261201	12	-1	21958108	22089608	ABCC9	protein_coding
ENSG00000069431	ENST00000345162	12	-1	21958108	22089628	ABCC9	protein_coding
ENSG00000069431	ENST00000326684	12	-1	22075903	22094336	ABCC9	protein_coding
ENSG00000069431	ENST00000538350	12	-1	22076398	22094167	ABCC9	protein_coding
ENSG00000111726	ENST00000229329	12	1	22199108	22218597	CMAS	protein_coding
ENSG00000111726	ENST00000538498	12	1	22208053	22213840	CMAS	protein_coding
ENSG00000111728	ENST00000396037	12	-1	22346325	22487648	ST8SIA1	protein_coding
ENSG00000111728	ENST00000539510	12	-1	22354076	22487131	ST8SIA1	protein_coding
ENSG00000111728	ENST00000540824	12	-1	22354838	22489134	ST8SIA1	protein_coding
ENSG00000111728	ENST00000538256	12	-1	22376206	22401980	ST8SIA1	protein_coding
ENSG00000111728	ENST00000541868	12	-1	22401760	22487097	ST8SIA1	protein_coding
ENSG00000111728	ENST00000404299	12	-1	22477313	22487634	ST8SIA1	protein_coding
ENSG00000111728	ENST00000381424	12	-1	22478033	22487605	ST8SIA1	protein_coding
ENSG00000111731	ENST00000333957	12	-1	22601517	22697480	C2CD5	protein_coding
ENSG00000111731	ENST00000396028	12	-1	22602479	22697343	C2CD5	protein_coding
ENSG00000111731	ENST00000446597	12	-1	22602479	22697343	C2CD5	protein_coding
ENSG00000111731	ENST00000536386	12	-1	22602479	22697343	C2CD5	protein_coding
ENSG00000111731	ENST00000542676	12	-1	22602515	22697187	C2CD5	protein_coding
ENSG00000111731	ENST00000544930	12	-1	22602590	22697426	C2CD5	protein_coding
ENSG00000111731	ENST00000545552	12	-1	22602590	22697426	C2CD5	protein_coding
ENSG00000111731	ENST00000539615	12	-1	22602749	22625239	C2CD5	protein_coding
ENSG00000111731	ENST00000535555	12	-1	22637729	22666258	C2CD5	protein_coding
ENSG00000111731	ENST00000544281	12	-1	22659663	22676556	C2CD5	protein_coding
ENSG00000139163	ENST00000266517	12	1	22778009	22843599	ETNK1	protein_coding
ENSG00000139163	ENST00000335148	12	1	22778075	22797521	ETNK1	protein_coding
ENSG00000139163	ENST00000538218	12	1	22778126	22838157	ETNK1	protein_coding
ENSG00000139163	ENST00000545979	12	1	22778291	22779134	ETNK1	protein_coding
ENSG00000134532	ENST00000546136	12	-1	23682440	24048960	SOX5	protein_coding
ENSG00000134532	ENST00000309359	12	-1	23685232	24102637	SOX5	protein_coding
ENSG00000134532	ENST00000381381	12	-1	23685232	24102637	SOX5	protein_coding
ENSG00000134532	ENST00000451604	12	-1	23685286	24102637	SOX5	protein_coding
ENSG00000134532	ENST00000537393	12	-1	23686617	24102581	SOX5	protein_coding
ENSG00000134532	ENST00000541536	12	-1	23686721	24048961	SOX5	protein_coding
ENSG00000134532	ENST00000396007	12	-1	23686968	23737546	SOX5	protein_coding
ENSG00000134532	ENST00000545921	12	-1	23686982	24103966	SOX5	protein_coding
ENSG00000134532	ENST00000541847	12	-1	23893785	24103841	SOX5	protein_coding
ENSG00000134532	ENST00000441133	12	-1	23915409	24103954	SOX5	protein_coding
ENSG00000134532	ENST00000538083	12	-1	23998925	24097286	SOX5	protein_coding
ENSG00000060982	ENST00000261192	12	-1	24964295	25102393	BCAT1	protein_coding
ENSG00000060982	ENST00000538118	12	-1	24967737	25055230	BCAT1	protein_coding
ENSG00000060982	ENST00000342945	12	-1	24967755	25102020	BCAT1	protein_coding
ENSG00000060982	ENST00000539282	12	-1	24970415	25056009	BCAT1	protein_coding
ENSG00000060982	ENST00000539780	12	-1	24970743	25101977	BCAT1	protein_coding
ENSG00000060982	ENST00000546285	12	-1	25031470	25101983	BCAT1	protein_coding
ENSG00000268865	ENST00000599478	12	1	25055243	25057615	AC026310.1	protein_coding
ENSG00000226397	ENST00000549828	12	-1	25146358	25150373	C12orf77	protein_coding
ENSG00000226397	ENST00000549262	12	-1	25147997	25150453	C12orf77	protein_coding
ENSG00000226397	ENST00000434912	12	-1	25148604	25149853	C12orf77	protein_coding
ENSG00000118308	ENST00000550945	12	1	25205205	25241074	LRMP	protein_coding
ENSG00000118308	ENST00000557489	12	1	25205446	25241080	LRMP	protein_coding
ENSG00000118308	ENST00000354454	12	1	25205446	25261169	LRMP	protein_coding
ENSG00000118308	ENST00000536173	12	1	25205521	25261268	LRMP	protein_coding
ENSG00000118308	ENST00000548766	12	1	25205576	25261139	LRMP	protein_coding
ENSG00000118308	ENST00000556887	12	1	25205599	25222365	LRMP	protein_coding
ENSG00000118308	ENST00000554942	12	1	25205634	25232683	LRMP	protein_coding
ENSG00000118308	ENST00000547044	12	1	25205674	25261182	LRMP	protein_coding
ENSG00000118308	ENST00000555885	12	1	25242708	25244054	LRMP	protein_coding
ENSG00000118307	ENST00000556006	12	-1	25261354	25311497	CASC1	protein_coding
ENSG00000118307	ENST00000354189	12	-1	25261354	25348032	CASC1	protein_coding
ENSG00000118307	ENST00000395987	12	-1	25261354	25348078	CASC1	protein_coding
ENSG00000118307	ENST00000320267	12	-1	25261354	25348094	CASC1	protein_coding
ENSG00000118307	ENST00000395990	12	-1	25261354	25348094	CASC1	protein_coding
ENSG00000118307	ENST00000537577	12	-1	25261355	25348096	CASC1	protein_coding
ENSG00000118307	ENST00000545133	12	-1	25261358	25348060	CASC1	protein_coding
ENSG00000118307	ENST00000554347	12	-1	25307275	25348064	CASC1	protein_coding
ENSG00000205707	ENST00000381356	12	1	25348150	25357948	LYRM5	protein_coding
ENSG00000205707	ENST00000557540	12	1	25348150	25358069	LYRM5	protein_coding
ENSG00000205707	ENST00000555711	12	1	25348195	25357617	LYRM5	protein_coding
ENSG00000205707	ENST00000556885	12	1	25348199	25357949	LYRM5	protein_coding
ENSG00000205707	ENST00000554266	12	1	25348204	25357106	LYRM5	protein_coding
ENSG00000205707	ENST00000556351	12	1	25348206	25357600	LYRM5	protein_coding
ENSG00000205707	ENST00000556927	12	1	25348206	25357604	LYRM5	protein_coding
ENSG00000205707	ENST00000556402	12	1	25348211	25357666	LYRM5	protein_coding
ENSG00000205707	ENST00000553788	12	1	25348211	25362579	LYRM5	protein_coding
ENSG00000205707	ENST00000556198	12	1	25348487	25357081	LYRM5	protein_coding
ENSG00000133703	ENST00000311936	12	-1	25357723	25403865	KRAS	protein_coding
ENSG00000133703	ENST00000557334	12	-1	25362102	25403870	KRAS	protein_coding
ENSG00000133703	ENST00000256078	12	-1	25362365	25403737	KRAS	protein_coding
ENSG00000268076	ENST00000594112	12	1	25381515	25390840	AC087239.1	protein_coding
ENSG00000133703	ENST00000556131	12	-1	25386753	25403863	KRAS	protein_coding
ENSG00000152936	ENST00000543629	12	-1	25562241	25679090	IFLTD1	protein_coding
ENSG00000152936	ENST00000282881	12	-1	25629016	25706178	IFLTD1	protein_coding
ENSG00000152936	ENST00000539744	12	-1	25629044	25706186	IFLTD1	protein_coding
ENSG00000152936	ENST00000458174	12	-1	25629215	25706217	IFLTD1	protein_coding
ENSG00000152936	ENST00000445693	12	-1	25650447	25801488	IFLTD1	protein_coding
ENSG00000152936	ENST00000413632	12	-1	25652786	25706215	IFLTD1	protein_coding
ENSG00000152936	ENST00000539523	12	-1	25655859	25672895	IFLTD1	protein_coding
ENSG00000152936	ENST00000545543	12	-1	25672804	25801496	IFLTD1	protein_coding
ENSG00000152936	ENST00000538178	12	-1	25679732	25783684	IFLTD1	protein_coding
ENSG00000152936	ENST00000540106	12	-1	25679746	25801478	IFLTD1	protein_coding
ENSG00000152936	ENST00000542224	12	-1	25699444	25801513	IFLTD1	protein_coding
ENSG00000123094	ENST00000381352	12	1	26111962	26232825	RASSF8	protein_coding
ENSG00000123094	ENST00000535907	12	1	26111991	26217600	RASSF8	protein_coding
ENSG00000123094	ENST00000405154	12	1	26111991	26225802	RASSF8	protein_coding
ENSG00000123094	ENST00000542865	12	1	26126688	26222418	RASSF8	protein_coding
ENSG00000123094	ENST00000541490	12	1	26147937	26225804	RASSF8	protein_coding
ENSG00000123094	ENST00000542004	12	1	26164669	26217986	RASSF8	protein_coding
ENSG00000123094	ENST00000542315	12	1	26174373	26217695	RASSF8	protein_coding
ENSG00000123094	ENST00000537946	12	1	26205497	26208365	RASSF8	protein_coding
ENSG00000123094	ENST00000541218	12	1	26205497	26217952	RASSF8	protein_coding
ENSG00000123094	ENST00000282884	12	1	26205497	26221944	RASSF8	protein_coding
ENSG00000123094	ENST00000545413	12	1	26205502	26217805	RASSF8	protein_coding
ENSG00000123095	ENST00000242728	12	-1	26272959	26278060	BHLHE41	protein_coding
ENSG00000123096	ENST00000538142	12	1	26274924	26383947	SSPN	protein_coding
ENSG00000123096	ENST00000540266	12	1	26287900	26384079	SSPN	protein_coding
ENSG00000123096	ENST00000422622	12	1	26348273	26385867	SSPN	protein_coding
ENSG00000123096	ENST00000242729	12	1	26348429	26385888	SSPN	protein_coding
ENSG00000123096	ENST00000535504	12	1	26348606	26405853	SSPN	protein_coding
ENSG00000123104	ENST00000381340	12	-1	26490342	26986131	ITPR2	protein_coding
ENSG00000123104	ENST00000242737	12	-1	26874220	26985714	ITPR2	protein_coding
ENSG00000064102	ENST00000538155	12	-1	27058114	27070667	ASUN	protein_coding
ENSG00000064102	ENST00000261191	12	-1	27058114	27091254	ASUN	protein_coding
ENSG00000064102	ENST00000539625	12	-1	27058118	27090905	ASUN	protein_coding
ENSG00000064102	ENST00000542392	12	-1	27066953	27072002	ASUN	protein_coding
ENSG00000064102	ENST00000536232	12	-1	27066979	27077364	ASUN	protein_coding
ENSG00000064102	ENST00000538727	12	-1	27078694	27090905	ASUN	protein_coding
ENSG00000064102	ENST00000544548	12	-1	27078694	27091237	ASUN	protein_coding
ENSG00000064102	ENST00000537336	12	-1	27081649	27091259	ASUN	protein_coding
ENSG00000111790	ENST00000229395	12	1	27091316	27119486	FGFR1OP2	protein_coding
ENSG00000111790	ENST00000544111	12	1	27091414	27109520	FGFR1OP2	protein_coding
ENSG00000111790	ENST00000546072	12	1	27091430	27113779	FGFR1OP2	protein_coding
ENSG00000111790	ENST00000327214	12	1	27091433	27119583	FGFR1OP2	protein_coding
ENSG00000064115	ENST00000343028	12	-1	27126128	27167327	TM7SF3	protein_coding
ENSG00000064115	ENST00000545344	12	-1	27127087	27143479	TM7SF3	protein_coding
ENSG00000064115	ENST00000545303	12	-1	27128429	27148201	TM7SF3	protein_coding
ENSG00000064115	ENST00000537406	12	-1	27128489	27133541	TM7SF3	protein_coding
ENSG00000064115	ENST00000543655	12	-1	27133499	27156218	TM7SF3	protein_coding
ENSG00000064115	ENST00000535819	12	-1	27133499	27167280	TM7SF3	protein_coding
ENSG00000064115	ENST00000543803	12	-1	27148168	27167292	TM7SF3	protein_coding
ENSG00000064115	ENST00000539741	12	-1	27148234	27167307	TM7SF3	protein_coding
ENSG00000064115	ENST00000543088	12	-1	27148294	27167367	TM7SF3	protein_coding
ENSG00000064115	ENST00000535423	12	-1	27149716	27167302	TM7SF3	protein_coding
ENSG00000064115	ENST00000512808	12	-1	27149784	27165947	TM7SF3	protein_coding
ENSG00000064115	ENST00000545600	12	-1	27152522	27167331	TM7SF3	protein_coding
ENSG00000152944	ENST00000546323	12	1	27175479	27183689	MED21	protein_coding
ENSG00000152944	ENST00000282892	12	1	27175483	27182682	MED21	protein_coding
ENSG00000214700	ENST00000429849	12	-1	27233991	27235447	C12orf71	protein_coding
ENSG00000211455	ENST00000541191	12	1	27396901	27462130	STK38L	protein_coding
ENSG00000211455	ENST00000389032	12	1	27397108	27478892	STK38L	protein_coding
ENSG00000211455	ENST00000545470	12	1	27397166	27468039	STK38L	protein_coding
ENSG00000211455	ENST00000540996	12	1	27397226	27461368	STK38L	protein_coding
ENSG00000211455	ENST00000539577	12	1	27397226	27475634	STK38L	protein_coding
ENSG00000211455	ENST00000543246	12	1	27398590	27462130	STK38L	protein_coding
ENSG00000211455	ENST00000544969	12	1	27446561	27462130	STK38L	protein_coding
ENSG00000029153	ENST00000544915	12	1	27485787	27576241	ARNTL2	protein_coding
ENSG00000029153	ENST00000395901	12	1	27485853	27573466	ARNTL2	protein_coding
ENSG00000029153	ENST00000546179	12	1	27485853	27573482	ARNTL2	protein_coding
ENSG00000029153	ENST00000311001	12	1	27485988	27573466	ARNTL2	protein_coding
ENSG00000029153	ENST00000261178	12	1	27485988	27573523	ARNTL2	protein_coding
ENSG00000029153	ENST00000266503	12	1	27485988	27573827	ARNTL2	protein_coding
ENSG00000029153	ENST00000457040	12	1	27521228	27573658	ARNTL2	protein_coding
ENSG00000029153	ENST00000542388	12	1	27521269	27573523	ARNTL2	protein_coding
ENSG00000165935	ENST00000298876	12	1	27619743	27655118	SMCO2	protein_coding
ENSG00000165935	ENST00000416383	12	1	27619743	27655118	SMCO2	protein_coding
ENSG00000165935	ENST00000535986	12	1	27623565	27655118	SMCO2	protein_coding
ENSG00000110841	ENST00000538433	12	1	27676364	27802985	PPFIBP1	protein_coding
ENSG00000110841	ENST00000545334	12	1	27677091	27790252	PPFIBP1	protein_coding
ENSG00000110841	ENST00000540114	12	1	27677106	27844717	PPFIBP1	protein_coding
ENSG00000110841	ENST00000537927	12	1	27677115	27848496	PPFIBP1	protein_coding
ENSG00000110841	ENST00000318304	12	1	27677139	27848497	PPFIBP1	protein_coding
ENSG00000110841	ENST00000535047	12	1	27677153	27800910	PPFIBP1	protein_coding
ENSG00000110841	ENST00000542629	12	1	27677157	27845815	PPFIBP1	protein_coding
ENSG00000110841	ENST00000228425	12	1	27677189	27848497	PPFIBP1	protein_coding
ENSG00000110841	ENST00000535575	12	1	27691056	27788037	PPFIBP1	protein_coding
ENSG00000110841	ENST00000542187	12	1	27752281	27800722	PPFIBP1	protein_coding
ENSG00000110841	ENST00000537261	12	1	27813867	27829490	PPFIBP1	protein_coding
ENSG00000110841	ENST00000539326	12	1	27835557	27846060	PPFIBP1	protein_coding
ENSG00000174236	ENST00000310791	12	1	27849428	27850566	REP15	protein_coding
ENSG00000061794	ENST00000081029	12	1	27863706	27909228	MRPS35	protein_coding
ENSG00000061794	ENST00000538315	12	1	27863768	27909227	MRPS35	protein_coding
ENSG00000061794	ENST00000542791	12	1	27863780	27908470	MRPS35	protein_coding
ENSG00000205693	ENST00000381273	12	-1	27915671	27924209	MANSC4	protein_coding
ENSG00000087448	ENST00000381271	12	1	27932953	27955973	KLHL42	protein_coding
ENSG00000087448	ENST00000543254	12	1	27933800	27945076	KLHL42	protein_coding
ENSG00000087494	ENST00000395872	12	-1	28111017	28124903	PTHLH	protein_coding
ENSG00000087494	ENST00000539239	12	-1	28111203	28122494	PTHLH	protein_coding
ENSG00000087494	ENST00000545234	12	-1	28111353	28125638	PTHLH	protein_coding
ENSG00000087494	ENST00000538310	12	-1	28114601	28122427	PTHLH	protein_coding
ENSG00000087494	ENST00000354417	12	-1	28114825	28124916	PTHLH	protein_coding
ENSG00000087494	ENST00000201015	12	-1	28115255	28124916	PTHLH	protein_coding
ENSG00000087494	ENST00000535992	12	-1	28115261	28123282	PTHLH	protein_coding
ENSG00000087494	ENST00000395868	12	-1	28115520	28122980	PTHLH	protein_coding
ENSG00000087494	ENST00000542963	12	-1	28116289	28123210	PTHLH	protein_coding
ENSG00000087494	ENST00000534890	12	-1	28116496	28123067	PTHLH	protein_coding
ENSG00000123106	ENST00000540794	12	1	28286182	28605460	CCDC91	protein_coding
ENSG00000123106	ENST00000538586	12	1	28299016	28458727	CCDC91	protein_coding
ENSG00000123106	ENST00000536154	12	1	28299020	28637043	CCDC91	protein_coding
ENSG00000123106	ENST00000539107	12	1	28343360	28703099	CCDC91	protein_coding
ENSG00000123106	ENST00000545336	12	1	28343379	28703099	CCDC91	protein_coding
ENSG00000123106	ENST00000543534	12	1	28344178	28459682	CCDC91	protein_coding
ENSG00000123106	ENST00000381256	12	1	28410133	28703098	CCDC91	protein_coding
ENSG00000123106	ENST00000381259	12	1	28410133	28703098	CCDC91	protein_coding
ENSG00000123106	ENST00000306172	12	1	28457626	28703098	CCDC91	protein_coding
ENSG00000123106	ENST00000535212	12	1	28603331	28637162	CCDC91	protein_coding
ENSG00000123106	ENST00000542801	12	1	28605475	28726379	CCDC91	protein_coding
ENSG00000123106	ENST00000542814	12	1	28701996	28726792	CCDC91	protein_coding
ENSG00000123106	ENST00000541792	12	1	28701996	28732876	CCDC91	protein_coding
ENSG00000123106	ENST00000543019	12	1	28701997	28732883	CCDC91	protein_coding
ENSG00000064763	ENST00000551451	12	1	29302036	29450011	FAR2	protein_coding
ENSG00000064763	ENST00000536681	12	1	29302133	29488549	FAR2	protein_coding
ENSG00000064763	ENST00000182377	12	1	29376598	29487006	FAR2	protein_coding
ENSG00000064763	ENST00000547116	12	1	29376678	29487005	FAR2	protein_coding
ENSG00000064763	ENST00000551193	12	1	29474837	29493913	FAR2	protein_coding
ENSG00000064763	ENST00000547759	12	1	29485621	29487005	FAR2	protein_coding
ENSG00000087502	ENST00000360150	12	-1	29490285	29534086	ERGIC2	protein_coding
ENSG00000087502	ENST00000548909	12	-1	29493951	29503001	ERGIC2	protein_coding
ENSG00000087502	ENST00000551467	12	-1	29493953	29510601	ERGIC2	protein_coding
ENSG00000087502	ENST00000552155	12	-1	29502034	29534094	ERGIC2	protein_coding
ENSG00000087502	ENST00000546839	12	-1	29502078	29534083	ERGIC2	protein_coding
ENSG00000087502	ENST00000550353	12	-1	29509315	29534108	ERGIC2	protein_coding
ENSG00000087502	ENST00000552132	12	-1	29509361	29534122	ERGIC2	protein_coding
ENSG00000087502	ENST00000548441	12	-1	29523047	29534114	ERGIC2	protein_coding
ENSG00000257599	ENST00000551108	12	1	29542227	29640221	OVCH1-AS1	protein_coding
ENSG00000257599	ENST00000550906	12	1	29542671	29617674	OVCH1-AS1	protein_coding
ENSG00000187950	ENST00000318184	12	-1	29580504	29650619	OVCH1	protein_coding
ENSG00000187950	ENST00000537054	12	-1	29593464	29597169	OVCH1	protein_coding
ENSG00000133687	ENST00000256062	12	-1	29653773	29937692	TMTC1	protein_coding
ENSG00000133687	ENST00000551659	12	-1	29658532	29936830	TMTC1	protein_coding
ENSG00000133687	ENST00000552618	12	-1	29658632	29936731	TMTC1	protein_coding
ENSG00000133687	ENST00000539277	12	-1	29659729	29936743	TMTC1	protein_coding
ENSG00000133687	ENST00000381224	12	-1	29689064	29937692	TMTC1	protein_coding
ENSG00000133687	ENST00000550354	12	-1	29721654	29757157	TMTC1	protein_coding
ENSG00000133704	ENST00000256079	12	-1	30781922	30848920	IPO8	protein_coding
ENSG00000133704	ENST00000544829	12	-1	30783406	30830178	IPO8	protein_coding
