ENSG00000170122	ENST00000382500	9	-1	116237	118417	FOXD4	protein_coding
ENSG00000196781	ENST00000376472	9	-1	84215004	84303596	TLE1	protein_coding
ENSG00000196781	ENST00000418319	9	-1	84235369	84303363	TLE1	protein_coding
ENSG00000196781	ENST00000376463	9	-1	84248384	84302283	TLE1	protein_coding
ENSG00000214929	ENST00000344803	9	1	84603687	84610171	SPATA31D1	protein_coding
ENSG00000165105	ENST00000376447	9	-1	85594500	85678043	RASEF	protein_coding
ENSG00000165105	ENST00000340717	9	-1	85669575	85678092	RASEF	protein_coding
ENSG00000172159	ENST00000328788	9	-1	85857905	85882202	FRMD3	protein_coding
ENSG00000172159	ENST00000376434	9	-1	85857905	85946876	FRMD3	protein_coding
ENSG00000172159	ENST00000376438	9	-1	85857905	86153461	FRMD3	protein_coding
ENSG00000172159	ENST00000304195	9	-1	85859537	86153353	FRMD3	protein_coding
ENSG00000172159	ENST00000431299	9	-1	85912447	85926881	FRMD3	protein_coding
ENSG00000148057	ENST00000277124	9	1	86237966	86259038	IDNK	protein_coding
ENSG00000148057	ENST00000530832	9	1	86238062	86258539	IDNK	protein_coding
ENSG00000148057	ENST00000405990	9	1	86238081	86258785	IDNK	protein_coding
ENSG00000148057	ENST00000376417	9	1	86238083	86258682	IDNK	protein_coding
ENSG00000148057	ENST00000376419	9	1	86238083	86258819	IDNK	protein_coding
ENSG00000148057	ENST00000454393	9	1	86238260	86259038	IDNK	protein_coding
ENSG00000135018	ENST00000376395	9	-1	86274878	86323118	UBQLN1	protein_coding
ENSG00000135018	ENST00000257468	9	-1	86276344	86322849	UBQLN1	protein_coding
ENSG00000135018	ENST00000526134	9	-1	86276817	86284206	UBQLN1	protein_coding
ENSG00000135018	ENST00000529923	9	-1	86292667	86322516	UBQLN1	protein_coding
ENSG00000165113	ENST00000376371	9	-1	86354336	86432657	GKAP1	protein_coding
ENSG00000165113	ENST00000376365	9	-1	86354340	86432547	GKAP1	protein_coding
ENSG00000165113	ENST00000485742	9	-1	86421270	86432211	GKAP1	protein_coding
ENSG00000165115	ENST00000297814	9	-1	86451613	86536342	KIF27	protein_coding
ENSG00000165115	ENST00000334204	9	-1	86451613	86536342	KIF27	protein_coding
ENSG00000165115	ENST00000413982	9	-1	86451613	86536342	KIF27	protein_coding
ENSG00000165115	ENST00000376347	9	-1	86495033	86504185	KIF27	protein_coding
ENSG00000165118	ENST00000376344	9	-1	86553226	86571632	C9orf64	protein_coding
ENSG00000165118	ENST00000314700	9	-1	86553229	86571901	C9orf64	protein_coding
ENSG00000165118	ENST00000376340	9	-1	86568563	86571242	C9orf64	protein_coding
ENSG00000165119	ENST00000376281	9	-1	86582998	86595519	HNRNPK	protein_coding
ENSG00000165119	ENST00000376263	9	-1	86582999	86595184	HNRNPK	protein_coding
ENSG00000165119	ENST00000376264	9	-1	86582999	86595569	HNRNPK	protein_coding
ENSG00000165119	ENST00000351839	9	-1	86583112	86593367	HNRNPK	protein_coding
ENSG00000165119	ENST00000360384	9	-1	86583824	86595165	HNRNPK	protein_coding
ENSG00000165119	ENST00000481820	9	-1	86584411	86586209	HNRNPK	protein_coding
ENSG00000165119	ENST00000457156	9	-1	86585228	86595105	HNRNPK	protein_coding
ENSG00000178966	ENST00000445877	9	1	86595626	86617148	RMI1	protein_coding
ENSG00000178966	ENST00000325875	9	1	86595713	86618985	RMI1	protein_coding
ENSG00000197506	ENST00000376238	9	-1	86890372	86955598	SLC28A3	protein_coding
ENSG00000197506	ENST00000537648	9	-1	86893028	86955672	SLC28A3	protein_coding
ENSG00000148053	ENST00000376213	9	1	87283466	87638505	NTRK2	protein_coding
ENSG00000148053	ENST00000376214	9	1	87283466	87638505	NTRK2	protein_coding
ENSG00000148053	ENST00000395882	9	1	87284626	87430621	NTRK2	protein_coding
ENSG00000148053	ENST00000304053	9	1	87284693	87492813	NTRK2	protein_coding
ENSG00000148053	ENST00000376208	9	1	87284693	87492813	NTRK2	protein_coding
ENSG00000148053	ENST00000277120	9	1	87284693	87637409	NTRK2	protein_coding
ENSG00000148053	ENST00000323115	9	1	87285311	87637238	NTRK2	protein_coding
ENSG00000148053	ENST00000359847	9	1	87285575	87430617	NTRK2	protein_coding
ENSG00000148053	ENST00000395866	9	1	87287002	87425978	NTRK2	protein_coding
ENSG00000135049	ENST00000337006	9	-1	88161455	88356944	AGTPBP1	protein_coding
ENSG00000135049	ENST00000376083	9	-1	88161457	88356733	AGTPBP1	protein_coding
ENSG00000135049	ENST00000357081	9	-1	88161457	88356801	AGTPBP1	protein_coding
ENSG00000135049	ENST00000376109	9	-1	88161586	88356944	AGTPBP1	protein_coding
ENSG00000135049	ENST00000432218	9	-1	88161882	88296201	AGTPBP1	protein_coding
ENSG00000135049	ENST00000376081	9	-1	88270131	88356803	AGTPBP1	protein_coding
ENSG00000135049	ENST00000376080	9	-1	88272369	88307695	AGTPBP1	protein_coding
ENSG00000135040	ENST00000361671	9	1	88556061	88637213	NAA35	protein_coding
ENSG00000135040	ENST00000416045	9	1	88556097	88581587	NAA35	protein_coding
ENSG00000135040	ENST00000376040	9	1	88556444	88601956	NAA35	protein_coding
ENSG00000135052	ENST00000388712	9	-1	88641061	88714473	GOLM1	protein_coding
ENSG00000135052	ENST00000388711	9	-1	88641062	88715064	GOLM1	protein_coding
ENSG00000135052	ENST00000486130	9	-1	88667452	88695080	GOLM1	protein_coding
ENSG00000135052	ENST00000466178	9	-1	88692396	88715064	GOLM1	protein_coding
ENSG00000187753	ENST00000339137	9	-1	88835180	88874572	C9orf153	protein_coding
ENSG00000187753	ENST00000376001	9	-1	88842226	88874519	C9orf153	protein_coding
ENSG00000135070	ENST00000375991	9	-1	88879461	88897444	ISCA1	protein_coding
ENSG00000135070	ENST00000452279	9	-1	88880488	88897676	ISCA1	protein_coding
ENSG00000135070	ENST00000311534	9	-1	88880594	88897023	ISCA1	protein_coding
ENSG00000135070	ENST00000326094	9	-1	88881778	88897453	ISCA1	protein_coding
ENSG00000083223	ENST00000277141	9	-1	88902648	88969325	ZCCHC6	protein_coding
ENSG00000083223	ENST00000375960	9	-1	88902648	88969369	ZCCHC6	protein_coding
ENSG00000083223	ENST00000375961	9	-1	88902648	88969369	ZCCHC6	protein_coding
ENSG00000083223	ENST00000375957	9	-1	88902650	88934559	ZCCHC6	protein_coding
ENSG00000083223	ENST00000375963	9	-1	88902874	88969327	ZCCHC6	protein_coding
ENSG00000083223	ENST00000375948	9	-1	88951794	88958038	ZCCHC6	protein_coding
ENSG00000083223	ENST00000375947	9	-1	88959785	88967621	ZCCHC6	protein_coding
ENSG00000180447	ENST00000298743	9	-1	89559279	89562104	GAS1	protein_coding
ENSG00000204446	ENST00000375941	9	1	89763559	89774471	C9orf170	protein_coding
ENSG00000196730	ENST00000358077	9	1	90112143	90323546	DAPK1	protein_coding
ENSG00000196730	ENST00000472284	9	1	90112596	90323545	DAPK1	protein_coding
ENSG00000196730	ENST00000469640	9	1	90112756	90323548	DAPK1	protein_coding
ENSG00000196730	ENST00000408954	9	1	90112796	90323543	DAPK1	protein_coding
ENSG00000196730	ENST00000491893	9	1	90113920	90322297	DAPK1	protein_coding
ENSG00000135047	ENST00000343150	9	1	90340434	90346307	CTSL	protein_coding
ENSG00000135047	ENST00000340342	9	1	90341024	90346301	CTSL	protein_coding
ENSG00000135047	ENST00000342020	9	1	90341055	90343912	CTSL	protein_coding
ENSG00000177992	ENST00000325643	9	1	90497741	90503814	SPATA31E1	protein_coding
ENSG00000156345	ENST00000336654	9	-1	90581361	90589504	CDK20	protein_coding
ENSG00000156345	ENST00000375883	9	-1	90581361	90589668	CDK20	protein_coding
ENSG00000156345	ENST00000375871	9	-1	90581365	90589402	CDK20	protein_coding
ENSG00000156345	ENST00000605159	9	-1	90581526	90589420	CDK20	protein_coding
ENSG00000156345	ENST00000325303	9	-1	90581549	90589667	CDK20	protein_coding
ENSG00000106723	ENST00000375859	9	1	91003334	91093609	SPIN1	protein_coding
ENSG00000106723	ENST00000541629	9	1	91003346	91090829	SPIN1	protein_coding
ENSG00000130045	ENST00000375854	9	1	91150016	91159462	NXNL2	protein_coding
ENSG00000130045	ENST00000375855	9	1	91150020	91190704	NXNL2	protein_coding
ENSG00000186354	ENST00000375851	9	1	91605778	91611055	C9orf47	protein_coding
ENSG00000186354	ENST00000375850	9	1	91605836	91606979	C9orf47	protein_coding
ENSG00000186354	ENST00000334490	9	1	91605843	91611055	C9orf47	protein_coding
ENSG00000213694	ENST00000358157	9	1	91606362	91619925	S1PR3	protein_coding
ENSG00000213694	ENST00000375846	9	1	91611421	91619925	S1PR3	protein_coding
ENSG00000148082	ENST00000375835	9	-1	91628060	91793682	SHC3	protein_coding
ENSG00000148082	ENST00000375831	9	-1	91652281	91657052	SHC3	protein_coding
ENSG00000148082	ENST00000375830	9	-1	91652424	91793682	SHC3	protein_coding
ENSG00000123975	ENST00000314355	9	1	91926113	91931618	CKS2	protein_coding
ENSG00000187742	ENST00000375807	9	1	91933421	91974557	SECISBP2	protein_coding
ENSG00000187742	ENST00000339901	9	1	91933434	91974557	SECISBP2	protein_coding
ENSG00000187742	ENST00000534113	9	1	91933766	91974078	SECISBP2	protein_coding
ENSG00000187742	ENST00000425851	9	1	91940875	91956394	SECISBP2	protein_coding
ENSG00000187742	ENST00000440898	9	1	91947503	91953425	SECISBP2	protein_coding
ENSG00000187764	ENST00000339861	9	-1	91975702	92112953	SEMA4D	protein_coding
ENSG00000187764	ENST00000420987	9	-1	91975706	92070868	SEMA4D	protein_coding
ENSG00000187764	ENST00000420101	9	-1	91976516	91979566	SEMA4D	protein_coding
ENSG00000187764	ENST00000455551	9	-1	91976524	92113045	SEMA4D	protein_coding
ENSG00000187764	ENST00000343780	9	-1	91977154	92094805	SEMA4D	protein_coding
ENSG00000187764	ENST00000450295	9	-1	91991301	92033748	SEMA4D	protein_coding
ENSG00000187764	ENST00000438547	9	-1	91992150	92094805	SEMA4D	protein_coding
ENSG00000187764	ENST00000356444	9	-1	91992152	92070868	SEMA4D	protein_coding
ENSG00000187764	ENST00000422704	9	-1	91992306	92113004	SEMA4D	protein_coding
ENSG00000187764	ENST00000420681	9	-1	92008546	92051398	SEMA4D	protein_coding
ENSG00000187764	ENST00000433650	9	-1	92017811	92020841	SEMA4D	protein_coding
ENSG00000187764	ENST00000540475	9	-1	92017840	92094805	SEMA4D	protein_coding
ENSG00000187764	ENST00000418828	9	-1	92017860	92051378	SEMA4D	protein_coding
ENSG00000187764	ENST00000420670	9	-1	92020369	92112347	SEMA4D	protein_coding
ENSG00000130222	ENST00000252506	9	1	92219928	92221470	GADD45G	protein_coding
ENSG00000130222	ENST00000375769	9	1	92219953	92221150	GADD45G	protein_coding
ENSG00000165023	ENST00000375765	9	-1	93372114	93405386	DIRAS2	protein_coding
ENSG00000165025	ENST00000375751	9	1	93564069	93660831	SYK	protein_coding
ENSG00000165025	ENST00000375754	9	1	93564069	93660831	SYK	protein_coding
ENSG00000165025	ENST00000375747	9	1	93564209	93660831	SYK	protein_coding
ENSG00000165025	ENST00000375746	9	1	93589770	93660831	SYK	protein_coding
ENSG00000148090	ENST00000303617	9	-1	93976097	94124195	AUH	protein_coding
ENSG00000148090	ENST00000375731	9	-1	93976097	94124195	AUH	protein_coding
ENSG00000148090	ENST00000422391	9	-1	94056665	94124177	AUH	protein_coding
ENSG00000165030	ENST00000297689	9	-1	94171327	94186144	NFIL3	protein_coding
ENSG00000169071	ENST00000375715	9	-1	94325373	94711162	ROR2	protein_coding
ENSG00000169071	ENST00000375708	9	-1	94484879	94712444	ROR2	protein_coding
ENSG00000090054	ENST00000262554	9	-1	94794281	94877658	SPTLC1	protein_coding
ENSG00000090054	ENST00000337841	9	-1	94841343	94877665	SPTLC1	protein_coding
ENSG00000196305	ENST00000375643	9	-1	94972489	95055982	IARS	protein_coding
ENSG00000196305	ENST00000375629	9	-1	94972625	95055965	IARS	protein_coding
ENSG00000196305	ENST00000443024	9	-1	94972625	95056038	IARS	protein_coding
ENSG00000196305	ENST00000447699	9	-1	94972627	95055977	IARS	protein_coding
ENSG00000196305	ENST00000375627	9	-1	94991283	95007383	IARS	protein_coding
ENSG00000196305	ENST00000395554	9	-1	95036708	95055998	IARS	protein_coding
ENSG00000196305	ENST00000430417	9	-1	95050106	95055923	IARS	protein_coding
ENSG00000198000	ENST00000442668	9	-1	95059640	95087838	NOL8	protein_coding
ENSG00000198000	ENST00000358855	9	-1	95059768	95087632	NOL8	protein_coding
ENSG00000198000	ENST00000545558	9	-1	95059772	95087632	NOL8	protein_coding
ENSG00000198000	ENST00000535387	9	-1	95060118	95086443	NOL8	protein_coding
ENSG00000198000	ENST00000542053	9	-1	95060118	95087615	NOL8	protein_coding
ENSG00000198000	ENST00000432670	9	-1	95064099	95087640	NOL8	protein_coding
ENSG00000198000	ENST00000433029	9	-1	95077666	95087652	NOL8	protein_coding
ENSG00000198000	ENST00000421075	9	-1	95078134	95087876	NOL8	protein_coding
ENSG00000198000	ENST00000411621	9	-1	95078264	95087667	NOL8	protein_coding
ENSG00000198000	ENST00000535807	9	-1	95078376	95086957	NOL8	protein_coding
ENSG00000198000	ENST00000536624	9	-1	95080951	95087918	NOL8	protein_coding
ENSG00000198000	ENST00000542613	9	-1	95081560	95087613	NOL8	protein_coding
ENSG00000188312	ENST00000375587	9	1	95087766	95382815	CENPP	protein_coding
ENSG00000106809	ENST00000262551	9	-1	95146249	95166841	OGN	protein_coding
ENSG00000106809	ENST00000375561	9	-1	95146249	95166895	OGN	protein_coding
ENSG00000106809	ENST00000447356	9	-1	95152136	95166978	OGN	protein_coding
ENSG00000127083	ENST00000375550	9	-1	95176527	95186743	OMD	protein_coding
ENSG00000106819	ENST00000375543	9	-1	95218487	95244788	ASPN	protein_coding
ENSG00000106819	ENST00000375544	9	-1	95218487	95244788	ASPN	protein_coding
ENSG00000106819	ENST00000395538	9	-1	95227005	95244788	ASPN	protein_coding
ENSG00000106819	ENST00000450139	9	-1	95233013	95244788	ASPN	protein_coding
ENSG00000106823	ENST00000444490	9	-1	95256365	95298254	ECM2	protein_coding
ENSG00000106823	ENST00000344604	9	-1	95257594	95298337	ECM2	protein_coding
ENSG00000106823	ENST00000375540	9	-1	95278994	95298337	ECM2	protein_coding
ENSG00000106823	ENST00000395534	9	-1	95279970	95298937	ECM2	protein_coding
ENSG00000188312	ENST00000375579	9	1	95362539	95377446	CENPP	protein_coding
ENSG00000188312	ENST00000375576	9	1	95372826	95377446	CENPP	protein_coding
ENSG00000127080	ENST00000287996	9	-1	95375466	95432547	IPPK	protein_coding
ENSG00000127080	ENST00000375522	9	-1	95377809	95400361	IPPK	protein_coding
ENSG00000185963	ENST00000356884	9	-1	95473645	95527094	BICD2	protein_coding
ENSG00000185963	ENST00000375512	9	-1	95473645	95527094	BICD2	protein_coding
ENSG00000127081	ENST00000395505	9	-1	95607874	95618600	ZNF484	protein_coding
ENSG00000127081	ENST00000395506	9	-1	95608324	95640218	ZNF484	protein_coding
ENSG00000127081	ENST00000375495	9	-1	95608351	95640290	ZNF484	protein_coding
ENSG00000127081	ENST00000332591	9	-1	95608351	95640304	ZNF484	protein_coding
ENSG00000127084	ENST00000375482	9	1	95709733	95798518	FGD3	protein_coding
ENSG00000127084	ENST00000416701	9	1	95726243	95798307	FGD3	protein_coding
ENSG00000127084	ENST00000337352	9	1	95736764	95798514	FGD3	protein_coding
ENSG00000127084	ENST00000538555	9	1	95777342	95798052	FGD3	protein_coding
ENSG00000157303	ENST00000375472	9	1	95820989	95847420	SUSD3	protein_coding
ENSG00000157303	ENST00000465709	9	1	95821061	95846949	SUSD3	protein_coding
ENSG00000157303	ENST00000375469	9	1	95831382	95847412	SUSD3	protein_coding
ENSG00000157303	ENST00000471462	9	1	95840128	95847415	SUSD3	protein_coding
ENSG00000165233	ENST00000375464	9	1	95858500	95875564	C9orf89	protein_coding
ENSG00000131669	ENST00000375446	9	-1	95883771	95896570	NINJ1	protein_coding
ENSG00000165238	ENST00000448039	9	1	95947198	96021357	WNK2	protein_coding
ENSG00000165238	ENST00000427277	9	1	95947212	96080356	WNK2	protein_coding
ENSG00000165238	ENST00000297954	9	1	95947212	96080553	WNK2	protein_coding
ENSG00000165238	ENST00000349097	9	1	95947212	96082854	WNK2	protein_coding
ENSG00000165238	ENST00000356055	9	1	95947212	96082854	WNK2	protein_coding
ENSG00000165238	ENST00000395475	9	1	95947212	96082854	WNK2	protein_coding
ENSG00000165238	ENST00000395477	9	1	95947212	96082854	WNK2	protein_coding
ENSG00000165238	ENST00000432730	9	1	95947225	96081486	WNK2	protein_coding
ENSG00000165238	ENST00000411624	9	1	95997205	96081490	WNK2	protein_coding
ENSG00000165238	ENST00000448251	9	1	96026230	96082854	WNK2	protein_coding
ENSG00000165238	ENST00000453718	9	1	96051469	96070866	WNK2	protein_coding
ENSG00000204352	ENST00000375419	9	-1	96080481	96108696	C9orf129	protein_coding
ENSG00000188938	ENST00000423591	9	-1	96208776	96213844	FAM120AOS	protein_coding
ENSG00000188938	ENST00000375412	9	-1	96208776	96215874	FAM120AOS	protein_coding
ENSG00000188938	ENST00000428378	9	-1	96209917	96213265	FAM120AOS	protein_coding
ENSG00000048828	ENST00000277165	9	1	96214004	96328389	FAM120A	protein_coding
ENSG00000048828	ENST00000375389	9	1	96214173	96293688	FAM120A	protein_coding
ENSG00000048828	ENST00000333936	9	1	96214173	96328397	FAM120A	protein_coding
ENSG00000048828	ENST00000340893	9	1	96214173	96328397	FAM120A	protein_coding
ENSG00000048828	ENST00000446420	9	1	96214666	96294871	FAM120A	protein_coding
ENSG00000048828	ENST00000427765	9	1	96294437	96327047	FAM120A	protein_coding
ENSG00000197724	ENST00000359246	9	1	96338689	96441865	PHF2	protein_coding
ENSG00000197724	ENST00000375376	9	1	96338909	96441869	PHF2	protein_coding
ENSG00000131668	ENST00000253968	9	-1	96713905	96717654	BARX1	protein_coding
ENSG00000131668	ENST00000401724	9	-1	96713909	96715713	BARX1	protein_coding
ENSG00000158079	ENST00000375360	9	1	96793076	96872138	PTPDC1	protein_coding
ENSG00000158079	ENST00000288976	9	1	96846746	96872136	PTPDC1	protein_coding
ENSG00000175787	ENST00000395395	9	1	97021593	97063736	ZNF169	protein_coding
ENSG00000175787	ENST00000340911	9	1	97021610	97063736	ZNF169	protein_coding
ENSG00000175787	ENST00000481550	9	1	97041040	97056736	ZNF169	protein_coding
ENSG00000175787	ENST00000480716	9	1	97041040	97058128	ZNF169	protein_coding
ENSG00000175787	ENST00000375354	9	1	97041040	97059328	ZNF169	protein_coding
ENSG00000130950	ENST00000335456	9	-1	97077605	97090926	NUTM2F	protein_coding
ENSG00000130950	ENST00000253262	9	-1	97080478	97090926	NUTM2F	protein_coding
ENSG00000130950	ENST00000341207	9	-1	97080478	97090926	NUTM2F	protein_coding
ENSG00000148110	ENST00000375344	9	1	97136833	97223324	HIATL1	protein_coding
ENSG00000148110	ENST00000428393	9	1	97177491	97221803	HIATL1	protein_coding
ENSG00000130957	ENST00000375337	9	-1	97321002	97356075	FBP2	protein_coding
ENSG00000165140	ENST00000375326	9	-1	97365415	97401789	FBP1	protein_coding
ENSG00000165140	ENST00000415431	9	-1	97365423	97402531	FBP1	protein_coding
ENSG00000165140	ENST00000414122	9	-1	97369097	97402419	FBP1	protein_coding
ENSG00000148120	ENST00000277198	9	1	97488983	97694115	C9orf3	protein_coding
ENSG00000148120	ENST00000297979	9	1	97488994	97849441	C9orf3	protein_coding
ENSG00000148120	ENST00000375315	9	1	97522066	97849440	C9orf3	protein_coding
ENSG00000148120	ENST00000427193	9	1	97522444	97525693	C9orf3	protein_coding
ENSG00000148120	ENST00000424143	9	1	97522597	97843176	C9orf3	protein_coding
ENSG00000148120	ENST00000428313	9	1	97522720	97849441	C9orf3	protein_coding
ENSG00000148120	ENST00000395357	9	1	97562458	97694263	C9orf3	protein_coding
ENSG00000148120	ENST00000451893	9	1	97718228	97768482	C9orf3	protein_coding
ENSG00000148120	ENST00000425634	9	1	97766415	97845227	C9orf3	protein_coding
ENSG00000148120	ENST00000433691	9	1	97766506	97845950	C9orf3	protein_coding
ENSG00000148120	ENST00000445181	9	1	97767278	97845317	C9orf3	protein_coding
ENSG00000158169	ENST00000289081	9	-1	97861336	98079984	FANCC	protein_coding
ENSG00000158169	ENST00000375305	9	-1	97861337	98079507	FANCC	protein_coding
ENSG00000158169	ENST00000433829	9	-1	97934325	98079176	FANCC	protein_coding
ENSG00000185920	ENST00000331920	9	-1	98205262	98270943	PTCH1	protein_coding
ENSG00000185920	ENST00000418258	9	-1	98205266	98269481	PTCH1	protein_coding
ENSG00000185920	ENST00000421141	9	-1	98205266	98270322	PTCH1	protein_coding
ENSG00000185920	ENST00000437951	9	-1	98205266	98279247	PTCH1	protein_coding
ENSG00000185920	ENST00000430669	9	-1	98205694	98279339	PTCH1	protein_coding
ENSG00000185920	ENST00000429896	9	-1	98206444	98269699	PTCH1	protein_coding
ENSG00000185920	ENST00000375274	9	-1	98208441	98279247	PTCH1	protein_coding
ENSG00000185920	ENST00000375271	9	-1	98231220	98242767	PTCH1	protein_coding
ENSG00000185920	ENST00000548420	9	-1	98242278	98268947	PTCH1	protein_coding
