ENSG00000176269	ENST00000320901	8	-1	166049	167043	OR4F21	protein_coding
ENSG00000197140	ENST00000522506	8	1	39107773	39164792	ADAM32	protein_coding
ENSG00000197140	ENST00000521741	8	1	39107956	39151406	ADAM32	protein_coding
ENSG00000168619	ENST00000265707	8	1	39584578	39730063	ADAM18	protein_coding
ENSG00000168619	ENST00000379866	8	1	39584581	39730064	ADAM18	protein_coding
ENSG00000168619	ENST00000520772	8	1	39584585	39611575	ADAM18	protein_coding
ENSG00000104755	ENST00000347580	8	-1	39743735	39838209	ADAM2	protein_coding
ENSG00000104755	ENST00000379853	8	-1	39743735	39838210	ADAM2	protein_coding
ENSG00000104755	ENST00000265708	8	-1	39743735	39838289	ADAM2	protein_coding
ENSG00000104755	ENST00000622267	8	-1	39743738	39838289	ADAM2	protein_coding
ENSG00000104755	ENST00000521880	8	-1	39744031	39838227	ADAM2	protein_coding
ENSG00000131203	ENST00000518804	8	1	39902275	39918138	IDO1	protein_coding
ENSG00000131203	ENST00000519154	8	1	39902371	39922654	IDO1	protein_coding
ENSG00000131203	ENST00000522495	8	1	39902375	39928426	IDO1	protein_coding
ENSG00000131203	ENST00000522840	8	1	39902380	39917929	IDO1	protein_coding
ENSG00000131203	ENST00000518237	8	1	39913284	39928431	IDO1	protein_coding
ENSG00000188676	ENST00000502986	8	1	39934955	40016391	IDO2	protein_coding
ENSG00000188676	ENST00000389060	8	1	39949166	40015605	IDO2	protein_coding
ENSG00000176907	ENST00000315792	8	1	40153455	40155308	TCIM	protein_coding
ENSG00000165061	ENST00000315769	8	-1	40530590	40897833	ZMAT4	protein_coding
ENSG00000165061	ENST00000297737	8	-1	40530594	40897825	ZMAT4	protein_coding
ENSG00000165061	ENST00000519406	8	-1	40581204	40888545	ZMAT4	protein_coding
ENSG00000104332	ENST00000220772	8	-1	41261958	41309497	SFRP1	protein_coding
ENSG00000104332	ENST00000379845	8	-1	41261964	41306990	SFRP1	protein_coding
ENSG00000147533	ENST00000518270	8	1	41490396	41509769	GOLGA7	protein_coding
ENSG00000147533	ENST00000520817	8	1	41490482	41510980	GOLGA7	protein_coding
ENSG00000147533	ENST00000405786	8	1	41490562	41510974	GOLGA7	protein_coding
ENSG00000147533	ENST00000357743	8	1	41490654	41510980	GOLGA7	protein_coding
ENSG00000147536	ENST00000276533	8	1	41529206	41545046	GINS4	protein_coding
ENSG00000147536	ENST00000520710	8	1	41529221	41538036	GINS4	protein_coding
ENSG00000147536	ENST00000518671	8	1	41529237	41542402	GINS4	protein_coding
ENSG00000147536	ENST00000523277	8	1	41529249	41545030	GINS4	protein_coding
ENSG00000158669	ENST00000396987	8	1	41578200	41625001	GPAT4	protein_coding
ENSG00000158669	ENST00000519853	8	1	41578215	41610812	GPAT4	protein_coding
ENSG00000158669	ENST00000520223	8	1	41578415	41599226	GPAT4	protein_coding
ENSG00000165066	ENST00000524115	8	-1	41645178	41647359	NKX6-3	protein_coding
ENSG00000165066	ENST00000518699	8	-1	41646072	41650669	NKX6-3	protein_coding
ENSG00000029534	ENST00000347528	8	-1	41653220	41797622	ANK1	protein_coding
ENSG00000029534	ENST00000289734	8	-1	41653225	41797622	ANK1	protein_coding
ENSG00000029534	ENST00000265709	8	-1	41653225	41896762	ANK1	protein_coding
ENSG00000029534	ENST00000522231	8	-1	41655301	41665261	ANK1	protein_coding
ENSG00000029534	ENST00000522543	8	-1	41655301	41665286	ANK1	protein_coding
ENSG00000029534	ENST00000314214	8	-1	41655324	41665274	ANK1	protein_coding
ENSG00000029534	ENST00000520299	8	-1	41655324	41706179	ANK1	protein_coding
ENSG00000029534	ENST00000645531	8	-1	41655375	41693929	ANK1	protein_coding
ENSG00000029534	ENST00000348036	8	-1	41655686	41665274	ANK1	protein_coding
ENSG00000029534	ENST00000335651	8	-1	41661527	41665207	ANK1	protein_coding
ENSG00000083168	ENST00000406337	8	-1	41929479	42051994	KAT6A	protein_coding
ENSG00000083168	ENST00000265713	8	-1	41929479	42052026	KAT6A	protein_coding
ENSG00000083168	ENST00000396930	8	-1	41930761	42051990	KAT6A	protein_coding
ENSG00000083168	ENST00000649817	8	-1	41930762	41974734	KAT6A	protein_coding
ENSG00000083168	ENST00000648335	8	-1	41933188	42051987	KAT6A	protein_coding
ENSG00000083168	ENST00000485568	8	-1	41942049	42051987	KAT6A	protein_coding
ENSG00000083168	ENST00000647746	8	-1	41964351	41977135	KAT6A	protein_coding
ENSG00000083168	ENST00000426524	8	-1	42045878	42051987	KAT6A	protein_coding
ENSG00000070718	ENST00000518421	8	1	42152946	42171182	AP3M2	protein_coding
ENSG00000070718	ENST00000174653	8	1	42152946	42171183	AP3M2	protein_coding
ENSG00000070718	ENST00000396926	8	1	42153011	42171182	AP3M2	protein_coding
ENSG00000070718	ENST00000521280	8	1	42153074	42169011	AP3M2	protein_coding
ENSG00000070718	ENST00000522288	8	1	42153144	42158085	AP3M2	protein_coding
ENSG00000070718	ENST00000517969	8	1	42154131	42154718	AP3M2	protein_coding
ENSG00000070718	ENST00000517922	8	1	42154616	42165779	AP3M2	protein_coding
ENSG00000070718	ENST00000517499	8	1	42157941	42165770	AP3M2	protein_coding
ENSG00000070718	ENST00000522606	8	1	42167289	42169141	AP3M2	protein_coding
ENSG00000104368	ENST00000429089	8	-1	42175233	42207565	PLAT	protein_coding
ENSG00000104368	ENST00000220809	8	-1	42175233	42207724	PLAT	protein_coding
ENSG00000104368	ENST00000352041	8	-1	42175237	42207676	PLAT	protein_coding
ENSG00000104368	ENST00000519510	8	-1	42175561	42207565	PLAT	protein_coding
ENSG00000104368	ENST00000429710	8	-1	42175747	42207565	PLAT	protein_coding
ENSG00000104368	ENST00000524009	8	-1	42175900	42207565	PLAT	protein_coding
ENSG00000104368	ENST00000520523	8	-1	42187401	42193727	PLAT	protein_coding
ENSG00000104368	ENST00000521694	8	-1	42187465	42195698	PLAT	protein_coding
ENSG00000104365	ENST00000520810	8	1	42271302	42332460	IKBKB	protein_coding
ENSG00000104365	ENST00000416505	8	1	42271302	42332653	IKBKB	protein_coding
ENSG00000104365	ENST00000629753	8	1	42271302	42332653	IKBKB	protein_coding
ENSG00000104365	ENST00000520835	8	1	42271318	42331067	IKBKB	protein_coding
ENSG00000104365	ENST00000649612	8	1	42271318	42332450	IKBKB	protein_coding
ENSG00000104365	ENST00000518983	8	1	42271370	42272429	IKBKB	protein_coding
ENSG00000104365	ENST00000522147	8	1	42272083	42332037	IKBKB	protein_coding
ENSG00000070501	ENST00000532157	8	1	42338454	42357203	POLB	protein_coding
ENSG00000070501	ENST00000265421	8	1	42338455	42371808	POLB	protein_coding
ENSG00000070501	ENST00000520008	8	1	42338459	42361361	POLB	protein_coding
ENSG00000070501	ENST00000518925	8	1	42338482	42369297	POLB	protein_coding
ENSG00000070501	ENST00000521290	8	1	42349039	42371808	POLB	protein_coding
ENSG00000070501	ENST00000518579	8	1	42357174	42371752	POLB	protein_coding
ENSG00000070501	ENST00000517393	8	1	42361298	42371808	POLB	protein_coding
ENSG00000070501	ENST00000521492	8	1	42368936	42371808	POLB	protein_coding
ENSG00000104371	ENST00000220812	8	-1	42374068	42377232	DKK4	protein_coding
ENSG00000078668	ENST00000518563	8	1	42391624	42401886	VDAC3	protein_coding
ENSG00000078668	ENST00000520115	8	1	42391846	42401959	VDAC3	protein_coding
ENSG00000078668	ENST00000522069	8	1	42391856	42401940	VDAC3	protein_coding
ENSG00000078668	ENST00000522572	8	1	42391864	42405749	VDAC3	protein_coding
ENSG00000078668	ENST00000521158	8	1	42391903	42405488	VDAC3	protein_coding
ENSG00000078668	ENST00000022615	8	1	42391903	42405897	VDAC3	protein_coding
ENSG00000168575	ENST00000342228	8	-1	42416475	42541926	SLC20A2	protein_coding
ENSG00000168575	ENST00000520262	8	-1	42417464	42501460	SLC20A2	protein_coding
ENSG00000168575	ENST00000520179	8	-1	42417803	42541512	SLC20A2	protein_coding
ENSG00000168575	ENST00000518717	8	-1	42472157	42541054	SLC20A2	protein_coding
ENSG00000168575	ENST00000517366	8	-1	42472179	42501243	SLC20A2	protein_coding
ENSG00000168575	ENST00000522707	8	-1	42472249	42502628	SLC20A2	protein_coding
ENSG00000168575	ENST00000518384	8	-1	42472306	42541581	SLC20A2	protein_coding
ENSG00000176209	ENST00000438528	8	1	42541155	42555193	SMIM19	protein_coding
ENSG00000176209	ENST00000518574	8	1	42541598	42548780	SMIM19	protein_coding
ENSG00000176209	ENST00000417410	8	1	42541608	42552980	SMIM19	protein_coding
ENSG00000176209	ENST00000414154	8	1	42541613	42552980	SMIM19	protein_coding
ENSG00000176209	ENST00000416469	8	1	42541793	42552608	SMIM19	protein_coding
ENSG00000176209	ENST00000490331	8	1	42546428	42552726	SMIM19	protein_coding
ENSG00000147432	ENST00000534391	8	1	42697376	42710435	CHRNB3	protein_coding
ENSG00000147432	ENST00000289957	8	1	42697419	42737407	CHRNB3	protein_coding
ENSG00000147434	ENST00000276410	8	-1	42752620	42768786	CHRNA6	protein_coding
ENSG00000147434	ENST00000534622	8	-1	42752927	42768610	CHRNA6	protein_coding
ENSG00000147434	ENST00000533810	8	-1	42756629	42796392	CHRNA6	protein_coding
ENSG00000131931	ENST00000254250	8	-1	42836674	42843325	THAP1	protein_coding
ENSG00000131931	ENST00000345117	8	-1	42836676	42843305	THAP1	protein_coding
ENSG00000131931	ENST00000529779	8	-1	42838145	42843201	THAP1	protein_coding
ENSG00000120925	ENST00000319104	8	-1	42849637	42896585	RNF170	protein_coding
ENSG00000120925	ENST00000534961	8	-1	42853297	42896723	RNF170	protein_coding
ENSG00000120925	ENST00000527424	8	-1	42853301	42896721	RNF170	protein_coding
ENSG00000120925	ENST00000526349	8	-1	42855707	42896706	RNF170	protein_coding
ENSG00000120925	ENST00000319073	8	-1	42855709	42896588	RNF170	protein_coding
ENSG00000120925	ENST00000531440	8	-1	42865466	42896598	RNF170	protein_coding
ENSG00000120925	ENST00000524954	8	-1	42887728	42897290	RNF170	protein_coding
ENSG00000168172	ENST00000307602	8	1	42896932	43030539	HOOK3	protein_coding
ENSG00000168172	ENST00000533539	8	1	42997590	43018392	HOOK3	protein_coding
ENSG00000168172	ENST00000533338	8	1	43018405	43028112	HOOK3	protein_coding
ENSG00000168522	ENST00000302279	8	1	43056153	43085788	FNTA	protein_coding
ENSG00000168522	ENST00000531266	8	1	43056362	43077226	FNTA	protein_coding
ENSG00000168522	ENST00000525699	8	1	43056592	43072307	FNTA	protein_coding
ENSG00000168522	ENST00000529687	8	1	43056673	43085780	FNTA	protein_coding
ENSG00000168522	ENST00000533336	8	1	43058952	43084798	FNTA	protein_coding
ENSG00000185900	ENST00000614426	8	1	43093506	43123180	POMK	protein_coding
ENSG00000185900	ENST00000518991	8	1	43093515	43122226	POMK	protein_coding
ENSG00000185900	ENST00000331373	8	1	43093518	43123434	POMK	protein_coding
ENSG00000165102	ENST00000379644	8	1	43140455	43202855	HGSNAT	protein_coding
ENSG00000165102	ENST00000522082	8	1	43172318	43191589	HGSNAT	protein_coding
ENSG00000165102	ENST00000524016	8	1	43178119	43197025	HGSNAT	protein_coding
ENSG00000165102	ENST00000521576	8	1	43180289	43200555	HGSNAT	protein_coding
ENSG00000164808	ENST00000297423	8	1	47260575	47736306	SPIDR	protein_coding
ENSG00000164808	ENST00000541342	8	1	47260878	47735999	SPIDR	protein_coding
ENSG00000164808	ENST00000518074	8	1	47260931	47735529	SPIDR	protein_coding
ENSG00000164808	ENST00000524006	8	1	47260965	47599043	SPIDR	protein_coding
ENSG00000164808	ENST00000519401	8	1	47440401	47735916	SPIDR	protein_coding
ENSG00000164808	ENST00000517693	8	1	47659664	47735911	SPIDR	protein_coding
ENSG00000164808	ENST00000517619	8	1	47727196	47735374	SPIDR	protein_coding
ENSG00000164808	ENST00000518060	8	1	47727253	47735513	SPIDR	protein_coding
ENSG00000221869	ENST00000408965	8	-1	47736909	47739086	CEBPD	protein_coding
ENSG00000253729	ENST00000314191	8	-1	47773108	47960183	PRKDC	protein_coding
ENSG00000253729	ENST00000338368	8	-1	47773735	47960178	PRKDC	protein_coding
ENSG00000253729	ENST00000536429	8	-1	47773987	47778537	PRKDC	protein_coding
ENSG00000253729	ENST00000540819	8	-1	47954350	47959309	PRKDC	protein_coding
ENSG00000104738	ENST00000518221	8	1	47960185	47962327	MCM4	protein_coding
ENSG00000104738	ENST00000648407	8	1	47960898	47977016	MCM4	protein_coding
ENSG00000104738	ENST00000649838	8	1	47960898	47977089	MCM4	protein_coding
ENSG00000104738	ENST00000523944	8	1	47960898	47978160	MCM4	protein_coding
ENSG00000104738	ENST00000649919	8	1	47960899	47977097	MCM4	protein_coding
ENSG00000104738	ENST00000262105	8	1	47960936	47978160	MCM4	protein_coding
ENSG00000104738	ENST00000649973	8	1	47960941	47978160	MCM4	protein_coding
ENSG00000104738	ENST00000650216	8	1	47961138	47976920	MCM4	protein_coding
ENSG00000104738	ENST00000520637	8	1	47964592	47977010	MCM4	protein_coding
ENSG00000169139	ENST00000523111	8	1	48008400	48064708	UBE2V2	protein_coding
ENSG00000169139	ENST00000523432	8	1	48008415	48061417	UBE2V2	protein_coding
ENSG00000169139	ENST00000521346	8	1	48008419	48061480	UBE2V2	protein_coding
ENSG00000169139	ENST00000517630	8	1	48008451	48060897	UBE2V2	protein_coding
ENSG00000169139	ENST00000520809	8	1	48041747	48061570	UBE2V2	protein_coding
ENSG00000034239	ENST00000523008	8	-1	48713634	48729789	EFCAB1	protein_coding
ENSG00000034239	ENST00000433756	8	-1	48714915	48735311	EFCAB1	protein_coding
ENSG00000034239	ENST00000262103	8	-1	48723408	48735232	EFCAB1	protein_coding
ENSG00000034239	ENST00000522254	8	-1	48724410	48730610	EFCAB1	protein_coding
ENSG00000034239	ENST00000523092	8	-1	48724691	48735268	EFCAB1	protein_coding
ENSG00000019549	ENST00000642303	8	-1	48917604	48921683	SNAI2	protein_coding
ENSG00000019549	ENST00000020945	8	-1	48917768	48921429	SNAI2	protein_coding
ENSG00000019549	ENST00000396822	8	-1	48920253	48921740	SNAI2	protein_coding
ENSG00000168333	ENST00000517663	8	1	49054311	49075603	PPDPFL	protein_coding
ENSG00000168333	ENST00000522267	8	1	49072341	49075471	PPDPFL	protein_coding
ENSG00000168333	ENST00000399653	8	1	49072344	49076090	PPDPFL	protein_coding
ENSG00000168333	ENST00000303202	8	1	49072354	49075602	PPDPFL	protein_coding
ENSG00000147481	ENST00000518864	8	1	49909789	50792829	SNTG1	protein_coding
ENSG00000147481	ENST00000642720	8	1	49911407	50796691	SNTG1	protein_coding
ENSG00000147481	ENST00000642164	8	1	49911604	50792862	SNTG1	protein_coding
ENSG00000147481	ENST00000644093	8	1	49911634	50795951	SNTG1	protein_coding
ENSG00000147481	ENST00000643999	8	1	49911669	50709160	SNTG1	protein_coding
ENSG00000147481	ENST00000522124	8	1	49911673	50794118	SNTG1	protein_coding
ENSG00000147481	ENST00000647073	8	1	49911698	50709171	SNTG1	protein_coding
ENSG00000147481	ENST00000646880	8	1	49911779	50796397	SNTG1	protein_coding
ENSG00000147481	ENST00000643809	8	1	49911838	50709091	SNTG1	protein_coding
ENSG00000147481	ENST00000517473	8	1	49912037	50792867	SNTG1	protein_coding
ENSG00000147481	ENST00000642826	8	1	49912058	50792829	SNTG1	protein_coding
ENSG00000147481	ENST00000523085	8	1	49912145	50449725	SNTG1	protein_coding
ENSG00000147481	ENST00000643740	8	1	50164131	50796632	SNTG1	protein_coding
ENSG00000147481	ENST00000647273	8	1	50164133	50709171	SNTG1	protein_coding
ENSG00000147481	ENST00000642377	8	1	50643841	50792829	SNTG1	protein_coding
ENSG00000147485	ENST00000522933	8	-1	51319579	51408979	PXDNL	protein_coding
ENSG00000147485	ENST00000356297	8	-1	51319579	51809445	PXDNL	protein_coding
ENSG00000168300	ENST00000544451	8	-1	51817575	51899186	PCMTD1	protein_coding
ENSG00000168300	ENST00000360540	8	-1	51817580	51899098	PCMTD1	protein_coding
ENSG00000168300	ENST00000522514	8	-1	51820340	51899036	PCMTD1	protein_coding
ENSG00000168300	ENST00000519554	8	-1	51826929	51845745	PCMTD1	protein_coding
ENSG00000168300	ENST00000521344	8	-1	51848945	51899113	PCMTD1	protein_coding
ENSG00000147488	ENST00000276480	8	-1	52110839	52409743	ST18	protein_coding
ENSG00000147488	ENST00000517580	8	-1	52149922	52409805	ST18	protein_coding
ENSG00000147488	ENST00000519118	8	-1	52214220	52248526	ST18	protein_coding
ENSG00000196711	ENST00000358543	8	-1	52534037	52565507	ALKAL1	protein_coding
ENSG00000196711	ENST00000523939	8	-1	52534542	52565408	ALKAL1	protein_coding
ENSG00000023287	ENST00000025008	8	-1	52622456	52714432	RB1CC1	protein_coding
ENSG00000023287	ENST00000435644	8	-1	52622459	52714423	RB1CC1	protein_coding
ENSG00000023287	ENST00000519912	8	-1	52623584	52636034	RB1CC1	protein_coding
ENSG00000023287	ENST00000518710	8	-1	52683604	52714427	RB1CC1	protein_coding
ENSG00000023287	ENST00000517963	8	-1	52683688	52714466	RB1CC1	protein_coding
ENSG00000023287	ENST00000518468	8	-1	52685424	52745843	RB1CC1	protein_coding
ENSG00000183729	ENST00000331251	8	1	52938431	52941117	NPBWR1	protein_coding
ENSG00000082556	ENST00000613482	8	-1	53225716	53251037	OPRK1	protein_coding
ENSG00000082556	ENST00000612786	8	-1	53225716	53251697	OPRK1	protein_coding
ENSG00000082556	ENST00000265572	8	-1	53225724	53251697	OPRK1	protein_coding
ENSG00000082556	ENST00000524278	8	-1	53229203	53238732	OPRK1	protein_coding
ENSG00000082556	ENST00000520287	8	-1	53229213	53251412	OPRK1	protein_coding
ENSG00000047249	ENST00000355221	8	-1	53715557	53843558	ATP6V1H	protein_coding
ENSG00000047249	ENST00000520188	8	-1	53715673	53839961	ATP6V1H	protein_coding
ENSG00000047249	ENST00000359530	8	-1	53715673	53843262	ATP6V1H	protein_coding
ENSG00000047249	ENST00000396774	8	-1	53715731	53843042	ATP6V1H	protein_coding
ENSG00000047249	ENST00000521275	8	-1	53829444	53843017	ATP6V1H	protein_coding
ENSG00000047249	ENST00000524234	8	-1	53829446	53842899	ATP6V1H	protein_coding
ENSG00000147509	ENST00000297313	8	1	53851808	53959303	RGS20	protein_coding
ENSG00000147509	ENST00000344277	8	1	53851900	53959303	RGS20	protein_coding
ENSG00000147509	ENST00000522225	8	1	53880872	53959296	RGS20	protein_coding
ENSG00000147509	ENST00000276500	8	1	53880894	53959274	RGS20	protein_coding
ENSG00000187735	ENST00000396401	8	-1	53966552	54022448	TCEA1	protein_coding
ENSG00000187735	ENST00000521604	8	-1	53966556	54022529	TCEA1	protein_coding
ENSG00000187735	ENST00000522635	8	-1	53967170	54022269	TCEA1	protein_coding
ENSG00000187735	ENST00000640041	8	-1	53970288	54022456	TCEA1	protein_coding
ENSG00000187735	ENST00000640382	8	-1	53970288	54022456	TCEA1	protein_coding
ENSG00000187735	ENST00000520534	8	-1	53993376	54022148	TCEA1	protein_coding
ENSG00000187735	ENST00000518784	8	-1	53999625	54022159	TCEA1	protein_coding
ENSG00000187735	ENST00000640873	8	-1	54009763	54022125	TCEA1	protein_coding
ENSG00000187735	ENST00000638322	8	-1	54010102	54022125	TCEA1	protein_coding
ENSG00000120992	ENST00000316963	8	-1	54046367	54102017	LYPLA1	protein_coding
ENSG00000120992	ENST00000618741	8	-1	54046368	54101554	LYPLA1	protein_coding
ENSG00000120992	ENST00000618914	8	-1	54046368	54102017	LYPLA1	protein_coding
ENSG00000120992	ENST00000343231	8	-1	54047407	54101828	LYPLA1	protein_coding
ENSG00000120992	ENST00000518546	8	-1	54051011	54101977	LYPLA1	protein_coding
ENSG00000120992	ENST00000522007	8	-1	54051072	54101855	LYPLA1	protein_coding
ENSG00000120992	ENST00000521352	8	-1	54052654	54101535	LYPLA1	protein_coding
ENSG00000120992	ENST00000521898	8	-1	54052742	54101858	LYPLA1	protein_coding
ENSG00000137547	ENST00000260102	8	1	54135210	54147901	MRPL15	protein_coding
ENSG00000137547	ENST00000519831	8	1	54135277	54142827	MRPL15	protein_coding
ENSG00000137547	ENST00000522521	8	1	54136508	54147858	MRPL15	protein_coding
ENSG00000164736	ENST00000297316	8	1	54457935	54460888	SOX17	protein_coding
ENSG00000104237	ENST00000636932	8	1	54559169	54769977	RP1	protein_coding
ENSG00000104237	ENST00000220676	8	1	54616067	54630834	RP1	protein_coding
ENSG00000104237	ENST00000637698	8	1	54616067	54871720	RP1	protein_coding
ENSG00000206579	ENST00000327381	8	1	55102389	55542054	XKR4	protein_coding
ENSG00000206579	ENST00000622811	8	1	55102457	55526149	XKR4	protein_coding
ENSG00000167904	ENST00000617782	8	-1	55738744	55763980	TMEM68	protein_coding
ENSG00000167904	ENST00000434581	8	-1	55738758	55773354	TMEM68	protein_coding
ENSG00000167904	ENST00000334667	8	-1	55738758	55773407	TMEM68	protein_coding
ENSG00000167904	ENST00000617977	8	-1	55738766	55748115	TMEM68	protein_coding
ENSG00000167904	ENST00000519784	8	-1	55739701	55773352	TMEM68	protein_coding
ENSG00000167904	ENST00000523073	8	-1	55740172	55773334	TMEM68	protein_coding
ENSG00000167904	ENST00000519780	8	-1	55743481	55773367	TMEM68	protein_coding
ENSG00000167904	ENST00000522090	8	-1	55745078	55773381	TMEM68	protein_coding
