ENSG00000161980	ENST00000293860	16	-1	46407	53628	POLR3K	protein_coding
ENSG00000072864	ENST00000573694	16	1	15691163	15724222	NDE1	protein_coding
ENSG00000072864	ENST00000576502	16	1	15691200	15700491	NDE1	protein_coding
ENSG00000072864	ENST00000572967	16	1	15691242	15724222	NDE1	protein_coding
ENSG00000133392	ENST00000396324	16	-1	15703172	15857011	MYH11	protein_coding
ENSG00000133392	ENST00000452625	16	-1	15703172	15857011	MYH11	protein_coding
ENSG00000133392	ENST00000576790	16	-1	15703787	15857033	MYH11	protein_coding
ENSG00000133392	ENST00000300036	16	-1	15703991	15857033	MYH11	protein_coding
ENSG00000133393	ENST00000255759	16	-1	15865720	15888615	FOPNL	protein_coding
ENSG00000133393	ENST00000573968	16	-1	15865721	15888602	FOPNL	protein_coding
ENSG00000133393	ENST00000573396	16	-1	15867179	15888599	FOPNL	protein_coding
ENSG00000133393	ENST00000575744	16	-1	15867220	15888603	FOPNL	protein_coding
ENSG00000133393	ENST00000575073	16	-1	15867338	15888625	FOPNL	protein_coding
ENSG00000133393	ENST00000573429	16	-1	15867420	15888614	FOPNL	protein_coding
ENSG00000133393	ENST00000575938	16	-1	15873485	15888593	FOPNL	protein_coding
ENSG00000103222	ENST00000399410	16	1	15949577	16143062	ABCC1	protein_coding
ENSG00000103222	ENST00000399408	16	1	15949577	16143074	ABCC1	protein_coding
ENSG00000103222	ENST00000572882	16	1	16009856	16141525	ABCC1	protein_coding
ENSG00000091262	ENST00000205557	16	-1	16148928	16223464	ABCC6	protein_coding
ENSG00000091262	ENST00000640696	16	-1	16149566	16165943	ABCC6	protein_coding
ENSG00000091262	ENST00000622290	16	-1	16149566	16223471	ABCC6	protein_coding
ENSG00000091262	ENST00000575728	16	-1	16221187	16223467	ABCC6	protein_coding
ENSG00000103226	ENST00000399336	16	1	16232495	16294814	NOMO3	protein_coding
ENSG00000103226	ENST00000263012	16	1	16232601	16294806	NOMO3	protein_coding
ENSG00000103226	ENST00000570346	16	1	16293683	16294303	NOMO3	protein_coding
ENSG00000183889	ENST00000381497	16	1	16331877	16350590	PKD1P1	protein_coding
ENSG00000183889	ENST00000541593	16	1	16335930	16349285	PKD1P1	protein_coding
ENSG00000183889	ENST00000524823	16	1	16340328	16349316	PKD1P1	protein_coding
ENSG00000183889	ENST00000527703	16	1	16344370	16350203	PKD1P1	protein_coding
ENSG00000183889	ENST00000331436	16	1	16350098	16350559	PKD1P1	protein_coding
ENSG00000214967	ENST00000530217	16	1	16379055	16393954	NPIPA7	protein_coding
ENSG00000214967	ENST00000344087	16	1	16390834	16393808	NPIPA7	protein_coding
ENSG00000103489	ENST00000261381	16	-1	17101769	17470881	XYLT1	protein_coding
ENSG00000214940	ENST00000525596	16	-1	18317942	18336736	NPIPA8	protein_coding
ENSG00000214940	ENST00000541810	16	-1	18317947	18332662	NPIPA8	protein_coding
ENSG00000214940	ENST00000545050	16	-1	18319258	18324235	NPIPA8	protein_coding
ENSG00000233024	ENST00000545114	16	-1	18358086	18375069	AC126755.2	protein_coding
ENSG00000233024	ENST00000427999	16	-1	18358095	18376839	AC126755.2	protein_coding
ENSG00000233024	ENST00000327792	16	-1	18358121	18358582	AC126755.2	protein_coding
ENSG00000233024	ENST00000531453	16	-1	18359395	18372785	AC126755.2	protein_coding
ENSG00000233024	ENST00000528301	16	-1	18359834	18368364	AC126755.2	protein_coding
ENSG00000185164	ENST00000330537	16	-1	18417325	18562211	NOMO2	protein_coding
ENSG00000185164	ENST00000620440	16	-1	18417326	18433412	NOMO2	protein_coding
ENSG00000185164	ENST00000381474	16	-1	18417330	18562106	NOMO2	protein_coding
ENSG00000185164	ENST00000621364	16	-1	18499925	18562112	NOMO2	protein_coding
ENSG00000185164	ENST00000622306	16	-1	18499925	18562112	NOMO2	protein_coding
ENSG00000185164	ENST00000543392	16	-1	18499936	18562074	NOMO2	protein_coding
ENSG00000134419	ENST00000322989	16	-1	18781295	18790334	RPS15A	protein_coding
ENSG00000134419	ENST00000563390	16	-1	18782956	18790383	RPS15A	protein_coding
ENSG00000134419	ENST00000576436	16	-1	18782968	18789137	RPS15A	protein_coding
ENSG00000134419	ENST00000565420	16	-1	18782969	18790260	RPS15A	protein_coding
ENSG00000134419	ENST00000563579	16	-1	18782981	18784825	RPS15A	protein_coding
ENSG00000134419	ENST00000569083	16	-1	18784021	18789119	RPS15A	protein_coding
ENSG00000260342	ENST00000567078	16	-1	18788063	18801519	AC138811.2	protein_coding
ENSG00000170540	ENST00000304414	16	-1	18791667	18801678	ARL6IP1	protein_coding
ENSG00000170540	ENST00000546206	16	-1	18792947	18801424	ARL6IP1	protein_coding
ENSG00000170540	ENST00000562819	16	-1	18793022	18801547	ARL6IP1	protein_coding
ENSG00000170540	ENST00000562234	16	-1	18794674	18801553	ARL6IP1	protein_coding
ENSG00000157106	ENST00000446231	16	-1	18804853	18926454	SMG1	protein_coding
ENSG00000157106	ENST00000565324	16	-1	18807760	18896874	SMG1	protein_coding
ENSG00000157106	ENST00000563235	16	-1	18857786	18876305	SMG1	protein_coding
ENSG00000157106	ENST00000566328	16	-1	18866147	18868218	SMG1	protein_coding
ENSG00000157106	ENST00000561947	16	-1	18875102	18896956	SMG1	protein_coding
ENSG00000157106	ENST00000565224	16	-1	18875608	18900044	SMG1	protein_coding
ENSG00000157106	ENST00000532700	16	-1	18884105	18926158	SMG1	protein_coding
ENSG00000157106	ENST00000330588	16	-1	18884747	18900097	SMG1	protein_coding
ENSG00000157106	ENST00000569122	16	-1	18890889	18925750	SMG1	protein_coding
ENSG00000157106	ENST00000563836	16	-1	18896801	18911713	SMG1	protein_coding
ENSG00000170537	ENST00000569532	16	1	18983934	19059996	TMC7	protein_coding
ENSG00000170537	ENST00000304381	16	1	18983934	19063181	TMC7	protein_coding
ENSG00000170537	ENST00000421369	16	1	18984287	19063942	TMC7	protein_coding
ENSG00000167186	ENST00000321998	16	1	19067599	19080095	COQ7	protein_coding
ENSG00000167186	ENST00000568985	16	1	19067641	19079162	COQ7	protein_coding
ENSG00000167186	ENST00000566110	16	1	19067643	19075777	COQ7	protein_coding
ENSG00000167186	ENST00000544894	16	1	19067917	19078304	COQ7	protein_coding
ENSG00000167186	ENST00000561858	16	1	19067924	19075858	COQ7	protein_coding
ENSG00000167186	ENST00000569127	16	1	19067989	19079262	COQ7	protein_coding
ENSG00000205730	ENST00000381440	16	1	19114383	19121629	ITPRIPL2	protein_coding
ENSG00000103528	ENST00000570264	16	1	19167971	19183617	SYT17	protein_coding
ENSG00000103528	ENST00000566261	16	1	19168024	19183659	SYT17	protein_coding
ENSG00000103528	ENST00000355377	16	1	19168249	19268334	SYT17	protein_coding
ENSG00000103528	ENST00000568115	16	1	19168260	19250078	SYT17	protein_coding
ENSG00000103528	ENST00000562034	16	1	19169782	19267128	SYT17	protein_coding
ENSG00000103528	ENST00000562711	16	1	19172354	19267107	SYT17	protein_coding
ENSG00000103528	ENST00000568433	16	1	19211157	19267118	SYT17	protein_coding
ENSG00000261210	ENST00000493231	16	1	19285739	19322145	CLEC19A	protein_coding
ENSG00000261210	ENST00000465414	16	1	19285779	19304400	CLEC19A	protein_coding
ENSG00000261210	ENST00000636231	16	1	19285852	19309083	CLEC19A	protein_coding
ENSG00000103534	ENST00000541464	16	1	19410539	19498140	TMC5	protein_coding
ENSG00000103534	ENST00000381414	16	1	19410723	19499113	TMC5	protein_coding
ENSG00000103534	ENST00000396229	16	1	19410735	19499113	TMC5	protein_coding
ENSG00000103534	ENST00000542583	16	1	19417696	19499113	TMC5	protein_coding
ENSG00000103534	ENST00000219821	16	1	19456450	19499113	TMC5	protein_coding
ENSG00000103534	ENST00000561503	16	1	19456484	19498218	TMC5	protein_coding
ENSG00000103534	ENST00000564959	16	1	19456517	19498140	TMC5	protein_coding
ENSG00000006007	ENST00000353258	16	-1	19501689	19522145	GDE1	protein_coding
ENSG00000006007	ENST00000569899	16	-1	19503861	19517168	GDE1	protein_coding
ENSG00000006007	ENST00000569773	16	-1	19507685	19521588	GDE1	protein_coding
ENSG00000103540	ENST00000396212	16	1	19523811	19553408	CCP110	protein_coding
ENSG00000103540	ENST00000381396	16	1	19523857	19553408	CCP110	protein_coding
ENSG00000103540	ENST00000565376	16	1	19523939	19528031	CCP110	protein_coding
ENSG00000103540	ENST00000396208	16	1	19527836	19553400	CCP110	protein_coding
ENSG00000103540	ENST00000561888	16	1	19527921	19536197	CCP110	protein_coding
ENSG00000103544	ENST00000544670	16	1	19555240	19579129	VPS35L	protein_coding
ENSG00000103544	ENST00000438132	16	1	19555415	19701124	VPS35L	protein_coding
ENSG00000103544	ENST00000251143	16	1	19555415	19701163	VPS35L	protein_coding
ENSG00000103544	ENST00000542263	16	1	19555416	19700687	VPS35L	protein_coding
ENSG00000103544	ENST00000417362	16	1	19555720	19700689	VPS35L	protein_coding
ENSG00000103544	ENST00000567245	16	1	19555726	19581608	VPS35L	protein_coding
ENSG00000103544	ENST00000513947	16	1	19555726	19618081	VPS35L	protein_coding
ENSG00000103544	ENST00000563649	16	1	19575098	19582085	VPS35L	protein_coding
ENSG00000103544	ENST00000448695	16	1	19578724	19701126	VPS35L	protein_coding
ENSG00000103544	ENST00000543152	16	1	19578724	19701126	VPS35L	protein_coding
ENSG00000103544	ENST00000538552	16	1	19607776	19626202	VPS35L	protein_coding
ENSG00000103544	ENST00000542027	16	1	19691456	19706793	VPS35L	protein_coding
ENSG00000103550	ENST00000219837	16	-1	19701934	19718234	KNOP1	protein_coding
ENSG00000103550	ENST00000568230	16	-1	19706356	19712091	KNOP1	protein_coding
ENSG00000103550	ENST00000567367	16	-1	19707165	19714577	KNOP1	protein_coding
ENSG00000103550	ENST00000564480	16	-1	19714799	19718131	KNOP1	protein_coding
ENSG00000174628	ENST00000320394	16	1	19716456	19858467	IQCK	protein_coding
ENSG00000174628	ENST00000564186	16	1	19718280	19827190	IQCK	protein_coding
ENSG00000174628	ENST00000568061	16	1	19827064	19857585	IQCK	protein_coding
ENSG00000167191	ENST00000300571	16	-1	19856691	19884917	GPRC5B	protein_coding
ENSG00000167191	ENST00000535671	16	-1	19858498	19872845	GPRC5B	protein_coding
ENSG00000167191	ENST00000569479	16	-1	19858971	19886167	GPRC5B	protein_coding
ENSG00000167191	ENST00000569847	16	-1	19860408	19885727	GPRC5B	protein_coding
ENSG00000167191	ENST00000566822	16	-1	19872313	19882360	GPRC5B	protein_coding
ENSG00000167191	ENST00000562469	16	-1	19872401	19884904	GPRC5B	protein_coding
ENSG00000167191	ENST00000568214	16	-1	19872576	19886155	GPRC5B	protein_coding
ENSG00000167191	ENST00000570142	16	-1	19872587	19884864	GPRC5B	protein_coding
ENSG00000167191	ENST00000564449	16	-1	19872769	19885525	GPRC5B	protein_coding
ENSG00000180269	ENST00000570682	16	-1	20031485	20073917	GPR139	protein_coding
ENSG00000169347	ENST00000302555	16	-1	20309572	20327580	GP2	protein_coding
ENSG00000169347	ENST00000341642	16	-1	20310489	20327507	GP2	protein_coding
ENSG00000169347	ENST00000381362	16	-1	20310489	20327507	GP2	protein_coding
ENSG00000169347	ENST00000381360	16	-1	20310489	20327808	GP2	protein_coding
ENSG00000169347	ENST00000575582	16	-1	20319751	20327426	GP2	protein_coding
ENSG00000169347	ENST00000572347	16	-1	20320433	20327507	GP2	protein_coding
ENSG00000169347	ENST00000572478	16	-1	20320435	20327507	GP2	protein_coding
ENSG00000169347	ENST00000575449	16	-1	20323967	20326912	GP2	protein_coding
ENSG00000169344	ENST00000396134	16	-1	20333052	20352710	UMOD	protein_coding
ENSG00000169344	ENST00000396138	16	-1	20333052	20352800	UMOD	protein_coding
ENSG00000169344	ENST00000302509	16	-1	20333052	20352878	UMOD	protein_coding
ENSG00000169344	ENST00000570689	16	-1	20333069	20356301	UMOD	protein_coding
ENSG00000169344	ENST00000573567	16	-1	20348886	20352710	UMOD	protein_coding
ENSG00000169344	ENST00000571174	16	-1	20348925	20352715	UMOD	protein_coding
ENSG00000169344	ENST00000577168	16	-1	20348971	20352878	UMOD	protein_coding
ENSG00000169344	ENST00000574195	16	-1	20348980	20351171	UMOD	protein_coding
ENSG00000169344	ENST00000576688	16	-1	20348993	20352715	UMOD	protein_coding
ENSG00000169344	ENST00000570757	16	-1	20349036	20352711	UMOD	protein_coding
ENSG00000169344	ENST00000576546	16	-1	20349043	20351312	UMOD	protein_coding
ENSG00000169344	ENST00000570972	16	-1	20350650	20351438	UMOD	protein_coding
ENSG00000169340	ENST00000302451	16	-1	20359170	20404737	PDILT	protein_coding
ENSG00000169340	ENST00000575561	16	-1	20384645	20404556	PDILT	protein_coding
ENSG00000183549	ENST00000575584	16	1	20409534	20419795	ACSM5	protein_coding
ENSG00000183549	ENST00000331849	16	1	20409534	20441336	ACSM5	protein_coding
ENSG00000183549	ENST00000575070	16	1	20409546	20412205	ACSM5	protein_coding
ENSG00000183747	ENST00000574251	16	1	20451461	20469545	ACSM2A	protein_coding
ENSG00000183747	ENST00000576361	16	1	20451537	20465656	ACSM2A	protein_coding
ENSG00000183747	ENST00000417235	16	1	20451572	20486846	ACSM2A	protein_coding
ENSG00000183747	ENST00000573854	16	1	20451576	20487667	ACSM2A	protein_coding
ENSG00000183747	ENST00000219054	16	1	20451584	20486791	ACSM2A	protein_coding
ENSG00000183747	ENST00000575690	16	1	20451602	20486796	ACSM2A	protein_coding
ENSG00000183747	ENST00000571894	16	1	20451611	20465693	ACSM2A	protein_coding
ENSG00000183747	ENST00000396104	16	1	20460104	20487667	ACSM2A	protein_coding
ENSG00000066813	ENST00000329697	16	-1	20536226	20576367	ACSM2B	protein_coding
ENSG00000066813	ENST00000414188	16	-1	20536263	20564856	ACSM2B	protein_coding
ENSG00000066813	ENST00000565322	16	-1	20537091	20576316	ACSM2B	protein_coding
ENSG00000066813	ENST00000565232	16	-1	20537140	20576286	ACSM2B	protein_coding
ENSG00000066813	ENST00000567001	16	-1	20537145	20576304	ACSM2B	protein_coding
ENSG00000066813	ENST00000568098	16	-1	20537185	20545170	ACSM2B	protein_coding
ENSG00000066813	ENST00000567288	16	-1	20544528	20553823	ACSM2B	protein_coding
ENSG00000066813	ENST00000569163	16	-1	20549611	20555294	ACSM2B	protein_coding
ENSG00000066813	ENST00000568882	16	-1	20555443	20576427	ACSM2B	protein_coding
ENSG00000066813	ENST00000566384	16	-1	20559271	20576277	ACSM2B	protein_coding
ENSG00000066813	ENST00000569344	16	-1	20559308	20576351	ACSM2B	protein_coding
ENSG00000005187	ENST00000568235	16	1	20610243	20775920	ACSM3	protein_coding
ENSG00000166743	ENST00000307493	16	-1	20623237	20691256	ACSM1	protein_coding
ENSG00000166743	ENST00000524149	16	-1	20623426	20669855	ACSM1	protein_coding
ENSG00000166743	ENST00000520010	16	-1	20623486	20697744	ACSM1	protein_coding
ENSG00000005187	ENST00000561584	16	1	20674608	20770191	ACSM3	protein_coding
ENSG00000166743	ENST00000523065	16	-1	20682405	20698890	ACSM1	protein_coding
ENSG00000066654	ENST00000381337	16	-1	20733664	20742084	THUMPD1	protein_coding
ENSG00000066654	ENST00000396083	16	-1	20735375	20741796	THUMPD1	protein_coding
ENSG00000005187	ENST00000564701	16	1	20749418	20770109	ACSM3	protein_coding
ENSG00000005187	ENST00000289416	16	1	20763702	20797581	ACSM3	protein_coding
ENSG00000005187	ENST00000440284	16	1	20764040	20786314	ACSM3	protein_coding
ENSG00000005187	ENST00000561795	16	1	20764683	20777417	ACSM3	protein_coding
ENSG00000005187	ENST00000562251	16	1	20770160	20797156	ACSM3	protein_coding
ENSG00000005187	ENST00000563914	16	1	20779881	20786316	ACSM3	protein_coding
ENSG00000196678	ENST00000300005	16	-1	20780193	20806473	ERI2	protein_coding
ENSG00000005187	ENST00000569141	16	1	20785050	20796929	ACSM3	protein_coding
ENSG00000196678	ENST00000564349	16	-1	20796340	20900349	ERI2	protein_coding
ENSG00000196678	ENST00000357967	16	-1	20796344	20806473	ERI2	protein_coding
ENSG00000196678	ENST00000569729	16	-1	20796344	20806476	ERI2	protein_coding
ENSG00000196678	ENST00000563117	16	-1	20797374	20806676	ERI2	protein_coding
ENSG00000005189	ENST00000568894	16	1	20806429	20821802	REXO5	protein_coding
ENSG00000005189	ENST00000568046	16	1	20806445	20814982	REXO5	protein_coding
ENSG00000005189	ENST00000261377	16	1	20806499	20849668	REXO5	protein_coding
ENSG00000005189	ENST00000348433	16	1	20806521	20849665	REXO5	protein_coding
ENSG00000005189	ENST00000568501	16	1	20806527	20821834	REXO5	protein_coding
ENSG00000005189	ENST00000566276	16	1	20806552	20827186	REXO5	protein_coding
ENSG00000005189	ENST00000565340	16	1	20806624	20832199	REXO5	protein_coding
ENSG00000005189	ENST00000568647	16	1	20806657	20821771	REXO5	protein_coding
ENSG00000005189	ENST00000564274	16	1	20806698	20849480	REXO5	protein_coding
ENSG00000005189	ENST00000563068	16	1	20806708	20814992	REXO5	protein_coding
ENSG00000005189	ENST00000563617	16	1	20807157	20825871	REXO5	protein_coding
ENSG00000005189	ENST00000561474	16	1	20828524	20845076	REXO5	protein_coding
ENSG00000188215	ENST00000324344	16	-1	20854925	20900384	DCUN1D3	protein_coding
ENSG00000188215	ENST00000563934	16	-1	20858996	20868980	DCUN1D3	protein_coding
ENSG00000102897	ENST00000568663	16	1	20899902	20924263	LYRM1	protein_coding
ENSG00000102897	ENST00000412082	16	1	20900235	20925004	LYRM1	protein_coding
ENSG00000102897	ENST00000439021	16	1	20900235	20925004	LYRM1	protein_coding
ENSG00000102897	ENST00000569023	16	1	20900450	20924116	LYRM1	protein_coding
ENSG00000102897	ENST00000562740	16	1	20900666	20924381	LYRM1	protein_coding
ENSG00000102897	ENST00000219168	16	1	20900753	20925004	LYRM1	protein_coding
ENSG00000102897	ENST00000567954	16	1	20900799	20924116	LYRM1	protein_coding
ENSG00000102897	ENST00000396052	16	1	20901104	20925006	LYRM1	protein_coding
ENSG00000158486	ENST00000261383	16	-1	20933111	21159441	DNAH3	protein_coding
ENSG00000011638	ENST00000233047	16	1	21158377	21180616	TMEM159	protein_coding
ENSG00000011638	ENST00000572258	16	1	21158661	21179609	TMEM159	protein_coding
ENSG00000011638	ENST00000261388	16	1	21158679	21180609	TMEM159	protein_coding
ENSG00000011638	ENST00000451578	16	1	21158689	21180220	TMEM159	protein_coding
ENSG00000011638	ENST00000572599	16	1	21158705	21179612	TMEM159	protein_coding
ENSG00000011638	ENST00000577162	16	1	21158710	21166882	TMEM159	protein_coding
ENSG00000103310	ENST00000574091	16	-1	21197450	21211547	ZP2	protein_coding
ENSG00000103310	ENST00000574002	16	-1	21197452	21214510	ZP2	protein_coding
ENSG00000175311	ENST00000311620	16	1	21233665	21253845	ANKS4B	protein_coding
ENSG00000103316	ENST00000570401	16	-1	21243872	21262158	CRYM	protein_coding
ENSG00000103316	ENST00000543948	16	-1	21258518	21278960	CRYM	protein_coding
ENSG00000103316	ENST00000219599	16	-1	21258521	21303051	CRYM	protein_coding
ENSG00000103316	ENST00000576703	16	-1	21261284	21303083	CRYM	protein_coding
ENSG00000103316	ENST00000572914	16	-1	21269857	21278525	CRYM	protein_coding
ENSG00000103316	ENST00000571358	16	-1	21278175	21284104	CRYM	protein_coding
ENSG00000169246	ENST00000542817	16	-1	21402237	21405319	NPIPB3	protein_coding
ENSG00000169246	ENST00000504841	16	-1	21404862	21425278	NPIPB3	protein_coding
ENSG00000169246	ENST00000419180	16	-1	21405173	21425322	NPIPB3	protein_coding
ENSG00000169246	ENST00000448012	16	-1	21406038	21418937	NPIPB3	protein_coding
ENSG00000169246	ENST00000521589	16	-1	21411243	21440719	NPIPB3	protein_coding
ENSG00000169246	ENST00000534903	16	-1	21411277	21431553	NPIPB3	protein_coding
ENSG00000197006	ENST00000567404	16	1	21597222	21655324	METTL9	protein_coding
ENSG00000197006	ENST00000358154	16	1	21599476	21657473	METTL9	protein_coding
ENSG00000197006	ENST00000396014	16	1	21599558	21656119	METTL9	protein_coding
ENSG00000197006	ENST00000615720	16	1	21599794	21657473	METTL9	protein_coding
ENSG00000197006	ENST00000562961	16	1	21612100	21625115	METTL9	protein_coding
ENSG00000197006	ENST00000568826	16	1	21612700	21655281	METTL9	protein_coding
ENSG00000197006	ENST00000569290	16	1	21617898	21625233	METTL9	protein_coding
ENSG00000140749	ENST00000268389	16	-1	21639537	21652660	IGSF6	protein_coding
ENSG00000140749	ENST00000569602	16	-1	21644290	21652606	IGSF6	protein_coding
ENSG00000155719	ENST00000646100	16	1	21663971	21760729	OTOA	protein_coding
ENSG00000155719	ENST00000286149	16	1	21678514	21760548	OTOA	protein_coding
ENSG00000155719	ENST00000388958	16	1	21678514	21760728	OTOA	protein_coding
ENSG00000155719	ENST00000388956	16	1	21684429	21760729	OTOA	protein_coding
ENSG00000155719	ENST00000388957	16	1	21704963	21760728	OTOA	protein_coding
