ENSG00000268320	ENST00000595228	17	1	137526	139067	SCGB1C2	protein_coding
ENSG00000188803	ENST00000409168	17	1	11241423	11564063	SHISA6	protein_coding
ENSG00000188803	ENST00000343478	17	1	11241941	11380461	SHISA6	protein_coding
ENSG00000007174	ENST00000262442	17	1	11598431	11969748	DNAH9	protein_coding
ENSG00000007174	ENST00000579828	17	1	11598470	11612833	DNAH9	protein_coding
ENSG00000007174	ENST00000454412	17	1	11598499	11969746	DNAH9	protein_coding
ENSG00000007174	ENST00000579602	17	1	11610517	11612834	DNAH9	protein_coding
ENSG00000007174	ENST00000579813	17	1	11611762	11612836	DNAH9	protein_coding
ENSG00000007174	ENST00000579703	17	1	11854054	11880200	DNAH9	protein_coding
ENSG00000007174	ENST00000608377	17	1	11882902	11969748	DNAH9	protein_coding
ENSG00000154957	ENST00000580306	17	-1	11977439	11997510	ZNF18	protein_coding
ENSG00000154957	ENST00000580613	17	-1	11977445	11992917	ZNF18	protein_coding
ENSG00000154957	ENST00000322748	17	-1	11977445	11997372	ZNF18	protein_coding
ENSG00000154957	ENST00000454073	17	-1	11977452	11997457	ZNF18	protein_coding
ENSG00000154957	ENST00000577671	17	-1	11978261	11991013	ZNF18	protein_coding
ENSG00000154957	ENST00000582607	17	-1	11978339	11991020	ZNF18	protein_coding
ENSG00000154957	ENST00000580903	17	-1	11992540	11997475	ZNF18	protein_coding
ENSG00000065559	ENST00000353533	17	1	12020824	12143823	MAP2K4	protein_coding
ENSG00000065559	ENST00000415385	17	1	12020834	12143830	MAP2K4	protein_coding
ENSG00000141052	ENST00000425538	17	1	12665989	12768949	MYOCD	protein_coding
ENSG00000141052	ENST00000343344	17	1	12666189	12763644	MYOCD	protein_coding
ENSG00000141052	ENST00000443061	17	1	12744351	12765329	MYOCD	protein_coding
ENSG00000006740	ENST00000379672	17	1	12789539	12991642	ARHGAP44	protein_coding
ENSG00000006740	ENST00000340825	17	1	12789539	12991643	ARHGAP44	protein_coding
ENSG00000006740	ENST00000262444	17	1	12789760	12990584	ARHGAP44	protein_coding
ENSG00000006740	ENST00000616670	17	1	12944120	12959043	ARHGAP44	protein_coding
ENSG00000006740	ENST00000583608	17	1	12955764	12974310	ARHGAP44	protein_coding
ENSG00000006740	ENST00000581437	17	1	12980108	12985033	ARHGAP44	protein_coding
ENSG00000006744	ENST00000338034	17	-1	12992391	13018187	ELAC2	protein_coding
ENSG00000006744	ENST00000395962	17	-1	12992392	13018021	ELAC2	protein_coding
ENSG00000006744	ENST00000426905	17	-1	12992560	13017999	ELAC2	protein_coding
ENSG00000006744	ENST00000584650	17	-1	12992611	13013239	ELAC2	protein_coding
ENSG00000006744	ENST00000446899	17	-1	12998412	13011670	ELAC2	protein_coding
ENSG00000006744	ENST00000609101	17	-1	13003549	13017683	ELAC2	protein_coding
ENSG00000006744	ENST00000580504	17	-1	13005772	13017664	ELAC2	protein_coding
ENSG00000006744	ENST00000581499	17	-1	13011663	13017643	ELAC2	protein_coding
ENSG00000006744	ENST00000609757	17	-1	13011687	13017590	ELAC2	protein_coding
ENSG00000006744	ENST00000583371	17	-1	13011693	13018065	ELAC2	protein_coding
ENSG00000006744	ENST00000578071	17	-1	13011724	13017966	ELAC2	protein_coding
ENSG00000153976	ENST00000284110	17	-1	13495689	13601927	HS3ST3A1	protein_coding
ENSG00000153976	ENST00000578576	17	-1	13496170	13556043	HS3ST3A1	protein_coding
ENSG00000006695	ENST00000429152	17	1	14069496	14077322	COX10	protein_coding
ENSG00000006695	ENST00000261643	17	1	14069529	14208677	COX10	protein_coding
ENSG00000223510	ENST00000420162	17	-1	14235673	14236849	CDRT15	protein_coding
ENSG00000223510	ENST00000431716	17	-1	14235673	14236862	CDRT15	protein_coding
ENSG00000125430	ENST00000360954	17	1	14301083	14349404	HS3ST3B1	protein_coding
ENSG00000109099	ENST00000612492	17	-1	15229777	15262589	PMP22	protein_coding
ENSG00000109099	ENST00000312280	17	-1	15229777	15265357	PMP22	protein_coding
ENSG00000109099	ENST00000395938	17	-1	15229778	15262589	PMP22	protein_coding
ENSG00000109099	ENST00000644020	17	-1	15229790	15260789	PMP22	protein_coding
ENSG00000109099	ENST00000395936	17	-1	15229818	15262541	PMP22	protein_coding
ENSG00000109099	ENST00000494511	17	-1	15230516	15265319	PMP22	protein_coding
ENSG00000109099	ENST00000580584	17	-1	15231067	15265326	PMP22	protein_coding
ENSG00000109099	ENST00000646419	17	-1	15235247	15265325	PMP22	protein_coding
ENSG00000109099	ENST00000426385	17	-1	15239341	15262516	PMP22	protein_coding
ENSG00000125409	ENST00000395930	17	-1	15303811	15341641	TEKT3	protein_coding
ENSG00000125409	ENST00000338696	17	-1	15303814	15331620	TEKT3	protein_coding
ENSG00000125409	ENST00000539245	17	-1	15312282	15341597	TEKT3	protein_coding
ENSG00000125409	ENST00000536146	17	-1	15331143	15338556	TEKT3	protein_coding
ENSG00000125409	ENST00000539316	17	-1	15331166	15341632	TEKT3	protein_coding
ENSG00000125409	ENST00000543896	17	-1	15331340	15341593	TEKT3	protein_coding
ENSG00000239704	ENST00000619038	17	-1	15436015	15467611	CDRT4	protein_coding
ENSG00000259024	ENST00000522212	17	-1	15436021	15563561	TVP23C-CDRT4	protein_coding
ENSG00000239704	ENST00000524205	17	-1	15438158	15503608	CDRT4	protein_coding
ENSG00000175106	ENST00000225576	17	-1	15502264	15563544	TVP23C	protein_coding
ENSG00000175106	ENST00000584811	17	-1	15536980	15563428	TVP23C	protein_coding
ENSG00000175106	ENST00000438826	17	-1	15536981	15563536	TVP23C	protein_coding
ENSG00000175106	ENST00000428082	17	-1	15536981	15563595	TVP23C	protein_coding
ENSG00000175106	ENST00000518321	17	-1	15540083	15563587	TVP23C	protein_coding
ENSG00000175106	ENST00000419890	17	-1	15540502	15563468	TVP23C	protein_coding
ENSG00000241322	ENST00000630868	17	-1	15565483	15566276	CDRT1	protein_coding
ENSG00000241322	ENST00000395667	17	-1	15565484	15619512	CDRT1	protein_coding
ENSG00000251537	ENST00000455584	17	-1	15571491	15651653	AC005324.3	protein_coding
ENSG00000241322	ENST00000354433	17	-1	15588388	15598797	CDRT1	protein_coding
ENSG00000241322	ENST00000395906	17	-1	15588663	15619512	CDRT1	protein_coding
ENSG00000241322	ENST00000583965	17	-1	15588902	15598618	CDRT1	protein_coding
ENSG00000241322	ENST00000261644	17	-1	15605224	15615694	CDRT1	protein_coding
ENSG00000221926	ENST00000577886	17	-1	15627960	15642964	TRIM16	protein_coding
ENSG00000221926	ENST00000416464	17	-1	15627960	15684299	TRIM16	protein_coding
ENSG00000221926	ENST00000578237	17	-1	15627960	15684300	TRIM16	protein_coding
ENSG00000221926	ENST00000577446	17	-1	15627966	15636143	TRIM16	protein_coding
ENSG00000221926	ENST00000336708	17	-1	15627967	15682879	TRIM16	protein_coding
ENSG00000221926	ENST00000649191	17	-1	15627971	15684300	TRIM16	protein_coding
ENSG00000221926	ENST00000579219	17	-1	15628648	15642934	TRIM16	protein_coding
ENSG00000221926	ENST00000580110	17	-1	15629161	15642932	TRIM16	protein_coding
ENSG00000221926	ENST00000577372	17	-1	15632531	15643275	TRIM16	protein_coding
ENSG00000221926	ENST00000578744	17	-1	15632594	15680930	TRIM16	protein_coding
ENSG00000221926	ENST00000581200	17	-1	15636206	15684310	TRIM16	protein_coding
ENSG00000187607	ENST00000421016	17	1	15699577	15720782	ZNF286A	protein_coding
ENSG00000187607	ENST00000593105	17	1	15699577	15720782	ZNF286A	protein_coding
ENSG00000187607	ENST00000580259	17	1	15699719	15716112	ZNF286A	protein_coding
ENSG00000187607	ENST00000583566	17	1	15699733	15717290	ZNF286A	protein_coding
ENSG00000187607	ENST00000472486	17	1	15699739	15716490	ZNF286A	protein_coding
ENSG00000187607	ENST00000395894	17	1	15699739	15720787	ZNF286A	protein_coding
ENSG00000187607	ENST00000581529	17	1	15699740	15716398	ZNF286A	protein_coding
ENSG00000187607	ENST00000579694	17	1	15699740	15716417	ZNF286A	protein_coding
ENSG00000187607	ENST00000580393	17	1	15699744	15716109	ZNF286A	protein_coding
ENSG00000187607	ENST00000585194	17	1	15699745	15716044	ZNF286A	protein_coding
ENSG00000187607	ENST00000583031	17	1	15699753	15716055	ZNF286A	protein_coding
ENSG00000187607	ENST00000464847	17	1	15699777	15720787	ZNF286A	protein_coding
ENSG00000187607	ENST00000395893	17	1	15700133	15709938	ZNF286A	protein_coding
ENSG00000187607	ENST00000481540	17	1	15701199	15708424	ZNF286A	protein_coding
ENSG00000214946	ENST00000584301	17	1	15732247	15735395	TBC1D26	protein_coding
ENSG00000214946	ENST00000580596	17	1	15732247	15735679	TBC1D26	protein_coding
ENSG00000214946	ENST00000612583	17	1	15732247	15749192	TBC1D26	protein_coding
ENSG00000214946	ENST00000464963	17	1	15732256	15737523	TBC1D26	protein_coding
ENSG00000214946	ENST00000437605	17	1	15732277	15744783	TBC1D26	protein_coding
ENSG00000214946	ENST00000579428	17	1	15732283	15740941	TBC1D26	protein_coding
ENSG00000214946	ENST00000578506	17	1	15733836	15735389	TBC1D26	protein_coding
ENSG00000170425	ENST00000304222	17	1	15944917	15975746	ADORA2B	protein_coding
ENSG00000214941	ENST00000399277	17	-1	15976560	15999692	ZSWIM7	protein_coding
ENSG00000214941	ENST00000486655	17	-1	15977727	15999589	ZSWIM7	protein_coding
ENSG00000214941	ENST00000472495	17	-1	15977727	15999684	ZSWIM7	protein_coding
ENSG00000011295	ENST00000261647	17	1	15999380	16028912	TTC19	protein_coding
ENSG00000011295	ENST00000470649	17	1	16025088	16045015	TTC19	protein_coding
ENSG00000011295	ENST00000578103	17	1	16025152	16027080	TTC19	protein_coding
ENSG00000141027	ENST00000268712	17	-1	16029157	16215549	NCOR1	protein_coding
ENSG00000141027	ENST00000395857	17	-1	16030096	16215560	NCOR1	protein_coding
ENSG00000141027	ENST00000395851	17	-1	16031404	16194613	NCOR1	protein_coding
ENSG00000141027	ENST00000395849	17	-1	16032092	16080007	NCOR1	protein_coding
ENSG00000141027	ENST00000579573	17	-1	16032473	16047035	NCOR1	protein_coding
ENSG00000141027	ENST00000603989	17	-1	16039220	16039466	NCOR1	protein_coding
ENSG00000141027	ENST00000580554	17	-1	16039517	16057723	NCOR1	protein_coding
ENSG00000141027	ENST00000579606	17	-1	16040445	16057730	NCOR1	protein_coding
ENSG00000141027	ENST00000436068	17	-1	16086399	16091918	NCOR1	protein_coding
ENSG00000141027	ENST00000395848	17	-1	16091564	16194639	NCOR1	protein_coding
ENSG00000141027	ENST00000411510	17	-1	16126082	16215537	NCOR1	protein_coding
ENSG00000141027	ENST00000582357	17	-1	16126107	16215529	NCOR1	protein_coding
ENSG00000141027	ENST00000436828	17	-1	16126132	16215530	NCOR1	protein_coding
ENSG00000141027	ENST00000430577	17	-1	16171863	16218185	NCOR1	protein_coding
ENSG00000108474	ENST00000581006	17	1	16217209	16348801	PIGL	protein_coding
ENSG00000108474	ENST00000584797	17	1	16217210	16316833	PIGL	protein_coding
ENSG00000108474	ENST00000225609	17	1	16217210	16326259	PIGL	protein_coding
ENSG00000108474	ENST00000395844	17	1	16217210	16326411	PIGL	protein_coding
ENSG00000108474	ENST00000463810	17	1	16217246	16218219	PIGL	protein_coding
ENSG00000166582	ENST00000299736	17	-1	16342534	16353499	CENPV	protein_coding
ENSG00000170315	ENST00000577958	17	1	16380798	16382038	UBB	protein_coding
ENSG00000170315	ENST00000302182	17	1	16380799	16382740	UBB	protein_coding
ENSG00000170315	ENST00000577640	17	1	16380931	16382526	UBB	protein_coding
ENSG00000170315	ENST00000535788	17	1	16381091	16382739	UBB	protein_coding
ENSG00000170315	ENST00000395839	17	1	16381290	16382740	UBB	protein_coding
ENSG00000170315	ENST00000395837	17	1	16381341	16382740	UBB	protein_coding
ENSG00000170315	ENST00000578706	17	1	16381465	16382186	UBB	protein_coding
ENSG00000170315	ENST00000614404	17	1	16381465	16382742	UBB	protein_coding
ENSG00000187688	ENST00000338560	17	1	16415542	16437003	TRPV2	protein_coding
ENSG00000187688	ENST00000455666	17	1	16419337	16423767	TRPV2	protein_coding
ENSG00000187688	ENST00000577277	17	1	16428376	16437003	TRPV2	protein_coding
ENSG00000187688	ENST00000581560	17	1	16432055	16437003	TRPV2	protein_coding
ENSG00000187688	ENST00000580788	17	1	16432066	16437003	TRPV2	protein_coding
ENSG00000187688	ENST00000577865	17	1	16432238	16437001	TRPV2	protein_coding
ENSG00000181350	ENST00000409083	17	-1	16442014	16492153	LRRC75A	protein_coding
ENSG00000181350	ENST00000470794	17	-1	16443261	16492018	LRRC75A	protein_coding
ENSG00000141040	ENST00000395824	17	-1	16551387	16569169	ZNF287	protein_coding
ENSG00000141040	ENST00000395825	17	-1	16551387	16569206	ZNF287	protein_coding
ENSG00000141040	ENST00000448349	17	-1	16567560	16569198	ZNF287	protein_coding
ENSG00000197566	ENST00000311331	17	-1	16620737	16653853	ZNF624	protein_coding
ENSG00000197566	ENST00000583766	17	-1	16633862	16653856	ZNF624	protein_coding
ENSG00000197566	ENST00000423860	17	-1	16633906	16653838	ZNF624	protein_coding
ENSG00000170160	ENST00000340621	17	1	16690232	16712148	CCDC144A	protein_coding
ENSG00000170160	ENST00000399273	17	1	16690241	16777881	CCDC144A	protein_coding
ENSG00000170160	ENST00000456009	17	1	16690316	16731916	CCDC144A	protein_coding
ENSG00000170160	ENST00000360524	17	1	16690325	16774999	CCDC144A	protein_coding
ENSG00000170160	ENST00000420937	17	1	16690712	16708902	CCDC144A	protein_coding
ENSG00000240505	ENST00000579315	17	-1	16933065	16972118	TNFRSF13B	protein_coding
ENSG00000240505	ENST00000261652	17	-1	16939085	16972088	TNFRSF13B	protein_coding
ENSG00000240505	ENST00000583789	17	-1	16939444	16972087	TNFRSF13B	protein_coding
ENSG00000133030	ENST00000577514	17	1	17042545	17126853	MPRIP	protein_coding
ENSG00000133030	ENST00000395806	17	1	17042760	17057950	MPRIP	protein_coding
ENSG00000133030	ENST00000395811	17	1	17042760	17192648	MPRIP	protein_coding
ENSG00000133030	ENST00000341712	17	1	17042849	17185560	MPRIP	protein_coding
ENSG00000133030	ENST00000584067	17	1	17131666	17185554	MPRIP	protein_coding
ENSG00000133030	ENST00000466186	17	1	17136338	17143669	MPRIP	protein_coding
ENSG00000133030	ENST00000579832	17	1	17154352	17185235	MPRIP	protein_coding
ENSG00000133030	ENST00000313485	17	1	17158497	17185560	MPRIP	protein_coding
ENSG00000133030	ENST00000414263	17	1	17165556	17185560	MPRIP	protein_coding
ENSG00000133030	ENST00000429184	17	1	17171720	17184976	MPRIP	protein_coding
ENSG00000133030	ENST00000578209	17	1	17175364	17217679	MPRIP	protein_coding
ENSG00000133030	ENST00000462033	17	1	17177252	17180150	MPRIP	protein_coding
ENSG00000133030	ENST00000579361	17	1	17179558	17185560	MPRIP	protein_coding
ENSG00000179598	ENST00000321560	17	-1	17200995	17206315	PLD6	protein_coding
ENSG00000154803	ENST00000285071	17	-1	17212212	17237139	FLCN	protein_coding
ENSG00000154803	ENST00000389169	17	-1	17221171	17237139	FLCN	protein_coding
ENSG00000154803	ENST00000417064	17	-1	17223922	17237182	FLCN	protein_coding
ENSG00000154803	ENST00000461699	17	-1	17228026	17228729	FLCN	protein_coding
ENSG00000141030	ENST00000539941	17	-1	17246820	17280777	COPS3	protein_coding
ENSG00000141030	ENST00000579716	17	-1	17246835	17249027	COPS3	protein_coding
ENSG00000141030	ENST00000268717	17	-1	17246836	17281293	COPS3	protein_coding
ENSG00000141030	ENST00000439936	17	-1	17246874	17280700	COPS3	protein_coding
ENSG00000141030	ENST00000417352	17	-1	17260374	17281239	COPS3	protein_coding
ENSG00000141030	ENST00000583160	17	-1	17261966	17270976	COPS3	protein_coding
ENSG00000205309	ENST00000389022	17	1	17303335	17347661	NT5M	protein_coding
ENSG00000205309	ENST00000616989	17	1	17303335	17347661	NT5M	protein_coding
ENSG00000141026	ENST00000268711	17	1	17476986	17493226	MED9	protein_coding
ENSG00000141026	ENST00000580462	17	1	17476994	17485592	MED9	protein_coding
ENSG00000108551	ENST00000225688	17	-1	17494437	17496393	RASD1	protein_coding
ENSG00000108551	ENST00000579152	17	-1	17494707	17496395	RASD1	protein_coding
ENSG00000133027	ENST00000395782	17	-1	17505563	17577465	PEMT	protein_coding
ENSG00000133027	ENST00000395783	17	-1	17505563	17582431	PEMT	protein_coding
ENSG00000133027	ENST00000435340	17	-1	17505563	17591679	PEMT	protein_coding
ENSG00000133027	ENST00000255389	17	-1	17505563	17591700	PEMT	protein_coding
ENSG00000133027	ENST00000395781	17	-1	17505565	17591708	PEMT	protein_coding
ENSG00000108557	ENST00000353383	17	1	17681473	17811453	RAI1	protein_coding
ENSG00000108557	ENST00000471135	17	1	17682495	17793143	RAI1	protein_coding
ENSG00000108557	ENST00000395774	17	1	17782132	17795776	RAI1	protein_coding
ENSG00000108557	ENST00000640861	17	1	17792949	17798513	RAI1	protein_coding
ENSG00000108557	ENST00000583166	17	1	17798384	17804114	RAI1	protein_coding
ENSG00000072310	ENST00000395757	17	-1	17812073	17819951	SREBF1	protein_coding
ENSG00000072310	ENST00000355815	17	-1	17812073	17836987	SREBF1	protein_coding
ENSG00000072310	ENST00000261646	17	-1	17812073	17837002	SREBF1	protein_coding
ENSG00000072310	ENST00000486311	17	-1	17812712	17814376	SREBF1	protein_coding
ENSG00000072310	ENST00000478616	17	-1	17812910	17814355	SREBF1	protein_coding
ENSG00000072310	ENST00000423161	17	-1	17819027	17823618	SREBF1	protein_coding
ENSG00000072310	ENST00000577897	17	-1	17819121	17820510	SREBF1	protein_coding
ENSG00000175662	ENST00000581396	17	-1	17843511	17972410	TOM1L2	protein_coding
ENSG00000175662	ENST00000478943	17	-1	17846825	17872064	TOM1L2	protein_coding
ENSG00000175662	ENST00000379504	17	-1	17846825	17972397	TOM1L2	protein_coding
ENSG00000175662	ENST00000318094	17	-1	17846849	17972397	TOM1L2	protein_coding
ENSG00000175662	ENST00000395739	17	-1	17847349	17972404	TOM1L2	protein_coding
ENSG00000175662	ENST00000535933	17	-1	17847446	17972420	TOM1L2	protein_coding
ENSG00000175662	ENST00000540946	17	-1	17847469	17972397	TOM1L2	protein_coding
ENSG00000175662	ENST00000542206	17	-1	17847569	17972400	TOM1L2	protein_coding
ENSG00000175662	ENST00000468944	17	-1	17861903	17862780	TOM1L2	protein_coding
ENSG00000175662	ENST00000579586	17	-1	17893678	17972422	TOM1L2	protein_coding
ENSG00000171962	ENST00000582416	17	1	17972813	17983858	DRC3	protein_coding
ENSG00000171962	ENST00000313838	17	1	17972813	18016873	DRC3	protein_coding
ENSG00000171962	ENST00000581264	17	1	17972873	17988049	DRC3	protein_coding
ENSG00000171962	ENST00000399187	17	1	17972885	18016889	DRC3	protein_coding
ENSG00000171962	ENST00000479684	17	1	17972887	17977753	DRC3	protein_coding
ENSG00000171962	ENST00000584166	17	1	17972889	18007721	DRC3	protein_coding
ENSG00000171962	ENST00000585108	17	1	17972918	17988070	DRC3	protein_coding
ENSG00000171962	ENST00000399182	17	1	17972937	18007828	DRC3	protein_coding
ENSG00000171962	ENST00000579977	17	1	17972962	17987961	DRC3	protein_coding
ENSG00000171962	ENST00000579376	17	1	18007024	18007827	DRC3	protein_coding
ENSG00000171953	ENST00000585101	17	-1	18016207	18039168	ATPAF2	protein_coding
ENSG00000171953	ENST00000474627	17	-1	18018010	18039168	ATPAF2	protein_coding
ENSG00000171953	ENST00000581698	17	-1	18018264	18024671	ATPAF2	protein_coding
ENSG00000171953	ENST00000444058	17	-1	18021745	18039209	ATPAF2	protein_coding
ENSG00000141034	ENST00000268719	17	1	18039292	18068404	GID4	protein_coding
ENSG00000141034	ENST00000376345	17	1	18039445	18057467	GID4	protein_coding
ENSG00000141034	ENST00000459843	17	1	18054136	18062183	GID4	protein_coding
ENSG00000141034	ENST00000481836	17	1	18054148	18065283	GID4	protein_coding
ENSG00000108591	ENST00000225729	17	1	18087886	18107971	DRG2	protein_coding
ENSG00000108591	ENST00000395726	17	1	18087925	18107959	DRG2	protein_coding
ENSG00000108591	ENST00000579601	17	1	18087949	18099662	DRG2	protein_coding
ENSG00000108591	ENST00000580929	17	1	18087976	18101517	DRG2	protein_coding
ENSG00000108591	ENST00000583355	17	1	18088007	18107600	DRG2	protein_coding
ENSG00000091536	ENST00000615845	17	1	18108706	18179799	MYO15A	protein_coding
ENSG00000091536	ENST00000205890	17	1	18108706	18179806	MYO15A	protein_coding
ENSG00000091536	ENST00000647165	17	1	18108756	18179802	MYO15A	protein_coding
ENSG00000091536	ENST00000418233	17	1	18153395	18179222	MYO15A	protein_coding
ENSG00000091536	ENST00000644795	17	1	18153723	18179741	MYO15A	protein_coding
ENSG00000091536	ENST00000556535	17	1	18158308	18162665	MYO15A	protein_coding
ENSG00000091536	ENST00000578472	17	1	18158338	18161437	MYO15A	protein_coding
ENSG00000091536	ENST00000579848	17	1	18159662	18178944	MYO15A	protein_coding
ENSG00000091542	ENST00000541285	17	1	18183078	18209398	ALKBH5	protein_coding
ENSG00000091542	ENST00000399138	17	1	18184239	18209954	ALKBH5	protein_coding
