ENSMUSG00000047735	ENSMUST00000201638	6	-1	3376950	3385006	Samd9l	protein_coding
ENSMUSG00000038388	ENSMUST00000036236	6	1	50087229	50175567	Mpp6	protein_coding
ENSMUSG00000038388	ENSMUST00000204545	6	1	50087258	50175919	Mpp6	protein_coding
ENSMUSG00000038388	ENSMUST00000036225	6	1	50087363	50175404	Mpp6	protein_coding
ENSMUSG00000038388	ENSMUST00000167628	6	1	50087840	50157593	Mpp6	protein_coding
ENSMUSG00000029821	ENSMUST00000165099	6	-1	50166349	50238735	Gsdme	protein_coding
ENSMUSG00000029821	ENSMUST00000101405	6	-1	50177204	50238727	Gsdme	protein_coding
ENSMUSG00000029821	ENSMUST00000031845	6	-1	50184381	50240842	Gsdme	protein_coding
ENSMUSG00000029821	ENSMUST00000170142	6	-1	50184383	50238749	Gsdme	protein_coding
ENSMUSG00000029821	ENSMUST00000167893	6	-1	50222945	50239006	Gsdme	protein_coding
ENSMUSG00000029822	ENSMUST00000114468	6	-1	50270310	50359817	Osbpl3	protein_coding
ENSMUSG00000029822	ENSMUST00000090019	6	-1	50272667	50347195	Osbpl3	protein_coding
ENSMUSG00000029822	ENSMUST00000071728	6	-1	50273779	50433150	Osbpl3	protein_coding
ENSMUSG00000029822	ENSMUST00000114466	6	-1	50273785	50347298	Osbpl3	protein_coding
ENSMUSG00000029822	ENSMUST00000203907	6	-1	50304355	50328937	Osbpl3	protein_coding
ENSMUSG00000029822	ENSMUST00000146341	6	-1	50325065	50433141	Osbpl3	protein_coding
ENSMUSG00000029822	ENSMUST00000136926	6	-1	50329800	50374130	Osbpl3	protein_coding
ENSMUSG00000063694	ENSMUST00000161401	6	-1	50539543	50543518	Cycs	protein_coding
ENSMUSG00000029828	ENSMUST00000031852	6	-1	50550282	50573612	4921507P07Rik	protein_coding
ENSMUSG00000029831	ENSMUST00000031853	6	-1	50627652	50631419	Npvf	protein_coding
ENSMUSG00000029832	ENSMUST00000005103	6	1	51409650	51435748	Nfe2l3	protein_coding
ENSMUSG00000029832	ENSMUST00000160133	6	1	51409729	51433856	Nfe2l3	protein_coding
ENSMUSG00000004980	ENSMUST00000069949	6	-1	51437912	51446874	Hnrnpa2b1	protein_coding
ENSMUSG00000004980	ENSMUST00000090002	6	-1	51438104	51446825	Hnrnpa2b1	protein_coding
ENSMUSG00000004980	ENSMUST00000204188	6	-1	51439740	51446752	Hnrnpa2b1	protein_coding
ENSMUSG00000004980	ENSMUST00000203220	6	-1	51439740	51446752	Hnrnpa2b1	protein_coding
ENSMUSG00000004980	ENSMUST00000114459	6	-1	51439740	51446806	Hnrnpa2b1	protein_coding
ENSMUSG00000004980	ENSMUST00000203253	6	-1	51440452	51443681	Hnrnpa2b1	protein_coding
ENSMUSG00000029836	ENSMUST00000094623	6	1	51447340	51460013	Cbx3	protein_coding
ENSMUSG00000029836	ENSMUST00000031862	6	1	51447510	51460684	Cbx3	protein_coding
ENSMUSG00000029836	ENSMUST00000114445	6	1	51447646	51460684	Cbx3	protein_coding
ENSMUSG00000029836	ENSMUST00000114446	6	1	51447675	51460684	Cbx3	protein_coding
ENSMUSG00000029836	ENSMUST00000141711	6	1	51447726	51455580	Cbx3	protein_coding
ENSMUSG00000038301	ENSMUST00000049152	6	1	51500881	51567659	Snx10	protein_coding
ENSMUSG00000038301	ENSMUST00000140560	6	1	51501240	51557357	Snx10	protein_coding
ENSMUSG00000038301	ENSMUST00000137212	6	1	51501265	51565416	Snx10	protein_coding
ENSMUSG00000038301	ENSMUST00000179365	6	1	51521503	51567650	Snx10	protein_coding
ENSMUSG00000038301	ENSMUST00000114439	6	1	51521504	51566052	Snx10	protein_coding
ENSMUSG00000059182	ENSMUST00000204778	6	-1	51834402	51989529	Skap2	protein_coding
ENSMUSG00000059182	ENSMUST00000078214	6	-1	51836146	51989495	Skap2	protein_coding
ENSMUSG00000059182	ENSMUST00000203948	6	-1	51837036	51886360	Skap2	protein_coding
ENSMUSG00000029844	ENSMUST00000000964	6	-1	52132570	52135297	Hoxa1	protein_coding
ENSMUSG00000029844	ENSMUST00000120363	6	-1	52132575	52135297	Hoxa1	protein_coding
ENSMUSG00000014704	ENSMUST00000014848	6	-1	52139397	52141811	Hoxa2	protein_coding
ENSMUSG00000101298	ENSMUST00000128102	6	-1	52140339	52190319	Gm28308	protein_coding
ENSMUSG00000079560	ENSMUST00000114434	6	-1	52146042	52190095	Hoxa3	protein_coding
ENSMUSG00000079560	ENSMUST00000134831	6	-1	52149551	52160835	Hoxa3	protein_coding
ENSMUSG00000000942	ENSMUST00000101395	6	-1	52166651	52168733	Hoxa4	protein_coding
ENSMUSG00000038253	ENSMUST00000048794	6	-1	52178734	52181567	Hoxa5	protein_coding
ENSMUSG00000043219	ENSMUST00000062829	6	-1	52183268	52185702	Hoxa6	protein_coding
ENSMUSG00000038236	ENSMUST00000048715	6	-1	52191478	52194485	Hoxa7	protein_coding
ENSMUSG00000038236	ENSMUST00000134367	6	-1	52192733	52195691	Hoxa7	protein_coding
ENSMUSG00000038236	ENSMUST00000150041	6	-1	52192989	52198834	Hoxa7	protein_coding
ENSMUSG00000038236	ENSMUST00000140316	6	-1	52193420	52194432	Hoxa7	protein_coding
ENSMUSG00000038227	ENSMUST00000048680	6	-1	52200080	52204350	Hoxa9	protein_coding
ENSMUSG00000038227	ENSMUST00000114425	6	-1	52201101	52203169	Hoxa9	protein_coding
ENSMUSG00000000938	ENSMUST00000125581	6	-1	52208177	52211919	Hoxa10	protein_coding
ENSMUSG00000000938	ENSMUST00000121043	6	-1	52208902	52217834	Hoxa10	protein_coding
ENSMUSG00000038210	ENSMUST00000048026	6	-1	52219086	52222790	Hoxa11	protein_coding
ENSMUSG00000038203	ENSMUST00000147595	6	-1	52234674	52237788	Hoxa13	protein_coding
ENSMUSG00000005503	ENSMUST00000031787	6	1	52290483	52295363	Evx1	protein_coding
ENSMUSG00000005503	ENSMUST00000129243	6	1	52290537	52293629	Evx1	protein_coding
ENSMUSG00000029776	ENSMUST00000031788	6	-1	52523213	52617374	Hibadh	protein_coding
ENSMUSG00000004535	ENSMUST00000080723	6	1	52690714	52743765	Tax1bp1	protein_coding
ENSMUSG00000004535	ENSMUST00000149588	6	1	52690735	52710206	Tax1bp1	protein_coding
ENSMUSG00000004535	ENSMUST00000138040	6	1	52691204	52710240	Tax1bp1	protein_coding
ENSMUSG00000004535	ENSMUST00000129660	6	1	52691335	52704284	Tax1bp1	protein_coding
ENSMUSG00000063568	ENSMUST00000074541	6	-1	52745782	53045616	Jazf1	protein_coding
ENSMUSG00000053007	ENSMUST00000203528	6	1	53264255	53677361	Creb5	protein_coding
ENSMUSG00000053007	ENSMUST00000203487	6	1	53267408	53671803	Creb5	protein_coding
ENSMUSG00000053007	ENSMUST00000047450	6	1	53287856	53671803	Creb5	protein_coding
ENSMUSG00000053007	ENSMUST00000205120	6	1	53550285	53677352	Creb5	protein_coding
ENSMUSG00000053007	ENSMUST00000203641	6	1	53550361	53587436	Creb5	protein_coding
ENSMUSG00000043496	ENSMUST00000127748	6	-1	53792453	53797815	Tril	protein_coding
ENSMUSG00000052955	ENSMUST00000203101	6	-1	53850264	53955656	Cpvl	protein_coding
ENSMUSG00000052955	ENSMUST00000204674	6	-1	53850364	53955647	Cpvl	protein_coding
ENSMUSG00000052955	ENSMUST00000166545	6	-1	53850364	53955647	Cpvl	protein_coding
ENSMUSG00000004633	ENSMUST00000046856	6	1	54016558	54277706	Chn2	protein_coding
ENSMUSG00000004633	ENSMUST00000127323	6	1	54017071	54172857	Chn2	protein_coding
ENSMUSG00000004633	ENSMUST00000146114	6	1	54241843	54277278	Chn2	protein_coding
ENSMUSG00000004633	ENSMUST00000114402	6	1	54244116	54277070	Chn2	protein_coding
ENSMUSG00000004633	ENSMUST00000114401	6	1	54246141	54277376	Chn2	protein_coding
ENSMUSG00000004633	ENSMUST00000067741	6	1	54249475	54278795	Chn2	protein_coding
ENSMUSG00000004633	ENSMUST00000204921	6	1	54249893	54277229	Chn2	protein_coding
ENSMUSG00000004633	ENSMUST00000203091	6	1	54249893	54277229	Chn2	protein_coding
ENSMUSG00000004633	ENSMUST00000204115	6	1	54249893	54277229	Chn2	protein_coding
ENSMUSG00000004633	ENSMUST00000203941	6	1	54249893	54277229	Chn2	protein_coding
ENSMUSG00000004633	ENSMUST00000204746	6	1	54249893	54277229	Chn2	protein_coding
ENSMUSG00000045725	ENSMUST00000059138	6	1	54303868	54307186	Prr15	protein_coding
ENSMUSG00000086040	ENSMUST00000132855	6	1	54406588	54480750	Wipf3	protein_coding
ENSMUSG00000086040	ENSMUST00000126637	6	1	54406588	54480750	Wipf3	protein_coding
ENSMUSG00000086040	ENSMUST00000163746	6	1	54429868	54480753	Wipf3	protein_coding
ENSMUSG00000086040	ENSMUST00000172046	6	1	54429868	54480753	Wipf3	protein_coding
ENSMUSG00000019124	ENSMUST00000205108	6	-1	54478158	54486346	Scrn1	protein_coding
ENSMUSG00000019124	ENSMUST00000019268	6	-1	54482875	54543474	Scrn1	protein_coding
ENSMUSG00000019124	ENSMUST00000203800	6	-1	54483250	54497838	Scrn1	protein_coding
ENSMUSG00000019124	ENSMUST00000129744	6	-1	54511510	54531440	Scrn1	protein_coding
ENSMUSG00000038074	ENSMUST00000046520	6	-1	54554589	54570162	Fkbp14	protein_coding
ENSMUSG00000038074	ENSMUST00000117375	6	-1	54555547	54574293	Fkbp14	protein_coding
ENSMUSG00000005225	ENSMUST00000119706	6	1	54572096	54622824	Plekha8	protein_coding
ENSMUSG00000005225	ENSMUST00000101385	6	1	54580132	54618018	Plekha8	protein_coding
ENSMUSG00000038065	ENSMUST00000190641	6	1	54658609	54680836	Mturn	protein_coding
ENSMUSG00000038065	ENSMUST00000187701	6	1	54658739	54678126	Mturn	protein_coding
ENSMUSG00000058446	ENSMUST00000079869	6	1	54793901	54870485	Znrf2	protein_coding
ENSMUSG00000058446	ENSMUST00000127331	6	1	54794433	54862096	Znrf2	protein_coding
ENSMUSG00000038058	ENSMUST00000168172	6	-1	54900934	54948646	Nod1	protein_coding
ENSMUSG00000038058	ENSMUST00000060655	6	-1	54900934	54949597	Nod1	protein_coding
ENSMUSG00000038058	ENSMUST00000203076	6	-1	54905074	54920438	Nod1	protein_coding
ENSMUSG00000038058	ENSMUST00000203837	6	-1	54926461	54941673	Nod1	protein_coding
ENSMUSG00000002797	ENSMUST00000131475	6	-1	54959565	54969935	Ggct	protein_coding
ENSMUSG00000002797	ENSMUST00000203208	6	-1	54962941	54969848	Ggct	protein_coding
ENSMUSG00000029777	ENSMUST00000003572	6	1	55014992	55056485	Gars	protein_coding
ENSMUSG00000003476	ENSMUST00000003568	6	-1	55067034	55109999	Crhr2	protein_coding
ENSMUSG00000003476	ENSMUST00000212633	6	-1	55067637	55109945	Crhr2	protein_coding
ENSMUSG00000003476	ENSMUST00000114374	6	-1	55068198	55094898	Crhr2	protein_coding
ENSMUSG00000003476	ENSMUST00000213026	6	-1	55068198	55094898	Crhr2	protein_coding
ENSMUSG00000003476	ENSMUST00000164012	6	-1	55069011	55109826	Crhr2	protein_coding
ENSMUSG00000003477	ENSMUST00000003569	6	-1	55147611	55152028	Inmt	protein_coding
ENSMUSG00000038022	ENSMUST00000204842	6	1	55180368	55255610	Mindy4	protein_coding
ENSMUSG00000038022	ENSMUST00000053094	6	1	55180368	55297207	Mindy4	protein_coding
ENSMUSG00000004655	ENSMUST00000004774	6	1	55313417	55325540	Aqp1	protein_coding
ENSMUSG00000004654	ENSMUST00000063578	6	1	55353328	55365515	Ghrhr	protein_coding
ENSMUSG00000004654	ENSMUST00000203241	6	1	55353350	55365304	Ghrhr	protein_coding
ENSMUSG00000029778	ENSMUST00000070736	6	1	55428963	55475890	Adcyap1r1	protein_coding
ENSMUSG00000029778	ENSMUST00000070756	6	1	55429013	55478436	Adcyap1r1	protein_coding
ENSMUSG00000029778	ENSMUST00000166962	6	1	55429042	55455160	Adcyap1r1	protein_coding
ENSMUSG00000029778	ENSMUST00000167484	6	1	55429162	55437230	Adcyap1r1	protein_coding
ENSMUSG00000029778	ENSMUST00000172084	6	1	55437221	55474156	Adcyap1r1	protein_coding
ENSMUSG00000029778	ENSMUST00000165857	6	1	55437221	55474156	Adcyap1r1	protein_coding
ENSMUSG00000029778	ENSMUST00000167234	6	1	55437221	55474156	Adcyap1r1	protein_coding
ENSMUSG00000029778	ENSMUST00000165786	6	1	55437221	55474413	Adcyap1r1	protein_coding
ENSMUSG00000037984	ENSMUST00000044767	6	-1	55654807	55658248	Neurod6	protein_coding
ENSMUSG00000037973	ENSMUST00000044729	6	1	55813880	55955607	Itprid1	protein_coding
ENSMUSG00000002930	ENSMUST00000052827	6	1	55994482	56009674	Ppp1r17	protein_coding
ENSMUSG00000004347	ENSMUST00000044505	6	-1	56046789	56339377	Pde1c	protein_coding
ENSMUSG00000004347	ENSMUST00000203372	6	-1	56048686	56546088	Pde1c	protein_coding
ENSMUSG00000004347	ENSMUST00000239143	6	-1	56048686	56629472	Pde1c	protein_coding
ENSMUSG00000004347	ENSMUST00000114327	6	-1	56054828	56339504	Pde1c	protein_coding
ENSMUSG00000004347	ENSMUST00000170774	6	-1	56058908	56346568	Pde1c	protein_coding
ENSMUSG00000004347	ENSMUST00000168944	6	-1	56059076	56346587	Pde1c	protein_coding
ENSMUSG00000004347	ENSMUST00000166102	6	-1	56077431	56339296	Pde1c	protein_coding
ENSMUSG00000004347	ENSMUST00000166890	6	-1	56080993	56346616	Pde1c	protein_coding
ENSMUSG00000004347	ENSMUST00000164752	6	-1	56082703	56339795	Pde1c	protein_coding
ENSMUSG00000004347	ENSMUST00000164037	6	-1	56083157	56339351	Pde1c	protein_coding
ENSMUSG00000091625	ENSMUST00000170382	6	-1	56678048	56681677	Lsm5	protein_coding
ENSMUSG00000091625	ENSMUST00000203958	6	-1	56678048	56681695	Lsm5	protein_coding
ENSMUSG00000091625	ENSMUST00000176595	6	-1	56678231	56681668	Lsm5	protein_coding
ENSMUSG00000029787	ENSMUST00000031805	6	1	56691912	56738897	Avl9	protein_coding
ENSMUSG00000029787	ENSMUST00000177249	6	1	56691923	56714142	Avl9	protein_coding
ENSMUSG00000059486	ENSMUST00000114323	6	-1	56754509	56774721	Kbtbd2	protein_coding
ENSMUSG00000059486	ENSMUST00000114321	6	-1	56754510	56774798	Kbtbd2	protein_coding
ENSMUSG00000059486	ENSMUST00000151308	6	-1	56766363	56774264	Kbtbd2	protein_coding
ENSMUSG00000029781	ENSMUST00000031795	6	1	56809044	56856343	Fkbp9	protein_coding
ENSMUSG00000029780	ENSMUST00000101367	6	-1	56859385	56878871	Nt5c3	protein_coding
ENSMUSG00000029780	ENSMUST00000031793	6	-1	56859385	56900917	Nt5c3	protein_coding
ENSMUSG00000029780	ENSMUST00000205087	6	-1	56861776	56900709	Nt5c3	protein_coding
ENSMUSG00000071893	ENSMUST00000176838	6	1	56901007	56935085	Vmn1r4	protein_coding
ENSMUSG00000071893	ENSMUST00000227073	6	1	56926317	56935085	Vmn1r4	protein_coding
ENSMUSG00000071893	ENSMUST00000096612	6	1	56933451	56934484	Vmn1r4	protein_coding
ENSMUSG00000090346	ENSMUST00000226130	6	1	56947258	56965375	Vmn1r5	protein_coding
ENSMUSG00000090346	ENSMUST00000228276	6	1	56947258	56965375	Vmn1r5	protein_coding
ENSMUSG00000090346	ENSMUST00000164307	6	1	56962280	56963335	Vmn1r5	protein_coding
ENSMUSG00000115701	ENSMUST00000228285	6	1	56974228	56986810	Vmn1r6	protein_coding
ENSMUSG00000115701	ENSMUST00000227847	6	1	56974228	56986810	Vmn1r6	protein_coding
ENSMUSG00000115701	ENSMUST00000226689	6	1	56974228	56986810	Vmn1r6	protein_coding
ENSMUSG00000115701	ENSMUST00000227131	6	1	56974228	56986810	Vmn1r6	protein_coding
ENSMUSG00000115701	ENSMUST00000227631	6	1	56974228	56986810	Vmn1r6	protein_coding
ENSMUSG00000115701	ENSMUST00000227188	6	1	56974228	56986810	Vmn1r6	protein_coding
ENSMUSG00000115701	ENSMUST00000079669	6	1	56979285	56980342	Vmn1r6	protein_coding
ENSMUSG00000093696	ENSMUST00000176252	6	-1	57001091	57002309	Vmn1r7	protein_coding
ENSMUSG00000061208	ENSMUST00000227706	6	1	57009269	57014376	Vmn1r8	protein_coding
ENSMUSG00000061208	ENSMUST00000228690	6	1	57009293	57014368	Vmn1r8	protein_coding
ENSMUSG00000061208	ENSMUST00000078186	6	1	57012898	57014110	Vmn1r8	protein_coding
ENSMUSG00000091541	ENSMUST00000228714	6	1	57043772	57051891	Vmn1r9	protein_coding
ENSMUSG00000091541	ENSMUST00000227399	6	1	57043772	57051891	Vmn1r9	protein_coding
ENSMUSG00000091541	ENSMUST00000171186	6	1	57047880	57048930	Vmn1r9	protein_coding
ENSMUSG00000115181	ENSMUST00000228270	6	1	57086439	57092020	Vmn1r10	protein_coding
ENSMUSG00000115181	ENSMUST00000176073	6	1	57090410	57091345	Vmn1r10	protein_coding
ENSMUSG00000115236	ENSMUST00000226968	6	1	57110440	57116602	Vmn1r11	protein_coding
ENSMUSG00000115236	ENSMUST00000228235	6	1	57110440	57116602	Vmn1r11	protein_coding
ENSMUSG00000115236	ENSMUST00000071304	6	1	57114338	57115237	Vmn1r11	protein_coding
ENSMUSG00000057981	ENSMUST00000226866	6	1	57133904	57142314	Vmn1r12	protein_coding
ENSMUSG00000057981	ENSMUST00000227581	6	1	57133905	57142314	Vmn1r12	protein_coding
ENSMUSG00000057981	ENSMUST00000073384	6	1	57135905	57136828	Vmn1r12	protein_coding
ENSMUSG00000064259	ENSMUST00000226892	6	1	57180275	57191784	Vmn1r13	protein_coding
ENSMUSG00000064259	ENSMUST00000227421	6	1	57180275	57191784	Vmn1r13	protein_coding
ENSMUSG00000064259	ENSMUST00000227298	6	1	57183497	57191784	Vmn1r13	protein_coding
ENSMUSG00000064259	ENSMUST00000078885	6	1	57186843	57187745	Vmn1r13	protein_coding
ENSMUSG00000114982	ENSMUST00000227884	6	1	57208671	57217870	Vmn1r14	protein_coding
ENSMUSG00000114982	ENSMUST00000227574	6	1	57208671	57217870	Vmn1r14	protein_coding
ENSMUSG00000114982	ENSMUST00000227209	6	1	57208671	57217870	Vmn1r14	protein_coding
ENSMUSG00000114982	ENSMUST00000227768	6	1	57208671	57217870	Vmn1r14	protein_coding
ENSMUSG00000114982	ENSMUST00000177435	6	1	57210424	57211335	Vmn1r14	protein_coding
ENSMUSG00000115199	ENSMUST00000228297	6	1	57234937	57236957	Vmn1r15	protein_coding
ENSMUSG00000115792	ENSMUST00000227283	6	-1	57295037	57306479	Vmn1r16	protein_coding
ENSMUSG00000115792	ENSMUST00000228356	6	-1	57295037	57306479	Vmn1r16	protein_coding
ENSMUSG00000115792	ENSMUST00000227168	6	-1	57299709	57300620	Vmn1r16	protein_coding
ENSMUSG00000115644	ENSMUST00000228156	6	-1	57336224	57340712	Vmn1r17	protein_coding
ENSMUSG00000115644	ENSMUST00000227186	6	-1	57336226	57340712	Vmn1r17	protein_coding
ENSMUSG00000115644	ENSMUST00000228294	6	-1	57336226	57340712	Vmn1r17	protein_coding
ENSMUSG00000115644	ENSMUST00000228342	6	-1	57336226	57340712	Vmn1r17	protein_coding
ENSMUSG00000115644	ENSMUST00000227966	6	-1	57337452	57338363	Vmn1r17	protein_coding
ENSMUSG00000091382	ENSMUST00000228574	6	-1	57353645	57372768	Vmn1r18	protein_coding
ENSMUSG00000091382	ENSMUST00000164732	6	-1	57366565	57367651	Vmn1r18	protein_coding
ENSMUSG00000115799	ENSMUST00000089830	6	1	57380765	57383019	Vmn1r19	protein_coding
ENSMUSG00000115253	ENSMUST00000227909	6	1	57405915	57412246	Vmn1r20	protein_coding
ENSMUSG00000115253	ENSMUST00000226808	6	1	57408676	57409587	Vmn1r20	protein_coding
ENSMUSG00000037826	ENSMUST00000042766	6	-1	57483487	57512411	Ppm1k	protein_coding
ENSMUSG00000037826	ENSMUST00000204607	6	-1	57490582	57492592	Ppm1k	protein_coding
ENSMUSG00000029798	ENSMUST00000031817	6	1	57557985	57641617	Herc6	protein_coding
ENSMUSG00000043162	ENSMUST00000053386	6	-1	57663561	57669063	Pyurf	protein_coding
ENSMUSG00000062190	ENSMUST00000072954	6	1	57679525	57716424	Lancl2	protein_coding
ENSMUSG00000062190	ENSMUST00000050077	6	1	57679621	57715467	Lancl2	protein_coding
ENSMUSG00000037788	ENSMUST00000127485	6	-1	57704792	57802121	Vopp1	protein_coding
ENSMUSG00000037788	ENSMUST00000114297	6	-1	57729250	57802144	Vopp1	protein_coding
ENSMUSG00000037788	ENSMUST00000204878	6	-1	57731548	57802135	Vopp1	protein_coding
ENSMUSG00000037788	ENSMUST00000145608	6	-1	57735332	57802139	Vopp1	protein_coding
ENSMUSG00000037788	ENSMUST00000203212	6	-1	57739434	57802139	Vopp1	protein_coding
ENSMUSG00000115343	ENSMUST00000226191	6	-1	57819815	57821483	Vmn1r21	protein_coding
ENSMUSG00000115343	ENSMUST00000203310	6	-1	57819815	57827328	Vmn1r21	protein_coding
ENSMUSG00000115343	ENSMUST00000203488	6	-1	57819815	57827328	Vmn1r21	protein_coding
ENSMUSG00000115091	ENSMUST00000228076	6	-1	57875111	57885013	Vmn1r22	protein_coding
ENSMUSG00000115091	ENSMUST00000228905	6	-1	57875111	57885013	Vmn1r22	protein_coding
ENSMUSG00000115091	ENSMUST00000227650	6	-1	57875111	57885013	Vmn1r22	protein_coding
ENSMUSG00000115091	ENSMUST00000227342	6	-1	57875111	57885013	Vmn1r22	protein_coding
ENSMUSG00000115091	ENSMUST00000228257	6	-1	57875111	57885013	Vmn1r22	protein_coding
ENSMUSG00000115091	ENSMUST00000228322	6	-1	57877067	57877975	Vmn1r22	protein_coding
ENSMUSG00000093376	ENSMUST00000175817	6	-1	57902827	57903823	Vmn1r23	protein_coding
ENSMUSG00000115507	ENSMUST00000228097	6	-1	57931692	57938488	Vmn1r24	protein_coding
ENSMUSG00000115507	ENSMUST00000228315	6	-1	57932626	57933516	Vmn1r24	protein_coding
ENSMUSG00000115668	ENSMUST00000176572	6	-1	57955284	57957795	Vmn1r25	protein_coding
ENSMUSG00000115668	ENSMUST00000228585	6	-1	57955379	57956287	Vmn1r25	protein_coding
ENSMUSG00000048697	ENSMUST00000228951	6	-1	57981919	57991216	Vmn1r26	protein_coding
ENSMUSG00000048697	ENSMUST00000228070	6	-1	57981919	57992144	Vmn1r26	protein_coding
ENSMUSG00000048697	ENSMUST00000228040	6	-1	57981919	57992144	Vmn1r26	protein_coding
ENSMUSG00000048697	ENSMUST00000049694	6	-1	57985168	57986187	Vmn1r26	protein_coding
ENSMUSG00000071428	ENSMUST00000228530	6	-1	58190076	58195806	Vmn1r27	protein_coding
ENSMUSG00000071428	ENSMUST00000226666	6	-1	58190076	58195806	Vmn1r27	protein_coding
ENSMUSG00000071428	ENSMUST00000095862	6	-1	58192091	58193002	Vmn1r27	protein_coding
ENSMUSG00000115705	ENSMUST00000227805	6	1	58239022	58252624	Vmn1r28	protein_coding
ENSMUSG00000115705	ENSMUST00000226813	6	1	58239367	58252624	Vmn1r28	protein_coding
ENSMUSG00000115705	ENSMUST00000228678	6	1	58242159	58243067	Vmn1r28	protein_coding
ENSMUSG00000091734	ENSMUST00000228909	6	1	58278534	58288670	Vmn1r29	protein_coding
ENSMUSG00000091734	ENSMUST00000227761	6	1	58278534	58288670	Vmn1r29	protein_coding
ENSMUSG00000091734	ENSMUST00000228038	6	1	58278534	58288670	Vmn1r29	protein_coding
ENSMUSG00000091734	ENSMUST00000226971	6	1	58278534	58288670	Vmn1r29	protein_coding
ENSMUSG00000091734	ENSMUST00000168416	6	1	58284253	58285275	Vmn1r29	protein_coding
ENSMUSG00000095670	ENSMUST00000228577	6	-1	58411144	58418303	Vmn1r30	protein_coding
ENSMUSG00000095670	ENSMUST00000227466	6	-1	58411144	58418303	Vmn1r30	protein_coding
ENSMUSG00000095670	ENSMUST00000226334	6	-1	58411144	58420370	Vmn1r30	protein_coding
ENSMUSG00000095670	ENSMUST00000228635	6	-1	58411144	58420370	Vmn1r30	protein_coding
ENSMUSG00000095670	ENSMUST00000078890	6	-1	58411827	58412879	Vmn1r30	protein_coding
ENSMUSG00000115404	ENSMUST00000177318	6	-1	58447926	58452315	Vmn1r31	protein_coding
ENSMUSG00000115404	ENSMUST00000176147	6	-1	58447926	58452315	Vmn1r31	protein_coding
