ENSMUSG00000091618	ENSMUST00000216211	10	-1	3207930	3217750	H60c	protein_coding
ENSMUSG00000037012	ENSMUST00000140383	10	-1	62151255	62210879	Hk1	protein_coding
ENSMUSG00000037012	ENSMUST00000143236	10	-1	62151255	62215631	Hk1	protein_coding
ENSMUSG00000037012	ENSMUST00000133429	10	-1	62151255	62215631	Hk1	protein_coding
ENSMUSG00000037012	ENSMUST00000132926	10	-1	62151255	62215631	Hk1	protein_coding
ENSMUSG00000037012	ENSMUST00000149534	10	-1	62151300	62198053	Hk1	protein_coding
ENSMUSG00000020080	ENSMUST00000020277	10	-1	62218916	62258270	Hkdc1	protein_coding
ENSMUSG00000020079	ENSMUST00000020273	10	-1	62264988	62285517	Supv3l1	protein_coding
ENSMUSG00000020078	ENSMUST00000092473	10	-1	62291014	62322377	Vps26a	protein_coding
ENSMUSG00000020078	ENSMUST00000105447	10	-1	62291056	62322584	Vps26a	protein_coding
ENSMUSG00000020078	ENSMUST00000217868	10	-1	62304100	62322525	Vps26a	protein_coding
ENSMUSG00000020077	ENSMUST00000160987	10	-1	62329612	62363230	Srgn	protein_coding
ENSMUSG00000020077	ENSMUST00000020271	10	-1	62330207	62343534	Srgn	protein_coding
ENSMUSG00000020077	ENSMUST00000162161	10	-1	62330463	62343717	Srgn	protein_coding
ENSMUSG00000020077	ENSMUST00000160643	10	-1	62333694	62363204	Srgn	protein_coding
ENSMUSG00000020077	ENSMUST00000159020	10	-1	62343455	62343876	Srgn	protein_coding
ENSMUSG00000036955	ENSMUST00000159704	10	-1	62374405	62414219	Kifbp	protein_coding
ENSMUSG00000036955	ENSMUST00000162759	10	-1	62375434	62406194	Kifbp	protein_coding
ENSMUSG00000036955	ENSMUST00000065887	10	-1	62394249	62414236	Kifbp	protein_coding
ENSMUSG00000036955	ENSMUST00000162525	10	-1	62394253	62414195	Kifbp	protein_coding
ENSMUSG00000020075	ENSMUST00000045866	10	-1	62416030	62438060	Ddx21	protein_coding
ENSMUSG00000020076	ENSMUST00000218304	10	-1	62451674	62457291	Ddx50	protein_coding
ENSMUSG00000020076	ENSMUST00000020270	10	-1	62451794	62486997	Ddx50	protein_coding
ENSMUSG00000036923	ENSMUST00000148720	10	-1	62494822	62561580	Stox1	protein_coding
ENSMUSG00000036923	ENSMUST00000133371	10	-1	62494822	62561907	Stox1	protein_coding
ENSMUSG00000020074	ENSMUST00000020268	10	-1	62579707	62628010	Ccar1	protein_coding
ENSMUSG00000020074	ENSMUST00000219527	10	-1	62580241	62628065	Ccar1	protein_coding
ENSMUSG00000020074	ENSMUST00000217768	10	-1	62612657	62628008	Ccar1	protein_coding
ENSMUSG00000020074	ENSMUST00000218946	10	-1	62616245	62628035	Ccar1	protein_coding
ENSMUSG00000047146	ENSMUST00000050826	10	-1	62640349	62715793	Tet1	protein_coding
ENSMUSG00000047146	ENSMUST00000174189	10	-1	62640356	62734897	Tet1	protein_coding
ENSMUSG00000047146	ENSMUST00000174121	10	-1	62648401	62650319	Tet1	protein_coding
ENSMUSG00000047146	ENSMUST00000173087	10	-1	62649127	62650318	Tet1	protein_coding
ENSMUSG00000047146	ENSMUST00000218438	10	-1	62715652	62723103	Tet1	protein_coding
ENSMUSG00000047146	ENSMUST00000228901	10	-1	62715652	62723291	Tet1	protein_coding
ENSMUSG00000047146	ENSMUST00000227494	10	-1	62715652	62728765	Tet1	protein_coding
ENSMUSG00000047146	ENSMUST00000218782	10	-1	62715652	62744775	Tet1	protein_coding
ENSMUSG00000071253	ENSMUST00000044977	10	1	62756412	62782277	Slc25a16	protein_coding
ENSMUSG00000071253	ENSMUST00000144459	10	1	62756459	62780208	Slc25a16	protein_coding
ENSMUSG00000036875	ENSMUST00000131422	10	1	62782805	62809964	Dna2	protein_coding
ENSMUSG00000020070	ENSMUST00000131718	10	1	62816018	62840245	Rufy2	protein_coding
ENSMUSG00000020070	ENSMUST00000119567	10	1	62816021	62849734	Rufy2	protein_coding
ENSMUSG00000020070	ENSMUST00000122231	10	1	62816041	62840218	Rufy2	protein_coding
ENSMUSG00000020070	ENSMUST00000156302	10	1	62817207	62824949	Rufy2	protein_coding
ENSMUSG00000020069	ENSMUST00000020263	10	-1	62850443	62859673	Hnrnph3	protein_coding
ENSMUSG00000020069	ENSMUST00000118898	10	-1	62850443	62859673	Hnrnph3	protein_coding
ENSMUSG00000020069	ENSMUST00000119814	10	-1	62853586	62859626	Hnrnph3	protein_coding
ENSMUSG00000020072	ENSMUST00000124784	10	1	62860094	62888040	Pbld2	protein_coding
ENSMUSG00000020072	ENSMUST00000020262	10	1	62860291	62894592	Pbld2	protein_coding
ENSMUSG00000112129	ENSMUST00000219687	10	1	62896492	62899907	Pbld1	protein_coding
ENSMUSG00000112129	ENSMUST00000219045	10	1	62896508	62899907	Pbld1	protein_coding
ENSMUSG00000112129	ENSMUST00000178684	10	1	62897361	62913741	Pbld1	protein_coding
ENSMUSG00000112129	ENSMUST00000020266	10	1	62897361	62913741	Pbld1	protein_coding
ENSMUSG00000112129	ENSMUST00000219829	10	1	62903245	62908203	Pbld1	protein_coding
ENSMUSG00000036816	ENSMUST00000044059	10	1	62935430	62937058	Atoh7	protein_coding
ENSMUSG00000020067	ENSMUST00000095580	10	-1	62951574	63039731	Mypn	protein_coding
ENSMUSG00000020067	ENSMUST00000218978	10	-1	62952056	62958463	Mypn	protein_coding
ENSMUSG00000020064	ENSMUST00000020258	10	1	63079690	63153653	Herc4	protein_coding
ENSMUSG00000020064	ENSMUST00000219577	10	1	63079702	63153657	Herc4	protein_coding
ENSMUSG00000020063	ENSMUST00000120239	10	-1	63154784	63217483	Sirt1	protein_coding
ENSMUSG00000020063	ENSMUST00000020257	10	-1	63154786	63174811	Sirt1	protein_coding
ENSMUSG00000020063	ENSMUST00000177694	10	-1	63154786	63174811	Sirt1	protein_coding
ENSMUSG00000020063	ENSMUST00000105442	10	-1	63154837	63174814	Sirt1	protein_coding
ENSMUSG00000036764	ENSMUST00000129625	10	1	63218222	63244059	Dnajc12	protein_coding
ENSMUSG00000036764	ENSMUST00000043317	10	1	63222342	63246355	Dnajc12	protein_coding
ENSMUSG00000048185	ENSMUST00000054760	10	-1	63257144	63257568	Gm7075	protein_coding
ENSMUSG00000060843	ENSMUST00000105441	10	1	63265877	64838744	Ctnna3	protein_coding
ENSMUSG00000060843	ENSMUST00000105440	10	1	63293289	64839446	Ctnna3	protein_coding
ENSMUSG00000060843	ENSMUST00000075099	10	1	63339816	64838612	Ctnna3	protein_coding
ENSMUSG00000042846	ENSMUST00000105439	10	-1	63764251	63926053	Lrrtm3	protein_coding
ENSMUSG00000019873	ENSMUST00000020023	10	-1	66844968	66932724	Reep3	protein_coding
ENSMUSG00000019873	ENSMUST00000217841	10	-1	66847451	66932625	Reep3	protein_coding
ENSMUSG00000019873	ENSMUST00000218920	10	-1	66864705	66870411	Reep3	protein_coding
ENSMUSG00000037876	ENSMUST00000174317	10	1	66932271	67060741	Jmjd1c	protein_coding
ENSMUSG00000037876	ENSMUST00000174408	10	1	66963037	67092097	Jmjd1c	protein_coding
ENSMUSG00000037876	ENSMUST00000051446	10	1	66963037	67092105	Jmjd1c	protein_coding
ENSMUSG00000037876	ENSMUST00000173689	10	1	67021529	67092097	Jmjd1c	protein_coding
ENSMUSG00000075000	ENSMUST00000077839	10	-1	67102468	67121084	Nrbf2	protein_coding
ENSMUSG00000075000	ENSMUST00000159002	10	-1	67103620	67120959	Nrbf2	protein_coding
ENSMUSG00000037868	ENSMUST00000145754	10	1	67371305	67376076	Egr2	protein_coding
ENSMUSG00000037868	ENSMUST00000145936	10	1	67371413	67376211	Egr2	protein_coding
ENSMUSG00000037868	ENSMUST00000048289	10	1	67373699	67378018	Egr2	protein_coding
ENSMUSG00000037868	ENSMUST00000130933	10	1	67373700	67374210	Egr2	protein_coding
ENSMUSG00000037868	ENSMUST00000105438	10	1	67373700	67378018	Egr2	protein_coding
ENSMUSG00000037868	ENSMUST00000146986	10	1	67373760	67375771	Egr2	protein_coding
ENSMUSG00000037868	ENSMUST00000127820	10	1	67374513	67378018	Egr2	protein_coding
ENSMUSG00000057134	ENSMUST00000075686	10	-1	67380341	67384898	Ado	protein_coding
ENSMUSG00000037855	ENSMUST00000064656	10	-1	67721933	67748492	Zfp365	protein_coding
ENSMUSG00000037846	ENSMUST00000118160	10	1	67815400	67879698	Rtkn2	protein_coding
ENSMUSG00000037846	ENSMUST00000105437	10	1	67815428	67879694	Rtkn2	protein_coding
ENSMUSG00000037846	ENSMUST00000117086	10	1	67815545	67878128	Rtkn2	protein_coding
ENSMUSG00000019947	ENSMUST00000219238	10	-1	67928350	68114570	Arid5b	protein_coding
ENSMUSG00000019947	ENSMUST00000218532	10	-1	67932284	67972456	Arid5b	protein_coding
ENSMUSG00000019945	ENSMUST00000020103	10	-1	68266783	68377726	Cabcoco1	protein_coding
ENSMUSG00000019945	ENSMUST00000166919	10	-1	68266790	68361597	Cabcoco1	protein_coding
ENSMUSG00000060044	ENSMUST00000080995	10	1	68559576	68618480	Tmem26	protein_coding
ENSMUSG00000019944	ENSMUST00000167286	10	1	68987264	69085543	Rhobtb1	protein_coding
ENSMUSG00000019944	ENSMUST00000164034	10	1	69044382	69125730	Rhobtb1	protein_coding
ENSMUSG00000090622	ENSMUST00000170048	10	-1	69045592	69048928	A930033H14Rik	protein_coding
ENSMUSG00000019944	ENSMUST00000020101	10	1	69048464	69127621	Rhobtb1	protein_coding
ENSMUSG00000019944	ENSMUST00000167384	10	1	69048506	69125828	Rhobtb1	protein_coding
ENSMUSG00000019944	ENSMUST00000163497	10	1	69048914	69102020	Rhobtb1	protein_coding
ENSMUSG00000019944	ENSMUST00000164212	10	1	69049001	69085553	Rhobtb1	protein_coding
ENSMUSG00000019944	ENSMUST00000067908	10	1	69049024	69127610	Rhobtb1	protein_coding
ENSMUSG00000019944	ENSMUST00000172261	10	1	69055215	69085558	Rhobtb1	protein_coding
ENSMUSG00000019944	ENSMUST00000163760	10	1	69115175	69125828	Rhobtb1	protein_coding
ENSMUSG00000019942	ENSMUST00000020099	10	-1	69170976	69188768	Cdk1	protein_coding
ENSMUSG00000019942	ENSMUST00000119827	10	-1	69174154	69188733	Cdk1	protein_coding
ENSMUSG00000019942	ENSMUST00000152448	10	-1	69176596	69186660	Cdk1	protein_coding
ENSMUSG00000069601	ENSMUST00000218680	10	1	69234826	69859787	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000182884	10	1	69369602	69863268	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000182155	10	1	69369673	69860456	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000183169	10	1	69369677	69860712	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000183148	10	1	69369677	69860712	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000182557	10	1	69369895	69660911	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000182439	10	1	69370038	69859696	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000092434	10	1	69370052	69851463	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000047061	10	1	69370052	69851463	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000092432	10	1	69370052	69851463	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000092431	10	1	69370052	69851463	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000054167	10	1	69370052	69851463	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000182992	10	1	69542200	69851461	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000182993	10	1	69621355	69694351	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000183240	10	1	69623286	69685978	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000182972	10	1	69733961	69859751	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000182683	10	1	69734899	69809717	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000182692	10	1	69761325	69859787	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000092433	10	1	69761362	69860784	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000182269	10	1	69761603	69860712	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000183261	10	1	69761603	69860712	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000183074	10	1	69761603	69860712	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000182029	10	1	69761635	69851635	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000181974	10	1	69761784	69860473	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000182795	10	1	69761910	69860456	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000182437	10	1	69761963	69859825	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000186247	10	1	69814301	69835328	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000183082	10	1	69815192	69821940	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000182207	10	1	69816153	69860712	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000183023	10	1	69823679	69860458	Ank3	protein_coding
ENSMUSG00000069601	ENSMUST00000185582	10	1	69827921	69833998	Ank3	protein_coding
ENSMUSG00000048701	ENSMUST00000147545	10	1	69932951	70029030	Ccdc6	protein_coding
ENSMUSG00000048701	ENSMUST00000156001	10	1	70010841	70024003	Ccdc6	protein_coding
ENSMUSG00000048701	ENSMUST00000135607	10	1	70010877	70024017	Ccdc6	protein_coding
ENSMUSG00000019933	ENSMUST00000020090	10	1	70040497	70055541	Mrln	protein_coding
ENSMUSG00000019933	ENSMUST00000190199	10	1	70040540	70055410	Mrln	protein_coding
ENSMUSG00000037762	ENSMUST00000046807	10	1	70080930	70121798	Slc16a9	protein_coding
ENSMUSG00000043259	ENSMUST00000105436	10	1	70276498	70394559	Fam13c	protein_coding
ENSMUSG00000043259	ENSMUST00000173042	10	1	70276710	70394566	Fam13c	protein_coding
ENSMUSG00000043259	ENSMUST00000062883	10	1	70276756	70394561	Fam13c	protein_coding
ENSMUSG00000037747	ENSMUST00000046513	10	-1	70393512	70435121	Phyhipl	protein_coding
ENSMUSG00000037747	ENSMUST00000162251	10	-1	70394707	70428650	Phyhipl	protein_coding
ENSMUSG00000037747	ENSMUST00000162144	10	-1	70395533	70491788	Phyhipl	protein_coding
ENSMUSG00000037747	ENSMUST00000162793	10	-1	70406739	70491795	Phyhipl	protein_coding
ENSMUSG00000014329	ENSMUST00000143791	10	-1	70758662	70995530	Bicc1	protein_coding
ENSMUSG00000014329	ENSMUST00000131445	10	-1	70760932	70982690	Bicc1	protein_coding
ENSMUSG00000014329	ENSMUST00000014473	10	-1	70760932	70995520	Bicc1	protein_coding
ENSMUSG00000003923	ENSMUST00000092430	10	-1	71061294	71074110	Tfam	protein_coding
ENSMUSG00000003923	ENSMUST00000105432	10	-1	71064287	71074110	Tfam	protein_coding
ENSMUSG00000003923	ENSMUST00000121685	10	-1	71064342	71073508	Tfam	protein_coding
ENSMUSG00000003923	ENSMUST00000152505	10	-1	71064946	71072872	Tfam	protein_coding
ENSMUSG00000019927	ENSMUST00000020085	10	-1	71090810	71121092	Ube2d1	protein_coding
ENSMUSG00000037710	ENSMUST00000045887	10	-1	71166310	71180784	Cisd1	protein_coding
ENSMUSG00000060733	ENSMUST00000079252	10	1	71183593	71221715	Ipmk	protein_coding
ENSMUSG00000060733	ENSMUST00000118381	10	1	71183666	71213246	Ipmk	protein_coding
ENSMUSG00000060733	ENSMUST00000121446	10	1	71183666	71217830	Ipmk	protein_coding
ENSMUSG00000019923	ENSMUST00000020081	10	1	72490677	72510796	Zwint	protein_coding
ENSMUSG00000019923	ENSMUST00000105431	10	1	72490727	72505621	Zwint	protein_coding
ENSMUSG00000019923	ENSMUST00000160337	10	1	72490728	72504997	Zwint	protein_coding
ENSMUSG00000019923	ENSMUST00000219352	10	1	72492076	72492927	Zwint	protein_coding
ENSMUSG00000052613	ENSMUST00000064562	10	1	73657699	74470597	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000193174	10	1	73657699	74480209	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000105426	10	1	73657715	74468368	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000129404	10	1	73657715	74468496	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000131321	10	1	73657715	74468496	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000126920	10	1	73657715	74468496	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000147189	10	1	73657715	74468496	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000105424	10	1	73657715	74468496	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000092420	10	1	73657715	74468496	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000105429	10	1	73657715	74468496	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000193361	10	1	73657715	74469430	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000131724	10	1	73657715	74480559	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000152655	10	1	73657715	74480559	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000151116	10	1	73657715	74480559	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000155701	10	1	73657715	74480559	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000152819	10	1	73657715	74480559	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000125517	10	1	73657715	74480559	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000124046	10	1	73657715	74480559	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000146682	10	1	73657715	74482146	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000177107	10	1	73657715	74482146	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000149977	10	1	73657715	74482310	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000191854	10	1	73657715	74485569	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000134009	10	1	73657775	74343432	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000177420	10	1	73657775	74343432	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000125006	10	1	73657775	74343432	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000191709	10	1	73782888	74480050	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000193739	10	1	73782888	74481904	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000195531	10	1	73782888	74482000	Pcdh15	protein_coding
ENSMUSG00000052613	ENSMUST00000194315	10	1	74191691	74468499	Pcdh15	protein_coding
ENSMUSG00000009070	ENSMUST00000179546	10	-1	74793309	74868385	Rsph14	protein_coding
ENSMUSG00000009070	ENSMUST00000009214	10	-1	74793309	74868397	Rsph14	protein_coding
ENSMUSG00000009070	ENSMUST00000166088	10	-1	74793309	74868418	Rsph14	protein_coding
ENSMUSG00000009070	ENSMUST00000160450	10	-1	74795504	74868385	Rsph14	protein_coding
ENSMUSG00000009070	ENSMUST00000160072	10	-1	74797503	74868394	Rsph14	protein_coding
ENSMUSG00000040009	ENSMUST00000037813	10	1	74803009	74852739	Gnaz	protein_coding
ENSMUSG00000040009	ENSMUST00000159991	10	1	74826673	74852730	Gnaz	protein_coding
ENSMUSG00000009070	ENSMUST00000159994	10	-1	74858136	74868360	Rsph14	protein_coding
ENSMUSG00000020175	ENSMUST00000147802	10	1	74872898	74890580	Rab36	protein_coding
ENSMUSG00000020175	ENSMUST00000020391	10	1	74872916	74881939	Rab36	protein_coding
ENSMUSG00000020175	ENSMUST00000234625	10	1	74872921	74889932	Rab36	protein_coding
ENSMUSG00000020175	ENSMUST00000139384	10	1	74873154	74886527	Rab36	protein_coding
ENSMUSG00000020175	ENSMUST00000146440	10	1	74873668	74889893	Rab36	protein_coding
ENSMUSG00000009681	ENSMUST00000164107	10	1	74896424	75020753	Bcr	protein_coding
ENSMUSG00000009681	ENSMUST00000218591	10	1	74996192	75007380	Bcr	protein_coding
ENSMUSG00000009681	ENSMUST00000218465	10	1	75009797	75018614	Bcr	protein_coding
ENSMUSG00000009681	ENSMUST00000218057	10	1	75010803	75017050	Bcr	protein_coding
ENSMUSG00000033444	ENSMUST00000218766	10	1	75047905	75146897	Specc1l	protein_coding
ENSMUSG00000033444	ENSMUST00000105421	10	1	75048222	75148577	Specc1l	protein_coding
ENSMUSG00000033444	ENSMUST00000219387	10	1	75048252	75080965	Specc1l	protein_coding
ENSMUSG00000033444	ENSMUST00000040105	10	1	75065689	75148233	Specc1l	protein_coding
ENSMUSG00000020178	ENSMUST00000105420	10	1	75152711	75170618	Adora2a	protein_coding
ENSMUSG00000020178	ENSMUST00000219044	10	1	75152936	75162114	Adora2a	protein_coding
ENSMUSG00000020178	ENSMUST00000219322	10	1	75158954	75161932	Adora2a	protein_coding
ENSMUSG00000020178	ENSMUST00000217703	10	1	75160692	75161873	Adora2a	protein_coding
ENSMUSG00000033427	ENSMUST00000219052	10	1	75236949	75260398	Upb1	protein_coding
ENSMUSG00000033427	ENSMUST00000039925	10	1	75242745	75277513	Upb1	protein_coding
ENSMUSG00000033416	ENSMUST00000153125	10	-1	75252301	75347115	Gucd1	protein_coding
ENSMUSG00000033416	ENSMUST00000039796	10	-1	75342117	75353215	Gucd1	protein_coding
ENSMUSG00000033416	ENSMUST00000118936	10	-1	75342659	75353806	Gucd1	protein_coding
ENSMUSG00000033416	ENSMUST00000219774	10	-1	75344529	75353132	Gucd1	protein_coding
ENSMUSG00000033416	ENSMUST00000128419	10	-1	75344799	75353004	Gucd1	protein_coding
ENSMUSG00000033416	ENSMUST00000147269	10	-1	75345531	75353720	Gucd1	protein_coding
ENSMUSG00000033416	ENSMUST00000123505	10	-1	75345551	75353690	Gucd1	protein_coding
ENSMUSG00000020180	ENSMUST00000020397	10	1	75353385	75373215	Snrpd3	protein_coding
ENSMUSG00000020180	ENSMUST00000220229	10	1	75353877	75371252	Snrpd3	protein_coding
ENSMUSG00000046807	ENSMUST00000220172	10	-1	75385957	75389728	Lrrc75b	protein_coding
ENSMUSG00000046807	ENSMUST00000051129	10	-1	75385959	75396164	Lrrc75b	protein_coding
ENSMUSG00000006345	ENSMUST00000145079	10	1	75397438	75412089	Ggt1	protein_coding
ENSMUSG00000006345	ENSMUST00000140219	10	1	75397489	75412136	Ggt1	protein_coding
ENSMUSG00000006345	ENSMUST00000141062	10	1	75399982	75410160	Ggt1	protein_coding
ENSMUSG00000006345	ENSMUST00000152657	10	1	75399989	75412089	Ggt1	protein_coding
ENSMUSG00000006345	ENSMUST00000129232	10	1	75402127	75414751	Ggt1	protein_coding
ENSMUSG00000006345	ENSMUST00000143792	10	1	75402132	75415199	Ggt1	protein_coding
ENSMUSG00000006345	ENSMUST00000145928	10	1	75404468	75415116	Ggt1	protein_coding
ENSMUSG00000006345	ENSMUST00000131565	10	1	75404475	75412136	Ggt1	protein_coding
ENSMUSG00000006345	ENSMUST00000134503	10	1	75404490	75422034	Ggt1	protein_coding
ENSMUSG00000006345	ENSMUST00000125770	10	1	75404491	75411888	Ggt1	protein_coding
ENSMUSG00000006345	ENSMUST00000128886	10	1	75404496	75412136	Ggt1	protein_coding
ENSMUSG00000006345	ENSMUST00000151212	10	1	75404508	75411803	Ggt1	protein_coding
ENSMUSG00000006345	ENSMUST00000143226	10	1	75407360	75414754	Ggt1	protein_coding
ENSMUSG00000006345	ENSMUST00000124259	10	1	75407365	75415194	Ggt1	protein_coding
ENSMUSG00000006345	ENSMUST00000006508	10	1	75409282	75422016	Ggt1	protein_coding
