ENSMUSG00000017688	ENSMUST00000108394	3	1	3699210	3723112	Hnf4g	protein_coding
ENSMUSG00000059994	ENSMUST00000163661	3	1	87283694	87299047	Fcrl1	protein_coding
ENSMUSG00000059994	ENSMUST00000072480	3	1	87283696	87299440	Fcrl1	protein_coding
ENSMUSG00000059994	ENSMUST00000167200	3	1	87283755	87299441	Fcrl1	protein_coding
ENSMUSG00000059994	ENSMUST00000194786	3	1	87283767	87310241	Fcrl1	protein_coding
ENSMUSG00000059994	ENSMUST00000191666	3	1	87283774	87299061	Fcrl1	protein_coding
ENSMUSG00000048031	ENSMUST00000194102	3	1	87343080	87374830	Fcrl5	protein_coding
ENSMUSG00000048031	ENSMUST00000193229	3	1	87343120	87407985	Fcrl5	protein_coding
ENSMUSG00000048031	ENSMUST00000166297	3	1	87343192	87365143	Fcrl5	protein_coding
ENSMUSG00000048031	ENSMUST00000049926	3	1	87343192	87365143	Fcrl5	protein_coding
ENSMUSG00000048031	ENSMUST00000178261	3	1	87343192	87365143	Fcrl5	protein_coding
ENSMUSG00000003382	ENSMUST00000119109	3	1	87432714	87447463	Etv3	protein_coding
ENSMUSG00000003382	ENSMUST00000170036	3	1	87432885	87447449	Etv3	protein_coding
ENSMUSG00000003382	ENSMUST00000117293	3	1	87432921	87438338	Etv3	protein_coding
ENSMUSG00000118505	ENSMUST00000238894	3	1	87457406	87468416	Etv3l	protein_coding
ENSMUSG00000118505	ENSMUST00000238853	3	1	87458556	87468416	Etv3l	protein_coding
ENSMUSG00000041977	ENSMUST00000039476	3	1	87524882	87645340	Arhgef11	protein_coding
ENSMUSG00000041977	ENSMUST00000129113	3	1	87524892	87643216	Arhgef11	protein_coding
ENSMUSG00000041977	ENSMUST00000212015	3	1	87526068	87596157	Arhgef11	protein_coding
ENSMUSG00000023084	ENSMUST00000023846	3	-1	87644230	87655930	Lrrc71	protein_coding
ENSMUSG00000023084	ENSMUST00000174581	3	-1	87646287	87648355	Lrrc71	protein_coding
ENSMUSG00000028073	ENSMUST00000079083	3	-1	87656404	87676260	Pear1	protein_coding
ENSMUSG00000028073	ENSMUST00000029714	3	-1	87656404	87731562	Pear1	protein_coding
ENSMUSG00000028073	ENSMUST00000090981	3	-1	87656404	87731613	Pear1	protein_coding
ENSMUSG00000028073	ENSMUST00000172621	3	-1	87656405	87676250	Pear1	protein_coding
ENSMUSG00000028073	ENSMUST00000174759	3	-1	87657207	87676250	Pear1	protein_coding
ENSMUSG00000028073	ENSMUST00000172590	3	-1	87665638	87676250	Pear1	protein_coding
ENSMUSG00000028073	ENSMUST00000174776	3	-1	87665665	87676273	Pear1	protein_coding
ENSMUSG00000028073	ENSMUST00000173184	3	-1	87666417	87676242	Pear1	protein_coding
ENSMUSG00000028072	ENSMUST00000029712	3	-1	87685551	87702469	Ntrk1	protein_coding
ENSMUSG00000005640	ENSMUST00000029711	3	1	87704258	87723408	Insrr	protein_coding
ENSMUSG00000005640	ENSMUST00000107582	3	1	87704401	87723359	Insrr	protein_coding
ENSMUSG00000028071	ENSMUST00000107581	3	1	87754062	87760078	Sh2d2a	protein_coding
ENSMUSG00000028071	ENSMUST00000029709	3	1	87754312	87763029	Sh2d2a	protein_coding
ENSMUSG00000004895	ENSMUST00000005015	3	-1	87766210	87792915	Prcc	protein_coding
ENSMUSG00000004897	ENSMUST00000005017	3	1	87813628	87823439	Hdgf	protein_coding
ENSMUSG00000004897	ENSMUST00000159492	3	1	87814157	87821994	Hdgf	protein_coding
ENSMUSG00000019710	ENSMUST00000119968	3	1	87826813	87830969	Mrpl24	protein_coding
ENSMUSG00000019710	ENSMUST00000019854	3	1	87826813	87830979	Mrpl24	protein_coding
ENSMUSG00000019710	ENSMUST00000137775	3	1	87826843	87829359	Mrpl24	protein_coding
ENSMUSG00000019710	ENSMUST00000121920	3	1	87826870	87830979	Mrpl24	protein_coding
ENSMUSG00000019710	ENSMUST00000121048	3	1	87828916	87830979	Mrpl24	protein_coding
ENSMUSG00000004896	ENSMUST00000005016	3	-1	87830212	87837451	Rrnad1	protein_coding
ENSMUSG00000004896	ENSMUST00000160074	3	-1	87830965	87835565	Rrnad1	protein_coding
ENSMUSG00000004896	ENSMUST00000160143	3	-1	87831090	87837890	Rrnad1	protein_coding
ENSMUSG00000048039	ENSMUST00000055984	3	1	87837621	87847993	Isg20l2	protein_coding
ENSMUSG00000004885	ENSMUST00000005019	3	1	87855973	87860683	Crabp2	protein_coding
ENSMUSG00000004891	ENSMUST00000090973	3	1	87878400	87887758	Nes	protein_coding
ENSMUSG00000004891	ENSMUST00000160694	3	1	87878436	87887758	Nes	protein_coding
ENSMUSG00000004892	ENSMUST00000090971	3	-1	87894838	87907537	Bcan	protein_coding
ENSMUSG00000004892	ENSMUST00000194193	3	-1	87904440	87906941	Bcan	protein_coding
ENSMUSG00000004894	ENSMUST00000005014	3	-1	87929368	87934785	Hapln2	protein_coding
ENSMUSG00000028069	ENSMUST00000029707	3	1	87950415	87963297	Gpatch4	protein_coding
ENSMUSG00000028069	ENSMUST00000166021	3	1	87950415	87963300	Gpatch4	protein_coding
ENSMUSG00000028069	ENSMUST00000194258	3	1	87950431	87962507	Gpatch4	protein_coding
ENSMUSG00000028069	ENSMUST00000193398	3	1	87950435	87963283	Gpatch4	protein_coding
ENSMUSG00000028070	ENSMUST00000029708	3	-1	87963827	87965802	Naxe	protein_coding
ENSMUSG00000051036	ENSMUST00000050258	3	-1	87976717	87985611	Ttc24	protein_coding
ENSMUSG00000028068	ENSMUST00000071812	3	1	87989278	88028355	Iqgap3	protein_coding
ENSMUSG00000028068	ENSMUST00000194440	3	1	88012449	88028351	Iqgap3	protein_coding
ENSMUSG00000001419	ENSMUST00000001455	3	1	88049679	88079393	Mef2d	protein_coding
ENSMUSG00000001419	ENSMUST00000119251	3	1	88049723	88077237	Mef2d	protein_coding
ENSMUSG00000001419	ENSMUST00000107558	3	1	88049879	88075962	Mef2d	protein_coding
ENSMUSG00000001419	ENSMUST00000107559	3	1	88049879	88075962	Mef2d	protein_coding
ENSMUSG00000104445	ENSMUST00000171887	3	-1	88150181	88162016	Rhbg	protein_coding
ENSMUSG00000103766	ENSMUST00000165196	3	-1	88150687	88194517	Gm38392	protein_coding
ENSMUSG00000010538	ENSMUST00000107556	3	-1	88190064	88204306	Tsacc	protein_coding
ENSMUSG00000010538	ENSMUST00000010682	3	-1	88190067	88204145	Tsacc	protein_coding
ENSMUSG00000001416	ENSMUST00000001452	3	1	88204423	88229074	Cct3	protein_coding
ENSMUSG00000001416	ENSMUST00000164166	3	1	88204481	88229073	Cct3	protein_coding
ENSMUSG00000001416	ENSMUST00000168062	3	1	88204495	88228814	Cct3	protein_coding
ENSMUSG00000001416	ENSMUST00000163735	3	1	88210145	88227957	Cct3	protein_coding
ENSMUSG00000001416	ENSMUST00000168971	3	1	88228355	88229072	Cct3	protein_coding
ENSMUSG00000001418	ENSMUST00000177005	3	1	88232330	88238620	Glmp	protein_coding
ENSMUSG00000001418	ENSMUST00000176519	3	1	88232389	88235670	Glmp	protein_coding
ENSMUSG00000001418	ENSMUST00000001454	3	1	88232389	88235675	Glmp	protein_coding
ENSMUSG00000001418	ENSMUST00000176425	3	1	88232389	88235675	Glmp	protein_coding
ENSMUSG00000001418	ENSMUST00000154381	3	1	88235380	88235888	Glmp	protein_coding
ENSMUSG00000001420	ENSMUST00000001456	3	-1	88235962	88241811	Tmem79	protein_coding
ENSMUSG00000001420	ENSMUST00000107553	3	-1	88236353	88241575	Tmem79	protein_coding
ENSMUSG00000001420	ENSMUST00000107552	3	-1	88236354	88241761	Tmem79	protein_coding
ENSMUSG00000001420	ENSMUST00000193872	3	-1	88240445	88243455	Tmem79	protein_coding
ENSMUSG00000001415	ENSMUST00000001451	3	1	88243567	88269645	Smg5	protein_coding
ENSMUSG00000041423	ENSMUST00000147948	3	1	88271891	88275340	Paqr6	protein_coding
ENSMUSG00000041423	ENSMUST00000147991	3	1	88271896	88275848	Paqr6	protein_coding
ENSMUSG00000074489	ENSMUST00000107543	3	-1	88275923	88280050	Bglap3	protein_coding
ENSMUSG00000074489	ENSMUST00000075523	3	-1	88275929	88277138	Bglap3	protein_coding
ENSMUSG00000074489	ENSMUST00000107542	3	-1	88275929	88280050	Bglap3	protein_coding
ENSMUSG00000074486	ENSMUST00000098956	3	-1	88285043	88286006	Bglap2	protein_coding
ENSMUSG00000074483	ENSMUST00000076048	3	-1	88290808	88291740	Bglap	protein_coding
ENSMUSG00000028066	ENSMUST00000193338	3	-1	88301450	88317633	Pmf1	protein_coding
ENSMUSG00000028066	ENSMUST00000056370	3	-1	88301450	88317638	Pmf1	protein_coding
ENSMUSG00000050144	ENSMUST00000168755	3	-1	88317805	88332414	Slc25a44	protein_coding
ENSMUSG00000050144	ENSMUST00000193433	3	-1	88317805	88332415	Slc25a44	protein_coding
ENSMUSG00000050144	ENSMUST00000195657	3	-1	88317806	88332419	Slc25a44	protein_coding
ENSMUSG00000050144	ENSMUST00000057935	3	-1	88317806	88332446	Slc25a44	protein_coding
ENSMUSG00000028064	ENSMUST00000029700	3	-1	88343266	88363046	Sema4a	protein_coding
ENSMUSG00000028064	ENSMUST00000107531	3	-1	88343269	88363004	Sema4a	protein_coding
ENSMUSG00000028064	ENSMUST00000169222	3	-1	88343269	88366191	Sema4a	protein_coding
ENSMUSG00000028064	ENSMUST00000165898	3	-1	88343269	88366408	Sema4a	protein_coding
ENSMUSG00000028064	ENSMUST00000166237	3	-1	88343269	88368489	Sema4a	protein_coding
ENSMUSG00000028064	ENSMUST00000127436	3	-1	88357404	88366408	Sema4a	protein_coding
ENSMUSG00000028064	ENSMUST00000147200	3	-1	88357892	88366183	Sema4a	protein_coding
ENSMUSG00000028064	ENSMUST00000125526	3	-1	88359351	88362612	Sema4a	protein_coding
ENSMUSG00000028064	ENSMUST00000141471	3	-1	88360396	88363722	Sema4a	protein_coding
ENSMUSG00000028064	ENSMUST00000123753	3	-1	88362072	88363743	Sema4a	protein_coding
ENSMUSG00000028063	ENSMUST00000029699	3	-1	88388455	88410642	Lmna	protein_coding
ENSMUSG00000028063	ENSMUST00000120377	3	-1	88390512	88410614	Lmna	protein_coding
ENSMUSG00000028063	ENSMUST00000036252	3	-1	88390513	88400619	Lmna	protein_coding
ENSMUSG00000028063	ENSMUST00000149068	3	-1	88410060	88417263	Lmna	protein_coding
ENSMUSG00000074480	ENSMUST00000172699	3	1	88439702	88448703	Mex3a	protein_coding
ENSMUSG00000008601	ENSMUST00000008745	3	-1	88449336	88455607	Rab25	protein_coding
ENSMUSG00000008601	ENSMUST00000131775	3	-1	88449616	88455556	Rab25	protein_coding
ENSMUSG00000028062	ENSMUST00000029698	3	-1	88457126	88460331	Lamtor2	protein_coding
ENSMUSG00000028062	ENSMUST00000119002	3	-1	88457127	88460166	Lamtor2	protein_coding
ENSMUSG00000008604	ENSMUST00000008748	3	1	88461065	88477032	Ubqln4	protein_coding
ENSMUSG00000041355	ENSMUST00000192688	3	1	88483183	88491180	Ssr2	protein_coding
ENSMUSG00000041355	ENSMUST00000193069	3	1	88483246	88487290	Ssr2	protein_coding
ENSMUSG00000041355	ENSMUST00000194604	3	1	88483256	88487283	Ssr2	protein_coding
ENSMUSG00000041355	ENSMUST00000195014	3	1	88486915	88495726	Ssr2	protein_coding
ENSMUSG00000041355	ENSMUST00000193934	3	1	88486948	88495326	Ssr2	protein_coding
ENSMUSG00000041355	ENSMUST00000192495	3	1	88486974	88495340	Ssr2	protein_coding
ENSMUSG00000041355	ENSMUST00000035785	3	1	88486978	88495726	Ssr2	protein_coding
ENSMUSG00000028059	ENSMUST00000175903	3	1	88513273	88554236	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000177023	3	1	88521916	88540902	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000176539	3	1	88522674	88541806	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000177498	3	1	88523450	88554839	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000176500	3	1	88523450	88555359	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000175779	3	1	88523824	88554202	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000029694	3	1	88528413	88555359	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000176804	3	1	88528432	88554170	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000107510	3	1	88528599	88555357	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000170653	3	1	88528743	88555355	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000177303	3	1	88528862	88554236	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000176307	3	1	88529766	88540233	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000175911	3	1	88530228	88548015	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000176243	3	1	88530661	88540924	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000176316	3	1	88536749	88540283	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000176879	3	1	88536780	88540299	Arhgef2	protein_coding
ENSMUSG00000028059	ENSMUST00000175745	3	1	88536878	88539641	Arhgef2	protein_coding
ENSMUSG00000049741	ENSMUST00000063119	3	-1	88559205	88560449	Rxfp4	protein_coding
ENSMUSG00000028060	ENSMUST00000029696	3	1	88593110	88620231	Khdc4	protein_coding
ENSMUSG00000028057	ENSMUST00000029692	3	1	88624145	88637034	Rit1	protein_coding
ENSMUSG00000028057	ENSMUST00000171645	3	1	88624183	88633676	Rit1	protein_coding
ENSMUSG00000028057	ENSMUST00000172252	3	1	88624213	88636863	Rit1	protein_coding
ENSMUSG00000068923	ENSMUST00000107503	3	-1	88652007	88659358	Syt11	protein_coding
ENSMUSG00000068923	ENSMUST00000107505	3	-1	88652007	88682471	Syt11	protein_coding
ENSMUSG00000068923	ENSMUST00000090945	3	-1	88652008	88679906	Syt11	protein_coding
ENSMUSG00000068923	ENSMUST00000183267	3	-1	88654779	88669691	Syt11	protein_coding
ENSMUSG00000054199	ENSMUST00000107498	3	1	88742538	88817410	Gon4l	protein_coding
ENSMUSG00000054199	ENSMUST00000081695	3	1	88744323	88817405	Gon4l	protein_coding
ENSMUSG00000054199	ENSMUST00000090942	3	1	88744323	88817405	Gon4l	protein_coding
ENSMUSG00000054199	ENSMUST00000212694	3	1	88762971	88798200	Gon4l	protein_coding
ENSMUSG00000068922	ENSMUST00000107494	3	-1	88812414	88821238	Msto1	protein_coding
ENSMUSG00000068922	ENSMUST00000126245	3	-1	88816922	88821306	Msto1	protein_coding
ENSMUSG00000068921	ENSMUST00000090938	3	-1	88828110	88857721	Dap3	protein_coding
ENSMUSG00000068921	ENSMUST00000107491	3	-1	88830942	88857258	Dap3	protein_coding
ENSMUSG00000068921	ENSMUST00000174571	3	-1	88831069	88838292	Dap3	protein_coding
ENSMUSG00000068921	ENSMUST00000173094	3	-1	88831105	88838325	Dap3	protein_coding
ENSMUSG00000068921	ENSMUST00000173135	3	-1	88831135	88858488	Dap3	protein_coding
ENSMUSG00000068921	ENSMUST00000174077	3	-1	88835781	88857605	Dap3	protein_coding
ENSMUSG00000068921	ENSMUST00000173021	3	-1	88835815	88858415	Dap3	protein_coding
ENSMUSG00000068921	ENSMUST00000174402	3	-1	88836750	88857578	Dap3	protein_coding
ENSMUSG00000068921	ENSMUST00000172942	3	-1	88836798	88857213	Dap3	protein_coding
ENSMUSG00000068921	ENSMUST00000174491	3	-1	88840910	88845828	Dap3	protein_coding
ENSMUSG00000028053	ENSMUST00000186583	3	1	88857929	88986682	Ash1l	protein_coding
ENSMUSG00000028053	ENSMUST00000090933	3	1	88873119	88986680	Ash1l	protein_coding
ENSMUSG00000105204	ENSMUST00000200659	3	-1	88989246	89008406	Gm43738	protein_coding
ENSMUSG00000041263	ENSMUST00000166687	3	-1	88991288	88997352	Rusc1	protein_coding
ENSMUSG00000041263	ENSMUST00000090929	3	-1	88991288	89000597	Rusc1	protein_coding
ENSMUSG00000041263	ENSMUST00000052539	3	-1	88991288	89000618	Rusc1	protein_coding
ENSMUSG00000041263	ENSMUST00000196223	3	-1	88995528	88997282	Rusc1	protein_coding
ENSMUSG00000041263	ENSMUST00000196043	3	-1	88996546	88997282	Rusc1	protein_coding
ENSMUSG00000059743	ENSMUST00000196709	3	-1	89000895	89009195	Fdps	protein_coding
ENSMUSG00000059743	ENSMUST00000081848	3	-1	89000895	89009266	Fdps	protein_coding
ENSMUSG00000059743	ENSMUST00000196254	3	-1	89001056	89002986	Fdps	protein_coding
ENSMUSG00000059743	ENSMUST00000196921	3	-1	89002671	89008622	Fdps	protein_coding
ENSMUSG00000059743	ENSMUST00000199668	3	-1	89002906	89009159	Fdps	protein_coding
ENSMUSG00000041237	ENSMUST00000047111	3	1	89043449	89053901	Pklr	protein_coding
ENSMUSG00000041237	ENSMUST00000107482	3	1	89043879	89054091	Pklr	protein_coding
ENSMUSG00000041237	ENSMUST00000127058	3	1	89043886	89048846	Pklr	protein_coding
ENSMUSG00000028051	ENSMUST00000029686	3	-1	89053381	89067503	Hcn3	protein_coding
ENSMUSG00000068917	ENSMUST00000121212	3	1	89072102	89084228	Clk2	protein_coding
ENSMUSG00000068917	ENSMUST00000152205	3	1	89072124	89074511	Clk2	protein_coding
ENSMUSG00000068917	ENSMUST00000090927	3	1	89072125	89084228	Clk2	protein_coding
ENSMUSG00000068917	ENSMUST00000148265	3	1	89072126	89080764	Clk2	protein_coding
ENSMUSG00000068917	ENSMUST00000121931	3	1	89072147	89084228	Clk2	protein_coding
ENSMUSG00000028049	ENSMUST00000029684	3	1	89084780	89090072	Scamp3	protein_coding
ENSMUSG00000028049	ENSMUST00000120697	3	1	89084797	89090072	Scamp3	protein_coding
ENSMUSG00000028049	ENSMUST00000098941	3	1	89084827	89090070	Scamp3	protein_coding
ENSMUSG00000032657	ENSMUST00000140473	3	1	89090450	89091986	Fam189b	protein_coding
ENSMUSG00000032657	ENSMUST00000041913	3	1	89090510	89096598	Fam189b	protein_coding
ENSMUSG00000032657	ENSMUST00000117278	3	1	89090940	89096595	Fam189b	protein_coding
ENSMUSG00000032657	ENSMUST00000119707	3	1	89090948	89096602	Fam189b	protein_coding
ENSMUSG00000028048	ENSMUST00000077367	3	1	89110235	89115986	Gba	protein_coding
ENSMUSG00000028048	ENSMUST00000167998	3	1	89110247	89115988	Gba	protein_coding
ENSMUSG00000064068	ENSMUST00000239452	3	-1	89116388	89121642	Mtx1	protein_coding
ENSMUSG00000064068	ENSMUST00000073572	3	-1	89116388	89121737	Mtx1	protein_coding
ENSMUSG00000064068	ENSMUST00000173475	3	-1	89116393	89117643	Mtx1	protein_coding
ENSMUSG00000064068	ENSMUST00000118964	3	-1	89116394	89121664	Mtx1	protein_coding
ENSMUSG00000064068	ENSMUST00000119222	3	-1	89116399	89121214	Mtx1	protein_coding
ENSMUSG00000064068	ENSMUST00000173477	3	-1	89116520	89121147	Mtx1	protein_coding
ENSMUSG00000064068	ENSMUST00000174126	3	-1	89116663	89134359	Mtx1	protein_coding
ENSMUSG00000064068	ENSMUST00000152789	3	-1	89117702	89120696	Mtx1	protein_coding
ENSMUSG00000028047	ENSMUST00000029682	3	1	89122487	89134144	Thbs3	protein_coding
ENSMUSG00000028047	ENSMUST00000142051	3	1	89122512	89125392	Thbs3	protein_coding
ENSMUSG00000028047	ENSMUST00000119084	3	1	89122540	89134111	Thbs3	protein_coding
ENSMUSG00000042784	ENSMUST00000041142	3	1	89136364	89140688	Muc1	protein_coding
ENSMUSG00000042766	ENSMUST00000107464	3	-1	89141484	89152320	Trim46	protein_coding
ENSMUSG00000042766	ENSMUST00000090924	3	-1	89141484	89152506	Trim46	protein_coding
ENSMUSG00000042766	ENSMUST00000041022	3	-1	89141484	89153204	Trim46	protein_coding
ENSMUSG00000042766	ENSMUST00000125952	3	-1	89151601	89153616	Trim46	protein_coding
ENSMUSG00000042747	ENSMUST00000040888	3	1	89153273	89157213	Krtcap2	protein_coding
ENSMUSG00000042747	ENSMUST00000168900	3	1	89153741	89157016	Krtcap2	protein_coding
ENSMUSG00000042737	ENSMUST00000107462	3	1	89166665	89174384	Dpm3	protein_coding
ENSMUSG00000042737	ENSMUST00000040824	3	1	89173859	89174384	Dpm3	protein_coding
ENSMUSG00000027953	ENSMUST00000107460	3	-1	89175553	89177802	Slc50a1	protein_coding
ENSMUSG00000027953	ENSMUST00000029565	3	-1	89175553	89177877	Slc50a1	protein_coding
ENSMUSG00000027953	ENSMUST00000130230	3	-1	89176378	89177877	Slc50a1	protein_coding
ENSMUSG00000027954	ENSMUST00000029566	3	-1	89179040	89186952	Efna1	protein_coding
ENSMUSG00000027954	ENSMUST00000118587	3	-1	89179043	89188449	Efna1	protein_coding
ENSMUSG00000027954	ENSMUST00000118860	3	-1	89179047	89186948	Efna1	protein_coding
ENSMUSG00000028039	ENSMUST00000029673	3	-1	89221206	89230272	Efna3	protein_coding
ENSMUSG00000028039	ENSMUST00000200436	3	-1	89222671	89230194	Efna3	protein_coding
ENSMUSG00000028040	ENSMUST00000029674	3	-1	89240697	89245335	Efna4	protein_coding
ENSMUSG00000028041	ENSMUST00000107448	3	-1	89246947	89257296	Adam15	protein_coding
ENSMUSG00000028041	ENSMUST00000029676	3	-1	89246947	89257303	Adam15	protein_coding
ENSMUSG00000028041	ENSMUST00000107446	3	-1	89246951	89257266	Adam15	protein_coding
ENSMUSG00000028041	ENSMUST00000074582	3	-1	89246955	89257282	Adam15	protein_coding
ENSMUSG00000042672	ENSMUST00000070820	3	-1	89257526	89272560	Dcst1	protein_coding
ENSMUSG00000109293	ENSMUST00000208216	3	1	89269282	89284856	Dcst2	protein_coding
ENSMUSG00000028042	ENSMUST00000107433	3	-1	89284951	89294496	Zbtb7b	protein_coding
ENSMUSG00000028042	ENSMUST00000107435	3	-1	89284951	89294978	Zbtb7b	protein_coding
ENSMUSG00000028042	ENSMUST00000107432	3	-1	89284951	89299376	Zbtb7b	protein_coding
ENSMUSG00000028042	ENSMUST00000029677	3	-1	89284951	89300669	Zbtb7b	protein_coding
ENSMUSG00000028042	ENSMUST00000126027	3	-1	89288445	89300985	Zbtb7b	protein_coding
ENSMUSG00000028042	ENSMUST00000142119	3	-1	89288481	89300649	Zbtb7b	protein_coding
ENSMUSG00000028042	ENSMUST00000148361	3	-1	89288511	89300685	Zbtb7b	protein_coding
ENSMUSG00000028042	ENSMUST00000124783	3	-1	89288729	89300942	Zbtb7b	protein_coding
ENSMUSG00000078173	ENSMUST00000057431	3	-1	89308295	89310100	Lenep	protein_coding
ENSMUSG00000042642	ENSMUST00000050398	3	-1	89308311	89319177	Flad1	protein_coding
ENSMUSG00000042642	ENSMUST00000129308	3	-1	89309276	89319170	Flad1	protein_coding
ENSMUSG00000042642	ENSMUST00000107426	3	-1	89309974	89319176	Flad1	protein_coding
ENSMUSG00000042642	ENSMUST00000107429	3	-1	89316037	89319088	Flad1	protein_coding
ENSMUSG00000042642	ENSMUST00000162701	3	-1	89316262	89319177	Flad1	protein_coding
ENSMUSG00000028044	ENSMUST00000029679	3	-1	89322779	89325690	Cks1b	protein_coding
ENSMUSG00000028044	ENSMUST00000107422	3	-1	89322864	89325324	Cks1b	protein_coding
ENSMUSG00000042626	ENSMUST00000039110	3	1	89325750	89337322	Shc1	protein_coding
ENSMUSG00000042626	ENSMUST00000125036	3	1	89325858	89333853	Shc1	protein_coding
ENSMUSG00000042626	ENSMUST00000191485	3	1	89325858	89337334	Shc1	protein_coding
ENSMUSG00000042626	ENSMUST00000154791	3	1	89325878	89331551	Shc1	protein_coding
ENSMUSG00000042626	ENSMUST00000128238	3	1	89325901	89334009	Shc1	protein_coding
ENSMUSG00000042626	ENSMUST00000107417	3	1	89325921	89337322	Shc1	protein_coding
ENSMUSG00000042626	ENSMUST00000094378	3	1	89328935	89336406	Shc1	protein_coding
ENSMUSG00000042626	ENSMUST00000137793	3	1	89328949	89334009	Shc1	protein_coding
ENSMUSG00000047824	ENSMUST00000060061	3	1	89337568	89342435	Pygo2	protein_coding
ENSMUSG00000047824	ENSMUST00000107413	3	1	89338144	89342435	Pygo2	protein_coding
ENSMUSG00000042613	ENSMUST00000038942	3	1	89344013	89358259	Pbxip1	protein_coding
ENSMUSG00000042613	ENSMUST00000130858	3	1	89344022	89353468	Pbxip1	protein_coding
