ENSMUSG00000054753	ENSMUST00000203937	7	-1	3212159	3218931	AU018091	protein_coding
ENSMUSG00000008496	ENSMUST00000108417	7	-1	24791945	24831913	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000108416	7	-1	24791945	24831913	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000108413	7	-1	24792081	24831913	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000176408	7	-1	24792673	24831937	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000147146	7	-1	24799446	24820283	Pou2f2	protein_coding
ENSMUSG00000054499	ENSMUST00000058702	7	-1	24902265	24919284	Dedd2	protein_coding
ENSMUSG00000054499	ENSMUST00000205271	7	-1	24902266	24920040	Dedd2	protein_coding
ENSMUSG00000046541	ENSMUST00000055604	7	1	24920850	24926932	Zfp526	protein_coding
ENSMUSG00000057177	ENSMUST00000071739	7	-1	24927683	24937276	Gsk3a	protein_coding
ENSMUSG00000057177	ENSMUST00000108411	7	-1	24927683	24937276	Gsk3a	protein_coding
ENSMUSG00000040857	ENSMUST00000045847	7	-1	24941986	24950186	Erf	protein_coding
ENSMUSG00000040857	ENSMUST00000116343	7	-1	24944872	24950155	Erf	protein_coding
ENSMUSG00000005442	ENSMUST00000169266	7	1	24967129	24993584	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000169392	7	1	24967812	24970697	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000163320	7	1	24981604	24993570	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000005578	7	1	24981604	24993573	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000165239	7	1	24982235	24990767	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000164820	7	1	24990596	24993570	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000163901	7	1	24992445	24993570	Cic	protein_coding
ENSMUSG00000005447	ENSMUST00000108410	7	-1	24994474	24996737	Pafah1b3	protein_coding
ENSMUSG00000005447	ENSMUST00000005583	7	-1	24994474	24997411	Pafah1b3	protein_coding
ENSMUSG00000005447	ENSMUST00000148150	7	-1	24994784	24997307	Pafah1b3	protein_coding
ENSMUSG00000005447	ENSMUST00000155118	7	-1	24995391	24997362	Pafah1b3	protein_coding
ENSMUSG00000058741	ENSMUST00000080288	7	1	25000836	25003557	Prr19	protein_coding
ENSMUSG00000043843	ENSMUST00000119703	7	1	25005533	25015607	Tmem145	protein_coding
ENSMUSG00000043843	ENSMUST00000205639	7	1	25005533	25015620	Tmem145	protein_coding
ENSMUSG00000043843	ENSMUST00000108409	7	1	25005533	25015620	Tmem145	protein_coding
ENSMUSG00000045039	ENSMUST00000128119	7	1	25016589	25065342	Megf8	protein_coding
ENSMUSG00000063651	ENSMUST00000167591	7	-1	25067045	25069128	Cnfn	protein_coding
ENSMUSG00000063651	ENSMUST00000076276	7	-1	25067047	25069149	Cnfn	protein_coding
ENSMUSG00000003123	ENSMUST00000003207	7	-1	25078952	25095804	Lipe	protein_coding
ENSMUSG00000003123	ENSMUST00000054301	7	-1	25079070	25089531	Lipe	protein_coding
ENSMUSG00000003123	ENSMUST00000206861	7	-1	25079086	25088649	Lipe	protein_coding
ENSMUSG00000003123	ENSMUST00000149349	7	-1	25079086	25098135	Lipe	protein_coding
ENSMUSG00000003123	ENSMUST00000205698	7	-1	25087986	25089902	Lipe	protein_coding
ENSMUSG00000003123	ENSMUST00000105177	7	-1	25096884	25098134	Lipe	protein_coding
ENSMUSG00000060188	ENSMUST00000200880	7	-1	25099478	25112311	Cxcl17	protein_coding
ENSMUSG00000060188	ENSMUST00000074040	7	-1	25099478	25112311	Cxcl17	protein_coding
ENSMUSG00000074272	ENSMUST00000098666	7	-1	25161132	25177028	Ceacam1	protein_coding
ENSMUSG00000074272	ENSMUST00000098669	7	-1	25161938	25176998	Ceacam1	protein_coding
ENSMUSG00000074272	ENSMUST00000098668	7	-1	25162754	25176959	Ceacam1	protein_coding
ENSMUSG00000074272	ENSMUST00000206687	7	-1	25163118	25176959	Ceacam1	protein_coding
ENSMUSG00000074272	ENSMUST00000206676	7	-1	25163118	25176959	Ceacam1	protein_coding
ENSMUSG00000074272	ENSMUST00000205308	7	-1	25163118	25176959	Ceacam1	protein_coding
ENSMUSG00000074272	ENSMUST00000206171	7	-1	25163885	25176998	Ceacam1	protein_coding
ENSMUSG00000054385	ENSMUST00000066503	7	-1	25215467	25239282	Ceacam2	protein_coding
ENSMUSG00000054385	ENSMUST00000064862	7	-1	25215467	25239282	Ceacam2	protein_coding
ENSMUSG00000054385	ENSMUST00000044547	7	-1	25216265	25239244	Ceacam2	protein_coding
ENSMUSG00000074261	ENSMUST00000098663	7	-1	25314045	25315317	Erich4	protein_coding
ENSMUSG00000074261	ENSMUST00000238895	7	-1	25314046	25315317	Erich4	protein_coding
ENSMUSG00000057229	ENSMUST00000077338	7	1	25318839	25324976	Dmac2	protein_coding
ENSMUSG00000057229	ENSMUST00000085953	7	1	25318918	25324973	Dmac2	protein_coding
ENSMUSG00000059479	ENSMUST00000205281	7	1	25326079	25327850	B3gnt8	protein_coding
ENSMUSG00000059479	ENSMUST00000076034	7	1	25327063	25328917	B3gnt8	protein_coding
ENSMUSG00000060376	ENSMUST00000205808	7	-1	25329371	25331168	Bckdha	protein_coding
ENSMUSG00000060376	ENSMUST00000071329	7	-1	25329371	25358406	Bckdha	protein_coding
ENSMUSG00000061286	ENSMUST00000079634	7	1	25358589	25367457	Exosc5	protein_coding
ENSMUSG00000061286	ENSMUST00000206561	7	1	25358616	25370793	Exosc5	protein_coding
ENSMUSG00000061702	ENSMUST00000079439	7	-1	25368564	25374591	Tmem91	protein_coding
ENSMUSG00000061702	ENSMUST00000150883	7	-1	25368567	25372898	Tmem91	protein_coding
ENSMUSG00000061702	ENSMUST00000108404	7	-1	25368667	25374472	Tmem91	protein_coding
ENSMUSG00000061702	ENSMUST00000108405	7	-1	25368667	25374515	Tmem91	protein_coding
ENSMUSG00000063439	ENSMUST00000205658	7	1	25380205	25385983	B9d2	protein_coding
ENSMUSG00000063439	ENSMUST00000205325	7	1	25380263	25383075	B9d2	protein_coding
ENSMUSG00000063439	ENSMUST00000206913	7	1	25380281	25382846	B9d2	protein_coding
ENSMUSG00000063439	ENSMUST00000108403	7	1	25380583	25385983	B9d2	protein_coding
ENSMUSG00000002603	ENSMUST00000002678	7	1	25386427	25404502	Tgfb1	protein_coding
ENSMUSG00000002608	ENSMUST00000002683	7	-1	25410531	25418513	Ccdc97	protein_coding
ENSMUSG00000002608	ENSMUST00000125699	7	-1	25414247	25418470	Ccdc97	protein_coding
ENSMUSG00000040725	ENSMUST00000206832	7	-1	25420590	25454182	Hnrnpul1	protein_coding
ENSMUSG00000040725	ENSMUST00000043765	7	-1	25420907	25454175	Hnrnpul1	protein_coding
ENSMUSG00000040725	ENSMUST00000108401	7	-1	25436015	25454126	Hnrnpul1	protein_coding
ENSMUSG00000002602	ENSMUST00000002677	7	-1	25456698	25488112	Axl	protein_coding
ENSMUSG00000002602	ENSMUST00000085948	7	-1	25457055	25488130	Axl	protein_coding
ENSMUSG00000002602	ENSMUST00000132038	7	-1	25465943	25474103	Axl	protein_coding
ENSMUSG00000040703	ENSMUST00000043314	7	-1	25501900	25516078	Cyp2s1	protein_coding
ENSMUSG00000040703	ENSMUST00000108395	7	-1	25501900	25516338	Cyp2s1	protein_coding
ENSMUSG00000040703	ENSMUST00000156714	7	-1	25508749	25514817	Cyp2s1	protein_coding
ENSMUSG00000030483	ENSMUST00000072438	7	1	25597045	25626049	Cyp2b10	protein_coding
ENSMUSG00000030483	ENSMUST00000005477	7	1	25597101	25625984	Cyp2b10	protein_coding
ENSMUSG00000040583	ENSMUST00000005669	7	1	25760922	25795622	Cyp2b13	protein_coding
ENSMUSG00000040660	ENSMUST00000082214	7	1	25872836	25910086	Cyp2b9	protein_coding
ENSMUSG00000046130	ENSMUST00000227232	7	1	25959759	25970044	Vmn1r184	protein_coding
ENSMUSG00000046130	ENSMUST00000228145	7	1	25959759	25970044	Vmn1r184	protein_coding
ENSMUSG00000046130	ENSMUST00000228369	7	1	25959759	25970044	Vmn1r184	protein_coding
ENSMUSG00000046130	ENSMUST00000227790	7	1	25959759	25970044	Vmn1r184	protein_coding
ENSMUSG00000046130	ENSMUST00000227534	7	1	25959759	25970044	Vmn1r184	protein_coding
ENSMUSG00000046130	ENSMUST00000227230	7	1	25959759	25970044	Vmn1r184	protein_coding
ENSMUSG00000046130	ENSMUST00000057123	7	1	25966256	25967200	Vmn1r184	protein_coding
ENSMUSG00000074254	ENSMUST00000098657	7	1	26006594	26014513	Cyp2a4	protein_coding
ENSMUSG00000040614	ENSMUST00000041845	7	-1	26021898	26093663	Nlrp9c	protein_coding
ENSMUSG00000040614	ENSMUST00000085944	7	-1	26064116	26093668	Nlrp9c	protein_coding
ENSMUSG00000040601	ENSMUST00000068767	7	1	26134538	26175567	Nlrp4a	protein_coding
ENSMUSG00000040601	ENSMUST00000119386	7	1	26135039	26174635	Nlrp4a	protein_coding
ENSMUSG00000040601	ENSMUST00000146907	7	1	26135071	26164031	Nlrp4a	protein_coding
ENSMUSG00000054102	ENSMUST00000108387	7	1	26234448	26273573	Nlrp9a	protein_coding
ENSMUSG00000054102	ENSMUST00000071780	7	1	26234490	26273569	Nlrp9a	protein_coding
ENSMUSG00000054102	ENSMUST00000153452	7	1	26234491	26267428	Nlrp9a	protein_coding
ENSMUSG00000054102	ENSMUST00000122040	7	1	26250237	26273378	Nlrp9a	protein_coding
ENSMUSG00000054102	ENSMUST00000117252	7	1	26250237	26275040	Nlrp9a	protein_coding
ENSMUSG00000091924	ENSMUST00000228467	7	-1	26307061	26317889	Vmn1r185	protein_coding
ENSMUSG00000091924	ENSMUST00000227479	7	-1	26307061	26317889	Vmn1r185	protein_coding
ENSMUSG00000091924	ENSMUST00000228367	7	-1	26307061	26317889	Vmn1r185	protein_coding
ENSMUSG00000091924	ENSMUST00000228004	7	-1	26307061	26317889	Vmn1r185	protein_coding
ENSMUSG00000091924	ENSMUST00000227695	7	-1	26307061	26317889	Vmn1r185	protein_coding
ENSMUSG00000091924	ENSMUST00000228133	7	-1	26307061	26317889	Vmn1r185	protein_coding
ENSMUSG00000091924	ENSMUST00000227264	7	-1	26307061	26317889	Vmn1r185	protein_coding
ENSMUSG00000091924	ENSMUST00000228676	7	-1	26307061	26317889	Vmn1r185	protein_coding
ENSMUSG00000091924	ENSMUST00000226694	7	-1	26307061	26317889	Vmn1r185	protein_coding
ENSMUSG00000091924	ENSMUST00000227461	7	-1	26307061	26317889	Vmn1r185	protein_coding
ENSMUSG00000091924	ENSMUST00000227411	7	-1	26307061	26317889	Vmn1r185	protein_coding
ENSMUSG00000091924	ENSMUST00000228633	7	-1	26307061	26317889	Vmn1r185	protein_coding
ENSMUSG00000091924	ENSMUST00000171039	7	-1	26310446	26311589	Vmn1r185	protein_coding
ENSMUSG00000040650	ENSMUST00000077356	7	-1	26364652	26385862	Cyp2b23	protein_coding
ENSMUSG00000066704	ENSMUST00000077855	7	1	26456567	26472055	Cyp2b19	protein_coding
ENSMUSG00000049685	ENSMUST00000040944	7	1	26508317	26520630	Cyp2g1	protein_coding
ENSMUSG00000005547	ENSMUST00000005685	7	1	26534730	26542953	Cyp2a5	protein_coding
ENSMUSG00000005547	ENSMUST00000169007	7	1	26539893	26542973	Cyp2a5	protein_coding
ENSMUSG00000005547	ENSMUST00000170631	7	1	26540369	26542692	Cyp2a5	protein_coding
ENSMUSG00000091867	ENSMUST00000170227	7	-1	26631480	26638805	Cyp2a22	protein_coding
ENSMUSG00000060407	ENSMUST00000075552	7	1	26728515	26736257	Cyp2a12	protein_coding
ENSMUSG00000052974	ENSMUST00000003100	7	1	26819334	26833085	Cyp2f2	protein_coding
ENSMUSG00000052974	ENSMUST00000206552	7	1	26821317	26830661	Cyp2f2	protein_coding
ENSMUSG00000078787	ENSMUST00000164093	7	1	26853139	26857989	Cyp2t4	protein_coding
ENSMUSG00000078787	ENSMUST00000108385	7	1	26854507	26858093	Cyp2t4	protein_coding
ENSMUSG00000058709	ENSMUST00000080058	7	-1	26858083	26866227	Egln2	protein_coding
ENSMUSG00000058709	ENSMUST00000108382	7	-1	26858413	26865838	Egln2	protein_coding
ENSMUSG00000053291	ENSMUST00000093040	7	-1	26867849	26878321	Rab4b	protein_coding
ENSMUSG00000089661	ENSMUST00000071986	7	-1	26879167	26880574	Mia	protein_coding
ENSMUSG00000089661	ENSMUST00000121848	7	-1	26879169	26880582	Mia	protein_coding
ENSMUSG00000061479	ENSMUST00000163311	7	-1	26886432	26895185	Snrpa	protein_coding
ENSMUSG00000061479	ENSMUST00000122202	7	-1	26886432	26895670	Snrpa	protein_coding
ENSMUSG00000061479	ENSMUST00000080356	7	-1	26886432	26895696	Snrpa	protein_coding
ENSMUSG00000061479	ENSMUST00000126211	7	-1	26886752	26895185	Snrpa	protein_coding
ENSMUSG00000078786	ENSMUST00000179391	7	1	26895206	26903745	BC024978	protein_coding
ENSMUSG00000078786	ENSMUST00000108379	7	1	26895206	26909611	BC024978	protein_coding
ENSMUSG00000078786	ENSMUST00000155931	7	1	26896548	26903586	BC024978	protein_coding
ENSMUSG00000078786	ENSMUST00000123108	7	1	26902057	26903745	BC024978	protein_coding
ENSMUSG00000003752	ENSMUST00000003850	7	-1	26906597	26928053	Itpkc	protein_coding
ENSMUSG00000003762	ENSMUST00000003860	7	1	26932448	26957375	Coq8b	protein_coding
ENSMUSG00000003762	ENSMUST00000108378	7	1	26932638	26957369	Coq8b	protein_coding
ENSMUSG00000063160	ENSMUST00000079258	7	1	26958150	26981566	Numbl	protein_coding
ENSMUSG00000040488	ENSMUST00000038618	7	-1	27004561	27037117	Ltbp4	protein_coding
ENSMUSG00000040488	ENSMUST00000121175	7	-1	27004565	27033088	Ltbp4	protein_coding
ENSMUSG00000040488	ENSMUST00000108369	7	-1	27004567	27037117	Ltbp4	protein_coding
ENSMUSG00000040488	ENSMUST00000118583	7	-1	27005423	27033038	Ltbp4	protein_coding
ENSMUSG00000040488	ENSMUST00000125455	7	-1	27006048	27010084	Ltbp4	protein_coding
ENSMUSG00000089832	ENSMUST00000003857	7	-1	27041558	27055444	Shkbp1	protein_coding
ENSMUSG00000011751	ENSMUST00000108362	7	-1	27055808	27093931	Sptbn4	protein_coding
ENSMUSG00000011751	ENSMUST00000108364	7	-1	27055808	27095623	Sptbn4	protein_coding
ENSMUSG00000011751	ENSMUST00000108363	7	-1	27055808	27095978	Sptbn4	protein_coding
ENSMUSG00000011751	ENSMUST00000011895	7	-1	27055808	27146024	Sptbn4	protein_coding
ENSMUSG00000011751	ENSMUST00000172269	7	-1	27055812	27147111	Sptbn4	protein_coding
ENSMUSG00000011751	ENSMUST00000152572	7	-1	27133626	27147111	Sptbn4	protein_coding
ENSMUSG00000040466	ENSMUST00000037399	7	1	27147403	27165569	Blvrb	protein_coding
ENSMUSG00000040466	ENSMUST00000108358	7	1	27147457	27165423	Blvrb	protein_coding
ENSMUSG00000040466	ENSMUST00000133750	7	1	27147479	27159188	Blvrb	protein_coding
ENSMUSG00000040466	ENSMUST00000108357	7	1	27151843	27165409	Blvrb	protein_coding
ENSMUSG00000055200	ENSMUST00000068641	7	1	27173193	27176789	Sertad3	protein_coding
ENSMUSG00000008384	ENSMUST00000008528	7	1	27186335	27189741	Sertad1	protein_coding
ENSMUSG00000008384	ENSMUST00000135881	7	1	27186800	27188932	Sertad1	protein_coding
ENSMUSG00000053198	ENSMUST00000238964	7	1	27196813	27219256	Prx	protein_coding
ENSMUSG00000053198	ENSMUST00000098644	7	1	27198749	27219639	Prx	protein_coding
ENSMUSG00000053198	ENSMUST00000108355	7	1	27198749	27219639	Prx	protein_coding
ENSMUSG00000053198	ENSMUST00000238936	7	1	27198749	27219639	Prx	protein_coding
ENSMUSG00000053198	ENSMUST00000125990	7	1	27207226	27219459	Prx	protein_coding
ENSMUSG00000053198	ENSMUST00000065487	7	1	27207231	27219466	Prx	protein_coding
ENSMUSG00000040424	ENSMUST00000108353	7	1	27222692	27230600	Hipk4	protein_coding
ENSMUSG00000040424	ENSMUST00000037134	7	1	27226484	27230595	Hipk4	protein_coding
ENSMUSG00000003363	ENSMUST00000117095	7	-1	27231425	27252637	Pld3	protein_coding
ENSMUSG00000003363	ENSMUST00000117611	7	-1	27231425	27252643	Pld3	protein_coding
ENSMUSG00000003363	ENSMUST00000127240	7	-1	27240630	27252609	Pld3	protein_coding
ENSMUSG00000003363	ENSMUST00000150964	7	-1	27241165	27242170	Pld3	protein_coding
ENSMUSG00000049643	ENSMUST00000067386	7	1	27252658	27281524	2310022A10Rik	protein_coding
ENSMUSG00000049643	ENSMUST00000191126	7	1	27252692	27274143	2310022A10Rik	protein_coding
ENSMUSG00000049643	ENSMUST00000187960	7	1	27252711	27281524	2310022A10Rik	protein_coding
ENSMUSG00000049643	ENSMUST00000187032	7	1	27259901	27281519	2310022A10Rik	protein_coding
ENSMUSG00000049643	ENSMUST00000190656	7	1	27265083	27280059	2310022A10Rik	protein_coding
ENSMUSG00000004056	ENSMUST00000108344	7	1	27290977	27340251	Akt2	protein_coding
ENSMUSG00000004056	ENSMUST00000167435	7	1	27291171	27338875	Akt2	protein_coding
ENSMUSG00000004056	ENSMUST00000128540	7	1	27291793	27328270	Akt2	protein_coding
ENSMUSG00000004056	ENSMUST00000108342	7	1	27291883	27332691	Akt2	protein_coding
ENSMUSG00000004056	ENSMUST00000138459	7	1	27296255	27317658	Akt2	protein_coding
ENSMUSG00000004056	ENSMUST00000143499	7	1	27305222	27328294	Akt2	protein_coding
ENSMUSG00000004056	ENSMUST00000108343	7	1	27305242	27338873	Akt2	protein_coding
ENSMUSG00000004056	ENSMUST00000051356	7	1	27305283	27338878	Akt2	protein_coding
ENSMUSG00000004056	ENSMUST00000136962	7	1	27307173	27332671	Akt2	protein_coding
ENSMUSG00000004056	ENSMUST00000142365	7	1	27307429	27317711	Akt2	protein_coding
ENSMUSG00000004056	ENSMUST00000085917	7	1	27308087	27337595	Akt2	protein_coding
ENSMUSG00000007944	ENSMUST00000008088	7	1	27353340	27356771	Ttc9b	protein_coding
ENSMUSG00000040390	ENSMUST00000036453	7	-1	27355800	27374019	Map3k10	protein_coding
ENSMUSG00000040390	ENSMUST00000108341	7	-1	27356089	27374023	Map3k10	protein_coding
ENSMUSG00000040390	ENSMUST00000138243	7	-1	27367573	27374006	Map3k10	protein_coding
ENSMUSG00000057093	ENSMUST00000120004	7	1	27388765	27405909	Zfp607b	protein_coding
ENSMUSG00000057093	ENSMUST00000076421	7	1	27391927	27403492	Zfp607b	protein_coding
ENSMUSG00000037640	ENSMUST00000108336	7	1	27430814	27453127	Zfp60	protein_coding
ENSMUSG00000037640	ENSMUST00000130997	7	1	27430857	27447648	Zfp60	protein_coding
ENSMUSG00000037640	ENSMUST00000042641	7	1	27430936	27449886	Zfp60	protein_coding
ENSMUSG00000037640	ENSMUST00000167955	7	1	27436381	27449448	Zfp60	protein_coding
ENSMUSG00000030604	ENSMUST00000205671	7	1	27506621	27522341	Zfp626	protein_coding
ENSMUSG00000030604	ENSMUST00000080175	7	1	27510238	27518094	Zfp626	protein_coding
ENSMUSG00000078779	ENSMUST00000205701	7	1	27538032	27555863	Zfp59	protein_coding
ENSMUSG00000078779	ENSMUST00000108331	7	1	27542280	27554511	Zfp59	protein_coding
ENSMUSG00000020420	ENSMUST00000205715	7	1	27556952	27579907	Zfp607a	protein_coding
ENSMUSG00000020420	ENSMUST00000205534	7	1	27560010	27580250	Zfp607a	protein_coding
ENSMUSG00000020420	ENSMUST00000053722	7	1	27561982	27578992	Zfp607a	protein_coding
ENSMUSG00000070709	ENSMUST00000098639	7	-1	27606817	27628855	Zfp974	protein_coding
ENSMUSG00000070709	ENSMUST00000129341	7	-1	27611421	27626936	Zfp974	protein_coding
ENSMUSG00000063047	ENSMUST00000205874	7	-1	27658560	27678564	Zfp780b	protein_coding
ENSMUSG00000063047	ENSMUST00000206685	7	-1	27660786	27678572	Zfp780b	protein_coding
ENSMUSG00000063047	ENSMUST00000081618	7	-1	27662133	27674793	Zfp780b	protein_coding
ENSMUSG00000096916	ENSMUST00000180502	7	-1	27684279	27713540	Zfp850	protein_coding
ENSMUSG00000096916	ENSMUST00000099111	7	-1	27684281	27685221	Zfp850	protein_coding
ENSMUSG00000096916	ENSMUST00000180024	7	-1	27688137	27707841	Zfp850	protein_coding
ENSMUSG00000030603	ENSMUST00000032824	7	-1	27741132	27749526	Psmc4	protein_coding
ENSMUSG00000030603	ENSMUST00000140053	7	-1	27741182	27749473	Psmc4	protein_coding
ENSMUSG00000047730	ENSMUST00000138392	7	1	27770661	27820285	Fcgbp	protein_coding
ENSMUSG00000047730	ENSMUST00000076648	7	1	27770661	27820287	Fcgbp	protein_coding
ENSMUSG00000078776	ENSMUST00000059886	7	1	27828891	27864236	9530053A07Rik	protein_coding
ENSMUSG00000078776	ENSMUST00000150948	7	1	27829241	27864220	9530053A07Rik	protein_coding
ENSMUSG00000046865	ENSMUST00000042405	7	1	27869135	27878694	Fbl	protein_coding
ENSMUSG00000046865	ENSMUST00000208967	7	1	27869192	27875306	Fbl	protein_coding
ENSMUSG00000002409	ENSMUST00000085901	7	1	27878894	27886719	Dyrk1b	protein_coding
ENSMUSG00000002409	ENSMUST00000172761	7	1	27878919	27886348	Dyrk1b	protein_coding
ENSMUSG00000002409	ENSMUST00000172467	7	1	27879691	27886719	Dyrk1b	protein_coding
ENSMUSG00000046058	ENSMUST00000059596	7	1	27967306	27968697	Eid2	protein_coding
ENSMUSG00000070705	ENSMUST00000094651	7	1	27977164	27978914	Eid2b	protein_coding
ENSMUSG00000046750	ENSMUST00000056589	7	-1	27984077	27990611	Selenov	protein_coding
ENSMUSG00000046750	ENSMUST00000156408	7	-1	27986485	27987607	Selenov	protein_coding
ENSMUSG00000003436	ENSMUST00000108315	7	-1	27992978	28001663	Dll3	protein_coding
ENSMUSG00000003438	ENSMUST00000081946	7	-1	28004941	28011497	Timm50	protein_coding
ENSMUSG00000003435	ENSMUST00000003527	7	-1	28014319	28038144	Supt5	protein_coding
ENSMUSG00000003435	ENSMUST00000209141	7	-1	28014323	28038131	Supt5	protein_coding
ENSMUSG00000037563	ENSMUST00000082134	7	1	28050077	28052580	Rps16	protein_coding
ENSMUSG00000037552	ENSMUST00000094644	7	-1	28059029	28071658	Plekhg2	protein_coding
ENSMUSG00000037552	ENSMUST00000121085	7	-1	28059030	28070999	Plekhg2	protein_coding
ENSMUSG00000037552	ENSMUST00000119990	7	-1	28059030	28071919	Plekhg2	protein_coding
ENSMUSG00000037552	ENSMUST00000144700	7	-1	28060517	28072024	Plekhg2	protein_coding
ENSMUSG00000037552	ENSMUST00000147362	7	-1	28067835	28071152	Plekhg2	protein_coding
ENSMUSG00000037552	ENSMUST00000147887	7	-1	28069841	28070933	Plekhg2	protein_coding
ENSMUSG00000044786	ENSMUST00000051241	7	-1	28076209	28079678	Zfp36	protein_coding
ENSMUSG00000044786	ENSMUST00000209061	7	-1	28076216	28078680	Zfp36	protein_coding
ENSMUSG00000003444	ENSMUST00000003536	7	-1	28085571	28092133	Med29	protein_coding
ENSMUSG00000003437	ENSMUST00000003529	7	1	28092376	28098813	Paf1	protein_coding
ENSMUSG00000109336	ENSMUST00000208199	7	-1	28098947	28135616	Samd4b	protein_coding
ENSMUSG00000109336	ENSMUST00000040531	7	-1	28098974	28297569	Samd4b	protein_coding
ENSMUSG00000109336	ENSMUST00000208126	7	-1	28100722	28103456	Samd4b	protein_coding
ENSMUSG00000060791	ENSMUST00000108292	7	1	28136872	28145971	Gmfg	protein_coding
ENSMUSG00000060791	ENSMUST00000108289	7	1	28136912	28145928	Gmfg	protein_coding
ENSMUSG00000060791	ENSMUST00000078845	7	1	28140352	28145964	Gmfg	protein_coding
ENSMUSG00000060791	ENSMUST00000135686	7	1	28140489	28145417	Gmfg	protein_coding
ENSMUSG00000030600	ENSMUST00000190954	7	1	28151405	28158710	Lrfn1	protein_coding
ENSMUSG00000030600	ENSMUST00000189877	7	1	28151573	28161557	Lrfn1	protein_coding
ENSMUSG00000030600	ENSMUST00000055110	7	1	28158083	28161492	Lrfn1	protein_coding
ENSMUSG00000030600	ENSMUST00000108288	7	1	28158083	28167667	Lrfn1	protein_coding
ENSMUSG00000059128	ENSMUST00000081684	7	-1	28208261	28209880	Ifnl2	protein_coding
