ENSMUSG00000005534	ENSMUST00000207100	8	-1	3224795	3242717	Insr	protein_coding
ENSMUSG00000031642	ENSMUST00000034060	8	1	61676906	61849105	Sh3rf1	protein_coding
ENSMUSG00000031642	ENSMUST00000209611	8	1	61677278	61839675	Sh3rf1	protein_coding
ENSMUSG00000031641	ENSMUST00000034058	8	1	61940768	61959728	Cbr4	protein_coding
ENSMUSG00000031641	ENSMUST00000126575	8	1	61940769	61944621	Cbr4	protein_coding
ENSMUSG00000058056	ENSMUST00000121200	8	-1	61964467	62044176	Palld	protein_coding
ENSMUSG00000058056	ENSMUST00000121493	8	-1	61964467	62213123	Palld	protein_coding
ENSMUSG00000058056	ENSMUST00000121785	8	-1	61964467	62355703	Palld	protein_coding
ENSMUSG00000058056	ENSMUST00000034057	8	-1	61968055	62355724	Palld	protein_coding
ENSMUSG00000058056	ENSMUST00000135439	8	-1	61968947	62044173	Palld	protein_coding
ENSMUSG00000037921	ENSMUST00000154398	8	1	62381121	62416776	Ddx60	protein_coding
ENSMUSG00000037921	ENSMUST00000156980	8	1	62381123	62393774	Ddx60	protein_coding
ENSMUSG00000037921	ENSMUST00000093485	8	1	62381123	62490729	Ddx60	protein_coding
ENSMUSG00000037921	ENSMUST00000070631	8	1	62381123	62491278	Ddx60	protein_coding
ENSMUSG00000031635	ENSMUST00000034052	8	-1	62510076	62576150	Anxa10	protein_coding
ENSMUSG00000031635	ENSMUST00000034054	8	-1	62510559	62576152	Anxa10	protein_coding
ENSMUSG00000054162	ENSMUST00000117377	8	1	63404043	63809886	Spock3	protein_coding
ENSMUSG00000054162	ENSMUST00000118003	8	1	63404266	63809894	Spock3	protein_coding
ENSMUSG00000054162	ENSMUST00000119068	8	1	63404395	63810137	Spock3	protein_coding
ENSMUSG00000054162	ENSMUST00000093480	8	1	63404834	63810128	Spock3	protein_coding
ENSMUSG00000094443	ENSMUST00000179944	8	-1	64377728	64405204	Sgo2b	protein_coding
ENSMUSG00000053626	ENSMUST00000066166	8	-1	64467965	64659027	Tll1	protein_coding
ENSMUSG00000053626	ENSMUST00000210256	8	-1	64658392	64659305	Tll1	protein_coding
ENSMUSG00000037852	ENSMUST00000048967	8	-1	65045576	65146088	Cpe	protein_coding
ENSMUSG00000031604	ENSMUST00000034015	8	-1	65171173	65186826	Msmo1	protein_coding
ENSMUSG00000031604	ENSMUST00000147419	8	-1	65176699	65184093	Msmo1	protein_coding
ENSMUSG00000031604	ENSMUST00000141021	8	-1	65180684	65186582	Msmo1	protein_coding
ENSMUSG00000031605	ENSMUST00000034017	8	-1	65192709	65302669	Klhl2	protein_coding
ENSMUSG00000031605	ENSMUST00000210166	8	-1	65192882	65302576	Klhl2	protein_coding
ENSMUSG00000025521	ENSMUST00000026595	8	1	65399837	65421685	Tmem192	protein_coding
ENSMUSG00000025521	ENSMUST00000209852	8	1	65399871	65419372	Tmem192	protein_coding
ENSMUSG00000025521	ENSMUST00000079896	8	1	65399906	65421683	Tmem192	protein_coding
ENSMUSG00000071089	ENSMUST00000095295	8	-1	65433536	65440298	Trim75	protein_coding
ENSMUSG00000071089	ENSMUST00000210982	8	-1	65436370	65440483	Trim75	protein_coding
ENSMUSG00000053490	ENSMUST00000048565	8	-1	65451959	65471236	Trim60	protein_coding
ENSMUSG00000109718	ENSMUST00000211310	8	-1	65465639	65467162	Trim61	protein_coding
ENSMUSG00000109718	ENSMUST00000078409	8	-1	65465642	65471175	Trim61	protein_coding
ENSMUSG00000079042	ENSMUST00000142822	8	-1	65481069	65489988	Apela	protein_coding
ENSMUSG00000079042	ENSMUST00000124790	8	-1	65481072	65489824	Apela	protein_coding
ENSMUSG00000074302	ENSMUST00000098716	8	1	65527685	65530132	Gm10663	protein_coding
ENSMUSG00000074300	ENSMUST00000098713	8	-1	65538265	65582215	Smim31	protein_coding
ENSMUSG00000036469	ENSMUST00000110258	8	1	66070661	66922023	Marchf1	protein_coding
ENSMUSG00000036469	ENSMUST00000110256	8	1	66070677	66922365	Marchf1	protein_coding
ENSMUSG00000036469	ENSMUST00000110255	8	1	66070738	66924289	Marchf1	protein_coding
ENSMUSG00000036469	ENSMUST00000110259	8	1	66071177	66923079	Marchf1	protein_coding
ENSMUSG00000036469	ENSMUST00000072482	8	1	66419809	66924277	Marchf1	protein_coding
ENSMUSG00000036469	ENSMUST00000098708	8	1	66574394	66924277	Marchf1	protein_coding
ENSMUSG00000036469	ENSMUST00000178982	8	1	66574394	66924277	Marchf1	protein_coding
ENSMUSG00000036469	ENSMUST00000039540	8	1	66838946	66923073	Marchf1	protein_coding
ENSMUSG00000036469	ENSMUST00000110253	8	1	66838953	66923083	Marchf1	protein_coding
ENSMUSG00000025591	ENSMUST00000026681	8	-1	66925770	66939171	Tma16	protein_coding
ENSMUSG00000025519	ENSMUST00000002025	8	1	66964408	66966428	Tktl2	protein_coding
ENSMUSG00000025519	ENSMUST00000183187	8	1	66964411	66970987	Tktl2	protein_coding
ENSMUSG00000044014	ENSMUST00000070810	8	-1	67132617	67140746	Npy5r	protein_coding
ENSMUSG00000044014	ENSMUST00000212563	8	-1	67133221	67140699	Npy5r	protein_coding
ENSMUSG00000044014	ENSMUST00000211920	8	-1	67133373	67140780	Npy5r	protein_coding
ENSMUSG00000036437	ENSMUST00000212588	8	1	67149844	67158760	Npy1r	protein_coding
ENSMUSG00000036437	ENSMUST00000039303	8	1	67150074	67159444	Npy1r	protein_coding
ENSMUSG00000014907	ENSMUST00000118009	8	1	67312869	67343216	Naf1	protein_coding
ENSMUSG00000025588	ENSMUST00000212171	8	1	67933573	67944732	Nat1	protein_coding
ENSMUSG00000025588	ENSMUST00000026677	8	1	67943410	67944756	Nat1	protein_coding
ENSMUSG00000051147	ENSMUST00000093470	8	1	67947510	67955236	Nat2	protein_coding
ENSMUSG00000051147	ENSMUST00000163856	8	1	67947600	67955222	Nat2	protein_coding
ENSMUSG00000056426	ENSMUST00000070514	8	1	67976506	68001279	Nat3	protein_coding
ENSMUSG00000030465	ENSMUST00000098696	8	-1	68141734	68427226	Psd3	protein_coding
ENSMUSG00000030465	ENSMUST00000038959	8	-1	68141734	68427226	Psd3	protein_coding
ENSMUSG00000030465	ENSMUST00000120071	8	-1	68141741	68270947	Psd3	protein_coding
ENSMUSG00000030465	ENSMUST00000093469	8	-1	68148699	68427226	Psd3	protein_coding
ENSMUSG00000030465	ENSMUST00000093468	8	-1	68149533	68363584	Psd3	protein_coding
ENSMUSG00000030465	ENSMUST00000212505	8	-1	68149542	68514879	Psd3	protein_coding
ENSMUSG00000030465	ENSMUST00000212960	8	-1	68149542	68658709	Psd3	protein_coding
ENSMUSG00000030465	ENSMUST00000059374	8	-1	68164178	68270885	Psd3	protein_coding
ENSMUSG00000030465	ENSMUST00000178529	8	-1	68573003	68574179	Psd3	protein_coding
ENSMUSG00000053886	ENSMUST00000066594	8	1	68729219	68800346	Sh2d4a	protein_coding
ENSMUSG00000053886	ENSMUST00000212166	8	1	68734959	68800351	Sh2d4a	protein_coding
ENSMUSG00000036356	ENSMUST00000078350	8	-1	68809433	69187798	Csgalnact1	protein_coding
ENSMUSG00000036356	ENSMUST00000130214	8	-1	68810619	69187766	Csgalnact1	protein_coding
ENSMUSG00000036356	ENSMUST00000136060	8	-1	68841295	69187754	Csgalnact1	protein_coding
ENSMUSG00000031864	ENSMUST00000034328	8	1	69246581	69282062	Ints10	protein_coding
ENSMUSG00000031864	ENSMUST00000110241	8	1	69246587	69275163	Ints10	protein_coding
ENSMUSG00000031864	ENSMUST00000110242	8	1	69246608	69282060	Ints10	protein_coding
ENSMUSG00000031864	ENSMUST00000070713	8	1	69246666	69282060	Ints10	protein_coding
ENSMUSG00000031864	ENSMUST00000147072	8	1	69273338	69280153	Ints10	protein_coding
ENSMUSG00000015568	ENSMUST00000015712	8	1	69333143	69359586	Lpl	protein_coding
ENSMUSG00000036330	ENSMUST00000037478	8	-1	69490363	69541874	Slc18a1	protein_coding
ENSMUSG00000036330	ENSMUST00000148856	8	-1	69527753	69541887	Slc18a1	protein_coding
ENSMUSG00000006273	ENSMUST00000006435	8	1	69541298	69566363	Atp6v1b2	protein_coding
ENSMUSG00000036306	ENSMUST00000185176	8	-1	69585321	69636877	Lzts1	protein_coding
ENSMUSG00000036306	ENSMUST00000037049	8	-1	69588155	69593605	Lzts1	protein_coding
ENSMUSG00000059897	ENSMUST00000212681	8	1	69661690	69683188	Zfp930	protein_coding
ENSMUSG00000059897	ENSMUST00000212312	8	1	69661698	69680746	Zfp930	protein_coding
ENSMUSG00000059897	ENSMUST00000110216	8	1	69678995	69681632	Zfp930	protein_coding
ENSMUSG00000079038	ENSMUST00000212549	8	1	69723732	69756027	D130040H23Rik	protein_coding
ENSMUSG00000079038	ENSMUST00000078257	8	1	69753428	69755814	D130040H23Rik	protein_coding
ENSMUSG00000110444	ENSMUST00000072427	8	-1	69819162	69848174	Gm10033	protein_coding
ENSMUSG00000110444	ENSMUST00000213012	8	-1	69819162	69848174	Gm10033	protein_coding
ENSMUSG00000110444	ENSMUST00000239456	8	-1	69819162	69848191	Gm10033	protein_coding
ENSMUSG00000110444	ENSMUST00000239413	8	-1	69824797	69826035	Gm10033	protein_coding
ENSMUSG00000110444	ENSMUST00000239492	8	-1	69826180	69826566	Gm10033	protein_coding
ENSMUSG00000107280	ENSMUST00000200846	8	-1	69880632	69906217	Gm9495	protein_coding
ENSMUSG00000106824	ENSMUST00000201500	8	-1	69933998	69975628	Gm7697	protein_coding
ENSMUSG00000060427	ENSMUST00000121886	8	-1	70063508	70078199	Zfp868	protein_coding
ENSMUSG00000060427	ENSMUST00000074982	8	-1	70064065	70072003	Zfp868	protein_coding
ENSMUSG00000091764	ENSMUST00000204285	8	1	70107142	70119632	Zfp964	protein_coding
ENSMUSG00000091764	ENSMUST00000169125	8	1	70111913	70116820	Zfp964	protein_coding
ENSMUSG00000054648	ENSMUST00000238292	8	-1	70155306	70169487	Zfp869	protein_coding
ENSMUSG00000054648	ENSMUST00000238201	8	-1	70157787	70161076	Zfp869	protein_coding
ENSMUSG00000054648	ENSMUST00000238657	8	-1	70157787	70169474	Zfp869	protein_coding
ENSMUSG00000054648	ENSMUST00000238418	8	-1	70157787	70169552	Zfp869	protein_coding
ENSMUSG00000054648	ENSMUST00000238753	8	-1	70157790	70169598	Zfp869	protein_coding
ENSMUSG00000054648	ENSMUST00000238408	8	-1	70158281	70169550	Zfp869	protein_coding
ENSMUSG00000054648	ENSMUST00000080987	8	-1	70158982	70163374	Zfp869	protein_coding
ENSMUSG00000054648	ENSMUST00000238460	8	-1	70160052	70169136	Zfp869	protein_coding
ENSMUSG00000054648	ENSMUST00000238761	8	-1	70160761	70169113	Zfp869	protein_coding
ENSMUSG00000092260	ENSMUST00000130458	8	-1	70194289	70202612	Zfp963	protein_coding
ENSMUSG00000092544	ENSMUST00000149782	8	-1	70195512	70227536	Gm20422	protein_coding
ENSMUSG00000092260	ENSMUST00000154063	8	-1	70195607	70202620	Zfp963	protein_coding
ENSMUSG00000092544	ENSMUST00000126915	8	-1	70195834	70219329	Gm20422	protein_coding
ENSMUSG00000043090	ENSMUST00000131784	8	-1	70213976	70243828	Zfp866	protein_coding
ENSMUSG00000043090	ENSMUST00000137573	8	-1	70216493	70227561	Zfp866	protein_coding
ENSMUSG00000031862	ENSMUST00000034326	8	1	70243813	70260399	Atp13a1	protein_coding
ENSMUSG00000036246	ENSMUST00000036074	8	1	70261329	70274520	Gmip	protein_coding
ENSMUSG00000036246	ENSMUST00000123453	8	1	70261340	70271622	Gmip	protein_coding
ENSMUSG00000036246	ENSMUST00000142659	8	1	70270478	70271627	Gmip	protein_coding
ENSMUSG00000031861	ENSMUST00000164890	8	1	70275079	70283751	Lpar2	protein_coding
ENSMUSG00000031861	ENSMUST00000034325	8	1	70275079	70283752	Lpar2	protein_coding
ENSMUSG00000031861	ENSMUST00000238452	8	1	70275234	70277425	Lpar2	protein_coding
ENSMUSG00000031860	ENSMUST00000081503	8	1	70285141	70324942	Pbx4	protein_coding
ENSMUSG00000031860	ENSMUST00000131637	8	1	70285310	70323336	Pbx4	protein_coding
ENSMUSG00000044006	ENSMUST00000057831	8	-1	70333019	70340337	Cilp2	protein_coding
ENSMUSG00000048967	ENSMUST00000152938	8	-1	70340438	70346625	Yjefn3	protein_coding
ENSMUSG00000048967	ENSMUST00000180068	8	-1	70340438	70355362	Yjefn3	protein_coding
ENSMUSG00000036199	ENSMUST00000110167	8	-1	70346830	70355208	Ndufa13	protein_coding
ENSMUSG00000047654	ENSMUST00000050373	8	1	70354834	70356168	Tssk6	protein_coding
ENSMUSG00000036180	ENSMUST00000177851	8	-1	70359726	70448883	Gatad2a	protein_coding
ENSMUSG00000036180	ENSMUST00000065169	8	-1	70361120	70449034	Gatad2a	protein_coding
ENSMUSG00000036180	ENSMUST00000116463	8	-1	70361306	70426921	Gatad2a	protein_coding
ENSMUSG00000036180	ENSMUST00000212478	8	-1	70361307	70449034	Gatad2a	protein_coding
ENSMUSG00000036180	ENSMUST00000212277	8	-1	70370411	70389176	Gatad2a	protein_coding
ENSMUSG00000036180	ENSMUST00000211960	8	-1	70370687	70411054	Gatad2a	protein_coding
ENSMUSG00000031858	ENSMUST00000168013	8	-1	70468773	70495335	Mau2	protein_coding
ENSMUSG00000031858	ENSMUST00000050561	8	-1	70468773	70495384	Mau2	protein_coding
ENSMUSG00000031858	ENSMUST00000212308	8	-1	70471217	70495350	Mau2	protein_coding
ENSMUSG00000031858	ENSMUST00000212451	8	-1	70472214	70495384	Mau2	protein_coding
ENSMUSG00000011306	ENSMUST00000011450	8	1	70495463	70524997	Sugp1	protein_coding
ENSMUSG00000036151	ENSMUST00000110160	8	1	70525574	70532716	Tm6sf2	protein_coding
ENSMUSG00000036151	ENSMUST00000049197	8	1	70525582	70532702	Tm6sf2	protein_coding
ENSMUSG00000007594	ENSMUST00000007738	8	1	70536107	70543512	Hapln4	protein_coding
ENSMUSG00000002341	ENSMUST00000002412	8	-1	70545735	70573523	Ncan	protein_coding
ENSMUSG00000036120	ENSMUST00000075724	8	-1	70583456	70591804	Rfxank	protein_coding
ENSMUSG00000071078	ENSMUST00000211898	8	1	70583983	70586398	Nr2c2ap	protein_coding
ENSMUSG00000071078	ENSMUST00000095273	8	1	70583997	70586389	Nr2c2ap	protein_coding
ENSMUSG00000036120	ENSMUST00000212320	8	-1	70585916	70591746	Rfxank	protein_coding
ENSMUSG00000002345	ENSMUST00000002418	8	1	70592149	70599906	Borcs8	protein_coding
ENSMUSG00000079033	ENSMUST00000163756	8	1	70592361	70620138	Mef2b	protein_coding
ENSMUSG00000002345	ENSMUST00000110139	8	1	70592927	70599969	Borcs8	protein_coding
ENSMUSG00000079033	ENSMUST00000110146	8	1	70605428	70620138	Mef2b	protein_coding
ENSMUSG00000079033	ENSMUST00000110143	8	1	70605428	70620138	Mef2b	protein_coding
ENSMUSG00000079033	ENSMUST00000110141	8	1	70605431	70620137	Mef2b	protein_coding
ENSMUSG00000079033	ENSMUST00000110140	8	1	70605431	70620137	Mef2b	protein_coding
ENSMUSG00000002342	ENSMUST00000002413	8	1	70625055	70636331	Tmem161a	protein_coding
ENSMUSG00000002342	ENSMUST00000182980	8	1	70625058	70635500	Tmem161a	protein_coding
ENSMUSG00000002342	ENSMUST00000182365	8	1	70625069	70633388	Tmem161a	protein_coding
ENSMUSG00000002342	ENSMUST00000149105	8	1	70626953	70635517	Tmem161a	protein_coding
ENSMUSG00000002346	ENSMUST00000063788	8	-1	70636990	70664906	Slc25a42	protein_coding
ENSMUSG00000002346	ENSMUST00000110127	8	-1	70636990	70664955	Slc25a42	protein_coding
ENSMUSG00000002343	ENSMUST00000019679	8	-1	70672822	70687116	Armc6	protein_coding
ENSMUSG00000002343	ENSMUST00000130319	8	-1	70677968	70686776	Armc6	protein_coding
ENSMUSG00000036054	ENSMUST00000164403	8	1	70686876	70713692	Sugp2	protein_coding
ENSMUSG00000036054	ENSMUST00000093458	8	1	70686883	70715755	Sugp2	protein_coding
ENSMUSG00000036054	ENSMUST00000145078	8	1	70687267	70695301	Sugp2	protein_coding
ENSMUSG00000036054	ENSMUST00000155771	8	1	70689038	70695553	Sugp2	protein_coding
ENSMUSG00000036054	ENSMUST00000126239	8	1	70709852	70716946	Sugp2	protein_coding
ENSMUSG00000003573	ENSMUST00000087467	8	1	70735477	70739180	Homer3	protein_coding
ENSMUSG00000003573	ENSMUST00000140212	8	1	70735477	70747011	Homer3	protein_coding
ENSMUSG00000003573	ENSMUST00000110124	8	1	70735649	70747011	Homer3	protein_coding
ENSMUSG00000003573	ENSMUST00000003669	8	1	70737896	70747003	Homer3	protein_coding
ENSMUSG00000003573	ENSMUST00000135368	8	1	70743726	70746119	Homer3	protein_coding
ENSMUSG00000057788	ENSMUST00000008004	8	-1	70745516	70755139	Ddx49	protein_coding
ENSMUSG00000055681	ENSMUST00000066469	8	1	70755168	70765640	Cope	protein_coding
ENSMUSG00000055681	ENSMUST00000150968	8	1	70755423	70763141	Cope	protein_coding
ENSMUSG00000055681	ENSMUST00000128003	8	1	70758348	70765640	Cope	protein_coding
ENSMUSG00000055681	ENSMUST00000167850	8	1	70761157	70765640	Cope	protein_coding
ENSMUSG00000087408	ENSMUST00000165819	8	1	70768425	70784242	Cers1	protein_coding
ENSMUSG00000087408	ENSMUST00000140239	8	1	70768437	70784237	Cers1	protein_coding
ENSMUSG00000109523	ENSMUST00000207684	8	1	70782467	70784237	Gdf1	protein_coding
ENSMUSG00000058301	ENSMUST00000215817	8	-1	70784175	70805861	Upf1	protein_coding
ENSMUSG00000058301	ENSMUST00000075666	8	-1	70784175	70805928	Upf1	protein_coding
ENSMUSG00000031849	ENSMUST00000003659	8	1	70826208	70834716	Comp	protein_coding
ENSMUSG00000031849	ENSMUST00000212488	8	1	70832810	70834715	Comp	protein_coding
ENSMUSG00000003575	ENSMUST00000076615	8	-1	70835005	70892229	Crtc1	protein_coding
ENSMUSG00000055707	ENSMUST00000209415	8	-1	70902869	70929600	Klhl26	protein_coding
ENSMUSG00000055707	ENSMUST00000210250	8	-1	70902877	70929599	Klhl26	protein_coding
ENSMUSG00000055707	ENSMUST00000066597	8	-1	70902918	70929555	Klhl26	protein_coding
ENSMUSG00000055707	ENSMUST00000166976	8	-1	70903055	70929618	Klhl26	protein_coding
ENSMUSG00000055707	ENSMUST00000209567	8	-1	70903330	70928548	Klhl26	protein_coding
ENSMUSG00000035964	ENSMUST00000045286	8	-1	70936517	70940008	Tmem59l	protein_coding
ENSMUSG00000007888	ENSMUST00000008032	8	1	70945808	70956731	Crlf1	protein_coding
ENSMUSG00000007888	ENSMUST00000132648	8	1	70946011	70953580	Crlf1	protein_coding
ENSMUSG00000007888	ENSMUST00000127983	8	1	70953783	70956680	Crlf1	protein_coding
ENSMUSG00000058833	ENSMUST00000075175	8	-1	70956945	70959402	Rex1bd	protein_coding
ENSMUSG00000058833	ENSMUST00000136913	8	-1	70956949	70959387	Rex1bd	protein_coding
ENSMUSG00000090137	ENSMUST00000140679	8	-1	70960913	70963000	Uba52	protein_coding
ENSMUSG00000090137	ENSMUST00000129909	8	-1	70960913	70963005	Uba52	protein_coding
ENSMUSG00000090137	ENSMUST00000125184	8	-1	70960913	70963231	Uba52	protein_coding
ENSMUSG00000090137	ENSMUST00000081940	8	-1	70960916	70963067	Uba52	protein_coding
ENSMUSG00000055553	ENSMUST00000121623	8	-1	70960922	70975813	Kxd1	protein_coding
ENSMUSG00000090137	ENSMUST00000135446	8	-1	70960978	70963451	Uba52	protein_coding
ENSMUSG00000090137	ENSMUST00000165126	8	-1	70960982	70962273	Uba52	protein_coding
ENSMUSG00000090137	ENSMUST00000124967	8	-1	70961080	70962595	Uba52	protein_coding
ENSMUSG00000055553	ENSMUST00000138260	8	-1	70961100	70980606	Kxd1	protein_coding
ENSMUSG00000055553	ENSMUST00000093456	8	-1	70966046	70975830	Kxd1	protein_coding
ENSMUSG00000055553	ENSMUST00000118850	8	-1	70966254	70975929	Kxd1	protein_coding
ENSMUSG00000055553	ENSMUST00000117580	8	-1	70967340	70980606	Kxd1	protein_coding
ENSMUSG00000055553	ENSMUST00000137610	8	-1	70968045	70975740	Kxd1	protein_coding
ENSMUSG00000055553	ENSMUST00000132867	8	-1	70971061	70980433	Kxd1	protein_coding
ENSMUSG00000019428	ENSMUST00000119353	8	1	70980374	70987978	Fkbp8	protein_coding
ENSMUSG00000019428	ENSMUST00000075491	8	1	70980397	70987976	Fkbp8	protein_coding
ENSMUSG00000019428	ENSMUST00000119698	8	1	70980496	70987977	Fkbp8	protein_coding
ENSMUSG00000019428	ENSMUST00000119425	8	1	70981466	70982233	Fkbp8	protein_coding
ENSMUSG00000070002	ENSMUST00000210155	8	1	70992107	71034291	Ell	protein_coding
ENSMUSG00000070002	ENSMUST00000093454	8	1	70992338	71045508	Ell	protein_coding
ENSMUSG00000019139	ENSMUST00000211117	8	1	71047023	71047813	Isyna1	protein_coding
ENSMUSG00000019139	ENSMUST00000019283	8	1	71047131	71049938	Isyna1	protein_coding
ENSMUSG00000019139	ENSMUST00000210005	8	1	71047131	71049940	Isyna1	protein_coding
ENSMUSG00000019139	ENSMUST00000211501	8	1	71047377	71048407	Isyna1	protein_coding
ENSMUSG00000070003	ENSMUST00000049908	8	-1	71050140	71060964	Ssbp4	protein_coding
ENSMUSG00000070003	ENSMUST00000210369	8	-1	71050141	71061522	Ssbp4	protein_coding
ENSMUSG00000070003	ENSMUST00000211608	8	-1	71052188	71060962	Ssbp4	protein_coding
ENSMUSG00000070003	ENSMUST00000210580	8	-1	71052207	71060952	Ssbp4	protein_coding
ENSMUSG00000049988	ENSMUST00000210609	8	1	71068805	71070434	Lrrc25	protein_coding
ENSMUSG00000049988	ENSMUST00000052437	8	1	71069494	71074133	Lrrc25	protein_coding
ENSMUSG00000038508	ENSMUST00000003808	8	-1	71082043	71084745	Gdf15	protein_coding
ENSMUSG00000038508	ENSMUST00000110103	8	-1	71082044	71085106	Gdf15	protein_coding
ENSMUSG00000056204	ENSMUST00000070173	8	-1	71099085	71112388	Pgpep1	protein_coding
ENSMUSG00000056204	ENSMUST00000211715	8	-1	71102828	71112301	Pgpep1	protein_coding
ENSMUSG00000056204	ENSMUST00000210307	8	-1	71103276	71112301	Pgpep1	protein_coding
ENSMUSG00000056204	ENSMUST00000209768	8	-1	71103400	71112318	Pgpep1	protein_coding
ENSMUSG00000056204	ENSMUST00000210193	8	-1	71103954	71113038	Pgpep1	protein_coding
ENSMUSG00000031848	ENSMUST00000034311	8	1	71125898	71131402	Lsm4	protein_coding
ENSMUSG00000031848	ENSMUST00000146972	8	1	71126029	71130766	Lsm4	protein_coding
ENSMUSG00000031848	ENSMUST00000210071	8	1	71126035	71131169	Lsm4	protein_coding
ENSMUSG00000031848	ENSMUST00000210987	8	1	71126082	71131396	Lsm4	protein_coding
ENSMUSG00000071076	ENSMUST00000095267	8	1	71151599	71153265	Jund	protein_coding
ENSMUSG00000110622	ENSMUST00000212436	8	1	71156106	71170299	Iqcn	protein_coding
ENSMUSG00000095026	ENSMUST00000179347	8	1	71171192	71175281	Gm3336	protein_coding
ENSMUSG00000095026	ENSMUST00000213065	8	1	71171192	71175283	Gm3336	protein_coding
ENSMUSG00000031842	ENSMUST00000123739	8	1	71176369	71198695	Pde4c	protein_coding
ENSMUSG00000031842	ENSMUST00000034307	8	1	71176713	71203835	Pde4c	protein_coding
ENSMUSG00000031842	ENSMUST00000239435	8	1	71176713	71203835	Pde4c	protein_coding
ENSMUSG00000031842	ENSMUST00000239487	8	1	71176713	71203835	Pde4c	protein_coding
ENSMUSG00000031842	ENSMUST00000110095	8	1	71176714	71203821	Pde4c	protein_coding
ENSMUSG00000031842	ENSMUST00000224874	8	1	71195681	71203824	Pde4c	protein_coding
ENSMUSG00000031840	ENSMUST00000110093	8	1	71207328	71211323	Rab3a	protein_coding
ENSMUSG00000031840	ENSMUST00000143118	8	1	71207352	71209908	Rab3a	protein_coding
ENSMUSG00000031840	ENSMUST00000034301	8	1	71207360	71211281	Rab3a	protein_coding
ENSMUSG00000031840	ENSMUST00000110090	8	1	71207373	71211281	Rab3a	protein_coding
ENSMUSG00000031840	ENSMUST00000110092	8	1	71208158	71211281	Rab3a	protein_coding
