ENSMUSG00000046201	ENSMUST00000232048	17	1	3165524	3209620	Scaf8	protein_coding
ENSMUSG00000024177	ENSMUST00000236547	17	-1	26310710	26314447	Nme4	protein_coding
ENSMUSG00000024177	ENSMUST00000236128	17	-1	26310912	26314463	Nme4	protein_coding
ENSMUSG00000024180	ENSMUST00000235821	17	1	26332273	26341321	Pgap6	protein_coding
ENSMUSG00000024180	ENSMUST00000025010	17	1	26332290	26342228	Pgap6	protein_coding
ENSMUSG00000024180	ENSMUST00000237058	17	1	26332317	26341322	Pgap6	protein_coding
ENSMUSG00000024180	ENSMUST00000128597	17	1	26335605	26341321	Pgap6	protein_coding
ENSMUSG00000024181	ENSMUST00000025014	17	1	26342474	26345587	Mrpl28	protein_coding
ENSMUSG00000024181	ENSMUST00000236166	17	1	26342474	26345587	Mrpl28	protein_coding
ENSMUSG00000024181	ENSMUST00000127647	17	1	26342518	26345587	Mrpl28	protein_coding
ENSMUSG00000024182	ENSMUST00000074370	17	1	26357662	26414785	Axin1	protein_coding
ENSMUSG00000024182	ENSMUST00000118904	17	1	26357802	26414215	Axin1	protein_coding
ENSMUSG00000024182	ENSMUST00000163421	17	1	26357924	26414268	Axin1	protein_coding
ENSMUSG00000024182	ENSMUST00000168282	17	1	26362321	26403288	Axin1	protein_coding
ENSMUSG00000024184	ENSMUST00000039113	17	-1	26414973	26418061	Pdia2	protein_coding
ENSMUSG00000024184	ENSMUST00000148134	17	-1	26414980	26415890	Pdia2	protein_coding
ENSMUSG00000024184	ENSMUST00000120333	17	-1	26414999	26418036	Pdia2	protein_coding
ENSMUSG00000024184	ENSMUST00000142410	17	-1	26416468	26417982	Pdia2	protein_coding
ENSMUSG00000073433	ENSMUST00000025019	17	-1	26418157	26420324	Arhgdig	protein_coding
ENSMUSG00000073433	ENSMUST00000121959	17	-1	26418161	26420343	Arhgdig	protein_coding
ENSMUSG00000024186	ENSMUST00000122058	17	1	26421932	26430293	Rgs11	protein_coding
ENSMUSG00000024186	ENSMUST00000025020	17	1	26421936	26430298	Rgs11	protein_coding
ENSMUSG00000024187	ENSMUST00000114988	17	-1	26430796	26463197	Fam234a	protein_coding
ENSMUSG00000024187	ENSMUST00000234262	17	-1	26431665	26463142	Fam234a	protein_coding
ENSMUSG00000024187	ENSMUST00000234554	17	-1	26431665	26463196	Fam234a	protein_coding
ENSMUSG00000024187	ENSMUST00000234687	17	-1	26431684	26463188	Fam234a	protein_coding
ENSMUSG00000024187	ENSMUST00000141240	17	-1	26431684	26463197	Fam234a	protein_coding
ENSMUSG00000024187	ENSMUST00000234175	17	-1	26431684	26463216	Fam234a	protein_coding
ENSMUSG00000024187	ENSMUST00000118487	17	-1	26431687	26463115	Fam234a	protein_coding
ENSMUSG00000024187	ENSMUST00000151293	17	-1	26437253	26439554	Fam234a	protein_coding
ENSMUSG00000024188	ENSMUST00000025023	17	1	26471870	26499693	Luc7l	protein_coding
ENSMUSG00000024188	ENSMUST00000114976	17	1	26471925	26504478	Luc7l	protein_coding
ENSMUSG00000024188	ENSMUST00000140427	17	1	26471930	26496608	Luc7l	protein_coding
ENSMUSG00000024188	ENSMUST00000119928	17	1	26471940	26500964	Luc7l	protein_coding
ENSMUSG00000024188	ENSMUST00000152107	17	1	26486249	26500942	Luc7l	protein_coding
ENSMUSG00000034413	ENSMUST00000182897	17	1	26633803	26660769	Neurl1b	protein_coding
ENSMUSG00000034413	ENSMUST00000183077	17	1	26633803	26660769	Neurl1b	protein_coding
ENSMUSG00000034413	ENSMUST00000053020	17	1	26633939	26665323	Neurl1b	protein_coding
ENSMUSG00000024190	ENSMUST00000025025	17	-1	26724564	26727493	Dusp1	protein_coding
ENSMUSG00000024190	ENSMUST00000236661	17	-1	26724565	26727446	Dusp1	protein_coding
ENSMUSG00000024190	ENSMUST00000235532	17	-1	26724565	26781102	Dusp1	protein_coding
ENSMUSG00000001576	ENSMUST00000167662	17	1	26780463	26875905	Ergic1	protein_coding
ENSMUSG00000001576	ENSMUST00000001619	17	1	26780519	26857753	Ergic1	protein_coding
ENSMUSG00000001576	ENSMUST00000235915	17	1	26813850	26874326	Ergic1	protein_coding
ENSMUSG00000001576	ENSMUST00000167070	17	1	26820299	26874324	Ergic1	protein_coding
ENSMUSG00000001576	ENSMUST00000163213	17	1	26840423	26874148	Ergic1	protein_coding
ENSMUSG00000015575	ENSMUST00000236346	17	1	26882205	26918340	Atp6v0e	protein_coding
ENSMUSG00000015575	ENSMUST00000236867	17	1	26895131	26918621	Atp6v0e	protein_coding
ENSMUSG00000015575	ENSMUST00000015719	17	1	26895344	26918621	Atp6v0e	protein_coding
ENSMUSG00000015575	ENSMUST00000236299	17	1	26895386	26914452	Atp6v0e	protein_coding
ENSMUSG00000015575	ENSMUST00000167352	17	1	26895386	26916925	Atp6v0e	protein_coding
ENSMUSG00000048249	ENSMUST00000062519	17	1	26934624	26995609	Crebrf	protein_coding
ENSMUSG00000048249	ENSMUST00000144221	17	1	26934629	26961933	Crebrf	protein_coding
ENSMUSG00000048249	ENSMUST00000142539	17	1	26934684	26983233	Crebrf	protein_coding
ENSMUSG00000048249	ENSMUST00000151681	17	1	26934698	26981272	Crebrf	protein_coding
ENSMUSG00000024191	ENSMUST00000015725	17	1	27000040	27011495	Bnip1	protein_coding
ENSMUSG00000024191	ENSMUST00000135824	17	1	27000067	27011155	Bnip1	protein_coding
ENSMUSG00000024191	ENSMUST00000137989	17	1	27000132	27011399	Bnip1	protein_coding
ENSMUSG00000015579	ENSMUST00000015723	17	-1	27057638	27060539	Nkx2-5	protein_coding
ENSMUSG00000015579	ENSMUST00000235454	17	-1	27058000	27063983	Nkx2-5	protein_coding
ENSMUSG00000024301	ENSMUST00000078961	17	1	27136065	27151557	Kifc5b	protein_coding
ENSMUSG00000024193	ENSMUST00000073724	17	1	27152026	27156882	Phf1	protein_coding
ENSMUSG00000024193	ENSMUST00000237189	17	1	27152123	27156863	Phf1	protein_coding
ENSMUSG00000024193	ENSMUST00000237412	17	1	27152434	27156865	Phf1	protein_coding
ENSMUSG00000024194	ENSMUST00000025027	17	-1	27156946	27158543	Cuta	protein_coding
ENSMUSG00000024194	ENSMUST00000114935	17	-1	27156947	27158517	Cuta	protein_coding
ENSMUSG00000067629	ENSMUST00000194598	17	1	27160227	27191408	Syngap1	protein_coding
ENSMUSG00000067629	ENSMUST00000229490	17	1	27160356	27189575	Syngap1	protein_coding
ENSMUSG00000067629	ENSMUST00000201702	17	1	27160416	27189555	Syngap1	protein_coding
ENSMUSG00000067629	ENSMUST00000177932	17	1	27160426	27189515	Syngap1	protein_coding
ENSMUSG00000067629	ENSMUST00000201349	17	1	27160427	27189642	Syngap1	protein_coding
ENSMUSG00000067629	ENSMUST00000081285	17	1	27171112	27189907	Syngap1	protein_coding
ENSMUSG00000067629	ENSMUST00000228963	17	1	27171293	27189907	Syngap1	protein_coding
ENSMUSG00000067629	ENSMUST00000231853	17	1	27171860	27190095	Syngap1	protein_coding
ENSMUSG00000079605	ENSMUST00000120016	17	1	27192141	27195177	Zbtb9	protein_coding
ENSMUSG00000048731	ENSMUST00000142141	17	1	27236961	27241491	Ggnbp1	protein_coding
ENSMUSG00000048731	ENSMUST00000122106	17	1	27236967	27255352	Ggnbp1	protein_coding
ENSMUSG00000057789	ENSMUST00000078691	17	-1	27238784	27247983	Bak1	protein_coding
ENSMUSG00000057789	ENSMUST00000143158	17	-1	27239640	27247668	Bak1	protein_coding
ENSMUSG00000048731	ENSMUST00000053683	17	1	27248233	27255352	Ggnbp1	protein_coding
ENSMUSG00000048731	ENSMUST00000236222	17	1	27248386	27255474	Ggnbp1	protein_coding
ENSMUSG00000048731	ENSMUST00000154731	17	1	27249378	27255351	Ggnbp1	protein_coding
ENSMUSG00000048731	ENSMUST00000235543	17	1	27251833	27256598	Ggnbp1	protein_coding
ENSMUSG00000042644	ENSMUST00000049308	17	1	27276278	27341197	Itpr3	protein_coding
ENSMUSG00000024208	ENSMUST00000025045	17	-1	27341637	27352890	Uqcc2	protein_coding
ENSMUSG00000024208	ENSMUST00000118613	17	-1	27341642	27352603	Uqcc2	protein_coding
ENSMUSG00000024208	ENSMUST00000119227	17	-1	27341644	27352876	Uqcc2	protein_coding
ENSMUSG00000024210	ENSMUST00000025046	17	-1	27362939	27386769	Ip6k3	protein_coding
ENSMUSG00000044857	ENSMUST00000055117	17	-1	27408574	27423443	Lemd2	protein_coding
ENSMUSG00000044857	ENSMUST00000237257	17	-1	27408924	27422650	Lemd2	protein_coding
ENSMUSG00000063239	ENSMUST00000118489	17	-1	27641361	27722278	Grm4	protein_coding
ENSMUSG00000063239	ENSMUST00000118161	17	-1	27644873	27732380	Grm4	protein_coding
ENSMUSG00000063239	ENSMUST00000231416	17	-1	27644881	27740377	Grm4	protein_coding
ENSMUSG00000063239	ENSMUST00000231809	17	-1	27645217	27722298	Grm4	protein_coding
ENSMUSG00000063239	ENSMUST00000231290	17	-1	27645530	27732688	Grm4	protein_coding
ENSMUSG00000046711	ENSMUST00000118599	17	1	27775471	27781820	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000232265	17	1	27775548	27782648	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000232013	17	1	27775556	27781782	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000114888	17	1	27775559	27782642	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000231874	17	1	27775578	27782643	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000119486	17	1	27775588	27781999	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000231825	17	1	27775589	27782643	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000231866	17	1	27775606	27781613	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000231780	17	1	27775613	27782641	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000232253	17	1	27775615	27781599	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000232552	17	1	27775615	27781946	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000117600	17	1	27775627	27782644	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000117254	17	1	27775637	27782008	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000231243	17	1	27775642	27781551	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000231358	17	1	27775642	27781901	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000118570	17	1	27775642	27782637	Hmga1	protein_coding
ENSMUSG00000046711	ENSMUST00000231796	17	1	27775669	27781782	Hmga1	protein_coding
ENSMUSG00000062753	ENSMUST00000154473	17	-1	27782547	27784730	AI413582	protein_coding
ENSMUSG00000062753	ENSMUST00000232276	17	-1	27782743	27784640	AI413582	protein_coding
ENSMUSG00000062753	ENSMUST00000145183	17	-1	27782743	27784641	AI413582	protein_coding
ENSMUSG00000062753	ENSMUST00000232203	17	-1	27782745	27784650	AI413582	protein_coding
ENSMUSG00000062753	ENSMUST00000231753	17	-1	27782747	27784691	AI413582	protein_coding
ENSMUSG00000024213	ENSMUST00000025050	17	-1	27798356	27842469	Nudt3	protein_coding
ENSMUSG00000024213	ENSMUST00000231742	17	-1	27798361	27816189	Nudt3	protein_coding
ENSMUSG00000024213	ENSMUST00000114886	17	-1	27799548	27841938	Nudt3	protein_coding
ENSMUSG00000024213	ENSMUST00000156429	17	-1	27799737	27841367	Nudt3	protein_coding
ENSMUSG00000117338	ENSMUST00000233710	17	-1	27799754	27854196	Gm49804	protein_coding
ENSMUSG00000024213	ENSMUST00000062397	17	-1	27799762	27842237	Nudt3	protein_coding
ENSMUSG00000024213	ENSMUST00000176876	17	-1	27800935	27842237	Nudt3	protein_coding
ENSMUSG00000024213	ENSMUST00000176458	17	-1	27801008	27841818	Nudt3	protein_coding
ENSMUSG00000024213	ENSMUST00000146321	17	-1	27814120	27842237	Nudt3	protein_coding
ENSMUSG00000052146	ENSMUST00000114882	17	-1	27849392	27854519	Rps10	protein_coding
ENSMUSG00000052146	ENSMUST00000025052	17	-1	27849396	27854214	Rps10	protein_coding
ENSMUSG00000052146	ENSMUST00000114881	17	-1	27849398	27855643	Rps10	protein_coding
ENSMUSG00000052146	ENSMUST00000178774	17	-1	27849439	27853449	Rps10	protein_coding
ENSMUSG00000052146	ENSMUST00000155071	17	-1	27849943	27854202	Rps10	protein_coding
ENSMUSG00000052146	ENSMUST00000152982	17	-1	27853047	27854218	Rps10	protein_coding
ENSMUSG00000040276	ENSMUST00000114873	17	1	27874483	27927633	Pacsin1	protein_coding
ENSMUSG00000040276	ENSMUST00000045896	17	1	27874522	27930085	Pacsin1	protein_coding
ENSMUSG00000040276	ENSMUST00000232437	17	1	27874562	27930456	Pacsin1	protein_coding
ENSMUSG00000040276	ENSMUST00000231669	17	1	27904155	27930085	Pacsin1	protein_coding
ENSMUSG00000040276	ENSMUST00000097360	17	1	27904171	27927633	Pacsin1	protein_coding
ENSMUSG00000040276	ENSMUST00000231236	17	1	27904213	27923936	Pacsin1	protein_coding
ENSMUSG00000040276	ENSMUST00000114872	17	1	27924623	27927630	Pacsin1	protein_coding
ENSMUSG00000024215	ENSMUST00000025054	17	-1	27933326	27947927	Spdef	protein_coding
ENSMUSG00000024215	ENSMUST00000167489	17	-1	27933423	27947863	Spdef	protein_coding
ENSMUSG00000024215	ENSMUST00000114870	17	-1	27933633	27947929	Spdef	protein_coding
ENSMUSG00000024215	ENSMUST00000138970	17	-1	27938966	27947898	Spdef	protein_coding
ENSMUSG00000056692	ENSMUST00000114863	17	-1	27970209	28039599	Ilrun	protein_coding
ENSMUSG00000056692	ENSMUST00000114859	17	-1	27970220	28039516	Ilrun	protein_coding
ENSMUSG00000056692	ENSMUST00000233131	17	-1	27972181	28039622	Ilrun	protein_coding
ENSMUSG00000056692	ENSMUST00000233508	17	-1	27972251	28039426	Ilrun	protein_coding
ENSMUSG00000056692	ENSMUST00000233533	17	-1	27977010	28039540	Ilrun	protein_coding
ENSMUSG00000056692	ENSMUST00000075076	17	-1	27986463	28039428	Ilrun	protein_coding
ENSMUSG00000024217	ENSMUST00000232873	17	1	28057124	28070942	Snrpc	protein_coding
ENSMUSG00000024217	ENSMUST00000071006	17	1	28059061	28070939	Snrpc	protein_coding
ENSMUSG00000024217	ENSMUST00000233752	17	1	28059109	28070942	Snrpc	protein_coding
ENSMUSG00000024217	ENSMUST00000233657	17	1	28059129	28070937	Snrpc	protein_coding
ENSMUSG00000039512	ENSMUST00000114849	17	1	28075415	28119015	Uhrf1bp1	protein_coding
ENSMUSG00000039512	ENSMUST00000233809	17	1	28075580	28098387	Uhrf1bp1	protein_coding
ENSMUSG00000039512	ENSMUST00000130810	17	1	28076217	28098735	Uhrf1bp1	protein_coding
ENSMUSG00000039512	ENSMUST00000233409	17	1	28113669	28116197	Uhrf1bp1	protein_coding
ENSMUSG00000024218	ENSMUST00000114848	17	-1	28120096	28128216	Taf11	protein_coding
ENSMUSG00000024218	ENSMUST00000025057	17	-1	28120102	28126698	Taf11	protein_coding
ENSMUSG00000024219	ENSMUST00000114842	17	1	28128280	28281749	Anks1	protein_coding
ENSMUSG00000024219	ENSMUST00000088027	17	1	28128291	28281573	Anks1	protein_coding
ENSMUSG00000024219	ENSMUST00000233525	17	1	28128307	28281737	Anks1	protein_coding
ENSMUSG00000024219	ENSMUST00000025058	17	1	28128346	28281573	Anks1	protein_coding
ENSMUSG00000024219	ENSMUST00000233866	17	1	28128532	28132772	Anks1	protein_coding
ENSMUSG00000024219	ENSMUST00000139173	17	1	28226319	28281573	Anks1	protein_coding
ENSMUSG00000024219	ENSMUST00000233869	17	1	28259749	28271692	Anks1	protein_coding
ENSMUSG00000024219	ENSMUST00000233298	17	1	28260711	28270704	Anks1	protein_coding
ENSMUSG00000024219	ENSMUST00000233058	17	1	28261415	28270487	Anks1	protein_coding
ENSMUSG00000024219	ENSMUST00000232872	17	1	28261589	28281571	Anks1	protein_coding
ENSMUSG00000024219	ENSMUST00000233309	17	1	28273307	28280010	Anks1	protein_coding
ENSMUSG00000062859	ENSMUST00000042692	17	-1	28285719	28299561	Tcp11	protein_coding
ENSMUSG00000062859	ENSMUST00000114836	17	-1	28285719	28299561	Tcp11	protein_coding
ENSMUSG00000062859	ENSMUST00000129046	17	-1	28285721	28299577	Tcp11	protein_coding
ENSMUSG00000062859	ENSMUST00000233898	17	-1	28285725	28298738	Tcp11	protein_coding
ENSMUSG00000062859	ENSMUST00000232798	17	-1	28285725	28298758	Tcp11	protein_coding
ENSMUSG00000062859	ENSMUST00000043925	17	-1	28285725	28299613	Tcp11	protein_coding
ENSMUSG00000038677	ENSMUST00000043503	17	1	28361115	28393828	Scube3	protein_coding
ENSMUSG00000038677	ENSMUST00000233905	17	1	28361292	28390916	Scube3	protein_coding
ENSMUSG00000038677	ENSMUST00000132670	17	1	28361500	28389119	Scube3	protein_coding
ENSMUSG00000038677	ENSMUST00000137147	17	1	28361500	28391111	Scube3	protein_coding
ENSMUSG00000024220	ENSMUST00000073534	17	1	28396103	28424860	Zfp523	protein_coding
ENSMUSG00000024220	ENSMUST00000002318	17	1	28396392	28424858	Zfp523	protein_coding
ENSMUSG00000024220	ENSMUST00000233904	17	1	28396432	28424858	Zfp523	protein_coding
ENSMUSG00000024220	ENSMUST00000233613	17	1	28405161	28424860	Zfp523	protein_coding
ENSMUSG00000024220	ENSMUST00000133868	17	1	28416759	28421452	Zfp523	protein_coding
ENSMUSG00000024220	ENSMUST00000155030	17	1	28421265	28424136	Zfp523	protein_coding
ENSMUSG00000002257	ENSMUST00000002327	17	1	28426752	28447582	Def6	protein_coding
ENSMUSG00000002257	ENSMUST00000233560	17	1	28426777	28443056	Def6	protein_coding
ENSMUSG00000002257	ENSMUST00000233958	17	1	28426800	28436709	Def6	protein_coding
ENSMUSG00000002257	ENSMUST00000233170	17	1	28426817	28447263	Def6	protein_coding
ENSMUSG00000002257	ENSMUST00000233264	17	1	28426858	28444985	Def6	protein_coding
ENSMUSG00000002257	ENSMUST00000233534	17	1	28436007	28438955	Def6	protein_coding
ENSMUSG00000002250	ENSMUST00000002320	17	1	28451674	28520448	Ppard	protein_coding
ENSMUSG00000002250	ENSMUST00000232879	17	1	28451721	28519109	Ppard	protein_coding
ENSMUSG00000002250	ENSMUST00000166744	17	1	28451756	28518835	Ppard	protein_coding
ENSMUSG00000002250	ENSMUST00000169040	17	1	28491093	28517690	Ppard	protein_coding
ENSMUSG00000007570	ENSMUST00000114803	17	1	28532493	28545546	Fance	protein_coding
ENSMUSG00000007570	ENSMUST00000114801	17	1	28532497	28545542	Fance	protein_coding
ENSMUSG00000007570	ENSMUST00000114804	17	1	28532546	28545542	Fance	protein_coding
ENSMUSG00000007570	ENSMUST00000123248	17	1	28536535	28545258	Fance	protein_coding
ENSMUSG00000007570	ENSMUST00000156505	17	1	28537079	28545541	Fance	protein_coding
ENSMUSG00000037805	ENSMUST00000042334	17	1	28547445	28550007	Rpl10a	protein_coding
ENSMUSG00000037805	ENSMUST00000233427	17	1	28547542	28550006	Rpl10a	protein_coding
ENSMUSG00000037805	ENSMUST00000233937	17	1	28547544	28549991	Rpl10a	protein_coding
ENSMUSG00000037805	ENSMUST00000233895	17	1	28547551	28550002	Rpl10a	protein_coding
ENSMUSG00000037805	ENSMUST00000232867	17	1	28547571	28549883	Rpl10a	protein_coding
ENSMUSG00000002249	ENSMUST00000154873	17	-1	28550645	28569320	Tead3	protein_coding
ENSMUSG00000002249	ENSMUST00000114799	17	-1	28550649	28569574	Tead3	protein_coding
ENSMUSG00000002249	ENSMUST00000156862	17	-1	28550688	28569791	Tead3	protein_coding
ENSMUSG00000002249	ENSMUST00000219703	17	-1	28551588	28569685	Tead3	protein_coding
ENSMUSG00000037446	ENSMUST00000041819	17	-1	28570489	28584196	Tulp1	protein_coding
ENSMUSG00000037446	ENSMUST00000148188	17	-1	28570490	28577739	Tulp1	protein_coding
ENSMUSG00000037446	ENSMUST00000233921	17	-1	28570493	28575148	Tulp1	protein_coding
ENSMUSG00000037446	ENSMUST00000233420	17	-1	28570497	28584117	Tulp1	protein_coding
ENSMUSG00000037446	ENSMUST00000123797	17	-1	28572036	28578203	Tulp1	protein_coding
ENSMUSG00000037446	ENSMUST00000114794	17	-1	28574791	28584156	Tulp1	protein_coding
ENSMUSG00000024222	ENSMUST00000079413	17	-1	28618068	28705123	Fkbp5	protein_coding
ENSMUSG00000024222	ENSMUST00000114792	17	-1	28618071	28736498	Fkbp5	protein_coding
ENSMUSG00000024222	ENSMUST00000177939	17	-1	28618079	28736498	Fkbp5	protein_coding
ENSMUSG00000024222	ENSMUST00000233102	17	-1	28618200	28730331	Fkbp5	protein_coding
ENSMUSG00000024222	ENSMUST00000233870	17	-1	28619612	28705067	Fkbp5	protein_coding
ENSMUSG00000024222	ENSMUST00000153744	17	-1	28634935	28660696	Fkbp5	protein_coding
ENSMUSG00000024222	ENSMUST00000233291	17	-1	28654981	28660688	Fkbp5	protein_coding
ENSMUSG00000024223	ENSMUST00000233923	17	1	28749780	28758084	Armc12	protein_coding
ENSMUSG00000024223	ENSMUST00000233837	17	1	28749831	28757930	Armc12	protein_coding
ENSMUSG00000024223	ENSMUST00000025060	17	1	28749831	28757933	Armc12	protein_coding
ENSMUSG00000024224	ENSMUST00000025061	17	1	28768385	28771594	Clpsl2	protein_coding
ENSMUSG00000024225	ENSMUST00000025062	17	-1	28777123	28779740	Clps	protein_coding
ENSMUSG00000024225	ENSMUST00000114785	17	-1	28777184	28779685	Clps	protein_coding
ENSMUSG00000062252	ENSMUST00000232862	17	1	28794615	28804055	Lhfpl5	protein_coding
ENSMUSG00000062252	ENSMUST00000080780	17	1	28794627	28802567	Lhfpl5	protein_coding
ENSMUSG00000062252	ENSMUST00000232974	17	1	28794734	28804653	Lhfpl5	protein_coding
ENSMUSG00000004865	ENSMUST00000130643	17	-1	28806622	28841683	Srpk1	protein_coding
ENSMUSG00000004865	ENSMUST00000233353	17	-1	28818587	28841006	Srpk1	protein_coding
ENSMUSG00000004865	ENSMUST00000233794	17	-1	28818609	28841457	Srpk1	protein_coding
ENSMUSG00000004865	ENSMUST00000233129	17	-1	28819678	28841425	Srpk1	protein_coding
ENSMUSG00000004865	ENSMUST00000232751	17	-1	28821450	28841425	Srpk1	protein_coding
ENSMUSG00000004865	ENSMUST00000114767	17	-1	28838278	28841461	Srpk1	protein_coding
ENSMUSG00000036196	ENSMUST00000232805	17	-1	28856757	28863559	Slc26a8	protein_coding
ENSMUSG00000036196	ENSMUST00000114764	17	-1	28856757	28908961	Slc26a8	protein_coding
ENSMUSG00000036196	ENSMUST00000233249	17	-1	28856762	28908961	Slc26a8	protein_coding
ENSMUSG00000036196	ENSMUST00000145224	17	-1	28868631	28908961	Slc26a8	protein_coding
ENSMUSG00000036196	ENSMUST00000233398	17	-1	28868955	28908769	Slc26a8	protein_coding
ENSMUSG00000053436	ENSMUST00000004990	17	1	28910303	28967380	Mapk14	protein_coding
ENSMUSG00000053436	ENSMUST00000114754	17	1	28910316	28967378	Mapk14	protein_coding
ENSMUSG00000053436	ENSMUST00000062694	17	1	28910316	28967379	Mapk14	protein_coding
ENSMUSG00000053436	ENSMUST00000124886	17	1	28910414	28947949	Mapk14	protein_coding
ENSMUSG00000053436	ENSMUST00000114758	17	1	28910419	28960138	Mapk14	protein_coding
ENSMUSG00000053436	ENSMUST00000233250	17	1	28910714	28965374	Mapk14	protein_coding
ENSMUSG00000053436	ENSMUST00000114752	17	1	28911542	28967378	Mapk14	protein_coding
ENSMUSG00000117145	ENSMUST00000233003	17	1	28945057	28945674	Gm4356	protein_coding
ENSMUSG00000004864	ENSMUST00000233984	17	1	28988271	28999207	Mapk13	protein_coding
