ENSMUSG00000079179	ENSMUST00000049684	12	1	3236611	3249999	1700012B15Rik	protein_coding
ENSMUSG00000020961	ENSMUST00000164713	12	-1	92879983	92982295	Ston2	protein_coding
ENSMUSG00000020961	ENSMUST00000111609	12	-1	92941853	92952414	Ston2	protein_coding
ENSMUSG00000020961	ENSMUST00000170077	12	-1	92952522	93017577	Ston2	protein_coding
ENSMUSG00000020961	ENSMUST00000170984	12	-1	92973494	93009610	Ston2	protein_coding
ENSMUSG00000020961	ENSMUST00000166967	12	-1	92982058	92984524	Ston2	protein_coding
ENSMUSG00000020961	ENSMUST00000166008	12	-1	93024241	93026827	Ston2	protein_coding
ENSMUSG00000020964	ENSMUST00000021347	12	-1	93044483	93087597	Sel1l	protein_coding
ENSMUSG00000020964	ENSMUST00000165282	12	-1	93044505	93052400	Sel1l	protein_coding
ENSMUSG00000020964	ENSMUST00000167466	12	-1	93045061	93087569	Sel1l	protein_coding
ENSMUSG00000020964	ENSMUST00000166691	12	-1	93047083	93087570	Sel1l	protein_coding
ENSMUSG00000020964	ENSMUST00000171465	12	-1	93053944	93056688	Sel1l	protein_coding
ENSMUSG00000020964	ENSMUST00000167594	12	-1	93058421	93087570	Sel1l	protein_coding
ENSMUSG00000020964	ENSMUST00000171959	12	-1	93063318	93070372	Sel1l	protein_coding
ENSMUSG00000020964	ENSMUST00000172246	12	-1	93070615	93087579	Sel1l	protein_coding
ENSMUSG00000020964	ENSMUST00000169843	12	-1	93079898	93087580	Sel1l	protein_coding
ENSMUSG00000051031	ENSMUST00000050021	12	-1	95166150	95166830	Gm9726	protein_coding
ENSMUSG00000047414	ENSMUST00000057324	12	1	96930436	97023425	Flrt2	protein_coding
ENSMUSG00000047414	ENSMUST00000110117	12	1	96933567	97019317	Flrt2	protein_coding
ENSMUSG00000047414	ENSMUST00000169836	12	1	97017100	97019003	Flrt2	protein_coding
ENSMUSG00000059695	ENSMUST00000073560	12	-1	97284831	97285432	1700019M22Rik	protein_coding
ENSMUSG00000021003	ENSMUST00000167266	12	-1	99440514	99481674	Galc	protein_coding
ENSMUSG00000021003	ENSMUST00000021390	12	-1	99440514	99497669	Galc	protein_coding
ENSMUSG00000021886	ENSMUST00000075072	12	1	99506845	99514834	Gpr65	protein_coding
ENSMUSG00000033854	ENSMUST00000110113	12	-1	99672204	99816150	Kcnk10	protein_coding
ENSMUSG00000033854	ENSMUST00000085120	12	-1	99673017	99812418	Kcnk10	protein_coding
ENSMUSG00000033854	ENSMUST00000166918	12	-1	99694936	99812922	Kcnk10	protein_coding
ENSMUSG00000021007	ENSMUST00000048402	12	1	99866367	99908025	Spata7	protein_coding
ENSMUSG00000021007	ENSMUST00000155899	12	1	99866372	99877112	Spata7	protein_coding
ENSMUSG00000021007	ENSMUST00000101144	12	1	99866377	99908025	Spata7	protein_coding
ENSMUSG00000021007	ENSMUST00000130136	12	1	99866400	99870965	Spata7	protein_coding
ENSMUSG00000021007	ENSMUST00000101146	12	1	99866407	99908022	Spata7	protein_coding
ENSMUSG00000021007	ENSMUST00000152482	12	1	99901855	99907488	Spata7	protein_coding
ENSMUSG00000021009	ENSMUST00000085116	12	-1	99914951	99972855	Ptpn21	protein_coding
ENSMUSG00000021009	ENSMUST00000170188	12	-1	99914951	99975615	Ptpn21	protein_coding
ENSMUSG00000021009	ENSMUST00000166051	12	-1	99920730	99972855	Ptpn21	protein_coding
ENSMUSG00000021012	ENSMUST00000057000	12	1	99985178	100025984	Zc3h14	protein_coding
ENSMUSG00000021012	ENSMUST00000110104	12	1	99985178	100025984	Zc3h14	protein_coding
ENSMUSG00000021012	ENSMUST00000110105	12	1	99985178	100025984	Zc3h14	protein_coding
ENSMUSG00000051166	ENSMUST00000065716	12	-1	100024814	100139694	Eml5	protein_coding
ENSMUSG00000051166	ENSMUST00000029746	12	-1	100026280	100139307	Eml5	protein_coding
ENSMUSG00000021013	ENSMUST00000085109	12	1	100158784	100221442	Ttc8	protein_coding
ENSMUSG00000021013	ENSMUST00000079146	12	1	100158822	100221448	Ttc8	protein_coding
ENSMUSG00000021013	ENSMUST00000132878	12	1	100159030	100199702	Ttc8	protein_coding
ENSMUSG00000021013	ENSMUST00000124514	12	1	100181529	100208934	Ttc8	protein_coding
ENSMUSG00000021013	ENSMUST00000168255	12	1	100212679	100220772	Ttc8	protein_coding
ENSMUSG00000021013	ENSMUST00000139298	12	1	100212708	100218095	Ttc8	protein_coding
ENSMUSG00000062582	ENSMUST00000076166	12	1	100285369	100285832	Rpl30-ps8	protein_coding
ENSMUSG00000033713	ENSMUST00000046859	12	-1	100433190	100632007	Foxn3	protein_coding
ENSMUSG00000033713	ENSMUST00000177451	12	-1	100433304	100631282	Foxn3	protein_coding
ENSMUSG00000033713	ENSMUST00000085108	12	-1	100433304	100688284	Foxn3	protein_coding
ENSMUSG00000033713	ENSMUST00000176959	12	-1	100434997	100529488	Foxn3	protein_coding
ENSMUSG00000033713	ENSMUST00000176829	12	-1	100447713	100529487	Foxn3	protein_coding
ENSMUSG00000033713	ENSMUST00000176311	12	-1	100529474	100595229	Foxn3	protein_coding
ENSMUSG00000033713	ENSMUST00000177269	12	-1	100579713	100650815	Foxn3	protein_coding
ENSMUSG00000033713	ENSMUST00000177287	12	-1	100625615	100688307	Foxn3	protein_coding
ENSMUSG00000033713	ENSMUST00000176928	12	-1	100626649	100688321	Foxn3	protein_coding
ENSMUSG00000021176	ENSMUST00000046485	12	-1	100955741	101121652	2610021K21Rik	protein_coding
ENSMUSG00000021176	ENSMUST00000168898	12	-1	101091500	101121652	2610021K21Rik	protein_coding
ENSMUSG00000021177	ENSMUST00000151019	12	1	101122727	101175572	Tdp1	protein_coding
ENSMUSG00000021177	ENSMUST00000125639	12	1	101122744	101125897	Tdp1	protein_coding
ENSMUSG00000021177	ENSMUST00000153627	12	1	101122747	101193429	Tdp1	protein_coding
ENSMUSG00000021177	ENSMUST00000137653	12	1	101124694	101129548	Tdp1	protein_coding
ENSMUSG00000021177	ENSMUST00000095477	12	1	101129383	101175572	Tdp1	protein_coding
ENSMUSG00000021177	ENSMUST00000021594	12	1	101129383	101193424	Tdp1	protein_coding
ENSMUSG00000021177	ENSMUST00000126424	12	1	101149858	101150789	Tdp1	protein_coding
ENSMUSG00000021177	ENSMUST00000128739	12	1	101152216	101193429	Tdp1	protein_coding
ENSMUSG00000045404	ENSMUST00000160413	12	1	101202709	101300892	Kcnk13	protein_coding
ENSMUSG00000045404	ENSMUST00000162221	12	1	101202715	101204490	Kcnk13	protein_coding
ENSMUSG00000045404	ENSMUST00000049788	12	1	101202735	101300884	Kcnk13	protein_coding
ENSMUSG00000021178	ENSMUST00000021595	12	1	101348396	101361574	Psmc1	protein_coding
ENSMUSG00000021179	ENSMUST00000021596	12	-1	101363662	101397863	BC002230	protein_coding
ENSMUSG00000001175	ENSMUST00000110082	12	1	101437645	101448016	Calm1	protein_coding
ENSMUSG00000001175	ENSMUST00000153524	12	1	101437739	101442147	Calm1	protein_coding
ENSMUSG00000001175	ENSMUST00000001204	12	1	101438354	101448016	Calm1	protein_coding
ENSMUSG00000001175	ENSMUST00000127300	12	1	101443613	101444705	Calm1	protein_coding
ENSMUSG00000033530	ENSMUST00000062957	12	-1	101538981	101759032	Ttc7b	protein_coding
ENSMUSG00000021180	ENSMUST00000043599	12	-1	101787988	101963238	Rps6ka5	protein_coding
ENSMUSG00000021180	ENSMUST00000110076	12	-1	101787988	101963238	Rps6ka5	protein_coding
ENSMUSG00000021185	ENSMUST00000069782	12	1	102017267	102110820	9030617O03Rik	protein_coding
ENSMUSG00000021185	ENSMUST00000110073	12	1	102017288	102110564	9030617O03Rik	protein_coding
ENSMUSG00000021185	ENSMUST00000110070	12	1	102017296	102135191	9030617O03Rik	protein_coding
ENSMUSG00000021185	ENSMUST00000110069	12	1	102017305	102110564	9030617O03Rik	protein_coding
ENSMUSG00000021185	ENSMUST00000154603	12	1	102017346	102079593	9030617O03Rik	protein_coding
ENSMUSG00000021185	ENSMUST00000167322	12	1	102024352	102110558	9030617O03Rik	protein_coding
ENSMUSG00000021185	ENSMUST00000124957	12	1	102105399	102113609	9030617O03Rik	protein_coding
ENSMUSG00000047415	ENSMUST00000110066	12	-1	102114892	102146408	Gpr68	protein_coding
ENSMUSG00000047415	ENSMUST00000110065	12	-1	102114895	102146391	Gpr68	protein_coding
ENSMUSG00000047415	ENSMUST00000053668	12	-1	102114897	102126089	Gpr68	protein_coding
ENSMUSG00000047415	ENSMUST00000135684	12	-1	102117524	102137708	Gpr68	protein_coding
ENSMUSG00000021185	ENSMUST00000133970	12	1	102124090	102133698	9030617O03Rik	protein_coding
ENSMUSG00000047415	ENSMUST00000124459	12	-1	102125894	102146408	Gpr68	protein_coding
ENSMUSG00000047415	ENSMUST00000128306	12	-1	102126082	102137734	Gpr68	protein_coding
ENSMUSG00000072880	ENSMUST00000101128	12	-1	102137225	102137614	Gm10431	protein_coding
ENSMUSG00000021182	ENSMUST00000081610	12	-1	102149734	102267269	Ccdc88c	protein_coding
ENSMUSG00000021182	ENSMUST00000068411	12	-1	102150910	102267193	Ccdc88c	protein_coding
ENSMUSG00000021182	ENSMUST00000085096	12	-1	102150910	102267193	Ccdc88c	protein_coding
ENSMUSG00000021182	ENSMUST00000057748	12	-1	102207554	102267119	Ccdc88c	protein_coding
ENSMUSG00000041846	ENSMUST00000048305	12	-1	102277619	102321912	Smek1	protein_coding
ENSMUSG00000041846	ENSMUST00000163095	12	-1	102277619	102321912	Smek1	protein_coding
ENSMUSG00000092054	ENSMUST00000170894	12	1	102383824	102387492	Kif4-ps	protein_coding
ENSMUSG00000047014	ENSMUST00000055156	12	1	102642883	102864219	Catsperb	protein_coding
ENSMUSG00000021187	ENSMUST00000162735	12	-1	102883653	102956733	Tc2n	protein_coding
ENSMUSG00000021187	ENSMUST00000110047	12	-1	102884775	102950115	Tc2n	protein_coding
ENSMUSG00000021187	ENSMUST00000160715	12	-1	102887243	102947746	Tc2n	protein_coding
ENSMUSG00000021187	ENSMUST00000160830	12	-1	102887290	102949783	Tc2n	protein_coding
ENSMUSG00000021186	ENSMUST00000021603	12	-1	102984775	103057265	Fbln5	protein_coding
ENSMUSG00000021188	ENSMUST00000021605	12	-1	103072253	103151477	Trip11	protein_coding
ENSMUSG00000021188	ENSMUST00000177183	12	-1	103075756	103132526	Trip11	protein_coding
ENSMUSG00000021188	ENSMUST00000177480	12	-1	103111603	103121817	Trip11	protein_coding
ENSMUSG00000021188	ENSMUST00000177536	12	-1	103124430	103151333	Trip11	protein_coding
ENSMUSG00000021188	ENSMUST00000110038	12	-1	103127893	103151477	Trip11	protein_coding
ENSMUSG00000021188	ENSMUST00000176728	12	-1	103127956	103151350	Trip11	protein_coding
ENSMUSG00000021188	ENSMUST00000085086	12	-1	103150486	103151365	Trip11	protein_coding
ENSMUSG00000093596	ENSMUST00000176119	12	-1	103157111	103196392	Atxn3	protein_coding
ENSMUSG00000021189	ENSMUST00000021606	12	-1	103157111	103196456	Atxn3	protein_coding
ENSMUSG00000021189	ENSMUST00000160186	12	-1	103161291	103172565	Atxn3	protein_coding
ENSMUSG00000021189	ENSMUST00000160251	12	-1	103171134	103196453	Atxn3	protein_coding
ENSMUSG00000021189	ENSMUST00000161011	12	-1	103171136	103196453	Atxn3	protein_coding
ENSMUSG00000021189	ENSMUST00000159883	12	-1	103171159	103196358	Atxn3	protein_coding
ENSMUSG00000041781	ENSMUST00000047357	12	1	103214184	103244203	Cpsf2	protein_coding
ENSMUSG00000041771	ENSMUST00000159329	12	1	103366943	103505301	Slc24a4	protein_coding
ENSMUSG00000041771	ENSMUST00000167663	12	1	103366943	103505301	Slc24a4	protein_coding
ENSMUSG00000041771	ENSMUST00000079020	12	1	103367384	103504959	Slc24a4	protein_coding
ENSMUSG00000041771	ENSMUST00000161325	12	1	103367601	103504851	Slc24a4	protein_coding
ENSMUSG00000044456	ENSMUST00000056950	12	1	103521258	103629065	Rin3	protein_coding
ENSMUSG00000044456	ENSMUST00000101114	12	1	103521377	103601278	Rin3	protein_coding
ENSMUSG00000044456	ENSMUST00000150795	12	1	103521378	103564995	Rin3	protein_coding
ENSMUSG00000044456	ENSMUST00000133820	12	1	103521851	103629065	Rin3	protein_coding
ENSMUSG00000044456	ENSMUST00000137249	12	1	103592955	103599717	Rin3	protein_coding
ENSMUSG00000044456	ENSMUST00000131076	12	1	103592955	103606783	Rin3	protein_coding
ENSMUSG00000044456	ENSMUST00000139686	12	1	103592990	103597442	Rin3	protein_coding
ENSMUSG00000021190	ENSMUST00000110020	12	-1	103632294	103661979	Lgmn	protein_coding
ENSMUSG00000021190	ENSMUST00000021607	12	-1	103632308	103678023	Lgmn	protein_coding
ENSMUSG00000021190	ENSMUST00000146499	12	-1	103638312	103644356	Lgmn	protein_coding
ENSMUSG00000021192	ENSMUST00000021609	12	1	103708120	103736112	Golga5	protein_coding
ENSMUSG00000021194	ENSMUST00000021610	12	1	103793179	103803237	Chga	protein_coding
ENSMUSG00000057963	ENSMUST00000046518	12	-1	103806793	103943079	Itpk1	protein_coding
ENSMUSG00000091931	ENSMUST00000166916	12	-1	103978040	103981870	Moap1	protein_coding
ENSMUSG00000041716	ENSMUST00000046456	12	-1	103978040	103996020	AK010878	protein_coding
ENSMUSG00000091931	ENSMUST00000174651	12	-1	103979942	103996882	Moap1	protein_coding
ENSMUSG00000091931	ENSMUST00000173760	12	-1	103980987	103981841	Moap1	protein_coding
ENSMUSG00000091931	ENSMUST00000173959	12	-1	103981289	103981869	Moap1	protein_coding
ENSMUSG00000046675	ENSMUST00000057416	12	1	103981970	103985771	D230037D09Rik	protein_coding
ENSMUSG00000091931	ENSMUST00000173969	12	-1	103991485	103996010	Moap1	protein_coding
ENSMUSG00000041716	ENSMUST00000164024	12	-1	103992285	103996882	AK010878	protein_coding
ENSMUSG00000041712	ENSMUST00000046404	12	1	103996177	104015911	Ubr7	protein_coding
ENSMUSG00000041702	ENSMUST00000045652	12	-1	104022866	104116616	Btbd7	protein_coding
ENSMUSG00000043319	ENSMUST00000053611	12	1	104137516	104138744	Cox8c	protein_coding
ENSMUSG00000021198	ENSMUST00000101099	12	1	104187069	104422207	Unc79	protein_coding
ENSMUSG00000021198	ENSMUST00000085079	12	1	104240099	104422208	Unc79	protein_coding
ENSMUSG00000041669	ENSMUST00000123655	12	-1	104435118	104441094	Prima1	protein_coding
ENSMUSG00000041669	ENSMUST00000127843	12	-1	104435118	104480356	Prima1	protein_coding
ENSMUSG00000041669	ENSMUST00000074416	12	-1	104435118	104480360	Prima1	protein_coding
ENSMUSG00000041669	ENSMUST00000045362	12	-1	104435257	104480336	Prima1	protein_coding
ENSMUSG00000041669	ENSMUST00000156176	12	-1	104435478	104480338	Prima1	protein_coding
ENSMUSG00000041669	ENSMUST00000155547	12	-1	104473849	104474234	Prima1	protein_coding
ENSMUSG00000021200	ENSMUST00000021617	12	-1	104559352	104594211	Asb2	protein_coding
ENSMUSG00000021200	ENSMUST00000127447	12	-1	104559356	104573794	Asb2	protein_coding
ENSMUSG00000021200	ENSMUST00000149431	12	-1	104559356	104576583	Asb2	protein_coding
ENSMUSG00000021200	ENSMUST00000135694	12	-1	104573079	104574944	Asb2	protein_coding
ENSMUSG00000021203	ENSMUST00000101094	12	1	104626892	104644549	Otub2	protein_coding
ENSMUSG00000021203	ENSMUST00000021620	12	1	104626908	104644555	Otub2	protein_coding
ENSMUSG00000021203	ENSMUST00000141055	12	1	104626976	104644555	Otub2	protein_coding
ENSMUSG00000021203	ENSMUST00000148371	12	1	104627195	104641111	Otub2	protein_coding
ENSMUSG00000055271	ENSMUST00000056140	12	-1	104645032	104646030	9330161L09Rik	protein_coding
ENSMUSG00000041645	ENSMUST00000110001	12	-1	104646186	104663990	Ddx24	protein_coding
ENSMUSG00000041645	ENSMUST00000044923	12	-1	104646186	104664077	Ddx24	protein_coding
ENSMUSG00000064215	ENSMUST00000076702	12	1	104672421	104678417	Ifi27l1	protein_coding
ENSMUSG00000064215	ENSMUST00000076788	12	1	104672421	104678417	Ifi27l1	protein_coding
ENSMUSG00000064215	ENSMUST00000079294	12	1	104672421	104678417	Ifi27l1	protein_coding
ENSMUSG00000064215	ENSMUST00000066701	12	1	104672422	104678449	Ifi27l1	protein_coding
ENSMUSG00000064215	ENSMUST00000122905	12	1	104672455	104675846	Ifi27l1	protein_coding
ENSMUSG00000064215	ENSMUST00000085065	12	1	104672469	104678449	Ifi27l1	protein_coding
ENSMUSG00000064215	ENSMUST00000148824	12	1	104672495	104675183	Ifi27l1	protein_coding
ENSMUSG00000064215	ENSMUST00000140838	12	1	104672502	104675738	Ifi27l1	protein_coding
ENSMUSG00000064215	ENSMUST00000153670	12	1	104675837	104678449	Ifi27l1	protein_coding
ENSMUSG00000079017	ENSMUST00000055071	12	-1	104680377	104681890	Ifi27l2a	protein_coding
ENSMUSG00000021208	ENSMUST00000085064	12	-1	104680379	104690697	Ifi27l2b	protein_coding
ENSMUSG00000021208	ENSMUST00000044687	12	-1	104689108	104695433	Ifi27l2b	protein_coding
ENSMUSG00000021209	ENSMUST00000171281	12	1	104770775	104842869	Ppp4r4	protein_coding
ENSMUSG00000021209	ENSMUST00000021631	12	1	104770775	104852042	Ppp4r4	protein_coding
ENSMUSG00000061947	ENSMUST00000121625	12	-1	104854885	104869631	Serpina10	protein_coding
ENSMUSG00000061947	ENSMUST00000044231	12	-1	104854885	104869654	Serpina10	protein_coding
ENSMUSG00000060807	ENSMUST00000044159	12	-1	104884840	104895422	Serpina6	protein_coding
ENSMUSG00000060807	ENSMUST00000073386	12	-1	104885110	104892422	Serpina6	protein_coding
ENSMUSG00000060807	ENSMUST00000152517	12	-1	104892584	104895312	Serpina6	protein_coding
ENSMUSG00000071179	ENSMUST00000164148	12	-1	104907018	104914349	Gm46	protein_coding
ENSMUSG00000071179	ENSMUST00000095451	12	-1	104907107	104913674	Gm46	protein_coding
ENSMUSG00000021081	ENSMUST00000117053	12	-1	104926254	104932876	Serpina1f	protein_coding
ENSMUSG00000021081	ENSMUST00000021490	12	-1	104927843	104933739	Serpina1f	protein_coding
ENSMUSG00000021081	ENSMUST00000118101	12	-1	104927846	104932926	Serpina1f	protein_coding
ENSMUSG00000071178	ENSMUST00000095450	12	-1	104966366	104976368	Serpina1b	protein_coding
ENSMUSG00000071177	ENSMUST00000078869	12	-1	105001804	105011802	Serpina1d	protein_coding
ENSMUSG00000066366	ENSMUST00000072876	12	-1	105091799	105101765	Serpina1a	protein_coding
ENSMUSG00000066366	ENSMUST00000085056	12	-1	105091801	105101761	Serpina1a	protein_coding
ENSMUSG00000066366	ENSMUST00000164454	12	-1	105091801	105104137	Serpina1a	protein_coding
ENSMUSG00000066366	ENSMUST00000124717	12	-1	105095974	105101772	Serpina1a	protein_coding
ENSMUSG00000079015	ENSMUST00000074051	12	-1	105133136	105143097	Serpina1c	protein_coding
ENSMUSG00000072849	ENSMUST00000122229	12	-1	105185141	105197185	Serpina1e	protein_coding
ENSMUSG00000072849	ENSMUST00000085054	12	-1	105185221	105195108	Serpina1e	protein_coding
ENSMUSG00000063232	ENSMUST00000109971	12	-1	105218453	105228153	Serpina11	protein_coding
ENSMUSG00000063232	ENSMUST00000120251	12	-1	105218453	105228167	Serpina11	protein_coding
ENSMUSG00000063232	ENSMUST00000074693	12	-1	105218465	105228137	Serpina11	protein_coding
ENSMUSG00000063232	ENSMUST00000176246	12	-1	105222896	105228129	Serpina11	protein_coding
ENSMUSG00000063232	ENSMUST00000151709	12	-1	105222982	105228127	Serpina11	protein_coding
ENSMUSG00000063232	ENSMUST00000139777	12	-1	105224122	105228151	Serpina11	protein_coding
ENSMUSG00000058260	ENSMUST00000058464	12	-1	105232953	105251862	Serpina9	protein_coding
ENSMUSG00000058260	ENSMUST00000164023	12	-1	105246486	105251965	Serpina9	protein_coding
ENSMUSG00000041567	ENSMUST00000043915	12	-1	105266979	105282653	Serpina12	protein_coding
ENSMUSG00000041550	ENSMUST00000021495	12	1	105339323	105344347	Serpina5	protein_coding
ENSMUSG00000041536	ENSMUST00000109965	12	1	105350934	105360106	Serpina3a	protein_coding
ENSMUSG00000041536	ENSMUST00000021496	12	1	105354180	105359728	Serpina3a	protein_coding
ENSMUSG00000066364	ENSMUST00000085052	12	1	105366206	105377755	Serpina3b	protein_coding
ENSMUSG00000066361	ENSMUST00000085050	12	-1	105384592	105392080	Serpina3c	protein_coding
ENSMUSG00000066363	ENSMUST00000121337	12	1	105452754	105459333	Serpina3f	protein_coding
ENSMUSG00000066363	ENSMUST00000166508	12	1	105452754	105459339	Serpina3f	protein_coding
ENSMUSG00000066363	ENSMUST00000167049	12	1	105452754	105459339	Serpina3f	protein_coding
ENSMUSG00000066363	ENSMUST00000101080	12	1	105452843	105459333	Serpina3f	protein_coding
ENSMUSG00000041481	ENSMUST00000171065	12	1	105474455	105476469	Serpina3g	protein_coding
ENSMUSG00000041481	ENSMUST00000043315	12	1	105474462	105480149	Serpina3g	protein_coding
ENSMUSG00000041481	ENSMUST00000171916	12	1	105474469	105477515	Serpina3g	protein_coding
ENSMUSG00000041481	ENSMUST00000170628	12	1	105474470	105476533	Serpina3g	protein_coding
ENSMUSG00000041481	ENSMUST00000171873	12	1	105474630	105480147	Serpina3g	protein_coding
ENSMUSG00000079014	ENSMUST00000109958	12	1	105501332	105507582	Serpina3i	protein_coding
ENSMUSG00000079014	ENSMUST00000109960	12	1	105501367	105503946	Serpina3i	protein_coding
ENSMUSG00000079014	ENSMUST00000101078	12	1	105503433	105507462	Serpina3i	protein_coding
ENSMUSG00000079013	ENSMUST00000109957	12	1	105552763	105558935	Serpina3j	protein_coding
ENSMUSG00000058207	ENSMUST00000043058	12	1	105576696	105583951	Serpina3k	protein_coding
ENSMUSG00000079012	ENSMUST00000168797	12	1	105625374	105632467	Serpina3m	protein_coding
ENSMUSG00000021091	ENSMUST00000021506	12	1	105644939	105652539	Serpina3n	protein_coding
ENSMUSG00000021095	ENSMUST00000021513	12	-1	105709419	105711537	Gsc	protein_coding
ENSMUSG00000056606	ENSMUST00000070814	12	1	105712698	105715699	Gm10000	protein_coding
ENSMUSG00000041415	ENSMUST00000170804	12	-1	105925952	105958879	Dicer1	protein_coding
ENSMUSG00000041415	ENSMUST00000041987	12	-1	105925952	105990162	Dicer1	protein_coding
ENSMUSG00000041415	ENSMUST00000169400	12	-1	105925952	105990162	Dicer1	protein_coding
ENSMUSG00000041415	ENSMUST00000167461	12	-1	105960294	105977047	Dicer1	protein_coding
ENSMUSG00000021097	ENSMUST00000077999	12	-1	106001324	106042887	Clmn	protein_coding
ENSMUSG00000021097	ENSMUST00000109936	12	-1	106001324	106103286	Clmn	protein_coding
ENSMUSG00000021097	ENSMUST00000109937	12	-1	106001324	106103286	Clmn	protein_coding
ENSMUSG00000021097	ENSMUST00000077761	12	-1	106014117	106103286	Clmn	protein_coding
ENSMUSG00000021101	ENSMUST00000021520	12	1	106103540	106109734	4930408O17Rik	protein_coding
ENSMUSG00000054150	ENSMUST00000095439	12	-1	106168159	106236887	4831426I19Rik	protein_coding
ENSMUSG00000054150	ENSMUST00000109927	12	-1	106168159	106236887	4831426I19Rik	protein_coding
ENSMUSG00000054150	ENSMUST00000067005	12	-1	106168159	106248019	4831426I19Rik	protein_coding
ENSMUSG00000021102	ENSMUST00000021522	12	1	106270899	106279120	Glrx5	protein_coding
ENSMUSG00000060863	ENSMUST00000142230	12	1	106384224	106393219	Tcl1b2	protein_coding
ENSMUSG00000060863	ENSMUST00000146174	12	1	106385229	106393433	Tcl1b2	protein_coding
ENSMUSG00000060863	ENSMUST00000081379	12	1	106385243	106393435	Tcl1b2	protein_coding
ENSMUSG00000066359	ENSMUST00000085043	12	1	106397900	106404832	Tcl1b1	protein_coding
ENSMUSG00000000701	ENSMUST00000000717	12	1	106414568	106419353	Tcl1b5	protein_coding
ENSMUSG00000068940	ENSMUST00000090991	12	1	106429070	106433820	Tcl1b3	protein_coding
ENSMUSG00000068940	ENSMUST00000090990	12	1	106429253	106433820	Tcl1b3	protein_coding
ENSMUSG00000079007	ENSMUST00000105214	12	1	106440167	106445201	Tcl1b4	protein_coding
ENSMUSG00000079007	ENSMUST00000109918	12	1	106440632	106444153	Tcl1b4	protein_coding
ENSMUSG00000079007	ENSMUST00000000718	12	1	106440632	106445203	Tcl1b4	protein_coding
ENSMUSG00000041359	ENSMUST00000041316	12	-1	106454960	106460947	Tcl1	protein_coding
ENSMUSG00000041359	ENSMUST00000101071	12	-1	106454968	106460926	Tcl1	protein_coding
ENSMUSG00000041359	ENSMUST00000176579	12	-1	106455518	106460916	Tcl1	protein_coding
ENSMUSG00000041359	ENSMUST00000175652	12	-1	106455708	106461003	Tcl1	protein_coding
ENSMUSG00000041359	ENSMUST00000177521	12	-1	106455804	106460906	Tcl1	protein_coding
ENSMUSG00000041359	ENSMUST00000176952	12	-1	106456500	106460835	Tcl1	protein_coding
ENSMUSG00000021070	ENSMUST00000001652	12	1	106801382	106831281	Bdkrb2	protein_coding
ENSMUSG00000041347	ENSMUST00000041229	12	1	106842301	106843638	Bdkrb1	protein_coding
ENSMUSG00000041341	ENSMUST00000041055	12	-1	106851749	106923451	Atg2b	protein_coding
ENSMUSG00000041341	ENSMUST00000163815	12	-1	106854349	106861352	Atg2b	protein_coding
ENSMUSG00000044715	ENSMUST00000051934	12	1	106923562	106941257	4933433P14Rik	protein_coding
ENSMUSG00000044715	ENSMUST00000109906	12	1	106936741	106941257	4933433P14Rik	protein_coding
ENSMUSG00000041323	ENSMUST00000040876	12	1	106944192	107020657	Ak7	protein_coding
ENSMUSG00000021111	ENSMUST00000101063	12	1	107018512	107077129	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000109901	12	1	107022904	107077017	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000168186	12	1	107022914	107073103	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000021535	12	1	107022914	107077149	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000172040	12	1	107022921	107047757	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000163473	12	1	107022926	107075341	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000166498	12	1	107022943	107052279	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000166329	12	1	107022948	107075068	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000165584	12	1	107022950	107047919	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000169938	12	1	107022953	107077154	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000164326	12	1	107022955	107044799	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000170540	12	1	107022956	107047857	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000166735	12	1	107022967	107047919	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000170002	12	1	107023082	107075483	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000163805	12	1	107037895	107049622	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000169524	12	1	107046824	107058589	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000170831	12	1	107047534	107047919	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000166471	12	1	107050510	107075320	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000164798	12	1	107050561	107067456	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000170189	12	1	107056090	107057040	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000172089	12	1	107067277	107073709	Papola	protein_coding
ENSMUSG00000021115	ENSMUST00000021539	12	1	107248473	107315620	Vrk1	protein_coding
ENSMUSG00000021115	ENSMUST00000072040	12	1	107248473	107315620	Vrk1	protein_coding
ENSMUSG00000021115	ENSMUST00000085026	12	1	107248473	107315620	Vrk1	protein_coding
