ENSMUSG00000091539	ENSMUST00000165255	18	-1	3122455	3123465	Vmn1r238	protein_coding
ENSMUSG00000024644	ENSMUST00000168419	18	-1	84836862	84851388	Cndp2	protein_coding
ENSMUSG00000024644	ENSMUST00000025546	18	-1	84836862	84855025	Cndp2	protein_coding
ENSMUSG00000024644	ENSMUST00000097500	18	-1	84838329	84855015	Cndp2	protein_coding
ENSMUSG00000047992	ENSMUST00000161429	18	1	84889411	84899839	Fam69c	protein_coding
ENSMUSG00000047992	ENSMUST00000052501	18	1	84889634	84909828	Fam69c	protein_coding
ENSMUSG00000047992	ENSMUST00000159800	18	1	84889669	84908800	Fam69c	protein_coding
ENSMUSG00000047992	ENSMUST00000161033	18	1	84890275	84899616	Fam69c	protein_coding
ENSMUSG00000092153	ENSMUST00000167249	18	-1	84967983	85006108	Gm17266	protein_coding
ENSMUSG00000024646	ENSMUST00000160180	18	1	85020730	85049793	Cyb5	protein_coding
ENSMUSG00000024646	ENSMUST00000025549	18	1	85020769	85048984	Cyb5	protein_coding
ENSMUSG00000024646	ENSMUST00000159846	18	1	85020799	85042974	Cyb5	protein_coding
ENSMUSG00000024646	ENSMUST00000163083	18	1	85021271	85049254	Cyb5	protein_coding
ENSMUSG00000024646	ENSMUST00000159837	18	1	85046993	85049256	Cyb5	protein_coding
ENSMUSG00000034391	ENSMUST00000037718	18	1	85104550	85150768	Fbxo15	protein_coding
ENSMUSG00000024645	ENSMUST00000168026	18	-1	85116686	85120056	1700034H14Rik	protein_coding
ENSMUSG00000024645	ENSMUST00000025547	18	-1	85116686	85120916	1700034H14Rik	protein_coding
ENSMUSG00000034391	ENSMUST00000165749	18	1	85126404	85150611	Fbxo15	protein_coding
ENSMUSG00000034391	ENSMUST00000170332	18	1	85126404	85150768	Fbxo15	protein_coding
ENSMUSG00000050321	ENSMUST00000058829	18	1	86564344	86671289	Neto1	protein_coding
ENSMUSG00000024647	ENSMUST00000068423	18	1	86880502	86887675	Cbln2	protein_coding
ENSMUSG00000024647	ENSMUST00000122464	18	1	86880912	86886981	Cbln2	protein_coding
ENSMUSG00000024647	ENSMUST00000122079	18	1	86881457	86887673	Cbln2	protein_coding
ENSMUSG00000024647	ENSMUST00000169470	18	1	86882440	86887675	Cbln2	protein_coding
ENSMUSG00000056153	ENSMUST00000155169	18	-1	88834616	88927883	Socs6	protein_coding
ENSMUSG00000056153	ENSMUST00000136173	18	-1	88838087	89063731	Socs6	protein_coding
ENSMUSG00000056153	ENSMUST00000070116	18	-1	89034561	89063714	Socs6	protein_coding
ENSMUSG00000056153	ENSMUST00000123826	18	-1	89037566	89063608	Socs6	protein_coding
ENSMUSG00000056153	ENSMUST00000125362	18	-1	89037887	89063744	Socs6	protein_coding
ENSMUSG00000056153	ENSMUST00000091771	18	-1	89037889	89063608	Socs6	protein_coding
ENSMUSG00000056153	ENSMUST00000145120	18	-1	89039642	89056639	Socs6	protein_coding
ENSMUSG00000056153	ENSMUST00000147313	18	-1	89040157	89096873	Socs6	protein_coding
ENSMUSG00000023066	ENSMUST00000023828	18	1	89141182	89300405	Rttn	protein_coding
ENSMUSG00000023066	ENSMUST00000167313	18	1	89233606	89300405	Rttn	protein_coding
ENSMUSG00000034028	ENSMUST00000037142	18	1	89366823	89439593	Cd226	protein_coding
ENSMUSG00000034028	ENSMUST00000097496	18	1	89366890	89438553	Cd226	protein_coding
ENSMUSG00000034028	ENSMUST00000166314	18	1	89366987	89438553	Cd226	protein_coding
ENSMUSG00000073514	ENSMUST00000097495	18	-1	89470474	89938920	Dok6	protein_coding
ENSMUSG00000073514	ENSMUST00000160328	18	-1	89639540	89729461	Dok6	protein_coding
ENSMUSG00000024614	ENSMUST00000025515	18	1	90679546	90712659	Tmx3	protein_coding
ENSMUSG00000090756	ENSMUST00000108936	18	1	90761007	90761174	Gm17635	protein_coding
