ENSMUSG00000055452	ENSMUST00000069044	7	-1	3108535	3111950	Gm7353	protein_coding
ENSMUSG00000052675	ENSMUST00000120006	7	1	24897333	24912971	Zfp112	protein_coding
ENSMUSG00000052675	ENSMUST00000005413	7	1	24897343	24912512	Zfp112	protein_coding
ENSMUSG00000052675	ENSMUST00000136923	7	1	24897473	24901619	Zfp112	protein_coding
ENSMUSG00000047603	ENSMUST00000098695	7	1	24919193	24925962	Zfp235	protein_coding
ENSMUSG00000047603	ENSMUST00000056549	7	1	24919193	24927285	Zfp235	protein_coding
ENSMUSG00000068962	ENSMUST00000086010	7	1	24961171	24967898	Zfp114	protein_coding
ENSMUSG00000068962	ENSMUST00000108440	7	1	24962491	24967898	Zfp114	protein_coding
ENSMUSG00000068962	ENSMUST00000086008	7	1	24965391	24966992	Zfp114	protein_coding
ENSMUSG00000087598	ENSMUST00000086006	7	-1	24978966	24993168	Zfp111	protein_coding
ENSMUSG00000087598	ENSMUST00000056683	7	-1	24981896	24988602	Zfp111	protein_coding
ENSMUSG00000087598	ENSMUST00000073833	7	-1	24983101	24996462	Zfp111	protein_coding
ENSMUSG00000087598	ENSMUST00000160563	7	-1	24984646	24993090	Zfp111	protein_coding
ENSMUSG00000087598	ENSMUST00000148050	7	-1	24989339	24993146	Zfp111	protein_coding
ENSMUSG00000087598	ENSMUST00000142218	7	-1	24990760	24996462	Zfp111	protein_coding
ENSMUSG00000074283	ENSMUST00000037448	7	-1	25013067	25021651	Zfp109	protein_coding
ENSMUSG00000074283	ENSMUST00000108439	7	-1	25013067	25022128	Zfp109	protein_coding
ENSMUSG00000030486	ENSMUST00000072713	7	1	25042663	25046933	Zfp108	protein_coding
ENSMUSG00000055305	ENSMUST00000108438	7	1	25055439	25061836	Zfp93	protein_coding
ENSMUSG00000055305	ENSMUST00000155851	7	1	25055632	25056769	Zfp93	protein_coding
ENSMUSG00000055305	ENSMUST00000032696	7	1	25056587	25061846	Zfp93	protein_coding
ENSMUSG00000050605	ENSMUST00000086003	7	-1	25072327	25076819	Zfp61	protein_coding
ENSMUSG00000050605	ENSMUST00000077780	7	-1	25076058	25084694	Zfp61	protein_coding
ENSMUSG00000050605	ENSMUST00000165241	7	-1	25076076	25081000	Zfp61	protein_coding
ENSMUSG00000050605	ENSMUST00000138924	7	-1	25077038	25080730	Zfp61	protein_coding
ENSMUSG00000050605	ENSMUST00000145131	7	-1	25077181	25084329	Zfp61	protein_coding
ENSMUSG00000050605	ENSMUST00000137342	7	-1	25078380	25080567	Zfp61	protein_coding
ENSMUSG00000050605	ENSMUST00000138619	7	-1	25080090	25084317	Zfp61	protein_coding
ENSMUSG00000050605	ENSMUST00000139811	7	-1	25080333	25084420	Zfp61	protein_coding
ENSMUSG00000050605	ENSMUST00000128421	7	-1	25082648	25086251	Zfp61	protein_coding
ENSMUSG00000074282	ENSMUST00000108436	7	-1	25086723	25101624	Zfp94	protein_coding
ENSMUSG00000074282	ENSMUST00000032673	7	-1	25086815	25101685	Zfp94	protein_coding
ENSMUSG00000074282	ENSMUST00000098693	7	-1	25086851	25096498	Zfp94	protein_coding
ENSMUSG00000074282	ENSMUST00000093395	7	-1	25087574	25101638	Zfp94	protein_coding
ENSMUSG00000074282	ENSMUST00000146817	7	-1	25088645	25094415	Zfp94	protein_coding
ENSMUSG00000074282	ENSMUST00000137781	7	-1	25093597	25101643	Zfp94	protein_coding
ENSMUSG00000074282	ENSMUST00000126580	7	-1	25093890	25101627	Zfp94	protein_coding
ENSMUSG00000074282	ENSMUST00000154309	7	-1	25094005	25101601	Zfp94	protein_coding
ENSMUSG00000055826	ENSMUST00000069562	7	-1	25118099	25118984	1700008P20Rik	protein_coding
ENSMUSG00000030484	ENSMUST00000032683	7	1	25134243	25138852	Lypd5	protein_coding
ENSMUSG00000054342	ENSMUST00000067352	7	1	25155282	25170228	Kcnn4	protein_coding
ENSMUSG00000054342	ENSMUST00000171904	7	1	25155282	25170228	Kcnn4	protein_coding
ENSMUSG00000054342	ENSMUST00000167851	7	1	25155456	25169192	Kcnn4	protein_coding
ENSMUSG00000002210	ENSMUST00000146381	7	1	25184638	25193292	1500002O20Rik	protein_coding
ENSMUSG00000002210	ENSMUST00000002280	7	1	25184638	25207797	1500002O20Rik	protein_coding
ENSMUSG00000002210	ENSMUST00000139481	7	1	25184743	25190870	1500002O20Rik	protein_coding
ENSMUSG00000002210	ENSMUST00000108434	7	1	25184940	25192582	1500002O20Rik	protein_coding
ENSMUSG00000002210	ENSMUST00000148288	7	1	25199752	25205949	1500002O20Rik	protein_coding
ENSMUSG00000002210	ENSMUST00000123188	7	1	25199994	25205949	1500002O20Rik	protein_coding
ENSMUSG00000002210	ENSMUST00000146686	7	1	25205214	25207658	1500002O20Rik	protein_coding
ENSMUSG00000062028	ENSMUST00000080594	7	-1	25216941	25220553	Irgc1	protein_coding
ENSMUSG00000062028	ENSMUST00000164959	7	-1	25217173	25218409	Irgc1	protein_coding
ENSMUSG00000046223	ENSMUST00000002284	7	1	25247519	25260892	Plaur	protein_coding
ENSMUSG00000054793	ENSMUST00000068023	7	1	25267042	25289558	Cadm4	protein_coding
ENSMUSG00000064264	ENSMUST00000176880	7	1	25292025	25300438	Zfp428	protein_coding
ENSMUSG00000064264	ENSMUST00000071361	7	1	25292089	25300701	Zfp428	protein_coding
ENSMUSG00000064264	ENSMUST00000177228	7	1	25292118	25300122	Zfp428	protein_coding
ENSMUSG00000064264	ENSMUST00000085998	7	1	25292149	25300683	Zfp428	protein_coding
ENSMUSG00000064264	ENSMUST00000177205	7	1	25292149	25300699	Zfp428	protein_coding
ENSMUSG00000041037	ENSMUST00000049020	7	1	25315667	25323618	Irgq	protein_coding
ENSMUSG00000011632	ENSMUST00000011776	7	-1	25326718	25331090	2310033E01Rik	protein_coding
ENSMUSG00000051768	ENSMUST00000063249	7	1	25332169	25358457	Xrcc1	protein_coding
ENSMUSG00000066721	ENSMUST00000094705	7	-1	25368857	25372660	Zfp575	protein_coding
ENSMUSG00000064254	ENSMUST00000077191	7	1	25372562	25393944	Ethe1	protein_coding
ENSMUSG00000074277	ENSMUST00000073325	7	1	25396347	25414307	Phldb3	protein_coding
ENSMUSG00000057454	ENSMUST00000080718	7	1	25421589	25426135	Lypd3	protein_coding
ENSMUSG00000062773	ENSMUST00000078001	7	-1	25453031	25457069	Tex101	protein_coding
ENSMUSG00000045587	ENSMUST00000051714	7	1	25494278	25499552	BC049730	protein_coding
ENSMUSG00000045587	ENSMUST00000064712	7	1	25497869	25499552	BC049730	protein_coding
ENSMUSG00000058717	ENSMUST00000081657	7	-1	25507751	25509256	Gm4763	protein_coding
ENSMUSG00000058717	ENSMUST00000085988	7	-1	25507790	25511082	Gm4763	protein_coding
ENSMUSG00000052212	ENSMUST00000063956	7	-1	25529004	25545330	Cd177	protein_coding
ENSMUSG00000054169	ENSMUST00000038069	7	1	25562223	25569668	Ceacam10	protein_coding
ENSMUSG00000062732	ENSMUST00000079306	7	-1	25649639	25654960	Lypd4	protein_coding
ENSMUSG00000062732	ENSMUST00000122995	7	-1	25650344	25654751	Lypd4	protein_coding
ENSMUSG00000011349	ENSMUST00000011493	7	1	25655076	25662670	Dmrtc2	protein_coding
ENSMUSG00000040952	ENSMUST00000108430	7	1	25669390	25674825	Rps19	protein_coding
ENSMUSG00000040952	ENSMUST00000129847	7	1	25669652	25674825	Rps19	protein_coding
ENSMUSG00000040952	ENSMUST00000138662	7	1	25669654	25672778	Rps19	protein_coding
ENSMUSG00000040952	ENSMUST00000108428	7	1	25669655	25674821	Rps19	protein_coding
ENSMUSG00000040952	ENSMUST00000153451	7	1	25669670	25673343	Rps19	protein_coding
ENSMUSG00000040952	ENSMUST00000108429	7	1	25669733	25674825	Rps19	protein_coding
ENSMUSG00000040952	ENSMUST00000156372	7	1	25669832	25673949	Rps19	protein_coding
ENSMUSG00000040952	ENSMUST00000124035	7	1	25669936	25673991	Rps19	protein_coding
ENSMUSG00000040952	ENSMUST00000130335	7	1	25673209	25674823	Rps19	protein_coding
ENSMUSG00000040952	ENSMUST00000146004	7	1	25673759	25674823	Rps19	protein_coding
ENSMUSG00000003379	ENSMUST00000003469	7	1	25682400	25687216	Cd79a	protein_coding
ENSMUSG00000040940	ENSMUST00000117796	7	1	25687931	25711611	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000108424	7	1	25688056	25711371	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000047873	7	1	25688056	25711608	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000108423	7	1	25688056	25711608	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000098683	7	1	25688070	25711608	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000129383	7	1	25688084	25689403	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000127761	7	1	25688094	25694979	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000145783	7	1	25689377	25711608	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000117419	7	1	25689426	25711611	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000151121	7	1	25692666	25697159	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000144714	7	1	25697636	25703411	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000132751	7	1	25701850	25711125	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000129928	7	1	25704221	25707398	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000126484	7	1	25708267	25709866	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000126918	7	1	25708372	25710504	Arhgef1	protein_coding
ENSMUSG00000040940	ENSMUST00000132786	7	1	25708382	25710955	Arhgef1	protein_coding
ENSMUSG00000003380	ENSMUST00000076961	7	-1	25754769	25757747	Rabac1	protein_coding
ENSMUSG00000003380	ENSMUST00000050267	7	-1	25754780	25757705	Rabac1	protein_coding
ENSMUSG00000040907	ENSMUST00000102858	7	-1	25763186	25790914	Atp1a3	protein_coding
ENSMUSG00000040907	ENSMUST00000080882	7	-1	25763186	25790956	Atp1a3	protein_coding
ENSMUSG00000040907	ENSMUST00000146595	7	-1	25777196	25790926	Atp1a3	protein_coding
ENSMUSG00000040907	ENSMUST00000154077	7	-1	25783678	25786216	Atp1a3	protein_coding
ENSMUSG00000040907	ENSMUST00000125444	7	-1	25785590	25790976	Atp1a3	protein_coding
ENSMUSG00000003378	ENSMUST00000003468	7	-1	25794872	25857388	Grik5	protein_coding
ENSMUSG00000045252	ENSMUST00000053410	7	1	25862265	25868511	Zfp574	protein_coding
ENSMUSG00000008496	ENSMUST00000175774	7	-1	25876928	25917507	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000108418	7	-1	25877472	25917496	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000098679	7	-1	25877472	25917507	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000108416	7	-1	25877472	25917507	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000108417	7	-1	25877472	25917507	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000108415	7	-1	25877504	25917502	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000108413	7	-1	25877675	25917507	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000108414	7	-1	25877675	25917507	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000139449	7	-1	25877836	25882800	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000176408	7	-1	25878267	25917531	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000177449	7	-1	25881890	25906243	Pou2f2	protein_coding
ENSMUSG00000008496	ENSMUST00000147146	7	-1	25885040	25905877	Pou2f2	protein_coding
ENSMUSG00000074274	ENSMUST00000098678	7	1	25937476	25941642	D930028M14Rik	protein_coding
ENSMUSG00000054499	ENSMUST00000058702	7	-1	25987859	26004878	Dedd2	protein_coding
ENSMUSG00000046541	ENSMUST00000055604	7	1	26006470	26012526	Zfp526	protein_coding
ENSMUSG00000057177	ENSMUST00000071739	7	-1	26013277	26022870	Gsk3a	protein_coding
ENSMUSG00000057177	ENSMUST00000108411	7	-1	26013277	26022870	Gsk3a	protein_coding
ENSMUSG00000090330	ENSMUST00000169914	7	1	26013706	26015276	9130221H12Rik	protein_coding
ENSMUSG00000040857	ENSMUST00000045847	7	-1	26027580	26035780	Erf	protein_coding
ENSMUSG00000040857	ENSMUST00000116343	7	-1	26030466	26035749	Erf	protein_coding
ENSMUSG00000005442	ENSMUST00000169266	7	1	26052723	26079178	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000169392	7	1	26053406	26056291	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000094696	7	1	26055865	26079167	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000169743	7	1	26063441	26069988	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000164440	7	1	26064660	26069951	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000163320	7	1	26067198	26079164	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000005578	7	1	26067198	26079167	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000165239	7	1	26067829	26076361	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000163819	7	1	26068236	26070214	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000168956	7	1	26069689	26070703	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000167379	7	1	26070842	26079161	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000165742	7	1	26074282	26074725	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000164820	7	1	26076190	26079164	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000170500	7	1	26076227	26077097	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000167162	7	1	26076954	26077480	Cic	protein_coding
ENSMUSG00000005442	ENSMUST00000163901	7	1	26078039	26079164	Cic	protein_coding
ENSMUSG00000005447	ENSMUST00000140093	7	-1	26080068	26081721	Pafah1b3	protein_coding
ENSMUSG00000005447	ENSMUST00000108410	7	-1	26080068	26082331	Pafah1b3	protein_coding
ENSMUSG00000005447	ENSMUST00000005583	7	-1	26080068	26083005	Pafah1b3	protein_coding
ENSMUSG00000005447	ENSMUST00000148150	7	-1	26080378	26082901	Pafah1b3	protein_coding
ENSMUSG00000005447	ENSMUST00000155118	7	-1	26080985	26082956	Pafah1b3	protein_coding
ENSMUSG00000005447	ENSMUST00000148828	7	-1	26081639	26082940	Pafah1b3	protein_coding
ENSMUSG00000005447	ENSMUST00000149634	7	-1	26081893	26082953	Pafah1b3	protein_coding
ENSMUSG00000058741	ENSMUST00000080288	7	1	26086378	26089152	Prr19	protein_coding
ENSMUSG00000043843	ENSMUST00000140016	7	1	26091125	26093845	Tmem145	protein_coding
ENSMUSG00000043843	ENSMUST00000119703	7	1	26091127	26101201	Tmem145	protein_coding
ENSMUSG00000043843	ENSMUST00000058863	7	1	26091127	26101214	Tmem145	protein_coding
ENSMUSG00000043843	ENSMUST00000108409	7	1	26091127	26101214	Tmem145	protein_coding
ENSMUSG00000045039	ENSMUST00000128119	7	1	26102183	26150936	Megf8	protein_coding
ENSMUSG00000045039	ENSMUST00000153077	7	1	26131000	26150933	Megf8	protein_coding
ENSMUSG00000063651	ENSMUST00000076276	7	-1	26152635	26154743	Cnfn	protein_coding
ENSMUSG00000063651	ENSMUST00000167591	7	-1	26152635	26154743	Cnfn	protein_coding
ENSMUSG00000003123	ENSMUST00000003207	7	-1	26164546	26181006	Lipe	protein_coding
ENSMUSG00000003123	ENSMUST00000054301	7	-1	26164669	26175125	Lipe	protein_coding
ENSMUSG00000003123	ENSMUST00000149349	7	-1	26164680	26183729	Lipe	protein_coding
ENSMUSG00000053714	ENSMUST00000066316	7	1	26169824	26170592	4732471J01Rik	protein_coding
ENSMUSG00000003123	ENSMUST00000105177	7	-1	26182478	26183728	Lipe	protein_coding
ENSMUSG00000060188	ENSMUST00000074040	7	-1	26185072	26197905	Cxcl17	protein_coding
ENSMUSG00000074272	ENSMUST00000098666	7	-1	26246721	26262644	Ceacam1	protein_coding
ENSMUSG00000074272	ENSMUST00000098668	7	-1	26246721	26262644	Ceacam1	protein_coding
ENSMUSG00000074272	ENSMUST00000098669	7	-1	26246721	26262644	Ceacam1	protein_coding
ENSMUSG00000074272	ENSMUST00000098672	7	-1	26248712	26262553	Ceacam1	protein_coding
ENSMUSG00000074272	ENSMUST00000167506	7	-1	26248712	26262553	Ceacam1	protein_coding
ENSMUSG00000054385	ENSMUST00000064862	7	-1	26301061	26324876	Ceacam2	protein_coding
ENSMUSG00000054385	ENSMUST00000066503	7	-1	26301061	26324876	Ceacam2	protein_coding
ENSMUSG00000054385	ENSMUST00000044547	7	-1	26301061	26325023	Ceacam2	protein_coding
ENSMUSG00000054385	ENSMUST00000145681	7	-1	26303083	26322112	Ceacam2	protein_coding
ENSMUSG00000074261	ENSMUST00000098663	7	-1	26399640	26400911	Gm7092	protein_coding
ENSMUSG00000057229	ENSMUST00000077338	7	1	26404433	26410570	Atp5sl	protein_coding
ENSMUSG00000057229	ENSMUST00000085953	7	1	26404512	26410567	Atp5sl	protein_coding
ENSMUSG00000057229	ENSMUST00000130897	7	1	26405556	26407425	Atp5sl	protein_coding
ENSMUSG00000057229	ENSMUST00000126925	7	1	26405914	26409101	Atp5sl	protein_coding
ENSMUSG00000057229	ENSMUST00000147472	7	1	26405922	26407022	Atp5sl	protein_coding
ENSMUSG00000059479	ENSMUST00000076034	7	1	26412643	26414509	B3gnt8	protein_coding
ENSMUSG00000060376	ENSMUST00000071329	7	-1	26414871	26443780	Bckdha	protein_coding
ENSMUSG00000061286	ENSMUST00000079634	7	1	26444172	26453050	Exosc5	protein_coding
ENSMUSG00000061702	ENSMUST00000079439	7	-1	26454158	26460185	Tmem91	protein_coding
ENSMUSG00000061702	ENSMUST00000150883	7	-1	26454161	26458492	Tmem91	protein_coding
ENSMUSG00000061702	ENSMUST00000108404	7	-1	26454261	26460066	Tmem91	protein_coding
ENSMUSG00000061702	ENSMUST00000108405	7	-1	26454261	26460109	Tmem91	protein_coding
ENSMUSG00000061702	ENSMUST00000150306	7	-1	26455063	26460138	Tmem91	protein_coding
ENSMUSG00000061702	ENSMUST00000126983	7	-1	26456216	26460137	Tmem91	protein_coding
ENSMUSG00000063439	ENSMUST00000108403	7	1	26466177	26471577	B9d2	protein_coding
ENSMUSG00000002603	ENSMUST00000002678	7	1	26472021	26490096	Tgfb1	protein_coding
ENSMUSG00000002603	ENSMUST00000169009	7	1	26473946	26482232	Tgfb1	protein_coding
ENSMUSG00000002603	ENSMUST00000171757	7	1	26477437	26482193	Tgfb1	protein_coding
ENSMUSG00000002608	ENSMUST00000002683	7	-1	26496125	26504107	Ccdc97	protein_coding
ENSMUSG00000002608	ENSMUST00000134201	7	-1	26497954	26501125	Ccdc97	protein_coding
ENSMUSG00000002608	ENSMUST00000154143	7	-1	26499153	26504022	Ccdc97	protein_coding
ENSMUSG00000002608	ENSMUST00000125699	7	-1	26499841	26504064	Ccdc97	protein_coding
ENSMUSG00000002608	ENSMUST00000129519	7	-1	26499929	26501413	Ccdc97	protein_coding
ENSMUSG00000002608	ENSMUST00000156365	7	-1	26500923	26504010	Ccdc97	protein_coding
ENSMUSG00000002608	ENSMUST00000137046	7	-1	26500923	26504025	Ccdc97	protein_coding
ENSMUSG00000002608	ENSMUST00000129429	7	-1	26501160	26504074	Ccdc97	protein_coding
ENSMUSG00000002608	ENSMUST00000140847	7	-1	26501925	26504086	Ccdc97	protein_coding
ENSMUSG00000040725	ENSMUST00000043765	7	-1	26506517	26539749	Hnrnpul1	protein_coding
ENSMUSG00000040725	ENSMUST00000108401	7	-1	26521616	26539720	Hnrnpul1	protein_coding
ENSMUSG00000002602	ENSMUST00000002677	7	-1	26542292	26573706	Axl	protein_coding
ENSMUSG00000002602	ENSMUST00000163542	7	-1	26542293	26573674	Axl	protein_coding
ENSMUSG00000002602	ENSMUST00000085948	7	-1	26542649	26573724	Axl	protein_coding
ENSMUSG00000002602	ENSMUST00000124442	7	-1	26545697	26549083	Axl	protein_coding
ENSMUSG00000002602	ENSMUST00000137211	7	-1	26546388	26549432	Axl	protein_coding
ENSMUSG00000002602	ENSMUST00000132989	7	-1	26548813	26573719	Axl	protein_coding
ENSMUSG00000002602	ENSMUST00000132038	7	-1	26551537	26559697	Axl	protein_coding
ENSMUSG00000002602	ENSMUST00000147680	7	-1	26563699	26572085	Axl	protein_coding
ENSMUSG00000002602	ENSMUST00000137383	7	-1	26570958	26572591	Axl	protein_coding
ENSMUSG00000040703	ENSMUST00000043314	7	-1	26587494	26601672	Cyp2s1	protein_coding
ENSMUSG00000040703	ENSMUST00000108395	7	-1	26587494	26601932	Cyp2s1	protein_coding
ENSMUSG00000040703	ENSMUST00000152560	7	-1	26589167	26601577	Cyp2s1	protein_coding
ENSMUSG00000040703	ENSMUST00000156714	7	-1	26594343	26600411	Cyp2s1	protein_coding
ENSMUSG00000090467	ENSMUST00000165488	7	-1	26613566	26613914	Gm4613	protein_coding
ENSMUSG00000091233	ENSMUST00000163316	7	-1	26667031	26667438	Gm6434	protein_coding
ENSMUSG00000030483	ENSMUST00000072438	7	1	26682639	26711643	Cyp2b10	protein_coding
ENSMUSG00000030483	ENSMUST00000005477	7	1	26682695	26711578	Cyp2b10	protein_coding
ENSMUSG00000030483	ENSMUST00000144140	7	1	26701785	26702449	Cyp2b10	protein_coding
ENSMUSG00000040583	ENSMUST00000005669	7	1	26846514	26881215	Cyp2b13	protein_coding
ENSMUSG00000040660	ENSMUST00000082214	7	1	26958430	26995680	Cyp2b9	protein_coding
ENSMUSG00000046130	ENSMUST00000057123	7	1	27051850	27052794	Vmn1r184	protein_coding
ENSMUSG00000074254	ENSMUST00000098657	7	1	27092209	27100107	Cyp2a4	protein_coding
ENSMUSG00000040614	ENSMUST00000041845	7	-1	27107492	27179257	Nlrp9c	protein_coding
ENSMUSG00000040614	ENSMUST00000085944	7	-1	27149710	27179262	Nlrp9c	protein_coding
ENSMUSG00000040614	ENSMUST00000160514	7	-1	27162169	27188715	Nlrp9c	protein_coding
ENSMUSG00000040614	ENSMUST00000160948	7	-1	27162169	27188719	Nlrp9c	protein_coding
ENSMUSG00000040614	ENSMUST00000160277	7	-1	27177287	27188719	Nlrp9c	protein_coding
ENSMUSG00000040601	ENSMUST00000068767	7	1	27220132	27261161	Nlrp4a	protein_coding
ENSMUSG00000040601	ENSMUST00000119386	7	1	27220633	27260229	Nlrp4a	protein_coding
ENSMUSG00000040601	ENSMUST00000146534	7	1	27220665	27236673	Nlrp4a	protein_coding
ENSMUSG00000040601	ENSMUST00000146907	7	1	27220665	27249625	Nlrp4a	protein_coding
ENSMUSG00000054102	ENSMUST00000108387	7	1	27320042	27359159	Nlrp9a	protein_coding
ENSMUSG00000054102	ENSMUST00000071780	7	1	27320084	27359163	Nlrp9a	protein_coding
ENSMUSG00000054102	ENSMUST00000068612	7	1	27320084	27360634	Nlrp9a	protein_coding
ENSMUSG00000054102	ENSMUST00000153452	7	1	27320085	27353022	Nlrp9a	protein_coding
ENSMUSG00000054102	ENSMUST00000143149	7	1	27320090	27350035	Nlrp9a	protein_coding
ENSMUSG00000054102	ENSMUST00000122040	7	1	27335831	27358972	Nlrp9a	protein_coding
ENSMUSG00000054102	ENSMUST00000117252	7	1	27335831	27360634	Nlrp9a	protein_coding
ENSMUSG00000091924	ENSMUST00000171039	7	-1	27396040	27397183	Vmn1r185	protein_coding
ENSMUSG00000040650	ENSMUST00000077356	7	-1	27450246	27471456	Cyp2b23	protein_coding
ENSMUSG00000066704	ENSMUST00000132315	7	1	27542182	27550653	Cyp2b19	protein_coding
ENSMUSG00000066704	ENSMUST00000077855	7	1	27542182	27557649	Cyp2b19	protein_coding
ENSMUSG00000066704	ENSMUST00000138018	7	1	27551574	27556410	Cyp2b19	protein_coding
ENSMUSG00000049685	ENSMUST00000040944	7	1	27593946	27606216	Cyp2g1	protein_coding
ENSMUSG00000005547	ENSMUST00000005685	7	1	27620324	27628547	Cyp2a5	protein_coding
ENSMUSG00000005547	ENSMUST00000168869	7	1	27620383	27626143	Cyp2a5	protein_coding
ENSMUSG00000005547	ENSMUST00000165641	7	1	27621222	27626082	Cyp2a5	protein_coding
ENSMUSG00000005547	ENSMUST00000169007	7	1	27625487	27628567	Cyp2a5	protein_coding
