ENSMUSG00000078222	ENSMUST00000105020	X	-1	3241670	3243629	Gm14346	protein_coding
ENSMUSG00000031365	ENSMUST00000033731	X	1	70587960	70604419	Zfp275	protein_coding
ENSMUSG00000031365	ENSMUST00000114499	X	1	70587960	70604419	Zfp275	protein_coding
ENSMUSG00000031365	ENSMUST00000139996	X	1	70589807	70597184	Zfp275	protein_coding
ENSMUSG00000031374	ENSMUST00000033740	X	1	70656435	70672337	Zfp92	protein_coding
ENSMUSG00000031374	ENSMUST00000086470	X	1	70656899	70673724	Zfp92	protein_coding
ENSMUSG00000031372	ENSMUST00000033738	X	-1	70679044	70680683	Trex2	protein_coding
ENSMUSG00000031371	ENSMUST00000033737	X	-1	70682654	70704383	Haus7	protein_coding
ENSMUSG00000031371	ENSMUST00000077243	X	-1	70682654	70704383	Haus7	protein_coding
ENSMUSG00000031371	ENSMUST00000131140	X	-1	70682656	70692618	Haus7	protein_coding
ENSMUSG00000031375	ENSMUST00000133394	X	1	70728941	70738085	Bgn	protein_coding
ENSMUSG00000031375	ENSMUST00000141945	X	1	70728962	70737737	Bgn	protein_coding
ENSMUSG00000031375	ENSMUST00000169489	X	1	70728974	70741268	Bgn	protein_coding
ENSMUSG00000031375	ENSMUST00000140803	X	1	70728978	70737721	Bgn	protein_coding
ENSMUSG00000031375	ENSMUST00000033741	X	1	70728983	70741272	Bgn	protein_coding
ENSMUSG00000031375	ENSMUST00000130873	X	1	70728983	70741272	Bgn	protein_coding
ENSMUSG00000031375	ENSMUST00000155231	X	1	70737396	70738649	Bgn	protein_coding
ENSMUSG00000031376	ENSMUST00000033744	X	1	70748425	70803553	Atp2b3	protein_coding
ENSMUSG00000031376	ENSMUST00000088429	X	1	70748425	70816344	Atp2b3	protein_coding
ENSMUSG00000031376	ENSMUST00000114479	X	1	70748425	70816344	Atp2b3	protein_coding
ENSMUSG00000031376	ENSMUST00000114480	X	1	70768193	70816297	Atp2b3	protein_coding
ENSMUSG00000031383	ENSMUST00000019701	X	1	70884758	70888853	Dusp9	protein_coding
ENSMUSG00000002012	ENSMUST00000114473	X	-1	70901333	70905063	Pnck	protein_coding
ENSMUSG00000002012	ENSMUST00000002087	X	-1	70901333	70905167	Pnck	protein_coding
ENSMUSG00000002012	ENSMUST00000114472	X	-1	70901334	70905456	Pnck	protein_coding
ENSMUSG00000002012	ENSMUST00000129106	X	-1	70901590	70903170	Pnck	protein_coding
ENSMUSG00000002012	ENSMUST00000144187	X	-1	70902615	70904772	Pnck	protein_coding
ENSMUSG00000019558	ENSMUST00000033752	X	1	70918489	70927841	Slc6a8	protein_coding
ENSMUSG00000019558	ENSMUST00000114467	X	1	70918581	70926979	Slc6a8	protein_coding
ENSMUSG00000019558	ENSMUST00000164449	X	1	70919046	70926630	Slc6a8	protein_coding
ENSMUSG00000019558	ENSMUST00000114465	X	1	70919124	70927841	Slc6a8	protein_coding
ENSMUSG00000019558	ENSMUST00000146796	X	1	70919258	70922664	Slc6a8	protein_coding
ENSMUSG00000019558	ENSMUST00000168831	X	1	70919297	70926628	Slc6a8	protein_coding
ENSMUSG00000019558	ENSMUST00000171398	X	1	70920846	70922683	Slc6a8	protein_coding
ENSMUSG00000019558	ENSMUST00000114464	X	1	70922185	70927841	Slc6a8	protein_coding
ENSMUSG00000019558	ENSMUST00000168764	X	1	70922398	70925107	Slc6a8	protein_coding
ENSMUSG00000019558	ENSMUST00000170614	X	1	70923493	70926439	Slc6a8	protein_coding
ENSMUSG00000019558	ENSMUST00000166200	X	1	70924217	70925338	Slc6a8	protein_coding
ENSMUSG00000019558	ENSMUST00000170574	X	1	70924232	70925254	Slc6a8	protein_coding
ENSMUSG00000019558	ENSMUST00000167828	X	1	70924232	70925341	Slc6a8	protein_coding
ENSMUSG00000002015	ENSMUST00000002091	X	-1	70931517	70961514	Bcap31	protein_coding
ENSMUSG00000031378	ENSMUST00000114461	X	1	70961936	70976771	Abcd1	protein_coding
ENSMUSG00000031378	ENSMUST00000002084	X	1	70961936	70983873	Abcd1	protein_coding
ENSMUSG00000031385	ENSMUST00000146812	X	1	71002429	71017853	Plxnb3	protein_coding
ENSMUSG00000031385	ENSMUST00000147127	X	1	71002429	71017853	Plxnb3	protein_coding
ENSMUSG00000031385	ENSMUST00000149478	X	1	71002429	71017853	Plxnb3	protein_coding
ENSMUSG00000031385	ENSMUST00000002079	X	1	71002438	71017853	Plxnb3	protein_coding
ENSMUSG00000031385	ENSMUST00000155096	X	1	71010870	71015003	Plxnb3	protein_coding
ENSMUSG00000002007	ENSMUST00000002081	X	1	71019744	71024264	Srpk3	protein_coding
ENSMUSG00000002007	ENSMUST00000136664	X	1	71019744	71024264	Srpk3	protein_coding
ENSMUSG00000002007	ENSMUST00000137045	X	1	71023284	71023941	Srpk3	protein_coding
ENSMUSG00000002007	ENSMUST00000139630	X	1	71023317	71024067	Srpk3	protein_coding
ENSMUSG00000002010	ENSMUST00000052761	X	-1	71024302	71032236	Idh3g	protein_coding
ENSMUSG00000002010	ENSMUST00000156299	X	-1	71024302	71032236	Idh3g	protein_coding
ENSMUSG00000002010	ENSMUST00000168526	X	-1	71024306	71032204	Idh3g	protein_coding
ENSMUSG00000002010	ENSMUST00000129070	X	-1	71024382	71026236	Idh3g	protein_coding
ENSMUSG00000002010	ENSMUST00000148419	X	-1	71025009	71026035	Idh3g	protein_coding
ENSMUSG00000002010	ENSMUST00000130119	X	-1	71025375	71026151	Idh3g	protein_coding
ENSMUSG00000002010	ENSMUST00000140944	X	-1	71025413	71031961	Idh3g	protein_coding
ENSMUSG00000002010	ENSMUST00000142707	X	-1	71025760	71027046	Idh3g	protein_coding
ENSMUSG00000002010	ENSMUST00000129367	X	-1	71025927	71027558	Idh3g	protein_coding
ENSMUSG00000002010	ENSMUST00000145341	X	-1	71026318	71027707	Idh3g	protein_coding
ENSMUSG00000002014	ENSMUST00000166518	X	1	71032367	71036163	Ssr4	protein_coding
ENSMUSG00000002014	ENSMUST00000002090	X	1	71032401	71036165	Ssr4	protein_coding
ENSMUSG00000002014	ENSMUST00000136544	X	1	71032521	71034431	Ssr4	protein_coding
ENSMUSG00000002014	ENSMUST00000155552	X	1	71032523	71035671	Ssr4	protein_coding
ENSMUSG00000002014	ENSMUST00000141721	X	1	71032523	71036165	Ssr4	protein_coding
ENSMUSG00000002014	ENSMUST00000130738	X	1	71032563	71036150	Ssr4	protein_coding
ENSMUSG00000002014	ENSMUST00000142829	X	1	71032604	71035502	Ssr4	protein_coding
ENSMUSG00000002014	ENSMUST00000129239	X	1	71034183	71036169	Ssr4	protein_coding
ENSMUSG00000002006	ENSMUST00000002080	X	-1	71038698	71070308	Pdzd4	protein_coding
ENSMUSG00000002006	ENSMUST00000114438	X	-1	71038698	71070308	Pdzd4	protein_coding
ENSMUSG00000031391	ENSMUST00000114430	X	-1	71099117	71115244	L1cam	protein_coding
ENSMUSG00000031391	ENSMUST00000114417	X	-1	71099119	71126173	L1cam	protein_coding
ENSMUSG00000031391	ENSMUST00000114433	X	-1	71099119	71126173	L1cam	protein_coding
ENSMUSG00000031391	ENSMUST00000102871	X	-1	71099294	71126173	L1cam	protein_coding
ENSMUSG00000031391	ENSMUST00000066576	X	-1	71100011	71115143	L1cam	protein_coding
ENSMUSG00000031391	ENSMUST00000124560	X	-1	71100110	71102101	L1cam	protein_coding
ENSMUSG00000031391	ENSMUST00000144478	X	-1	71100238	71101733	L1cam	protein_coding
ENSMUSG00000031391	ENSMUST00000145805	X	-1	71101764	71103003	L1cam	protein_coding
ENSMUSG00000031391	ENSMUST00000135104	X	-1	71102018	71102753	L1cam	protein_coding
ENSMUSG00000031391	ENSMUST00000130110	X	-1	71102821	71103972	L1cam	protein_coding
ENSMUSG00000031391	ENSMUST00000155246	X	-1	71104412	71105494	L1cam	protein_coding
ENSMUSG00000031391	ENSMUST00000148250	X	-1	71104765	71106462	L1cam	protein_coding
ENSMUSG00000031391	ENSMUST00000129612	X	-1	71109052	71126134	L1cam	protein_coding
ENSMUSG00000031391	ENSMUST00000141221	X	-1	71111025	71141444	L1cam	protein_coding
ENSMUSG00000031391	ENSMUST00000146790	X	-1	71111102	71115618	L1cam	protein_coding
ENSMUSG00000031389	ENSMUST00000114405	X	-1	71136781	71156675	Arhgap4	protein_coding
ENSMUSG00000031390	ENSMUST00000033765	X	1	71137441	71139767	Avpr2	protein_coding
ENSMUSG00000031390	ENSMUST00000131088	X	1	71137442	71138760	Avpr2	protein_coding
ENSMUSG00000031390	ENSMUST00000101470	X	1	71137449	71140841	Avpr2	protein_coding
ENSMUSG00000031390	ENSMUST00000114395	X	1	71137453	71139536	Avpr2	protein_coding
ENSMUSG00000031389	ENSMUST00000114408	X	-1	71139691	71156637	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000064376	X	-1	71139691	71156669	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000114406	X	-1	71139697	71156635	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000114407	X	-1	71139871	71156610	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000127163	X	-1	71139871	71156610	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000130976	X	-1	71139871	71156610	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000145159	X	-1	71139871	71156610	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000147510	X	-1	71139871	71156610	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000148319	X	-1	71139871	71156610	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000151600	X	-1	71139871	71156610	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000140393	X	-1	71139877	71156610	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000114404	X	-1	71140015	71156568	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000142925	X	-1	71141750	71142765	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000143696	X	-1	71142153	71143405	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000149774	X	-1	71142210	71144965	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000128329	X	-1	71144652	71167209	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000143536	X	-1	71144656	71146077	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000124798	X	-1	71145448	71150995	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000149135	X	-1	71151724	71156637	Arhgap4	protein_coding
ENSMUSG00000031389	ENSMUST00000123283	X	-1	71152117	71156632	Arhgap4	protein_coding
ENSMUSG00000031388	ENSMUST00000139105	X	-1	71162212	71165201	Naa10	protein_coding
ENSMUSG00000031388	ENSMUST00000033763	X	-1	71162212	71167283	Naa10	protein_coding
ENSMUSG00000031388	ENSMUST00000114389	X	-1	71162214	71167263	Naa10	protein_coding
ENSMUSG00000031388	ENSMUST00000114387	X	-1	71162226	71167227	Naa10	protein_coding
ENSMUSG00000031388	ENSMUST00000114391	X	-1	71162235	71167223	Naa10	protein_coding
ENSMUSG00000031388	ENSMUST00000114390	X	-1	71162259	71167171	Naa10	protein_coding
ENSMUSG00000031388	ENSMUST00000141211	X	-1	71162431	71165246	Naa10	protein_coding
ENSMUSG00000031388	ENSMUST00000096316	X	-1	71162813	71167167	Naa10	protein_coding
ENSMUSG00000031388	ENSMUST00000124446	X	-1	71163200	71165804	Naa10	protein_coding
ENSMUSG00000031388	ENSMUST00000143076	X	-1	71163408	71167245	Naa10	protein_coding
ENSMUSG00000031388	ENSMUST00000149591	X	-1	71166316	71167194	Naa10	protein_coding
ENSMUSG00000031388	ENSMUST00000153929	X	-1	71166452	71167191	Naa10	protein_coding
ENSMUSG00000031387	ENSMUST00000114379	X	-1	71167460	71176131	Renbp	protein_coding
ENSMUSG00000031387	ENSMUST00000116578	X	-1	71167460	71176189	Renbp	protein_coding
ENSMUSG00000031387	ENSMUST00000135213	X	-1	71167461	71171740	Renbp	protein_coding
ENSMUSG00000031387	ENSMUST00000135711	X	-1	71167462	71176156	Renbp	protein_coding
ENSMUSG00000031387	ENSMUST00000033762	X	-1	71167463	71176189	Renbp	protein_coding
ENSMUSG00000031387	ENSMUST00000155597	X	-1	71167478	71176095	Renbp	protein_coding
ENSMUSG00000031387	ENSMUST00000144771	X	-1	71170602	71174468	Renbp	protein_coding
ENSMUSG00000031387	ENSMUST00000149130	X	-1	71171606	71173419	Renbp	protein_coding
ENSMUSG00000031387	ENSMUST00000146371	X	-1	71173578	71176080	Renbp	protein_coding
ENSMUSG00000031387	ENSMUST00000165359	X	-1	71174481	71176084	Renbp	protein_coding
ENSMUSG00000031387	ENSMUST00000150241	X	-1	71174928	71176091	Renbp	protein_coding
ENSMUSG00000031386	ENSMUST00000033761	X	-1	71188131	71211696	Hcfc1	protein_coding
ENSMUSG00000031386	ENSMUST00000128136	X	-1	71188134	71194592	Hcfc1	protein_coding
ENSMUSG00000031386	ENSMUST00000114372	X	-1	71188136	71211690	Hcfc1	protein_coding
ENSMUSG00000031386	ENSMUST00000156204	X	-1	71190660	71192771	Hcfc1	protein_coding
ENSMUSG00000031386	ENSMUST00000131091	X	-1	71192534	71193685	Hcfc1	protein_coding
ENSMUSG00000031386	ENSMUST00000128325	X	-1	71200460	71202768	Hcfc1	protein_coding
ENSMUSG00000031392	ENSMUST00000114354	X	-1	71259253	71269257	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000114352	X	-1	71259257	71269254	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000068286	X	-1	71259265	71269254	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000114360	X	-1	71259265	71269254	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000148706	X	-1	71260145	71269165	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000149871	X	-1	71260145	71269165	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000033769	X	-1	71260310	71269252	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000073369	X	-1	71260322	71269252	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000148317	X	-1	71260697	71263673	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000128436	X	-1	71260711	71265280	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000101458	X	-1	71260779	71269084	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000114353	X	-1	71260779	71269084	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000138397	X	-1	71261887	71266327	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000126583	X	-1	71262469	71267835	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000140130	X	-1	71266339	71267990	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000132144	X	-1	71266339	71268430	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000124580	X	-1	71267526	71268512	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000124417	X	-1	71267568	71268283	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000149809	X	-1	71267577	71269066	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000145677	X	-1	71267957	71269147	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000146210	X	-1	71267972	71268715	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000144353	X	-1	71268085	71268847	Irak1	protein_coding
ENSMUSG00000031392	ENSMUST00000128759	X	-1	71268434	71269170	Irak1	protein_coding
ENSMUSG00000031393	ENSMUST00000100750	X	-1	71271931	71330977	Mecp2	protein_coding
ENSMUSG00000031393	ENSMUST00000170481	X	-1	71272167	71325371	Mecp2	protein_coding
ENSMUSG00000031393	ENSMUST00000033770	X	-1	71280627	71331029	Mecp2	protein_coding
ENSMUSG00000031393	ENSMUST00000123362	X	-1	71280628	71330948	Mecp2	protein_coding
ENSMUSG00000031393	ENSMUST00000140399	X	-1	71281009	71330948	Mecp2	protein_coding
ENSMUSG00000031394	ENSMUST00000033771	X	1	71372803	71396099	Opn1mw	protein_coding
ENSMUSG00000031394	ENSMUST00000101457	X	1	71372805	71396090	Opn1mw	protein_coding
ENSMUSG00000031394	ENSMUST00000135307	X	1	71372820	71388888	Opn1mw	protein_coding
ENSMUSG00000031394	ENSMUST00000123401	X	1	71383242	71396095	Opn1mw	protein_coding
ENSMUSG00000031394	ENSMUST00000145443	X	1	71383263	71385205	Opn1mw	protein_coding
ENSMUSG00000031394	ENSMUST00000127445	X	1	71383760	71396095	Opn1mw	protein_coding
ENSMUSG00000062564	ENSMUST00000078060	X	-1	71396283	71413177	Tex28	protein_coding
ENSMUSG00000062564	ENSMUST00000114328	X	-1	71396283	71413177	Tex28	protein_coding
ENSMUSG00000031397	ENSMUST00000010127	X	1	71422598	71453839	Tktl1	protein_coding
ENSMUSG00000031397	ENSMUST00000156959	X	1	71422629	71442383	Tktl1	protein_coding
ENSMUSG00000031328	ENSMUST00000144429	X	-1	71468800	71491737	Flna	protein_coding
ENSMUSG00000031328	ENSMUST00000114299	X	-1	71468800	71495159	Flna	protein_coding
ENSMUSG00000031328	ENSMUST00000101454	X	-1	71468802	71491873	Flna	protein_coding
ENSMUSG00000031328	ENSMUST00000033699	X	-1	71468880	71491894	Flna	protein_coding
ENSMUSG00000031328	ENSMUST00000130007	X	-1	71469128	71491703	Flna	protein_coding
ENSMUSG00000031328	ENSMUST00000156766	X	-1	71470149	71471818	Flna	protein_coding
ENSMUSG00000031328	ENSMUST00000141528	X	-1	71470173	71472128	Flna	protein_coding
ENSMUSG00000031328	ENSMUST00000124950	X	-1	71471787	71472959	Flna	protein_coding
ENSMUSG00000031328	ENSMUST00000150554	X	-1	71472211	71473828	Flna	protein_coding
ENSMUSG00000031328	ENSMUST00000133609	X	-1	71472576	71473307	Flna	protein_coding
ENSMUSG00000031328	ENSMUST00000127924	X	-1	71473191	71474402	Flna	protein_coding
ENSMUSG00000031328	ENSMUST00000133174	X	-1	71473425	71474138	Flna	protein_coding
ENSMUSG00000031328	ENSMUST00000127463	X	-1	71473719	71475909	Flna	protein_coding
ENSMUSG00000031328	ENSMUST00000130203	X	-1	71476035	71481301	Flna	protein_coding
ENSMUSG00000031328	ENSMUST00000133288	X	-1	71481420	71483264	Flna	protein_coding
ENSMUSG00000001964	ENSMUST00000002029	X	1	71500026	71503226	Emd	protein_coding
ENSMUSG00000001964	ENSMUST00000096424	X	1	71500091	71502700	Emd	protein_coding
ENSMUSG00000001964	ENSMUST00000129516	X	1	71500100	71501024	Emd	protein_coding
ENSMUSG00000001964	ENSMUST00000119197	X	1	71500149	71506344	Emd	protein_coding
ENSMUSG00000001964	ENSMUST00000152288	X	1	71500155	71502662	Emd	protein_coding
ENSMUSG00000001964	ENSMUST00000088313	X	1	71500169	71506887	Emd	protein_coding
ENSMUSG00000008682	ENSMUST00000008826	X	1	71516151	71518474	Rpl10	protein_coding
ENSMUSG00000008682	ENSMUST00000151702	X	1	71516196	71518364	Rpl10	protein_coding
ENSMUSG00000008682	ENSMUST00000149171	X	1	71516197	71518104	Rpl10	protein_coding
ENSMUSG00000008682	ENSMUST00000074085	X	1	71516199	71518474	Rpl10	protein_coding
ENSMUSG00000008682	ENSMUST00000142142	X	1	71516295	71517562	Rpl10	protein_coding
ENSMUSG00000008682	ENSMUST00000135690	X	1	71516318	71518424	Rpl10	protein_coding
ENSMUSG00000008682	ENSMUST00000125775	X	1	71516325	71518264	Rpl10	protein_coding
ENSMUSG00000008682	ENSMUST00000134330	X	1	71516748	71518383	Rpl10	protein_coding
ENSMUSG00000008682	ENSMUST00000144434	X	1	71516781	71517582	Rpl10	protein_coding
ENSMUSG00000008682	ENSMUST00000138954	X	1	71517082	71517752	Rpl10	protein_coding
ENSMUSG00000008682	ENSMUST00000146584	X	1	71517176	71518145	Rpl10	protein_coding
ENSMUSG00000019088	ENSMUST00000019232	X	-1	71518556	71527075	Dnase1l1	protein_coding
ENSMUSG00000019088	ENSMUST00000075821	X	-1	71518557	71527676	Dnase1l1	protein_coding
ENSMUSG00000019088	ENSMUST00000114189	X	-1	71518658	71526937	Dnase1l1	protein_coding
ENSMUSG00000019088	ENSMUST00000119361	X	-1	71519312	71527014	Dnase1l1	protein_coding
ENSMUSG00000019088	ENSMUST00000128763	X	-1	71519707	71522185	Dnase1l1	protein_coding
ENSMUSG00000019088	ENSMUST00000148882	X	-1	71522124	71526965	Dnase1l1	protein_coding
ENSMUSG00000009995	ENSMUST00000146260	X	1	71527251	71528204	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000135012	X	1	71527251	71528254	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000069722	X	1	71528036	71535490	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000149055	X	1	71528089	71531226	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000156880	X	1	71528089	71533374	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000124200	X	1	71528089	71535487	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000156212	X	1	71528089	71535487	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000156072	X	1	71528099	71533618	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000134936	X	1	71528099	71534043	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000114180	X	1	71528101	71535487	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000147844	X	1	71528105	71529308	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000132437	X	1	71528111	71534497	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000134914	X	1	71528128	71529653	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000125972	X	1	71528260	71534183	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000135504	X	1	71528347	71534739	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000114182	X	1	71528421	71534824	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000176453	X	1	71529276	71534687	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000153459	X	1	71533004	71533948	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000124915	X	1	71533359	71535073	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000131116	X	1	71533411	71535227	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000134432	X	1	71534001	71535070	Taz	protein_coding
ENSMUSG00000009995	ENSMUST00000156788	X	1	71534012	71535020	Taz	protein_coding
ENSMUSG00000019087	ENSMUST00000019231	X	1	71542436	71550060	Atp6ap1	protein_coding
ENSMUSG00000019087	ENSMUST00000147900	X	1	71542482	71547713	Atp6ap1	protein_coding
ENSMUSG00000019087	ENSMUST00000147275	X	1	71542501	71548769	Atp6ap1	protein_coding
ENSMUSG00000019087	ENSMUST00000114171	X	1	71542502	71550028	Atp6ap1	protein_coding
ENSMUSG00000019087	ENSMUST00000135914	X	1	71542516	71546697	Atp6ap1	protein_coding
ENSMUSG00000019087	ENSMUST00000124797	X	1	71542572	71548802	Atp6ap1	protein_coding
ENSMUSG00000019087	ENSMUST00000136056	X	1	71542601	71547853	Atp6ap1	protein_coding
ENSMUSG00000019087	ENSMUST00000144075	X	1	71547263	71548572	Atp6ap1	protein_coding
ENSMUSG00000019087	ENSMUST00000144506	X	1	71547892	71549352	Atp6ap1	protein_coding
ENSMUSG00000019087	ENSMUST00000154630	X	1	71548828	71549354	Atp6ap1	protein_coding
ENSMUSG00000015291	ENSMUST00000015435	X	1	71550337	71557201	Gdi1	protein_coding
ENSMUSG00000015291	ENSMUST00000146013	X	1	71550351	71557199	Gdi1	protein_coding
ENSMUSG00000015291	ENSMUST00000145580	X	1	71550595	71552351	Gdi1	protein_coding
ENSMUSG00000015291	ENSMUST00000149391	X	1	71550606	71557197	Gdi1	protein_coding
ENSMUSG00000015291	ENSMUST00000153141	X	1	71550652	71552488	Gdi1	protein_coding
ENSMUSG00000015291	ENSMUST00000128915	X	1	71551167	71552529	Gdi1	protein_coding
ENSMUSG00000015291	ENSMUST00000144317	X	1	71552493	71554906	Gdi1	protein_coding
ENSMUSG00000015291	ENSMUST00000130581	X	1	71554500	71556495	Gdi1	protein_coding
ENSMUSG00000015291	ENSMUST00000137447	X	1	71555191	71556275	Gdi1	protein_coding
ENSMUSG00000015291	ENSMUST00000135041	X	1	71555720	71556372	Gdi1	protein_coding
ENSMUSG00000001962	ENSMUST00000114160	X	1	71558372	71565488	Fam50a	protein_coding
